col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
1384,-1.0,0.835,0.831,20.91551,0.835,20.91551,0.843,0.993,0.794,0.906,0.706,0.969,0.103,1.032,13,1.97868,0.8469,0.993,0.8082
1385,-1.0,2.574,2.42,17.34993,2.538,17.36163,2.216,0.877,2.18,2.638,0.139,2.74,0.048,2.811,13,5.81428,2.4811,0.876,0.2211
1386,-1.0,0.504,3.148,12.98044,0.519,13.01152,1.161,0.359,0.491,2.135,0.318,3.358,0.186,4.644,13,19.5231,1.1449,0.995,1.4776
1387,-1.0,3.448,3.404,26.86402,0.417,34.71777,1.835,0.0,0.393,3.473,0.342,3.561,0.267,3.643,13,1.62154005E13,0.4165,0.526,3.3456
1388,-1.0,0.245,0.215,15.50936,0.257,15.57605,0.251,0.999,0.172,0.338,0.069,0.414,0.017,0.489,13,0.73621,0.2513,1.0,0.4036
1389,-1.0,0.853,0.849,11.47818,0.853,11.47818,0.85,0.931,0.681,1.03,0.325,1.246,0.147,1.689,13,1.90271,0.8478,0.998,0.7563
1390,-1.0,0.27,0.299,21.9784,0.27,21.9784,0.311,1.0,0.235,0.405,0.191,0.47,0.122,0.529,13,1.01777,0.3112,0.999,0.2602
1391,-1.0,0.375,0.36,8.035011,0.375,8.035011,0.367,1.0,0.307,0.43,0.217,0.481,0.126,0.524,13,0.322234,0.3673,0.999,0.2764
1392,-1.0,0.781,0.856,22.20275,0.781,22.20275,0.847,0.999,0.728,0.976,0.628,1.109,0.545,1.228,13,1.54276,0.8473,0.999,0.94
1393,-1.0,1.195,1.052,28.89985,1.195,28.89985,1.014,0.906,0.658,1.276,0.515,1.387,0.439,1.537,13,3.94755,1.0133,0.999,0.6197
1394,-1.0,0.308,0.293,9.196104,0.335,9.240908,0.347,0.957,0.208,0.486,0.09,0.663,0.027,0.844,13,0.79618,0.3467,0.999,0.4009
1395,-1.0,1.33,1.588,9.545074,1.261,9.608277,1.352,0.661,0.829,1.864,0.525,2.55,0.371,2.999,11,4.75142,1.3507,0.998,0.6991
1396,-1.0,2.756,3.898,8.07393,2.646,8.250717,2.952,0.933,2.58,3.409,2.344,4.073,1.866,5.018,12,3.17147,2.9459,0.996,3.4395
1397,-1.0,0.348,0.354,82.80477,0.348,82.80477,0.352,1.0,0.331,0.373,0.318,0.388,0.305,0.396,13,0.751254,0.3519,0.999,0.3247
1398,-1.0,0.01,0.015,283.6515,0.01,283.6515,0.018,1.0,0.011,0.033,0.01,0.048,0.01,0.065,13,1.56557,0.0179,1.0,0.0265
1399,-1.0,1.473,1.518,26.27977,1.449,26.31233,1.463,0.983,1.321,1.59,1.187,1.894,0.91,2.197,13,3.44166,1.4631,0.998,2.1366
1400,-1.0,0.245,0.228,17.55323,0.27,17.68717,0.256,1.0,0.167,0.35,0.087,0.418,0.04,0.463,13,0.74907,0.2557,1.0,0.2441
1401,-1.0,3.361,3.268,11.72829,3.191,12.24647,3.123,0.993,2.837,3.43,2.535,3.642,0.534,3.877,13,4.18441,3.1336,0.993,3.6927
1402,-1.0,1.007,0.981,26.43262,1.007,26.43262,0.976,0.957,0.881,1.026,0.814,1.478,0.77,1.696,13,2.58988,0.9756,0.997,1.4507
1403,-1.0,0.58,1.129,2.712021,0.645,2.777208,1.021,0.495,0.493,1.751,0.201,2.517,0.041,2.738,12,3.29924,1.0203,0.999,0.5015
1404,-1.0,0.817,0.892,4.869561,0.817,4.869561,0.907,0.861,0.7,1.207,0.188,1.47,0.084,1.898,13,1.14222,0.9051,0.997,0.9036
1405,-1.0,1.353,1.347,7.762497,1.353,7.762497,1.325,1.0,1.238,1.411,1.136,1.466,1.05,1.52,13,0.385518,1.3248,0.999,1.3484
1406,-1.0,1.929,1.741,4.361285,1.498,4.684195,1.646,0.941,1.392,1.934,0.981,2.215,0.804,2.463,13,0.789391,1.6454,0.998,1.3544
1407,-1.0,0.105,0.507,8.963024,0.105,8.963024,0.677,0.516,0.177,1.134,0.084,1.501,0.027,2.216,13,6.03761,0.6761,0.999,0.7245
1408,-1.0,2.109,2.038,2.457912,1.424,3.144278,1.759,0.912,1.383,2.159,1.203,2.577,1.071,3.008,13,0.580147,1.7566,0.998,2.5294
1409,-1.0,0.417,1.35,17.2731,0.417,17.2731,0.892,0.394,0.358,1.7,0.182,2.681,0.057,3.46,13,17.9583,0.8862,0.998,0.3485
1410,-1.0,0.282,1.905,8.615106,0.282,8.615106,1.323,0.001,0.231,3.148,0.118,3.387,0.038,3.584,13,2187.36,0.3214,0.638,0.4307
1411,-1.0,0.58,0.583,9.140266,0.58,9.140266,0.582,1.0,0.532,0.634,0.502,0.681,0.478,0.725,12,0.250892,0.5818,1.0,0.5235
1412,-1.0,0.149,0.147,101.3888,0.149,101.3888,0.148,1.0,0.128,0.167,0.115,0.181,0.104,0.19,13,0.8696,0.1479,0.999,0.1621
1413,-1.0,1.088,1.114,20.5804,1.068,20.61593,1.085,0.997,0.918,1.252,0.756,1.412,0.637,1.534,13,1.8519,1.0847,0.999,0.9478
1414,-1.0,1.759,1.755,14.35572,1.759,14.35572,1.7,1.0,1.493,1.89,1.381,2.049,1.294,2.216,13,1.37119,1.6998,0.999,1.7972
1415,-1.0,2.172,1.782,5.742134,1.449,6.671561,1.635,0.82,1.288,2.112,0.723,2.292,0.1,2.491,13,2.15303,1.6441,0.992,1.986
1416,-1.0,1.787,1.825,11.21827,1.787,11.21827,1.784,1.0,1.646,1.929,1.42,2.054,1.334,2.217,13,0.989999,1.7842,0.999,1.7922
1417,-1.0,3.318,3.343,19.79752,3.233,20.0313,3.242,1.0,3.062,3.435,2.891,3.603,2.495,3.779,13,2.57363,3.2432,0.997,3.3433
1418,-1.0,0.321,0.313,20.20142,0.321,20.20142,0.321,1.0,0.269,0.376,0.198,0.42,0.091,0.474,13,0.774557,0.321,0.999,0.2839
1419,-1.0,1.705,1.691,90.17224,1.705,90.17224,1.664,1.0,1.533,1.798,1.385,1.907,1.236,2.05,13,7.39141,1.664,0.999,1.6495
1420,-1.0,0.01,0.305,5.606351,0.375,6.704196,0.423,0.788,0.198,0.658,0.062,0.952,0.014,1.192,13,1.02982,0.4225,0.999,0.7095
1421,-1.0,0.105,0.39,28.89077,0.308,29.31625,0.506,0.702,0.205,0.829,0.078,1.303,0.018,2.079,13,9.06556,0.5008,0.997,0.402
1422,-1.0,0.549,2.053,4.835203,0.549,4.835203,1.033,0.278,0.411,2.464,0.259,3.109,0.121,3.443,13,13.1056,1.0308,0.999,0.5807
1423,-1.0,0.534,0.546,38.2636,0.534,38.2636,0.547,1.0,0.513,0.585,0.46,0.637,0.39,0.698,13,1.19401,0.5468,1.0,0.5586
1424,-1.0,0.817,0.923,24.34502,0.817,24.34502,0.891,0.955,0.654,1.149,0.51,1.309,0.462,1.381,13,2.37995,0.8911,0.999,0.6367
1425,-1.0,1.13,1.124,17.9373,1.13,17.9373,1.113,1.0,1.045,1.187,0.929,1.247,0.791,1.312,12,1.0549,1.1128,0.999,1.1796
1426,-1.0,2.203,2.362,1.301033,1.261,1.706963,1.487,0.45,0.663,2.308,0.225,3.246,0.053,4.41,9,2.45017,1.4737,0.995,1.9158
1427,-1.0,1.152,1.093,6.315261,1.152,6.315261,1.083,0.999,0.925,1.226,0.801,1.348,0.669,1.489,13,0.559882,1.0828,0.999,1.1841
1428,-1.0,1.195,1.221,45.29375,1.173,45.29403,1.211,1.0,1.116,1.312,1.049,1.405,1.017,1.53,13,2.33349,1.2107,0.999,1.2262
1429,-1.0,0.094,0.69,18.26841,0.645,19.03909,0.817,0.641,0.467,1.34,0.078,1.879,0.018,2.457,13,7.94947,0.8144,0.999,0.1528
1430,-1.0,0.01,0.434,8.42877,0.817,10.97173,0.618,0.721,0.269,0.906,0.067,1.315,0.014,2.376,13,3.6292,0.6096,0.995,0.2307
1431,-1.0,1.047,0.976,4.63762,1.047,4.63762,0.964,1.0,0.811,1.115,0.719,1.195,0.607,1.263,13,0.411263,0.964,0.999,1.1569
1432,-1.0,0.01,0.283,19.25571,0.27,20.43757,0.407,0.776,0.166,0.671,0.053,1.079,0.013,1.872,11,6.5088,0.4018,0.997,0.1641
1433,-1.0,2.203,1.86,17.38916,1.473,18.09143,1.737,0.992,1.433,2.123,1.321,2.268,1.177,2.39,13,2.41563,1.7372,0.998,1.4653
1434,-1.0,0.489,0.403,4.948732,0.489,4.948732,0.449,0.972,0.289,0.595,0.154,0.719,0.033,0.813,13,0.427004,0.4488,1.0,0.5732
1435,-1.0,0.041,0.15,16.79761,0.321,19.21598,0.242,0.996,0.077,0.375,0.027,0.474,0.011,0.524,13,1.05226,0.242,0.999,0.222
1436,-1.0,0.504,1.231,3.478681,0.504,3.478681,0.896,0.549,0.451,1.394,0.338,2.411,0.223,2.94,13,3.56736,0.8917,0.997,0.9198
1437,-1.0,1.652,1.665,64.09825,1.652,64.09825,1.66,1.0,1.614,1.71,1.574,1.751,1.53,1.787,13,1.64557,1.6598,0.997,1.6275
1438,-1.0,0.094,0.583,15.11914,0.094,15.11914,0.746,0.056,0.088,1.603,0.046,2.242,0.015,2.411,13,124.485,0.745,0.999,0.109
1439,-1.0,0.549,0.554,23.53804,0.549,23.53804,0.554,1.0,0.526,0.584,0.5,0.611,0.467,0.645,13,0.417495,0.5541,1.0,0.5549
1440,-1.0,0.645,0.628,18.26507,0.645,18.26507,0.629,1.0,0.585,0.672,0.545,0.695,0.514,0.703,13,0.349574,0.6285,0.999,0.6591
1441,-1.0,2.434,2.48,5.89851,2.367,6.054182,2.275,0.929,1.986,2.592,1.35,2.925,1.083,3.288,13,1.58807,2.2737,0.998,2.4156
1442,-1.0,1.759,1.74,17.19964,1.498,18.16868,1.644,0.989,1.44,1.846,1.296,2.127,0.515,2.282,13,3.27388,1.6481,0.995,1.5299
1443,-1.0,2.909,2.938,8.649797,2.909,8.649797,2.919,1.0,2.814,3.029,2.733,3.123,2.639,3.208,13,0.492482,2.9186,0.999,3.1394
1444,-1.0,2.172,2.166,11.70921,2.172,11.70921,2.159,1.0,2.085,2.229,2.018,2.271,1.965,2.314,13,0.409199,2.1591,0.999,2.2296
1445,-1.0,2.469,2.729,5.388516,2.4,5.537294,2.414,0.958,2.091,2.76,1.8,3.186,1.407,3.601,13,1.26793,2.4139,0.998,2.2089
1446,-1.0,2.574,2.178,10.17837,1.988,10.5796,1.795,0.621,1.154,2.524,0.526,2.951,0.109,3.8,13,6.57478,1.7882,0.997,1.7111
1447,-1.0,1.652,1.69,10.68821,1.625,10.73843,1.655,1.0,1.497,1.854,1.425,2.035,1.353,2.152,13,0.854743,1.655,0.999,1.5611
1448,-1.0,0.694,0.787,3.606881,0.746,3.617415,0.846,0.786,0.555,1.164,0.164,1.7,0.041,2.471,12,1.39479,0.8438,0.999,1.3748
1449,-1.0,0.127,0.439,11.37934,0.348,11.97368,0.579,0.648,0.232,0.932,0.089,1.224,0.019,2.367,13,5.22695,0.5693,0.994,0.7741
1450,-1.0,0.22,0.219,29.44732,0.22,29.44732,0.221,1.0,0.192,0.25,0.171,0.275,0.156,0.3,13,0.425335,0.2208,1.0,0.2292
1451,-1.0,0.534,0.516,8.353446,0.534,8.353446,0.551,0.96,0.458,0.668,0.184,0.743,0.056,0.805,13,0.667645,0.5504,1.0,0.6719
1452,-1.0,1.732,1.715,17.83673,1.652,17.95308,1.676,0.999,1.504,1.855,1.39,2.017,1.231,2.179,13,1.7041,1.6768,0.998,1.6795
1453,-1.0,0.138,0.119,20.92892,0.138,20.92892,0.133,1.0,0.087,0.177,0.048,0.223,0.017,0.287,13,0.56365,0.1326,1.0,0.128
1454,-1.0,0.105,1.137,7.842582,0.161,8.200046,1.101,0.367,0.298,1.817,0.099,2.256,0.032,2.58,13,8.74297,1.0989,0.998,0.336
1455,-1.0,1.449,1.532,25.79675,1.449,25.79675,1.488,0.955,1.341,1.64,1.058,2.032,0.609,2.277,12,5.09309,1.4892,0.998,1.3078
1456,-1.0,1.449,1.513,19.81272,1.449,19.81272,1.488,0.988,1.389,1.577,1.319,1.899,1.181,2.11,12,2.11808,1.4887,0.998,1.4297
1457,-1.0,0.519,0.438,16.22923,0.519,16.22923,0.473,0.955,0.289,0.627,0.158,0.773,0.079,0.916,8,2.87219,0.4723,0.999,0.6371
1458,-1.0,2.048,2.135,5.39972,1.759,5.690298,1.914,0.895,1.524,2.289,1.285,2.912,1.101,3.564,13,1.55365,1.9113,0.998,2.4773
1459,-1.0,3.027,3.044,17.79237,1.261,23.87727,2.197,0.407,1.255,2.979,1.142,3.326,1.067,3.746,13,16.847,2.1937,0.998,2.722
1460,-1.0,0.295,0.285,59.07578,0.295,59.07578,0.289,1.0,0.242,0.334,0.188,0.374,0.146,0.407,11,1.92668,0.2894,0.999,0.235
1461,-1.0,0.445,0.453,6.787627,0.445,6.787627,0.459,1.0,0.38,0.545,0.302,0.6,0.21,0.686,13,0.334792,0.4588,0.999,0.4975
1462,-1.0,4.268,4.136,5.850917,0.504,16.42147,2.761,0.008,0.452,4.233,0.32,4.423,0.201,4.557,13,392.321,4.0227,0.643,4.2335
1463,-1.0,0.928,0.896,6.1314,0.928,6.1314,0.894,0.999,0.798,0.997,0.65,1.055,0.497,1.137,13,0.409097,0.8935,0.999,1.0017
1464,-1.0,0.928,0.945,2.997412,0.928,2.997412,0.942,0.993,0.795,1.09,0.688,1.243,0.176,1.435,13,0.38757,0.9431,0.996,0.9587
1465,-1.0,1.843,1.668,7.487901,1.705,7.511078,1.664,0.984,1.432,1.899,1.183,2.054,0.1,2.327,13,1.7092,1.6689,0.995,1.6659
1466,-1.0,0.138,0.309,16.43685,0.308,16.9469,0.434,0.779,0.184,0.727,0.078,0.852,0.015,0.981,12,2.70622,0.4333,1.0,0.239
1467,-1.0,0.549,0.547,13.87536,0.549,13.87536,0.546,1.0,0.513,0.58,0.479,0.614,0.453,0.662,13,0.289887,0.5461,1.0,0.5824
1468,-1.0,0.549,0.583,21.64328,0.549,21.64328,0.584,1.0,0.526,0.658,0.493,0.715,0.463,0.771,13,0.703013,0.5836,1.0,0.6704
1469,-1.0,0.799,0.593,3.937473,0.817,3.946757,0.683,0.83,0.402,0.919,0.164,1.116,0.047,1.429,13,0.82303,0.6814,0.999,0.8527
1470,-1.0,1.449,1.374,21.86313,1.449,21.86313,1.35,0.86,1.028,1.629,0.477,1.993,0.046,2.37,13,6.0846,1.3488,0.999,0.1127
1471,-1.0,1.068,1.072,10.71895,1.068,10.71895,1.07,1.0,1.037,1.105,1.02,1.139,1.017,1.18,13,0.174297,1.0701,0.999,1.0783
1472,-1.0,0.781,0.933,4.650315,0.781,4.650315,0.92,0.999,0.735,1.116,0.652,1.202,0.561,1.291,13,0.778859,0.9195,0.999,1.0065
1473,-1.0,1.732,1.798,11.38258,1.732,11.38258,1.756,0.975,1.523,2.008,1.235,2.241,0.822,2.483,13,1.94249,1.7559,0.998,1.8019
1474,-1.0,0.094,0.145,20.7118,0.161,21.2698,0.175,0.946,0.092,0.207,0.069,0.587,0.043,1.55,13,3.55696,0.1412,0.943,0.1539
1475,-1.0,0.474,0.473,15.22023,0.474,15.22023,0.475,1.0,0.421,0.525,0.359,0.594,0.293,0.687,12,0.666901,0.4749,0.999,0.4322
1476,-1.0,0.565,2.609,10.167,0.565,10.167,0.787,0.81,0.454,0.876,0.344,3.186,0.205,4.085,12,6.66779,0.7815,0.998,0.3526
1477,-1.0,0.361,0.35,6.546888,0.361,6.546888,0.352,1.0,0.318,0.386,0.282,0.408,0.231,0.43,13,0.131737,0.3516,1.0,0.3543
1478,-1.0,0.678,0.712,21.72446,0.678,21.72446,0.709,0.986,0.647,0.77,0.593,0.822,0.538,1.159,13,1.45557,0.7014,0.98,0.797
1479,-1.0,0.729,0.723,20.02698,0.729,20.02698,0.722,1.0,0.683,0.763,0.627,0.786,0.539,0.806,13,0.536143,0.7221,0.999,0.693
1480,-1.0,0.208,1.905,23.18377,0.389,23.72821,0.932,0.198,0.229,2.823,0.094,3.499,0.027,4.006,12,53.3304,0.4233,0.811,0.3269
1481,-1.0,1.047,1.072,4.29746,1.047,4.29746,1.069,1.0,1.03,1.116,0.965,1.157,0.836,1.202,13,0.171333,1.0696,0.999,1.1138
1482,-1.0,0.763,0.758,16.41374,0.763,16.41374,0.758,1.0,0.72,0.796,0.683,0.823,0.61,0.913,13,0.497466,0.7579,0.999,0.798
1483,-1.0,0.295,0.376,6.962625,0.389,7.149438,0.389,0.943,0.224,0.554,0.103,0.713,0.028,0.88,13,0.645819,0.3853,0.998,0.3114
1484,-1.0,0.474,1.742,4.438901,0.489,4.459535,1.277,0.485,0.569,1.984,0.278,2.657,0.107,3.75,13,3.70131,1.2676,0.996,0.2554
1485,-1.0,0.348,0.288,9.812059,0.375,9.854704,0.336,0.988,0.229,0.439,0.076,0.514,0.021,0.586,12,0.622813,0.336,1.0,0.3391
1486,-1.0,1.4,1.358,23.48608,1.307,23.72383,1.336,1.0,1.217,1.459,1.091,1.558,0.981,1.722,13,1.7578,1.3357,0.999,1.3519
1487,-1.0,2.203,2.247,15.80457,2.203,15.80457,2.226,0.999,2.106,2.354,2.011,2.492,1.769,2.599,13,1.31446,2.2272,0.998,2.3292
1488,-1.0,0.083,1.315,9.790906,0.245,10.39889,1.146,0.073,0.205,2.43,0.076,2.717,0.027,2.863,13,83.418,1.1444,0.999,0.3518
1489,-1.0,1.4,1.57,4.076085,1.377,4.080504,1.485,0.627,0.95,2.107,0.391,2.468,0.052,2.681,13,1.7638,1.4838,0.999,1.7591
1490,-1.0,1.152,1.112,14.56004,1.152,14.56004,1.102,0.993,0.985,1.227,0.776,1.321,0.603,1.423,13,1.21045,1.1018,1.0,1.1164
1491,-1.0,0.817,0.863,8.125673,0.817,8.125673,0.859,0.994,0.738,0.992,0.601,1.163,0.474,1.306,13,0.699198,0.8587,0.999,0.8198
1492,-1.0,2.469,2.602,4.943155,2.434,5.107175,2.396,0.996,2.157,2.625,2.033,2.94,1.905,3.241,13,0.72007,2.395,0.999,2.3656
1493,-1.0,1.007,1.403,5.927213,1.007,5.927213,1.338,0.779,0.916,1.78,0.668,2.107,0.111,2.488,12,2.30787,1.3374,0.998,1.0145
1494,-1.0,0.817,0.898,8.679093,0.817,8.679093,0.899,0.92,0.662,1.154,0.449,1.31,0.128,1.452,13,1.27647,0.8993,0.999,0.7133
1495,-1.0,1.307,1.286,17.90625,1.307,17.90625,1.274,1.0,1.186,1.359,1.124,1.414,1.075,1.475,13,0.722852,1.2736,0.999,1.2815
1496,-1.0,1.284,1.327,8.91668,1.284,8.91668,1.281,0.934,1.069,1.46,0.922,1.913,0.8,2.052,13,1.19499,1.2802,0.999,1.5803
1497,-1.0,0.534,2.835,10.03426,0.549,10.04888,1.426,0.342,0.531,2.44,0.228,3.674,0.065,4.746,13,15.8789,1.4144,0.996,2.4144
1498,-1.0,2.078,2.606,12.96594,1.759,13.38206,1.968,0.815,1.503,2.435,1.141,3.148,0.805,3.872,13,4.96112,1.9649,0.996,1.3898
1499,-1.0,0.389,0.41,49.43991,0.389,49.43991,0.413,1.0,0.363,0.466,0.304,0.514,0.228,0.541,13,1.56596,0.413,0.999,0.3184
1500,-1.0,0.799,0.792,17.21135,0.799,17.21135,0.791,1.0,0.751,0.83,0.72,0.873,0.673,0.913,13,0.412771,0.7911,0.999,0.784
1501,-1.0,1.498,1.648,8.851168,1.424,8.906874,1.376,0.754,0.927,1.797,0.647,2.225,0.524,2.893,13,2.84522,1.3712,0.997,1.162
1502,-1.0,1.988,2.054,6.310433,1.988,6.310433,2.027,0.998,1.907,2.172,1.75,2.28,0.919,2.381,13,0.947456,2.0286,0.997,2.1024
1503,-1.0,0.22,0.262,8.129121,0.22,8.129121,0.296,0.997,0.189,0.402,0.115,0.507,0.035,0.594,13,0.500471,0.2954,0.999,0.1974
1504,-1.0,0.431,0.419,12.09379,0.431,12.09379,0.432,0.981,0.288,0.557,0.157,0.652,0.036,0.768,13,0.901717,0.4296,0.999,0.3577
1505,-1.0,2.048,2.045,5.346968,2.048,5.346968,1.965,0.987,1.746,2.196,1.441,2.341,0.685,2.474,13,1.18693,1.9752,0.99,2.1271
1506,-1.0,0.729,0.725,3.115282,0.729,3.115282,0.747,0.94,0.574,0.932,0.344,1.151,0.083,1.346,11,0.527682,0.7464,0.999,0.5905
1507,-1.0,2.682,2.249,8.943998,1.152,9.400625,1.667,0.532,0.993,2.458,0.53,3.18,0.317,3.91,12,7.42197,1.6619,0.997,1.3954
1508,-1.0,0.817,0.697,19.082,0.817,19.082,0.699,0.987,0.548,0.841,0.433,0.938,0.194,1.091,12,1.99371,0.6992,0.999,0.6981
1509,-1.0,1.599,1.654,10.749,1.574,10.79668,1.619,1.0,1.456,1.793,1.366,1.934,1.257,2.053,13,0.859142,1.6187,0.999,1.6144
1510,-1.0,1.988,1.905,9.867305,1.958,10.041,1.86,1.0,1.715,1.997,1.613,2.059,1.516,2.12,13,0.675056,1.8595,0.999,1.9229
1511,-1.0,0.389,0.429,11.62671,0.389,11.62671,0.452,0.94,0.287,0.585,0.204,0.94,0.128,1.371,13,1.64261,0.4509,0.998,0.3772
1512,-1.0,0.245,0.786,26.82082,0.27,26.86472,0.666,0.312,0.213,1.574,0.131,2.027,0.074,2.269,13,24.5575,0.3604,0.767,0.1719
1513,-1.0,0.257,0.999,12.1867,0.282,12.2135,0.844,0.408,0.256,1.536,0.108,3.026,0.025,3.518,13,12.972,0.8406,0.999,0.2765
1514,-1.0,2.078,1.945,15.75845,1.574,16.38133,1.647,0.769,1.173,2.124,0.781,2.523,0.499,2.997,13,5.26827,1.6442,0.998,1.7172
1515,-1.0,0.799,0.792,71.68345,0.799,71.68345,0.791,1.0,0.762,0.819,0.742,0.844,0.719,0.893,13,1.24443,0.7905,1.0,0.8309
1516,-1.0,2.048,1.98,3.867776,2.018,3.947404,1.857,0.968,1.544,2.17,1.287,2.381,0.848,2.721,13,0.920896,1.8555,0.998,2.1565
1517,-1.0,0.431,0.43,11.51591,0.431,11.51591,0.431,0.999,0.397,0.466,0.364,0.502,0.309,0.54,13,0.265214,0.4316,0.998,0.4033
1518,-1.0,2.503,2.828,10.38915,2.469,10.47922,2.514,0.975,2.254,2.795,2.018,3.209,1.366,3.589,13,2.36919,2.5191,0.993,2.603
1519,-1.0,0.729,0.693,16.87365,0.729,16.87365,0.687,1.0,0.608,0.756,0.533,0.789,0.491,0.825,12,0.673124,0.6867,1.0,0.6786
1520,-1.0,3.067,2.851,5.688902,2.948,5.843962,2.435,0.668,0.557,3.147,0.207,3.362,0.059,3.562,11,3.8313,2.9313,0.799,2.9056
1521,-1.0,0.928,0.96,7.083928,0.928,7.083928,0.984,0.756,0.632,1.308,0.176,2.1,0.05,2.611,13,2.43532,0.9817,0.998,0.9689
1522,-1.0,3.493,3.541,6.515303,3.404,6.693573,3.386,0.996,3.132,3.653,2.812,3.948,2.309,4.268,13,1.3168,3.3883,0.997,3.287
1523,-1.0,0.27,0.663,18.51008,0.375,18.86401,0.378,0.936,0.197,0.489,0.079,0.745,0.025,3.602,12,7.99104,0.3436,0.988,0.3055
1524,-1.0,0.694,0.654,11.5264,0.694,11.5264,0.653,0.997,0.539,0.759,0.478,0.866,0.325,1.005,13,0.841895,0.6527,0.999,0.5129
1525,-1.0,3.191,3.12,5.984896,3.149,6.097634,2.932,0.983,2.523,3.289,2.166,3.507,1.727,3.729,13,1.52879,2.9343,0.997,2.5958
1526,-1.0,1.652,1.662,1.540643,1.652,1.540643,1.597,0.916,1.299,1.902,0.905,2.148,0.629,2.427,13,0.330188,1.5975,0.998,1.4938
1527,-1.0,1.843,1.873,2.715252,1.815,2.863102,1.846,1.0,1.755,1.939,1.688,2.035,1.595,2.153,13,0.151482,1.8461,0.999,1.7993
1528,-1.0,0.928,0.992,12.88418,0.928,12.88418,1.043,0.899,0.855,1.329,0.135,1.686,0.023,2.137,13,3.80513,1.0702,0.969,0.8664
1529,-1.0,2.3,2.237,13.95745,2.14,14.59725,2.204,0.99,2.084,2.338,1.987,2.425,1.303,2.508,12,2.01322,2.2129,0.988,2.2638
1530,-1.0,1.152,1.153,13.72655,1.152,13.72655,1.148,1.0,1.087,1.213,1.036,1.264,0.768,1.315,12,0.834515,1.1495,0.996,1.1271
1531,-1.0,1.068,1.03,15.49732,1.047,15.49863,1.011,0.999,0.859,1.177,0.694,1.275,0.587,1.357,13,1.2052,1.011,1.0,0.9448
1532,-1.0,0.928,0.909,5.8763,0.928,5.8763,0.908,0.999,0.825,0.995,0.753,1.052,0.512,1.213,12,0.461462,0.9081,0.999,0.8709
1533,-1.0,2.832,2.675,7.327164,2.646,7.620077,2.013,0.46,1.093,2.919,0.553,3.563,0.268,4.153,13,7.98654,2.0094,0.997,3.3566
1534,-1.0,3.583,3.446,10.97758,3.318,11.90857,3.066,0.983,2.617,3.53,2.338,3.785,0.51,4.075,13,4.87231,3.0921,0.987,3.2806
1535,-1.0,0.474,0.471,3.863646,0.474,3.863646,0.472,1.0,0.435,0.509,0.399,0.535,0.359,0.569,13,0.0812862,0.4717,1.0,0.4587
1536,-1.0,0.083,0.081,12.50486,0.083,12.50486,0.089,1.0,0.059,0.118,0.04,0.17,0.016,0.23,13,0.292438,0.0884,0.999,0.0218
1537,-1.0,1.068,1.338,11.60851,1.068,11.60851,1.25,0.893,1.003,1.475,0.849,2.219,0.707,2.654,13,2.75351,1.2495,0.999,1.1417
1538,-1.0,1.088,1.11,12.47233,1.088,12.47233,1.1,0.99,0.968,1.227,0.762,1.356,0.557,1.466,12,1.28373,1.0998,0.999,0.9592
1539,-1.0,1.152,1.081,10.85612,1.152,10.85612,1.035,0.818,0.627,1.306,0.499,1.574,0.427,2.441,13,3.08668,1.0281,0.995,0.5221
1540,-1.0,3.361,3.036,13.0211,2.469,13.99804,2.529,0.763,1.935,3.189,1.23,3.706,0.757,4.147,13,6.26947,2.5315,0.996,1.9614
1541,-1.0,1.195,1.145,7.548146,0.967,7.712486,1.114,0.963,0.882,1.344,0.728,1.583,0.531,1.907,13,1.12094,1.1132,0.999,1.5477
1542,-1.0,2.048,2.04,33.95293,2.048,33.95293,1.98,1.0,1.785,2.172,1.635,2.301,1.479,2.444,13,3.34296,1.9795,0.999,2.1834
1543,-1.0,0.519,0.517,400.4429,0.519,400.4429,0.517,1.0,0.497,0.539,0.484,0.554,0.473,0.568,13,3.79635,0.5171,0.996,0.5107
1544,-1.0,4.374,3.791,2.847235,1.068,6.375116,2.104,0.32,1.054,3.226,0.725,4.313,0.573,4.897,13,10.5448,2.0989,0.998,1.3154
1545,-1.0,2.109,2.11,1.185267,2.078,1.229186,2.075,0.996,1.927,2.248,1.617,2.404,1.383,2.531,13,0.141651,2.0745,0.999,2.035
1546,-1.0,0.062,0.385,8.881734,0.504,11.14683,0.5,0.785,0.189,0.653,0.043,2.44,0.012,2.686,13,3.9945,0.4114,0.954,0.2953
1547,-1.0,0.282,0.368,6.638934,0.445,6.820418,0.398,0.995,0.263,0.524,0.201,0.594,0.04,0.709,13,0.520394,0.398,1.0,0.256
1548,-1.0,1.217,1.103,12.99993,1.217,12.99993,1.093,0.992,0.875,1.289,0.732,1.388,0.114,1.479,13,2.05766,1.0959,0.997,0.8945
1549,-1.0,0.781,0.608,11.20491,0.781,11.20491,0.626,0.972,0.45,0.8,0.299,0.912,0.132,1.085,13,1.27238,0.6258,0.999,0.401
1550,-1.0,0.987,1.048,16.66315,0.987,16.66315,1.039,0.995,0.89,1.219,0.784,1.372,0.611,1.504,13,1.61475,1.0393,0.998,1.2158
1551,-1.0,1.109,0.909,2.075882,1.109,2.075882,0.915,0.839,0.575,1.203,0.333,1.344,0.135,1.469,12,0.630229,0.9146,0.999,1.1744
