PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,U_B,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
1038,1.325,0.368,0.943,1.247,0.561,0.212,0.178,1.915,0,0,0
1039,1.325,1.088,1.738,0.91,1.308,1.1,1.779,0.933,0,0,0
1040,1.325,0.526,0.756,0.566,1.616,0.5,0.703,0.495,0,0,0
1041,1.325,0.943,1.495,1.612,1.195,1.039,1.714,1.711,0,0,0
1042,1.325,0.438,0.553,-0.055,0.29,0.864,1.297,0.707,0,0,0
1043,1.325,0.691,0.996,0.805,0.68,0.912,1.541,1.28,0,0,0
1044,1.325,0.477,0.791,0.9,2.148,0.559,0.761,0.46,0,0,0
1045,1.325,0.455,0.585,0.166,0.294,1.137,1.764,0.95,0,0,0
1046,1.325,0.213,0.181,0.508,1.848,0.212,0.396,0.517,0,0,0
1047,1.325,0.212,0.178,-0.059,0.126,0.418,0.587,0.018,0,0,0
1048,1.325,0.664,1.104,0.591,1.228,0.881,1.478,0.593,0,0,0
1049,1.325,0.454,1.092,1.148,0.534,0.236,0.221,1.915,0,0,0
1050,1.325,0.671,0.93,0.82,0.658,0.94,1.504,1.227,0,0,0
1051,1.325,0.509,0.665,0.11,0.807,0.583,0.786,0.461,0,0,0
1052,1.325,0.354,0.421,-0.06,0.553,0.521,0.747,0.464,0,0,0
1053,1.325,0.212,0.177,-0.061,0.069,0.484,0.608,0.109,0,0,0
1054,1.325,0.563,0.85,1.194,2.479,0.824,1.255,0.315,0,0,0
1055,1.325,0.934,1.388,-0.059,5.152,0.212,0.177,1.178,0,0,0
1056,1.325,0.212,0.177,-0.06,0.073,0.675,0.914,0.344,0,0,0
1057,1.325,0.617,0.824,0.913,0.785,0.667,1.11,1.203,0,0,0
1058,1.325,0.687,1.181,1.015,1.493,0.619,0.989,0.958,0,0,0
1059,1.325,0.355,0.424,0.212,0.416,0.742,1.127,0.669,0,0,0
1060,1.325,0.254,0.252,0.028,0.491,0.556,0.729,0.335,0,0,0
1061,1.325,0.318,0.363,0.078,0.834,0.317,0.376,0.292,0,0,0
1062,1.325,0.657,0.886,0.856,0.706,0.891,1.364,1.15,0,0,0
1063,1.325,0.322,0.372,0.053,0.429,0.292,0.44,0.724,0,0,0
1064,1.325,0.212,0.178,0.411,0.129,0.379,0.383,0.133,0,0,0
1065,1.325,0.655,0.879,0.854,0.69,0.862,1.357,1.277,0,0,0
1066,1.325,0.409,0.51,0.026,0.27,0.952,1.44,0.766,0,0,0
1067,1.325,0.662,0.902,1.591,0.743,0.9,1.387,1.457,1,4,249
1068,1.325,0.212,0.177,0.401,0.278,0.212,0.177,-0.06,0,0,0
1069,1.325,0.497,0.648,0.474,0.943,0.491,0.785,0.6,0,0,0
1070,1.325,1.426,2.183,1.105,1.421,1.43,1.739,1.114,0,0,0
1071,1.325,1.342,2.227,0.401,0.564,0.993,1.716,1.247,0,0,0
1072,1.325,0.501,0.651,0.247,0.414,0.828,1.166,0.657,0,0,0
1073,1.325,0.376,0.456,-0.036,0.604,0.49,0.631,0.328,0,0,0
1074,1.325,0.358,0.427,-0.045,0.528,0.626,0.845,0.448,0,0,0
1075,1.325,0.653,0.875,0.259,0.436,0.98,1.715,1.179,0,0,0
1076,1.325,0.213,0.19,1.121,2.325,0.548,0.913,0.658,0,0,0
1077,1.325,1.229,2.075,1.387,1.78,1.215,2.156,1.147,0,0,0
1078,1.325,0.809,1.184,-0.06,0.321,1.257,2.147,1.593,0,0,0
1079,1.325,0.282,0.371,0.626,1.397,0.284,0.384,0.586,1,3,240
1080,1.325,1.263,2.118,1.247,0.512,0.833,1.411,1.915,0,0,0
1081,1.325,0.288,0.316,0.2,0.335,0.552,0.754,0.666,0,0,0
1082,1.325,0.62,0.828,0.351,0.292,1.424,2.316,1.226,0,0,0
1083,1.325,0.215,0.214,0.885,2.842,0.488,0.634,0.455,0,0,0
1084,1.325,0.758,1.088,0.927,0.909,0.872,1.443,1.226,0,0,0
1085,1.325,0.954,1.654,0.761,1.661,0.942,1.392,0.544,0,0,0
1086,1.325,0.217,0.187,-0.061,0.01,0.219,0.292,-0.017,0,0,0
1087,1.325,0.598,0.796,0.808,1.121,0.626,0.903,0.995,0,0,0
1088,1.325,0.42,0.53,0.697,0.444,0.52,0.671,0.979,0,0,0
1089,1.325,0.611,0.831,0.514,1.157,0.648,1.024,0.582,0,0,0
1090,1.325,1.001,1.556,1.511,1.12,1.147,1.855,1.658,0,0,0
1091,1.325,0.491,0.666,0.555,1.026,0.484,0.766,0.754,0,0,0
1092,1.325,0.465,0.763,1.06,2.364,0.569,0.839,0.36,0,0,0
1093,1.325,0.422,0.53,0.267,0.922,0.415,0.56,0.53,0,0,0
1094,1.325,0.511,0.671,0.726,0.925,0.516,0.678,0.77,0,0,0
1095,1.325,0.348,0.395,-0.06,0.291,0.841,1.297,0.471,0,0,0
1096,1.325,0.238,0.247,0.046,0.187,0.673,1.007,0.581,0,0,0
1097,1.325,0.578,0.762,0.215,0.495,0.985,1.414,0.62,0,0,0
1098,1.325,0.906,1.38,-0.059,0.362,1.365,2.306,1.515,0,0,0
1099,1.325,0.235,0.219,0.164,0.36,0.622,0.822,0.339,0,0,0
1100,1.325,0.513,0.709,0.853,1.674,0.49,0.806,0.67,0,0,0
1101,1.325,0.319,0.478,0.829,0.843,0.423,0.532,1.41,0,0,0
1102,1.325,0.523,0.882,1.075,2.097,0.61,0.942,0.529,0,0,0
1103,1.325,0.605,1.053,0.914,1.089,0.65,1.148,1,0,0,0
1104,1.325,0.986,1.487,0.525,0.668,0.719,1.408,1.408,0,0,0
1105,1.325,0.692,0.996,0.977,0.977,0.798,1.209,1.343,1,4,215
1106,1.325,0.807,1.18,1.232,1.226,0.824,1.238,1.358,1,3,214
1107,1.325,0.728,1.117,0.925,0.597,1.065,1.801,1.697,0,0,0
1108,1.325,0.621,0.83,0.552,0.481,1.063,1.698,1.17,0,0,0
1109,1.325,0.374,0.453,-0.06,0.548,0.58,0.775,0.256,0,0,0
1110,1.325,0.687,0.939,-0.061,0.16,1.106,1.85,1.606,0,0,0
1111,1.325,0.833,1.411,0.963,-1,0,0,0,0,0,0
1112,1.325,1.117,1.777,1.086,1.399,1.047,1.615,1.023,0,0,0
1113,1.325,1.26,2.208,1.075,2.079,0.552,0.906,0.576,0,0,0
1114,1.325,0.212,0.178,-0.056,0.258,0.615,0.842,0.353,0,0,0
1115,1.325,0.689,1.422,1.247,1.155,0.667,1.41,1.247,0,0,0
1116,1.325,0.502,0.656,0.759,3.389,0.499,0.613,0.138,0,0,0
1117,1.325,0.815,1.219,0.406,1.3,0.82,1.248,0.418,0,0,0
1118,1.325,0.688,0.977,0.669,0.679,0.995,1.635,1.1,0,0,0
1119,1.325,0.405,0.508,0.582,0.604,0.46,0.659,0.85,0,0,0
1120,1.325,0.593,0.788,0.007,0.411,1.011,1.5,0.743,0,0,0
1121,1.325,0.658,0.886,0.43,0.405,1.353,2.21,1.168,0,0,0
1122,1.325,0.428,0.784,1.109,1.556,0.463,0.862,1.002,0,0,0
1123,1.325,0.747,1.265,1.149,1.944,0.889,1.294,0.709,0,0,0
1124,1.325,0.654,0.877,0.66,0.535,1.007,1.67,1.224,0,0,0
1125,1.325,0.249,0.244,0.162,0.456,0.607,0.808,0.433,0,0,0
1126,1.325,0.212,0.178,-0.061,0.062,0.796,1.161,0.343,0,0,0
1127,1.325,0.876,1.504,1.09,1.908,0.887,1.383,0.631,0,0,0
1128,1.325,0.523,0.687,0.541,0.774,0.659,0.926,0.775,0,0,0
1129,1.325,0.64,0.857,0.43,0.486,1.172,1.832,1.024,0,0,0
1130,1.325,0.592,0.788,-0.06,0.22,1.435,2.338,1.328,0,0,0
1131,1.325,0.806,1.432,0.362,1.531,0.817,1.069,0.307,0,0,0
1132,1.325,0.212,0.178,-0.061,0.062,0.636,0.839,0.176,0,0,0
1133,1.325,0.655,0.879,0.445,0.449,1.231,2.003,1.141,0,0,0
1134,1.325,0.212,0.178,-0.06,0.268,0.608,0.784,0.261,0,0,0
1135,1.325,0.414,0.518,0.151,0.541,0.631,0.933,0.652,0,0,0
1136,1.325,1.433,2.271,1.591,1.79,1.342,2.055,1.268,0,0,0
1137,1.325,0.252,0.241,-0.059,0.05,0.503,0.659,0.609,0,0,0
1138,1.325,0.615,0.982,0.207,0.693,0.421,0.723,1.35,0,0,0
1139,1.325,0.727,1.034,-0.06,0.296,1.419,2.338,1.599,0,0,0
1140,1.325,0.806,1.179,1.737,0.948,0.939,1.57,1.808,1,1,192
1141,1.325,0.679,1.147,1.13,1.484,0.651,1.063,1.091,0,0,0
1142,1.325,0.648,0.868,0.639,0.863,0.73,1.061,0.871,0,0,0
1143,1.325,0.478,0.619,0.177,0.723,0.421,0.72,0.651,0,0,0
1144,1.325,0.626,0.836,0.37,0.419,1.222,1.945,1.063,0,0,0
1145,1.325,0.309,0.416,1.217,2.531,0.689,1.23,0.352,0,0,0
1146,1.325,0.338,0.399,0.264,1.317,0.339,0.405,0.266,0,0,0
1147,1.325,0.362,0.402,-0.049,-1,0,0,0,0,0,0
1148,1.325,0.434,0.546,0.05,0.553,0.699,0.949,0.379,0,0,0
1149,1.325,0.213,0.179,0.481,0.342,0.658,0.874,0.584,0,0,0
1150,1.325,0.387,0.475,0.472,1.083,0.374,0.475,0.388,0,0,0
1151,1.325,0.905,1.358,-0.059,0.361,1.279,2.233,1.489,0,0,0
1152,1.325,0.91,1.381,0.816,1.056,1.068,1.632,0.917,0,0,0
1153,1.325,0.217,0.188,-0.056,0.192,0.582,0.809,0.459,0,0,0
1154,1.325,0.333,0.386,0.049,0.623,0.507,0.657,0.298,0,0,0
1155,1.325,0.653,0.875,0.451,0.408,1.334,2.155,1.111,0,0,0
1156,1.325,0.212,1.827,1.247,1.354,0.212,2.031,1.247,0,0,0
1157,1.325,0.214,0.181,-0.06,0.366,0.539,0.737,0.334,0,0,0
1158,1.325,0.42,0.527,0.255,0.616,0.631,0.832,0.475,0,0,0
1159,1.325,0.542,0.915,1.032,1.808,0.669,1.194,0.689,0,0,0
1160,1.325,0.212,1.169,1.247,-1,0,0,0,0,0,0
1161,1.325,0.78,1.196,0.913,1.249,0.778,1.307,0.987,0,0,0
1162,1.325,0.426,0.538,0.506,0.753,0.53,0.684,0.761,0,0,0
1163,1.325,0.773,1.304,1.208,1.965,0.806,1.199,0.741,0,0,0
1164,1.325,0.516,0.678,0.555,0.986,0.536,0.775,0.752,0,0,0
1165,1.325,0.486,0.65,0.258,0.745,0.502,0.715,0.676,0,0,0
1166,1.325,0.97,1.465,0.03,2.718,0.585,0.692,-0.058,0,0,0
1167,1.325,0.533,0.706,0.805,0.858,0.598,0.877,1.074,0,0,0
1168,1.325,0.752,1.287,0.79,1.672,0.864,1.36,0.534,0,0,0
1169,1.325,0.212,0.178,0.014,0.213,0.561,0.815,0.308,0,0,0
1170,1.325,0.458,0.587,0.468,0.806,0.554,0.763,0.645,0,0,0
1171,1.325,0.931,1.39,0.724,0.808,1.23,2.049,1.245,0,0,0
1172,1.325,0.232,0.215,0.028,0.299,0.689,0.933,0.381,0,0,0
1173,1.325,0.541,0.916,1.161,1.793,0.738,1.295,0.845,0,0,0
1174,1.325,0.341,0.413,1.094,2.798,0.553,0.998,0.407,0,0,0
1175,1.325,0.436,0.554,0.476,0.845,0.477,0.715,0.63,0,0,0
1176,1.325,0.364,0.438,0.012,0.907,0.394,0.47,0.251,0,0,0
1177,1.325,0.3,0.335,0.181,0.391,0.674,1.002,0.623,0,0,0
1178,1.325,0.484,0.627,0.647,1.25,0.489,0.636,0.69,1,4,160
1179,1.325,0.37,0.562,0.922,1.616,0.395,0.68,0.821,1,2,159
1180,1.325,0.595,0.839,-0.056,0.083,0.263,0.48,0.792,0,0,0
1181,1.325,0.533,0.799,1.587,2.544,0.752,1.261,0.821,0,0,0
1182,1.325,0.713,1.181,1.548,2.249,0.727,1.139,1.177,0,0,0
1183,1.325,0.764,1.298,1.235,1.841,0.907,1.492,0.874,0,0,0
1184,1.325,0.684,1.189,0.445,1.491,0.719,0.989,0.359,0,0,0
1185,1.325,0.218,0.19,-0.061,0.01,0.37,0.179,-0.039,0,0,0
1186,1.325,0.743,1.331,1.27,1.652,0.847,1.512,1.035,0,0,0
1187,1.325,0.334,0.347,-0.056,0.069,0.224,0.277,0.307,0,0,0
1188,1.325,0.816,1.315,1.564,0.962,0.972,1.509,1.881,0,0,0
1189,1.325,0.528,0.934,0.761,1.266,0.518,0.921,0.814,0,0,0
1190,1.325,0.494,0.646,0.389,0.686,0.411,0.699,1.055,0,0,0
1191,1.325,1.439,2.34,1.617,2.381,1.054,1.589,1.621,0,0,0
1192,1.325,0.496,0.674,0.504,0.39,0.827,1.384,1.117,0,0,0
1193,1.325,0.212,0.178,-0.061,0.062,0.569,0.725,0.031,0,0,0
1194,1.325,0.281,0.373,0.557,0.137,0.444,0.562,0.703,0,0,0
1195,1.325,0.567,1,1.085,1.97,0.645,0.992,0.736,0,0,0
1196,1.325,0.997,1.962,1.25,1.6,0.833,2.039,1.247,0,0,0
1197,1.325,0.454,0.783,1.035,2.25,0.586,0.899,0.881,0,0,0
1198,1.325,0.567,1.139,1.224,0.375,0.899,1.292,1.915,0,0,0
1199,1.325,0.713,1.294,1.117,0.616,1.058,1.71,1.913,0,0,0
1200,1.325,0.74,1.113,1.274,1.249,0.792,1.171,1.428,1,4,148
1201,1.325,0.846,1.386,0.826,1.675,0.744,1.064,0.656,1,2,146
1202,1.325,0.933,1.573,1.496,1.452,0.967,1.592,1.424,0,0,0
1203,1.325,0.838,1.419,1.911,1.533,1.328,2.189,1.774,0,0,0
1204,1.325,0.466,0.598,0.04,0.794,0.493,0.647,0.362,0,0,0
1205,1.325,0.218,0.188,-0.06,0.241,0.715,1,0.407,0,0,0
1206,1.325,0.801,1.262,1.667,2.124,1.232,2.096,1.298,0,0,0
1207,1.325,0.934,1.592,0.789,0.465,0.674,1.104,1.887,0,0,0
1208,1.325,0.538,0.827,1.195,1.336,0.538,0.827,1.195,0,0,0
1209,1.325,1.422,2.33,0.673,1.411,1.429,2.09,0.639,0,0,0
1210,1.325,0.747,1.064,1.008,0.92,0.862,1.34,1.159,0,0,0
1211,1.325,0.334,0.556,1.397,2.246,1.061,1.915,0.703,0,0,0
1212,1.325,0.29,0.316,0.078,0.422,0.573,0.81,0.465,0,0,0
1213,1.325,0.212,0.178,-0.061,0.068,0.67,0.93,0.271,0,0,0
1214,1.325,0.758,1.166,1.055,1.006,0.942,1.569,1.376,0,0,0
1215,1.325,0.5,0.652,0.714,1.057,0.516,0.698,0.626,0,0,0
1216,1.325,0.212,0.178,-0.061,0.07,0.925,1.357,0.397,0,0,0
1217,1.325,0.212,0.177,-0.061,0.067,0.64,0.837,0.137,0,0,0
1218,1.325,0.362,0.435,0.309,1.047,0.342,0.438,0.328,0,0,0
1219,1.325,0.393,0.568,0.758,2.147,0.41,0.513,0.508,0,0,0
1220,1.325,1.375,2.264,1.716,1.705,1.352,2.251,1.466,0,0,0
1221,1.325,0.944,1.235,-0.061,-1,0,0,0,0,0,0
1222,1.325,0.314,0.356,0.219,0.463,0.668,0.956,0.631,0,0,0
1223,1.325,0.264,0.343,0.312,0.252,0.264,0.285,0.823,0,0,0
1224,1.325,0.309,0.409,-0.024,0.367,0.295,0.423,0.717,0,0,0
1225,1.325,0.397,0.543,0.931,1.204,0.393,0.52,0.959,0,0,0
1226,1.325,0.369,0.594,0.425,1.716,0.355,0.501,0.293,0,0,0
1227,1.325,1.042,1.791,0.799,1.387,1.046,1.755,0.754,0,0,0
1228,1.325,0.757,1.114,0.717,0.692,1.153,1.832,1.148,0,0,0
1229,1.325,0.213,0.18,0.147,0.409,0.462,0.597,0.433,0,0,0
1230,1.325,0.726,1.287,0.774,1.631,0.694,1.079,0.621,0,0,0
1231,1.325,0.452,0.578,-0.047,0.594,0.409,0.677,0.715,0,0,0
1232,1.325,0.433,0.546,0.027,0.82,0.418,0.546,0.31,0,0,0
1233,1.325,0.595,0.811,0.686,1.327,0.595,0.811,0.686,0,0,0
1234,1.325,0.735,1.092,1.067,0.695,1.027,1.672,1.686,0,0,0
1235,1.325,0.441,0.562,0.416,0.809,0.526,0.73,0.606,0,0,0
1236,1.325,0.837,1.36,1.338,0.847,1.115,1.811,1.718,0,0,0
1237,1.325,0.735,1.259,1.144,1.705,0.797,1.34,0.903,0,0,0
1238,1.325,0.214,0.182,-0.039,0.251,0.726,1.016,0.468,0,0,0
1239,1.325,0.809,1.616,1.659,2.152,1.308,2.17,1.145,0,0,0
1240,1.325,0.478,0.621,1.01,0.73,0.557,0.798,1.128,0,0,0
1241,1.325,0.319,0.421,0.585,0.84,0.303,0.435,0.79,0,0,0
1242,1.325,0.534,0.698,-0.051,0.71,0.673,0.898,0.389,0,0,0
1243,1.325,0.215,0.218,0.226,2.47,0.305,0.333,0.164,0,0,0
1244,1.325,0.578,0.772,0.828,1.003,0.603,0.977,1.03,0,0,0
1245,1.325,0.859,1.31,0.939,0.974,1.041,1.722,1.243,0,0,0
1246,1.325,0.351,0.416,0.011,0.509,0.637,0.848,0.418,0,0,0
1247,1.325,0.851,1.257,0.66,0.663,1.323,2.121,1.187,0,0,0
1248,1.325,0.392,0.598,1.151,2.297,0.499,0.866,0.805,0,0,0
1249,1.325,1.005,1.731,1.208,1.682,0.946,1.538,0.953,0,0,0
1250,1.325,0.569,0.754,0.472,0.485,0.927,1.475,1.11,0,0,0
1251,1.325,0.317,0.372,1.245,2.847,0.793,1.39,0.574,0,0,0
1252,1.325,0.797,1.361,1.348,1.896,1.035,1.76,0.97,0,0,0
1253,1.325,0.401,0.497,0.377,0.632,0.499,0.747,0.687,0,0,0
1254,1.325,0.656,0.879,0.159,0.378,1.107,1.701,0.805,0,0,0
1255,1.325,0.572,1.058,0.783,1.791,0.578,0.968,0.524,0,0,0
1256,1.325,0.283,0.384,0.828,2.493,0.347,0.402,0.42,0,0,0
1257,1.325,0.497,0.872,0.769,2.482,0.512,0.639,0.151,1,2,106
1258,1.325,0.609,0.814,0.154,0.597,0.789,1.228,0.794,0,0,0
1259,1.325,0.648,0.869,0.379,0.4,1.246,2.045,1.142,0,0,0
1260,1.325,0.993,1.492,-0.06,0.359,1.437,2.337,1.253,0,0,0
1261,1.325,0.532,0.7,0.507,0.573,0.745,1.138,0.968,0,0,0
1262,1.325,0.213,0.179,0.509,0.741,0.213,0.179,0.968,0,0,0
1263,1.325,0.363,0.435,-0.061,0.094,0.51,0.423,0.55,0,0,0
1264,1.325,0.33,0.387,0.144,0.25,0.75,1.197,0.773,0,0,0
1265,1.325,0.456,0.587,0.183,0.302,1.076,1.674,0.941,0,0,0
1266,1.325,0.288,0.392,0.303,0.097,0.26,0.316,0.717,0,0,0
1267,1.325,0.905,1.433,1.577,0.988,1.053,1.754,1.756,0,0,0
1268,1.325,0.587,0.781,0.49,0.392,0.808,1.352,1.339,0,0,0
1269,1.325,1.336,2.208,1.696,1.925,1.105,1.832,1.489,0,0,0
1270,1.325,0.283,0.421,0.971,2.363,0.607,0.984,0.489,0,0,0
1271,1.325,0.825,1.462,0.88,1.676,0.681,1.088,0.699,0,0,0
1272,1.325,0.686,0.955,0.516,0.563,1.147,1.847,1.135,0,0,0
1273,1.325,0.818,1.359,1.038,1.371,0.813,1.343,0.994,1,3,87
1274,1.325,0.923,1.397,-0.059,0.399,1.317,2.325,1.266,0,0,0
1275,1.325,0.504,0.657,0.342,0.596,0.683,0.977,0.79,0,0,0
1276,1.325,0.296,0.326,-0.035,0.249,0.691,1.056,0.632,0,0,0
1277,1.325,0.903,1.35,-0.059,4.996,0.212,0.177,-0.059,0,0,0
1278,1.325,0.519,0.679,-0.056,0.77,0.653,0.899,0.368,0,0,0
1279,1.325,0.483,0.623,-0.055,0.914,0.448,0.623,0.207,0,0,0
1280,1.325,0.395,0.488,0.179,0.407,0.463,0.773,0.677,0,0,0
1281,1.325,0.288,0.312,-0.06,0.469,0.618,0.845,0.386,0,0,0
1282,1.325,0.625,0.835,0.484,0.624,0.831,1.292,0.926,0,0,0
1283,1.325,0.434,0.551,0.449,0.322,0.875,1.28,0.879,0,0,0
1284,1.325,0.512,0.673,0.639,0.884,0.465,0.788,0.888,0,0,0
1285,1.325,0.624,0.835,0.488,0.89,0.673,1.056,0.768,0,0,0
1286,1.325,0.261,0.263,-0.058,0.554,0.431,0.583,0.248,0,0,0
1287,1.325,0.834,1.233,-0.06,0.343,1.21,2.16,1.498,0,0,0
1288,1.325,0.656,0.881,0.524,0.38,1.175,1.995,1.375,0,0,0
1289,1.325,0.364,0.436,-0.06,0.732,0.424,0.528,0.157,0,0,0
1290,1.325,0.514,0.88,1.165,2.525,0.665,1.015,1.264,0,0,0
1291,1.325,0.213,0.178,-0.061,0.126,0.822,1.356,0.543,0,0,0
1292,1.325,0.624,1.036,1.405,2.294,0.663,1.026,0.622,0,0,0
1293,1.325,0.411,0.514,0.478,0.624,0.538,0.705,0.623,0,0,0
1294,1.325,0.232,0.223,0.651,1.855,0.222,0.326,0.463,1,3,76
1295,1.325,0.473,0.609,0.425,0.844,0.542,0.702,0.604,0,0,0
1296,1.325,0.41,0.515,0.321,0.315,0.762,1.247,0.906,0,0,0
1297,1.325,0.734,1.109,0.807,0.835,0.964,1.535,1.15,0,0,0
1298,1.325,0.49,0.648,0.76,0.592,0.319,0.347,1.349,0,0,0
1299,1.325,0.212,0.177,0.661,2.713,0.474,0.719,-0.06,0,0,0
1300,1.325,0.594,0.8,0.798,0.761,0.59,1.058,1.149,0,0,0
1301,1.325,0.54,0.712,0.654,0.506,0.869,1.336,1.187,0,0,0
1302,1.325,0.656,0.881,1.087,2.428,0.761,1.2,0.658,0,0,0
1303,1.325,0.212,0.912,1.247,1.578,0.212,2.038,1.247,0,0,0
1304,1.325,0.212,0.178,-0.06,0.261,0.596,0.764,0.183,0,0,0
1305,1.325,0.487,0.632,-0.027,0.421,0.734,1.237,0.832,0,0,0
1306,1.325,0.511,0.786,0.854,0.474,0.492,0.817,1.54,0,0,0
1307,1.325,0.213,0.179,0.208,0.175,0.633,0.927,0.43,0,0,0
1308,1.325,0.677,0.926,-0.06,0.176,1.435,1.876,1.642,0,0,0
1309,1.325,0.531,0.698,0.533,1.389,0.516,0.676,0.507,1,3,58
1310,1.325,0.417,0.583,0.431,1.265,0.421,0.646,0.425,0,0,0
1311,1.325,0.734,1.113,0.428,0.681,1.059,1.667,0.997,0,0,0
1312,1.325,0.421,0.529,0.356,0.947,0.398,0.5,0.413,0,0,0
1313,1.325,1.055,1.591,0.173,5.466,0.212,0.177,-0.059,0,0,0
1314,1.325,1.011,1.54,-0.031,5.071,0.212,0.177,-0.059,0,0,0
1315,1.325,0.772,1.147,-0.06,0.146,1.36,2.18,1.712,0,0,0
1316,1.325,1.438,2.338,1.21,1.858,1.139,1.663,0.774,0,0,0
1317,1.325,0.248,0.242,-0.06,0.372,0.537,0.732,0.38,0,0,0
1318,1.325,0.479,0.915,1.248,1.502,0.597,1.315,1.247,0,0,0
1319,1.325,0.299,0.929,1.247,1.324,0.299,0.929,1.247,0,0,0
1320,1.325,0.43,0.551,0.288,0.352,0.901,1.431,0.892,0,0,0
1321,1.325,0.82,1.197,0.491,0.482,1.436,2.331,1.28,0,0,0
1322,1.325,0.519,0.679,0.546,3.419,0.453,0.449,-0.059,0,0,0
1323,1.325,0.38,0.465,0.117,0.126,0.283,0.403,0.982,0,0,0
1324,1.325,1.08,1.681,1.892,1.498,1.019,1.538,1.836,0,0,0
1325,1.325,0.936,1.395,-0.041,0.403,1.439,2.339,1.247,0,0,0
1326,1.325,0.438,0.556,0.42,0.931,0.473,0.591,0.579,1,3,48
1327,1.325,0.313,0.353,-0.059,0.596,0.435,0.568,0.311,0,0,0
1328,1.325,0.797,1.227,1.431,1.322,0.797,1.227,1.431,0,0,0
1329,1.325,0.305,0.437,0.433,1.961,0.36,0.434,0.453,0,0,0
1330,1.325,0.793,1.185,0.748,0.646,1.247,2.001,1.194,0,0,0
1331,1.325,1.051,1.848,1.372,2.029,1.107,1.872,1.098,0,0,0
1332,1.325,0.635,0.845,-0.06,0.253,1.062,1.677,1.174,0,0,0
1333,1.325,0.42,0.702,0.307,1.597,0.403,0.511,0.204,0,0,0
1334,1.325,0.321,0.366,0.658,0.501,0.615,0.818,0.328,0,0,0
1335,1.325,0.711,1.03,0.393,0.728,0.865,1.526,1.183,0,0,0
1336,1.325,0.622,0.833,0.747,0.703,0.841,1.303,1.125,0,0,0
1337,1.325,0.276,0.291,-0.061,0.138,0.732,1.087,0.63,0,0,0
1338,1.325,0.724,1.045,0.644,0.944,0.931,1.363,0.832,1,4,30
1339,1.325,0.404,0.499,0.153,0.831,0.448,0.564,0.108,0,0,0
1340,1.325,0.82,1.209,-0.06,0.334,1.345,2.31,1.564,0,0,0
1341,1.325,0.213,0.179,-0.018,0.436,0.519,0.675,0.267,0,0,0
1342,1.325,0.442,0.564,0.295,0.354,0.907,1.434,0.903,0,0,0
1343,1.325,0.59,0.784,0.614,0.568,0.837,1.331,1.11,0,0,0
1344,1.325,0.418,0.523,0.267,0.226,0.847,1.178,0.973,0,0,0
1345,1.325,0.613,0.923,1.481,1.017,0.616,1.095,1.538,0,0,0
1346,1.325,0.814,1.192,0.645,0.722,1.224,1.882,1.055,0,0,0
1347,1.325,0.322,0.369,0.31,0.507,0.615,0.851,0.56,0,0,0
1348,1.325,0.212,0.178,-0.06,0.192,0.569,0.788,0.35,0,0,0
1349,1.325,0.601,1.076,0.66,1.748,0.589,0.834,0.408,0,0,0
1350,1.325,0.792,1.336,1.163,1.603,0.758,1.277,0.982,0,0,0
1351,1.325,0.716,1.122,1.625,2.224,0.799,1.46,0.859,0,0,0
1352,1.325,0.31,0.459,-0.06,0.054,0.24,0.236,0.525,0,0,0
1353,1.325,0.6,0.799,0.683,0.803,0.723,1.042,1.041,1,4,5
1354,1.325,0.212,0.178,0.75,2.298,0.36,0.556,0.37,0,0,0
1355,1.325,0.613,0.819,0.067,0.21,1.056,1.651,1.342,0,0,0
1356,1.325,0.214,0.181,-0.061,0.068,0.956,1.558,0.721,0,0,0
1357,1.325,0.819,1.199,1.036,0.952,0.881,1.446,1.265,0,0,0
1358,1.325,1.192,1.996,1.106,1.428,1.142,1.917,1.007,0,0,0
1359,1.325,0.662,0.957,0.865,1.332,0.662,0.957,0.865,0,0,0
1360,1.325,0.752,1.083,-0.06,0.309,1.434,2.34,1.634,0,0,0
1361,1.325,0.539,0.711,0.323,0.978,0.534,0.833,0.477,0,0,0
1362,1.325,0.904,1.466,1.332,0.965,1.176,1.905,1.634,0,0,0
1363,1.325,0.612,0.817,0.607,0.719,0.715,1.025,0.955,0,0,0
1364,1.325,0.638,0.854,0.41,0.499,1.072,1.71,1.013,0,0,0
1365,1.325,0.61,0.821,1.194,0.539,0.729,1.068,1.915,0,0,0
1366,1.325,0.631,0.845,0.886,0.812,0.728,1.132,1.264,0,0,0
1367,1.325,0.735,1.071,0.763,0.808,0.974,1.521,1.105,0,0,0
1368,1.325,0.279,0.353,0.164,0.137,0.236,0.274,0.658,0,0,0
1369,1.325,0.709,1.017,0.942,0.765,0.92,1.448,1.394,0,0,0
1370,1.325,0.709,0.987,-0.059,0.281,1.286,1.87,1.792,0,0,0
1371,1.325,0.709,1.004,-0.06,0.295,1.438,2.34,1.583,0,0,0
1372,1.325,1.056,1.612,1.042,1.263,1.096,1.732,1.093,0,0,0
1373,1.325,0.217,0.19,-0.06,0.224,0.375,0.488,0.462,0,0,0
1374,1.325,0.542,0.713,0.807,3.207,0.545,0.729,0.714,0,0,0
