id,ra,dec,xpix,ypix,FOURSTARKs_tot,K_flag,K_star,K_fluxrad,totmask,FOURSTARKs,eFOURSTARKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
1204,86.681618,-53.777081,1230.15,1157.04,66.449,0,0.98,2.511,0,55.708,0.873,0.522,0.153,2.715,0.073,8.979,0.146,16.632,0.105,39.686,0.27,47.432,0.601,59.833,0.618,63.614,0.785,19.783,2.592,12.728,2.894
1205,86.671524,-53.77705,1337.47,1157.61,13.506,0,0.01,3.315,0,9.792,0.883,0.683,0.14,1.383,0.073,2.016,0.146,2.055,0.105,2.215,0.192,2.569,0.601,2.798,0.601,4.74,0.807,9.263,1.624,10.298,2.523
1206,86.722733,-53.776943,792.82,1159.17,5.737,0,0.49,2.31,0,6.347,1.147,2.222,0.14,2.395,0.073,2.062,0.146,2.878,0.105,3.07,0.192,2.157,0.657,3.648,0.822,5.505,0.994,3.91,1.093,4.406,1.462
1207,86.745255,-53.776966,553.23,1158.51,9.562,0,0.38,3.394,0,7.429,1.037,0.364,0.172,0.331,0.094,0.275,0.179,0.679,0.125,0.708,0.234,0.607,0.736,1.67,0.658,2.531,0.94,10.214,2.556,13.069,2.991
1208,86.605698,-53.777302,2037.64,1152.85,18.888,0,0.0,3.754,0,12.764,0.879,0.342,0.14,0.528,0.073,0.674,0.146,0.847,0.105,1.156,0.192,1.208,0.601,1.989,0.614,4.849,0.778,13.769,2.282,14.237,3.761
1209,86.627281,-53.777439,1808.07,1150.52,65.212,0,0.43,2.916,0,49.603,0.876,0.118,0.14,0.293,0.073,0.815,0.153,2.31,0.105,8.04,0.192,12.497,0.601,18.87,0.622,24.961,0.811,54.089,4.284,40.718,5.464
1210,86.75808,-53.777477,416.83,1149.12,15.132,3,0.36,2.94,0,12.271,0.877,0.248,0.172,0.489,0.094,-0.524,0.179,2.211,0.125,4.298,0.234,4.253,0.736,6.859,0.608,7.336,0.783,9.732,3.423,6.569,1.549
1211,86.758377,-53.777885,413.72,1141.75,14.902,3,0.23,2.846,0,13.011,0.882,1.364,0.172,1.46,0.094,0.516,0.179,4.118,0.125,6.724,0.234,6.112,0.737,9.041,0.616,9.804,0.794,6.764,2.91,5.41,1.411
1212,86.796043,-53.777309,13.0,1151.49,6.918,0,0.44,3.136,1,6.021,0.885,0.78,0.242,0.926,0.155,-999.0,9999.0,0.991,0.226,3.366,0.442,32.888,1.339,4.046,0.598,3.219,0.791,2.078,1.606,1.513,1.351
1213,86.679344,-53.777866,1254.34,1142.89,280.647,0,0.98,2.608,0,224.663,0.885,1.239,0.14,4.774,0.073,18.183,0.146,35.933,0.105,130.547,0.192,164.761,0.601,221.915,0.604,243.055,0.781,86.839,5.417,60.127,6.162
1214,86.721748,-53.777607,803.3,1147.22,10.938,0,0.5,3.111,0,9.027,1.143,-0.181,0.167,0.102,0.073,-0.014,0.146,0.843,0.104,2.33,0.192,3.475,0.6,5.177,0.756,5.263,0.959,7.523,1.841,7.491,2.147
1215,86.666435,-53.777802,1391.63,1144.1,11.736,0,0.7,2.796,0,9.36,0.877,0.245,0.14,0.166,0.073,0.223,0.15,0.658,0.105,1.898,0.192,2.572,0.6,4.414,0.603,4.832,0.797,9.561,1.691,6.947,2.159
1216,86.705276,-53.777931,978.48,1141.57,40.402,0,0.96,2.484,0,34.306,0.882,-0.022,0.14,0.15,0.073,0.961,0.146,1.928,0.111,13.172,0.21,18.478,0.6,30.551,0.595,35.997,0.791,14.025,2.591,9.891,2.857
1217,86.671028,-53.777962,1342.79,1141.14,17.223,0,0.05,3.757,0,11.425,0.883,0.127,0.14,0.123,0.073,0.341,0.146,0.441,0.105,1.59,0.192,1.723,0.601,2.54,0.633,4.157,0.794,15.435,2.082,15.384,3.009
1218,86.595924,-53.777969,2141.66,1140.8,12.426,0,0.14,3.189,0,9.462,0.877,1.074,0.148,1.3,0.073,1.751,0.146,2.171,0.105,4.504,0.192,5.384,0.6,6.014,0.602,6.47,0.774,9.363,1.921,6.959,2.438
1219,86.764801,-53.777977,345.33,1140.0,20.948,0,0.76,2.629,0,16.695,0.88,14.183,0.242,21.273,0.115,29.376,0.252,32.191,0.137,33.188,0.328,31.987,0.845,31.692,0.595,29.452,0.779,5.834,2.597,5.208,1.84
1220,86.70166,-53.778175,1016.96,1137.17,25.81,0,0.08,3.301,0,18.114,0.874,0.113,0.14,0.059,0.073,0.157,0.146,0.342,0.105,0.885,0.192,1.881,0.601,2.647,0.593,4.739,0.766,24.731,2.983,27.699,3.932
1221,86.792831,-53.778347,47.21,1132.83,130.938,0,0.98,2.564,1,105.326,0.874,1.001,0.242,3.43,0.115,11.23,0.252,23.155,0.218,75.917,0.332,96.47,1.035,117.942,0.602,132.949,0.784,46.008,6.711,28.212,4.734
1222,86.725555,-53.778347,762.8,1133.91,12.68,0,0.68,2.272,0,12.353,1.359,0.023,0.172,0.107,0.087,-0.635,0.177,0.219,0.115,2.381,0.218,10.688,0.677,5.255,1.055,7.114,1.034,16.204,2.908,10.412,2.481
1223,86.753304,-53.778408,467.68,1132.42,24.838,0,0.03,2.891,0,20.716,0.884,2.833,0.172,3.062,0.094,4.309,0.179,6.102,0.125,10.313,0.234,12.43,0.736,13.091,0.607,15.741,0.79,19.794,5.035,12.892,2.791
1224,86.59613,-53.7784,2139.39,1133.03,15.425,1,0.14,4.218,0,8.933,0.88,0.159,0.14,0.326,0.073,0.561,0.146,0.971,0.105,2.32,0.192,3.443,0.601,3.998,0.602,3.688,0.772,8.443,1.809,7.276,2.375
1225,86.775978,-53.778591,226.48,1128.76,467.488,0,0.04,3.939,0,274.162,0.889,3.432,0.242,8.706,0.115,30.723,0.252,61.153,0.177,102.695,0.332,118.895,1.034,148.667,0.611,180.023,0.765,115.542,9.509,90.712,6.511
1226,86.74472,-53.778648,558.96,1128.25,159.085,0,0.98,2.499,0,130.485,1.034,15.494,0.172,56.04,0.094,118.819,0.179,157.45,0.125,182.58,0.234,186.656,0.737,196.071,0.682,195.141,0.911,43.594,8.2,25.927,4.324
1227,86.657875,-53.777943,1482.72,1141.55,126.971,0,0.03,3.565,0,84.445,0.883,0.101,0.14,0.347,0.073,0.946,0.146,2.868,0.105,10.387,0.192,16.564,0.608,27.051,0.61,35.915,0.801,85.742,5.134,74.673,7.075
1228,86.576775,-53.778614,2345.27,1128.95,27.779,0,0.3,3.181,0,20.173,1.267,0.838,0.171,1.035,0.095,1.819,0.179,2.635,0.119,5.968,0.236,7.29,0.738,8.198,0.851,12.633,1.283,20.922,4.296,12.588,3.74
1229,86.588226,-53.778736,2223.49,1126.88,95.345,0,0.87,2.935,0,70.218,0.936,0.285,0.14,0.479,0.073,2.468,0.146,5.359,0.105,33.15,0.235,45.892,0.602,68.759,0.604,79.653,0.837,34.598,4.026,21.24,4.701
1230,86.733948,-53.778667,673.53,1128.01,30.616,0,0.1,3.473,0,21.343,1.128,1.698,0.172,1.775,0.094,2.702,0.179,3.443,0.125,7.676,0.234,9.431,0.736,9.923,0.93,12.011,1.091,17.952,3.729,12.139,2.948
1231,86.683884,-53.778797,1206.04,1126.06,12.351,0,0.2,2.56,0,11.499,0.88,1.497,0.14,1.76,0.073,1.711,0.146,2.327,0.105,3.506,0.192,4.349,0.6,6.669,0.608,7.62,0.785,13.07,2.134,14.843,3.134
1232,86.687325,-53.778912,1169.42,1124.04,29.986,0,0.57,2.707,0,24.78,0.879,-0.088,0.172,0.205,0.073,0.474,0.146,0.713,0.105,2.524,0.192,3.517,0.601,7.704,0.602,10.139,0.777,27.182,3.237,23.572,3.696
1233,86.66153,-53.779221,1443.8,1118.55,181.565,3,0.03,4.248,0,100.123,0.88,0.305,0.14,0.684,0.073,3.527,0.146,8.717,0.105,25.901,0.192,31.412,0.601,44.042,0.616,53.724,0.827,80.881,4.69,47.706,5.403
1234,86.660164,-53.779583,1458.35,1112.04,80.733,3,0.03,3.475,0,53.093,0.878,0.401,0.17,0.409,0.073,1.398,0.146,3.4,0.105,9.289,0.192,12.194,0.601,17.748,0.595,23.509,0.786,45.453,3.681,31.126,4.542
1235,86.755806,-53.778908,441.07,1123.42,16.162,0,0.59,2.406,0,14.797,0.89,1.017,0.172,1.203,0.094,2.094,0.179,2.85,0.125,5.31,0.234,5.059,0.736,7.011,0.594,9.177,0.771,160.554,16.488,13.455,2.708
1236,86.772018,-53.77879,268.59,1125.26,6.489,0,0.47,2.974,0,6.629,0.882,0.199,0.242,0.175,0.115,0.527,0.252,0.51,0.177,0.611,0.332,-0.097,1.034,0.921,0.604,1.953,0.774,8.623,2.587,8.693,2.586
1237,86.590332,-53.77953,2201.09,1112.66,555.77,0,0.03,3.979,0,331.1,0.891,8.194,0.163,16.409,0.073,60.428,0.146,92.847,0.105,144.01,0.192,161.409,0.601,204.052,0.592,237.271,0.774,122.929,7.05,94.46,9.384
1238,86.672775,-53.778893,1324.18,1124.42,4.26,0,0.47,2.625,0,3.817,0.873,1.267,0.14,1.374,0.073,1.496,0.146,1.506,0.105,1.618,0.192,2.236,0.601,3.381,0.601,3.716,0.798,2.631,0.698,3.179,1.154
1239,86.710052,-53.778931,927.68,1123.55,6.286,0,0.58,2.183,0,5.609,0.876,0.326,0.14,0.127,0.073,0.318,0.146,0.332,0.105,0.523,0.192,0.795,0.601,1.278,0.606,1.766,0.781,8.208,1.391,6.252,1.547
1240,86.614265,-53.779327,1946.54,1116.51,116.001,0,0.94,2.754,0,90.344,0.878,0.571,0.148,3.021,0.073,10.642,0.146,20.551,0.105,60.328,0.234,73.133,0.601,94.693,0.599,103.587,0.797,34.808,3.885,23.75,4.208
1241,86.692749,-53.77906,1111.77,1121.34,6.41,0,0.46,2.19,0,6.043,0.877,0.764,0.14,0.654,0.073,0.987,0.146,1.397,0.105,2.664,0.192,2.71,0.601,4.326,0.614,4.724,0.784,7.551,1.994,4.411,1.878
1242,86.740334,-53.779186,605.66,1118.59,14.589,0,0.25,3.267,0,10.79,1.136,1.379,0.172,1.391,0.094,1.717,0.179,2.18,0.125,4.683,0.234,5.683,0.736,6.441,0.722,8.0,1.021,9.774,2.983,7.183,2.533
1243,86.78035,-53.779102,180.03,1119.48,7.268,0,0.64,2.444,0,6.106,0.873,0.119,0.242,0.161,0.115,0.677,0.252,1.381,0.177,4.492,0.332,5.084,1.035,6.554,0.61,7.506,0.768,1.434,1.059,2.893,1.143
1244,86.696632,-53.779598,1070.49,1111.6,121.01,0,0.04,3.562,0,82.092,0.873,0.201,0.139,0.645,0.073,0.686,0.146,2.291,0.104,9.485,0.192,13.194,0.6,23.33,0.6,31.165,0.793,93.999,5.656,79.239,6.433
1245,86.657494,-53.779541,1486.78,1112.75,34.482,0,0.22,2.828,0,27.794,0.879,0.109,0.14,0.362,0.076,0.755,0.146,1.863,0.105,5.528,0.192,6.405,0.6,9.285,0.598,12.565,0.776,23.407,3.323,12.323,3.708
1246,86.785324,-53.779373,127.11,1114.52,13.89,0,0.69,3.147,0,9.866,0.882,0.952,0.243,1.607,0.116,2.084,0.253,2.331,0.178,2.717,0.333,3.061,1.037,3.193,0.598,3.998,0.777,9.376,2.893,9.879,2.217
1247,86.698563,-53.779514,1049.95,1113.11,8.033,0,0.28,2.422,0,7.657,0.875,0.254,0.14,0.404,0.073,0.693,0.146,0.949,0.105,2.08,0.192,2.171,0.601,4.887,0.598,3.818,0.789,9.771,1.891,8.034,1.987
1248,86.710785,-53.779839,919.94,1107.19,120.854,0,0.02,4.373,0,66.388,0.872,4.51,0.139,5.918,0.073,13.45,0.146,19.011,0.104,26.01,0.192,29.285,0.6,34.33,0.609,52.554,0.779,43.792,4.017,53.863,5.197
1249,86.792458,-53.779552,51.24,1111.17,25.944,0,0.03,3.041,1,19.647,0.887,1.244,0.242,1.192,0.115,1.138,0.252,2.639,0.218,3.364,0.332,9.854,1.035,7.609,0.61,9.709,0.792,23.15,4.731,24.398,4.114
1250,86.724747,-53.779678,771.4,1109.93,40.068,0,0.51,3.0,0,30.464,1.269,1.659,0.157,2.047,0.077,1.969,0.155,4.282,0.106,10.075,0.197,20.024,0.609,13.822,0.906,16.344,1.03,25.382,3.453,20.535,3.568
1251,86.63485,-53.779995,1727.59,1104.57,56.734,2,0.01,4.544,0,30.16,0.882,0.585,0.14,0.775,0.073,1.54,0.146,2.838,0.105,5.28,0.192,7.098,0.601,9.194,0.614,12.057,0.792,37.893,3.203,38.217,4.567
1252,86.636055,-53.780113,1714.72,1102.41,38.605,3,0.13,4.103,0,22.53,0.875,0.291,0.14,0.498,0.073,1.015,0.146,1.306,0.111,2.807,0.192,3.586,0.601,5.387,0.611,9.808,0.798,27.879,2.633,32.597,4.134
1253,86.581772,-53.779758,2292.11,1108.43,19.292,0,0.73,0.887,0,16.856,1.085,-0.044,0.14,-0.053,0.073,-0.005,0.15,0.078,0.105,0.17,0.192,0.249,0.6,-0.969,0.711,0.596,0.976,1.825,1.507,-0.08,0.96
1254,86.736908,-53.779976,642.09,1104.46,45.692,0,0.01,4.293,0,26.791,1.181,1.114,0.172,1.644,0.094,1.662,0.179,2.499,0.125,4.283,0.235,6.033,0.737,9.27,0.873,13.572,1.17,34.41,4.744,38.235,4.875
1255,86.653473,-53.779884,1529.54,1106.56,12.129,0,0.2,2.74,0,10.975,0.873,-0.037,0.141,0.116,0.073,0.134,0.146,0.64,0.105,2.001,0.192,3.428,0.6,3.407,0.606,3.903,0.805,11.189,1.904,8.095,2.365
1256,86.588486,-53.780121,2220.68,1101.96,21.869,0,0.05,4.859,0,10.272,0.938,1.502,0.14,1.471,0.073,2.029,0.146,2.861,0.109,4.976,0.192,4.931,0.6,5.998,0.604,6.552,0.838,5.876,1.531,4.854,1.809
1257,86.574005,-53.780518,2374.71,1094.66,208.063,0,0.03,4.534,0,110.565,1.392,2.027,0.171,3.268,0.095,7.435,0.179,18.18,0.119,34.825,0.236,41.113,0.738,55.405,1.006,64.236,1.366,64.048,6.953,45.663,6.796
1258,86.698608,-53.780411,1049.46,1096.99,30.948,0,0.05,3.764,0,19.882,0.875,2.617,0.14,2.999,0.08,4.345,0.146,4.944,0.105,9.539,0.192,10.606,0.6,11.753,0.602,14.281,0.799,14.287,2.445,10.26,2.419
1259,86.623741,-53.780514,1845.74,1095.18,33.33,0,0.0,3.89,0,21.322,0.882,4.279,0.14,6.358,0.073,12.044,0.146,14.076,0.105,16.859,0.192,17.057,0.601,18.53,0.604,18.989,0.78,8.402,1.686,6.334,1.979
1260,86.680511,-53.780487,1241.93,1095.67,18.274,0,0.81,2.763,0,13.927,0.876,-0.082,0.14,0.257,0.073,0.971,0.146,2.227,0.105,8.393,0.211,10.8,0.601,14.968,0.602,16.331,0.777,4.424,1.167,2.315,1.252
1261,86.769112,-53.780384,299.59,1096.6,7.26,0,0.51,2.398,0,6.489,0.893,-0.305,0.242,0.096,0.115,0.257,0.252,1.853,0.136,4.619,0.27,11.534,0.844,7.46,0.599,8.763,0.788,28.906,7.427,2.786,1.441
1262,86.73011,-53.780514,714.37,1094.84,18.465,0,0.53,3.57,0,11.842,1.185,1.506,0.172,1.96,0.094,2.192,0.179,2.622,0.116,3.194,0.235,3.908,0.737,7.778,0.835,8.218,1.13,10.911,2.179,9.944,2.443
1263,86.631927,-53.780735,1758.66,1091.24,19.707,0,0.2,3.013,0,14.572,0.888,0.106,0.14,0.197,0.073,0.451,0.146,0.966,0.105,3.339,0.192,4.82,0.601,6.272,0.614,7.368,0.776,12.789,1.91,10.554,2.694
1264,86.659554,-53.780949,1464.86,1087.42,106.596,0,0.04,3.477,0,70.68,0.876,1.208,0.14,1.122,0.073,1.887,0.146,3.887,0.107,12.613,0.192,17.139,0.601,25.779,0.622,34.618,0.829,71.383,4.869,54.091,6.143
1265,86.64827,-53.78104,1584.88,1085.76,16.511,0,0.22,3.365,0,11.733,0.877,1.374,0.14,1.135,0.075,1.484,0.146,1.885,0.105,3.426,0.208,4.852,0.6,5.59,0.627,7.266,0.788,11.653,1.897,8.159,2.281
1266,86.784233,-53.78093,138.81,1086.53,10.356,0,0.61,2.329,0,8.293,0.892,-0.507,0.242,0.045,0.115,0.597,0.252,1.155,0.177,4.927,0.464,6.598,1.034,9.6,0.597,11.955,0.788,2.498,1.558,3.538,1.623
1267,86.717163,-53.78162,852.13,1075.08,1148.551,0,0.98,2.607,0,905.843,0.992,26.864,0.14,132.238,0.073,339.411,0.146,483.417,0.105,668.876,0.192,856.496,0.601,980.361,0.674,998.284,0.856,269.714,11.602,179.664,10.193
1268,86.654213,-53.78162,1521.64,1075.34,312.667,0,0.98,2.664,0,249.212,0.881,96.145,0.14,155.176,0.073,251.62,0.146,289.415,0.105,332.357,0.192,355.452,0.6,372.912,0.607,354.704,0.8,77.174,5.012,51.663,5.829
1269,86.649269,-53.781502,1574.23,1077.46,7.97,0,0.56,2.764,0,6.768,0.891,0.966,0.14,0.96,0.073,1.232,0.146,1.925,0.105,3.005,0.192,2.943,0.649,4.645,0.6,4.966,0.792,4.38,1.127,3.253,1.412
1270,86.691139,-53.781532,1128.91,1076.81,4.595,0,0.69,0.578,0,2.937,0.881,0.156,0.14,0.269,0.073,0.239,0.146,0.378,0.107,0.277,0.192,0.87,0.6,0.389,0.592,-0.389,0.789,0.615,1.178,1.752,1.258
1271,86.606483,-53.781853,2029.22,1070.98,15.958,0,0.43,3.58,0,10.604,0.879,2.004,0.14,2.33,0.073,4.583,0.146,6.126,0.105,7.576,0.192,7.621,0.601,8.996,0.61,9.333,0.79,4.642,1.367,3.25,1.311
1272,86.719299,-53.781727,829.43,1073.12,8.973,0,0.54,2.895,0,7.169,1.05,0.281,0.14,0.429,0.073,0.64,0.146,0.373,0.105,0.8,0.192,0.686,0.601,2.799,0.731,3.304,0.954,4.983,1.065,6.34,1.298
1273,86.656525,-53.78199,1497.08,1068.68,37.38,0,0.36,2.637,0,30.002,0.875,0.129,0.14,0.237,0.073,0.545,0.146,1.936,0.105,7.033,0.192,9.929,0.601,15.086,0.616,18.234,0.804,27.117,3.025,18.78,3.532
1274,86.57074,-53.781998,2409.42,1068.01,40.075,0,0.4,3.132,1,30.947,1.726,0.458,0.171,0.155,0.095,0.441,0.179,1.026,0.129,3.165,0.236,5.274,0.737,6.242,1.326,11.438,1.933,48.241,6.22,37.857,6.856
1275,86.66777,-53.781937,1377.47,1069.66,11.716,0,0.54,2.982,0,8.908,0.88,0.139,0.14,0.065,0.073,0.48,0.146,0.744,0.105,1.847,0.192,3.222,0.601,4.505,0.608,4.732,0.784,8.332,1.552,5.88,1.806
1276,86.662849,-53.781971,1429.75,1069.05,16.793,0,0.11,2.523,0,15.262,0.875,0.452,0.14,0.654,0.073,1.225,0.146,2.195,0.105,4.736,0.192,5.398,0.601,6.789,0.613,8.168,0.793,13.567,1.931,8.46,2.398
1277,86.598656,-53.782127,2112.52,1065.95,36.522,0,0.01,3.556,0,24.778,0.879,1.163,0.14,1.218,0.073,1.775,0.146,2.789,0.105,6.046,0.192,7.392,0.601,10.204,0.589,12.789,0.783,26.274,3.334,19.278,4.229
1278,86.660942,-53.782295,1450.04,1063.17,123.578,0,0.03,3.495,0,83.932,0.885,1.216,0.14,1.775,0.073,4.024,0.146,7.844,0.105,17.887,0.192,22.097,0.601,29.106,0.599,39.355,0.804,66.202,4.421,45.933,5.302
1279,86.758675,-53.782352,410.62,1061.38,848.601,0,0.98,2.615,0,670.975,0.887,8.046,0.172,30.918,0.094,100.094,0.193,184.813,0.125,474.326,0.234,629.32,0.736,759.025,0.608,833.662,0.791,270.632,20.562,189.426,10.824
1280,86.676376,-53.78022,1285.89,1100.53,7.591,0,0.35,2.957,0,6.035,0.879,1.031,0.14,1.452,0.073,1.867,0.146,2.029,0.105,2.288,0.193,2.929,0.602,3.293,0.618,5.112,0.787,3.931,0.924,6.398,1.907
1281,86.727097,-53.782055,746.45,1067.11,30.035,0,0.46,3.674,0,18.73,1.404,0.071,0.172,0.138,0.115,0.355,0.179,0.542,0.116,1.568,0.234,2.087,0.737,3.22,1.058,4.431,1.192,28.567,3.775,28.296,4.128
1282,86.697701,-53.783463,1059.17,1042.03,18195.717,0,0.99,2.872,1,13673.32,0.872,4665.606,0.14,2055.193,0.073,2441.529,0.146,1491.51,0.105,2053.565,0.192,5006.211,0.6,14238.658,0.603,14263.548,0.779,4212.962,38.466,2867.007,37.208
1283,86.712921,-53.782429,897.27,1060.52,53.314,3,0.01,4.214,0,29.293,0.878,0.272,0.14,0.232,0.073,0.833,0.146,0.941,0.105,3.583,0.192,5.711,0.601,5.859,0.619,10.292,0.785,38.049,3.17,24.846,2.772
1284,86.712181,-53.783035,905.09,1049.63,102.033,3,0.13,3.251,1,72.733,0.881,0.151,0.14,0.31,0.073,1.853,0.146,12.462,0.112,14.332,0.192,19.291,0.6,27.365,0.603,33.252,0.797,52.172,4.199,39.574,4.09
1285,86.71344,-53.783329,891.75,1044.33,475.567,3,0.98,2.601,1,379.967,0.875,3.929,0.14,18.874,0.073,67.703,0.146,148.171,0.105,271.314,0.192,321.522,0.601,394.764,0.601,420.464,0.784,131.988,8.185,98.826,7.814
1286,86.584122,-53.782211,2267.12,1064.31,7.121,0,0.52,2.32,0,6.726,1.031,-0.047,0.14,0.22,0.074,0.247,0.146,0.409,0.105,0.93,0.193,0.781,0.602,2.477,0.722,2.647,0.917,14.246,3.751,17.033,4.639
1287,86.70237,-53.782242,1009.5,1063.99,3.573,0,0.44,2.051,0,3.576,0.876,1.517,0.139,2.319,0.073,0.73,0.146,0.716,0.105,2.219,0.192,3.722,0.6,4.342,0.597,4.853,0.774,2.917,1.151,2.083,1.028
1288,86.686928,-53.783203,1173.74,1046.79,3744.344,0,0.99,2.689,1,2892.451,0.876,59.666,0.14,263.947,0.073,670.829,0.146,970.168,0.105,1199.235,0.192,2312.244,0.6,2917.813,0.615,3083.47,0.781,999.949,18.251,669.004,17.833
1289,86.656052,-53.783119,1502.07,1048.38,577.532,0,0.98,2.659,0,457.383,0.872,13.103,0.14,68.037,0.073,181.031,0.146,281.131,0.105,387.356,0.192,444.027,0.601,508.077,0.607,524.98,0.782,142.665,6.812,93.539,7.491
1290,86.766365,-53.782745,328.83,1054.19,8.516,0,0.67,0.746,0,6.77,0.884,0.069,0.242,0.006,0.115,0.034,0.252,-0.015,0.137,-0.413,0.27,1.337,0.846,0.007,0.599,-0.457,0.793,0.62,0.817,-0.293,0.486
1291,86.587234,-53.782825,2233.98,1053.27,5.046,0,0.38,2.451,0,4.26,0.965,0.007,0.14,-0.035,0.073,0.472,0.146,0.999,0.105,3.873,0.234,5.303,0.601,6.59,0.615,7.006,0.876,1.056,1.262,0.73,0.995
1292,86.579819,-53.783237,2312.81,1045.76,145.354,0,0.03,3.768,0,93.666,1.141,10.812,0.148,13.139,0.076,15.847,0.146,21.772,0.105,34.792,0.2,37.71,0.658,48.68,0.739,54.127,1.07,106.959,9.118,99.323,10.294
1293,86.620071,-53.783096,1884.74,1048.68,13.314,0,0.09,3.06,0,9.565,0.883,3.321,0.14,3.23,0.075,3.303,0.146,3.85,0.105,4.94,0.192,5.3,0.601,7.656,0.608,7.932,0.794,9.73,1.793,7.636,2.086
1294,86.614075,-53.783062,1948.5,1049.27,7.443,0,0.51,2.709,0,6.365,0.883,1.901,0.14,2.081,0.073,3.016,0.146,4.43,0.105,4.876,0.192,4.547,0.601,5.337,0.612,4.762,0.784,3.013,0.963,2.127,0.727
1295,86.638496,-53.782993,1688.81,1050.63,3.145,0,0.44,1.843,0,3.379,0.877,0.28,0.14,0.372,0.073,0.511,0.146,1.092,0.105,1.538,0.192,1.523,0.61,1.394,0.615,1.297,0.81,1.234,0.508,3.173,1.195
1296,86.742973,-53.782532,577.66,1058.34,70.822,0,0.07,3.421,0,49.443,1.066,2.127,0.172,2.199,0.094,3.236,0.179,4.981,0.125,10.654,0.235,12.788,0.737,18.017,0.718,21.936,0.937,58.411,7.102,51.559,6.203
1297,86.735458,-53.783234,657.54,1045.79,189.022,3,0.01,11.508,0,33.629,1.208,3.918,0.172,4.797,0.094,10.39,0.179,13.961,0.125,18.168,0.234,19.979,0.736,20.707,0.984,24.708,1.108,24.801,2.895,13.652,1.96
1298,86.736618,-53.784084,645.24,1030.53,1506.733,3,0.98,2.743,0,1238.537,1.151,10.225,0.172,43.601,0.14,162.945,0.253,297.723,0.125,837.013,0.234,1089.473,1.035,1280.619,0.845,1411.942,1.162,536.641,19.694,341.683,14.256
1299,86.736084,-53.784279,650.98,1027.03,1543.961,3,0.99,2.716,0,1234.911,1.176,9.496,0.172,41.886,0.141,143.386,0.251,266.66,0.125,679.106,0.234,1008.235,0.903,1248.138,0.859,1428.754,1.114,471.341,23.338,371.253,14.699
1300,86.747917,-53.783203,525.04,1046.25,25.024,0,0.25,3.168,0,18.36,0.951,0.118,0.172,0.248,0.094,0.263,0.179,0.862,0.125,2.104,0.235,3.657,0.737,4.633,0.606,6.113,0.83,26.12,6.09,24.635,2.995
1301,86.792206,-53.783306,54.06,1043.58,137.995,0,0.98,2.561,1,111.286,0.896,0.733,0.242,2.15,0.115,7.824,0.252,15.752,0.218,63.73,0.332,89.273,1.034,109.537,0.605,126.347,0.778,51.987,7.36,33.071,5.183
1302,86.744972,-53.781227,556.38,1081.83,11.298,0,0.6,2.988,0,8.282,1.029,2.596,0.172,4.025,0.094,6.465,0.179,7.135,0.125,7.838,0.234,7.749,0.736,7.361,0.679,7.334,0.933,3.232,1.818,1.902,1.175
1303,86.764305,-53.783459,350.81,1041.34,29.257,0,0.05,3.119,0,22.071,0.881,0.867,0.242,0.819,0.115,1.672,0.252,2.329,0.137,6.16,0.27,8.021,0.846,9.984,0.606,13.851,0.772,28.065,6.424,19.495,3.454
1304,86.794411,-53.783451,30.62,1040.98,33.937,0,0.0,5.034,1,16.155,0.882,1.046,0.242,1.399,0.115,-1.475,0.252,3.354,0.218,3.939,0.332,5.536,1.035,4.452,0.606,6.972,0.78,24.878,4.367,28.919,3.955
1305,86.603233,-53.783592,2063.82,1039.63,5.435,2,0.36,2.819,0,4.993,0.877,1.31,0.14,1.43,0.073,1.417,0.146,1.633,0.105,2.245,0.192,2.592,0.6,3.594,0.603,3.06,0.766,3.213,0.991,2.075,1.049
1306,86.691376,-53.783569,1126.42,1040.18,5.443,0,0.43,2.644,1,5.75,0.881,0.229,0.14,0.238,0.077,-999.0,9999.0,492.909,0.105,461.175,0.192,1.05,0.605,3.204,0.606,2.84,0.778,7.895,2.225,6.24,2.175
1307,86.653114,-53.783875,1533.34,1034.73,28.885,0,0.12,3.188,0,20.673,0.881,-0.059,0.14,0.377,0.073,0.674,0.146,0.85,0.107,1.701,0.192,1.935,0.601,3.77,0.62,8.933,0.779,24.955,2.454,29.135,3.658
1308,86.700996,-53.783798,1024.13,1035.96,13.803,0,0.62,3.168,0,8.977,0.874,0.542,0.14,42.106,0.093,160.3,0.155,174.455,0.105,180.102,0.192,15.797,0.6,11.376,0.604,12.297,0.788,7.78,1.689,6.372,1.676
1309,86.795471,-53.783665,19.32,1037.07,8.144,0,0.68,2.188,1,7.265,0.884,0.373,0.242,0.122,0.152,-999.0,9999.0,-0.566,0.218,0.702,0.423,24.951,1.275,0.161,0.6,2.192,0.774,11.222,2.842,12.831,2.554
1310,86.585732,-53.783882,2249.93,1034.27,13.933,0,0.14,3.578,0,9.532,1.009,1.704,0.14,1.369,0.073,1.836,0.146,2.131,0.105,4.311,0.192,4.96,0.601,5.349,0.689,5.838,0.917,8.671,2.642,5.916,2.442
