PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,UMINB,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
691,1.067,1.082,1.773,1.573,1.032,1.168,1.908,1.502,0,0,0
692,1.067,0.702,1.202,1.91,1.752,0.802,1.485,1.912,0,0,0
693,1.067,1.011,1.612,0.679,0.378,1.32,2.19,1.657,1,1,727
694,1.067,0.863,1.343,1.228,0.809,0.932,1.576,1.432,0,0,0
695,1.067,0.337,0.441,-0.059,0.01,0.862,1.133,0.644,0,0,0
696,1.067,0.567,0.839,0.837,1.101,0.552,0.861,0.831,0,0,0
697,1.067,0.772,1.103,1.578,3.656,0.654,0.906,0.601,0,0,0
698,1.067,0.59,0.784,0.549,0.979,0.589,0.799,0.513,0,0,0
699,1.067,1.087,1.694,1.05,0.936,1.171,1.935,1.214,0,0,0
700,1.067,0.262,0.304,-0.058,0.054,1.237,1.892,0.743,0,0,0
701,1.067,0.783,1.134,1.798,1.155,0.75,1.068,1.766,0,0,0
702,1.067,0.76,1.265,1.413,0.927,0.772,1.342,1.46,0,0,0
703,1.067,0.214,0.183,0.051,0.421,0.403,0.544,0.303,0,0,0
704,1.067,0.568,0.875,0.752,0.207,1.018,1.71,1.378,0,0,0
705,1.067,0.682,1.231,0.777,1.534,0.642,0.929,0.393,0,0,0
706,1.067,1.345,2.222,1.519,1.463,1.358,2.243,1.247,0,0,0
707,1.067,0.439,0.555,0.298,0.602,0.54,0.76,0.523,0,0,0
708,1.067,0.213,0.179,-0.06,0.073,0.706,1.057,0.473,0,0,0
709,1.067,1.049,1.653,1.273,0.962,1.092,1.808,1.379,0,0,0
710,1.067,0.42,0.543,0.407,0.919,0.42,0.566,0.45,0,0,0
711,1.067,0.212,0.178,0.076,0.162,0.421,0.486,0.001,0,0,0
712,1.067,0.747,1.034,0.149,0.131,1.214,2.06,1.593,0,0,0
713,1.067,1.125,1.763,1.113,1.068,1.125,1.763,1.113,1,4,709
714,1.067,0.961,1.466,0.235,0.363,1.086,2.007,1.451,0,0,0
715,1.067,0.816,1.372,0.83,0.82,1.078,1.85,1.159,0,0,0
716,1.067,0.685,1.225,0.842,1.527,0.601,0.829,0.921,0,0,0
717,1.067,0.482,0.628,0.491,0.793,0.53,0.725,0.554,0,0,0
718,1.067,1.195,1.892,1.207,1.056,1.219,1.934,1.215,1,4,702
719,1.067,0.774,1.15,1.207,0.832,0.84,1.357,1.318,0,0,0
720,1.067,1.168,1.877,1.298,0.988,1.213,2.001,1.401,0,0,0
721,1.067,0.548,0.897,1.142,1.374,0.544,0.721,0.856,1,3,706
722,1.067,0.287,0.393,0.414,1.473,0.341,0.417,0.383,0,0,0
723,1.067,0.447,0.758,1.677,2.355,0.757,1.184,0.515,0,0,0
724,1.067,0.981,1.585,1,1.142,0.932,1.455,1.027,0,0,0
725,1.067,1.049,1.694,1.078,1.119,1.037,1.638,1.042,1,2,701
726,1.067,0.872,1.254,0.238,0.643,1.094,1.771,0.643,0,0,0
727,1.067,0.656,0.879,0.654,3.717,0.485,0.814,1.477,0,0,0
728,1.067,1.143,1.778,1.026,1.07,1.143,1.778,1.026,1,4,699
729,1.067,0.921,1.441,1.133,0.835,1.082,1.835,1.325,0,0,0
730,1.067,0.467,0.602,0.678,0.948,0.477,0.646,0.652,0,0,0
731,1.067,0.413,0.538,0.471,0.928,0.417,0.548,0.548,0,0,0
732,1.067,0.453,0.747,0.874,0.452,0.548,0.744,0.979,0,0,0
733,1.067,1.168,1.867,1.252,0.954,1.272,2.102,1.38,0,0,0
734,1.067,1.126,1.879,1.725,1.052,1.141,1.881,1.793,0,0,0
735,1.067,0.575,1.008,1.535,1.903,0.655,1.156,0.97,0,0,0
736,1.067,0.5,0.648,0.487,0.622,0.553,0.845,0.666,0,0,0
737,1.067,1.114,1.742,1.083,1.138,1.071,1.638,1.038,1,3,693
738,1.067,1.056,1.715,1.085,0.935,1.269,2.061,1.249,0,0,0
739,1.067,0.925,1.595,0.828,1.244,0.893,1.332,0.655,0,0,0
740,1.067,0.797,1.387,1.608,1.498,0.86,1.393,1.643,0,0,0
741,1.067,0.92,1.654,1.376,1.654,0.881,1.446,1.047,0,0,0
742,1.067,1.069,1.665,0.998,0.991,1.115,1.822,1.11,0,0,0
743,1.067,0.405,0.691,1.687,1.534,0.481,0.788,1.403,0,0,0
744,1.067,0.213,0.181,-0.06,0.06,0.592,0.751,0.351,0,0,0
745,1.067,0.309,0.36,0.127,0.302,0.548,0.776,0.589,0,0,0
746,1.067,0.474,0.833,0.724,1.397,0.516,0.796,0.583,0,0,0
747,1.067,0.998,1.616,0.96,1.091,0.968,1.569,0.948,0,0,0
748,1.067,0.995,1.533,0.397,0.852,1.191,1.825,0.639,0,0,0
749,1.067,1.13,1.786,1.135,1.068,1.13,1.786,1.135,5,99,0
750,1.067,0.505,0.893,0.605,1.49,0.512,0.69,0.286,0,0,0
751,1.067,0.897,1.474,1.024,0.906,1.066,1.805,1.214,0,0,0
752,1.067,0.451,0.792,0.763,1.69,0.491,0.643,0.7,0,0,0
753,1.067,1.437,2.338,1.408,1.363,1.201,1.995,1.175,0,0,0
754,1.067,0.802,1.294,1.372,0.847,0.902,1.53,1.502,0,0,0
755,1.067,1.164,1.833,1.203,0.965,1.251,2.035,1.297,0,0,0
756,1.067,1.107,1.742,1.059,1.065,1.107,1.742,1.059,1,3,680
757,1.067,0.348,0.48,0.257,1.051,0.359,0.464,0.268,0,0,0
758,1.067,0.869,1.413,1.184,0.671,0.87,1.494,1.627,0,0,0
759,1.067,0.44,0.769,0.594,1.523,0.52,0.73,0.521,0,0,0
760,1.067,0.334,0.553,1.1,0.816,0.214,0.327,1.552,1,2,675
761,1.067,0.29,0.317,1.073,3.117,0.439,0.56,0.29,0,0,0
762,1.067,0.879,1.276,0.264,0.295,1.308,2.249,1.639,0,0,0
763,1.067,1.109,1.691,0.347,5.114,0.212,0.177,-0.06,0,0,0
764,1.067,1.073,1.635,1.074,0.61,1.437,2.302,1.575,1,1,672
765,1.067,0.834,1.482,1.289,1.406,0.78,1.22,1.058,0,0,0
766,1.067,1.053,1.586,0.88,0.753,1.401,2.192,1.37,0,0,0
767,1.067,1.163,1.952,1.248,-1,0,0,0,0,0,0
768,1.067,0.79,1.106,0.134,0.225,1.296,2.093,1.646,0,0,0
769,1.067,1.013,1.546,1.238,0.96,1.074,1.714,1.259,0,0,0
770,1.067,1.124,1.81,1.109,1.079,1.109,1.777,1.093,5,99,0
771,1.067,1.007,1.618,1.113,1.08,1.012,1.616,1.09,5,99,0
772,1.067,0.86,1.231,0.228,0.295,1.232,2.056,1.641,0,0,0
773,1.067,0.873,1.288,1.174,0.813,0.948,1.444,1.185,0,0,0
774,1.067,0.859,1.366,1.114,0.576,0.794,1.354,1.835,0,0,0
775,1.067,0.672,0.903,0.129,0.129,1.375,2.242,1.506,0,0,0
776,1.067,0.499,0.652,0.998,0.585,0.538,0.832,1.226,0,0,0
777,1.067,0.572,1.04,1.293,1.92,0.62,0.967,0.659,0,0,0
778,1.067,0.757,1.053,0.221,0.259,1.423,2.333,1.385,0,0,0
779,1.067,0.9,1.391,0.97,0.873,1.006,1.641,1.179,0,0,0
780,1.067,0.877,1.363,1.234,0.858,0.897,1.529,1.396,0,0,0
781,1.067,1.055,1.647,1.043,1.099,1.03,1.586,1.03,5,99,0
782,1.067,1.058,1.6,1.38,0.997,1.124,1.759,1.327,0,0,0
783,1.067,1.167,1.849,1.249,1.065,1.167,1.849,1.249,3,9,0
784,1.067,0.751,1.281,1.444,1.016,0.84,1.427,1.379,0,0,0
785,1.067,1.148,1.785,1.361,0.913,1.352,2.127,1.428,0,0,0
786,1.067,1.159,1.83,1.17,1.066,1.159,1.83,1.17,1,4,609
787,1.067,1.087,1.734,1.215,1.061,1.087,1.734,1.215,1,4,633
788,1.067,1.184,1.865,1.288,0.961,1.271,2.066,1.353,0,0,0
789,1.067,0.978,1.464,0.804,1.584,0.826,1.178,0.786,1,2,664
790,1.067,0.525,0.689,1.015,0.713,0.577,0.899,1.127,0,0,0
791,1.067,1.096,1.693,0.865,1.543,0.952,1.417,0.509,1,2,658
792,1.067,1.136,1.812,1.142,1.036,1.173,1.885,1.143,0,0,0
793,1.067,1.029,1.563,1.176,0.886,1.128,1.854,1.357,0,0,0
794,1.067,0.832,1.225,0.96,1.313,0.74,1.136,0.791,1,3,656
795,1.067,1.155,1.941,1.455,-1,0,0,0,0,0,0
796,1.067,1.047,1.657,1.244,0.909,1.232,2.017,1.35,0,0,0
797,1.067,1.078,1.805,1.216,1.015,1.135,1.897,1.321,0,0,0
798,1.067,0.842,1.229,0.629,0.891,0.929,1.392,0.744,0,0,0
799,1.067,1.118,1.796,1.17,0.912,1.262,2.088,1.406,0,0,0
800,1.067,0.467,0.714,0.933,0.273,0.492,0.738,0.66,0,0,0
801,1.067,0.499,0.798,0.409,0.234,0.602,0.992,0.849,0,0,0
802,1.067,0.446,0.565,0.215,0.662,0.513,0.72,0.412,0,0,0
803,1.067,1.129,1.803,1.405,0.993,1.196,1.965,1.451,0,0,0
804,1.067,0.975,1.577,1.045,0.962,1.074,1.785,1.153,0,0,0
805,1.067,1.056,1.725,0.471,0.613,1.383,2.303,1.245,0,0,0
806,1.067,1.181,1.859,1.224,0.911,1.362,2.203,1.375,0,0,0
807,1.067,0.525,0.717,0.37,1.011,0.533,0.757,0.405,0,0,0
808,1.067,0.507,0.666,0.734,0.854,0.537,0.759,0.739,0,0,0
809,1.067,0.66,0.883,-0.001,0.099,1.432,2.325,1.298,0,0,0
810,1.067,1.061,1.637,1.296,0.904,1.216,1.963,1.356,0,0,0
811,1.067,0.973,1.459,1.033,0.822,1.088,1.8,1.343,0,0,0
812,1.067,0.989,1.514,0.969,0.731,1.121,1.903,1.312,0,0,0
813,1.067,0.699,0.942,0.306,0.274,1.142,1.929,1.26,0,0,0
814,1.067,0.709,1.106,1.708,0.813,0.85,1.413,1.59,0,0,0
815,1.067,0.71,1.157,1.219,0.776,0.828,1.408,1.438,0,0,0
816,1.067,0.385,0.507,0.663,0.399,0.552,0.857,0.862,0,0,0
817,1.067,1.015,1.664,0.959,1.061,1.015,1.664,0.959,1,3,641
818,1.067,0.562,0.759,0.47,1.514,0.558,0.735,0.359,1,2,640
819,1.067,1.082,1.652,1.264,0.975,1.19,1.862,1.299,0,0,0
820,1.067,0.537,0.707,0.438,0.951,0.543,0.738,0.466,0,0,0
821,1.067,0.854,1.227,0.251,0.295,1.204,2.034,1.689,0,0,0
822,1.067,0.719,1.224,1.895,1.368,0.824,1.264,1.557,0,0,0
823,1.067,1.188,1.884,1.282,1.063,1.188,1.884,1.282,5,99,0
824,1.067,0.212,0.179,1.908,2.034,1.073,2.012,1.084,0,0,0
825,1.067,1.1,1.657,0.626,5.704,0.212,0.177,-0.061,0,0,0
826,1.067,0.796,1.157,0.313,0.292,1.192,1.934,1.531,0,0,0
827,1.067,0.969,1.714,0.814,0.161,1.052,1.758,1.913,0,0,0
828,1.067,0.979,1.468,0.332,0.796,1.189,1.84,0.607,0,0,0
829,1.067,0.778,1.276,1.114,0.907,0.831,1.437,1.243,0,0,0
830,1.067,1.36,2.254,1.097,0.605,1.35,2.209,1.915,0,0,0
831,1.067,0.76,1.053,0.193,0.26,1.251,2.115,1.406,0,0,0
832,1.067,0.213,0.181,0.416,0.885,0.213,0.181,0.358,0,0,0
833,1.067,0.535,0.696,0.072,0.094,1.438,2.34,1.161,0,0,0
834,1.067,1.145,1.836,1.163,1.067,1.145,1.836,1.163,5,99,0
835,1.067,0.824,1.203,0.916,0.66,0.945,1.603,1.401,0,0,0
836,1.067,0.691,0.955,0.998,0.752,0.798,1.243,1.106,0,0,0
837,1.067,0.639,0.848,-0.052,0.069,1.433,2.332,1.249,0,0,0
838,1.067,0.702,1.007,0.741,0.333,1.193,1.975,1.294,0,0,0
839,1.067,0.873,1.289,0.394,0.851,0.961,1.477,0.584,0,0,0
840,1.067,0.865,1.238,0.239,0.296,1.266,2.19,1.56,0,0,0
841,1.067,0.663,1.141,1.247,0.694,0.807,1.499,1.915,0,0,0
842,1.067,0.811,1.268,1,1.001,0.872,1.396,1.018,5,99,0
843,1.067,0.488,0.641,0.295,1.058,0.488,0.641,0.295,0,0,0
844,1.067,0.823,1.221,1.216,0.827,0.885,1.436,1.275,0,0,0
845,1.067,0.212,0.178,0.496,2.569,0.324,0.369,-0.044,0,0,0
846,1.067,1.08,1.789,1.112,1.051,1.159,1.886,1.128,0,0,0
847,1.067,1.034,1.67,1.147,0.931,1.096,1.776,1.363,0,0,0
848,1.067,1.055,1.651,1.161,0.897,1.232,2.009,1.321,0,0,0
849,1.067,1.041,1.564,1.008,0.748,1.164,1.952,1.365,0,0,0
850,1.067,0.995,1.507,0.796,0.765,1.105,1.845,1.179,0,0,0
851,1.067,1.063,1.625,1.017,0.906,1.152,1.889,1.179,0,0,0
852,1.067,0.489,0.694,0.269,1.002,0.487,0.684,0.284,0,0,0
853,1.067,1.056,1.594,1.122,0.806,1.201,1.979,1.459,0,0,0
854,1.067,0.936,1.367,0.256,0.725,1.152,1.782,0.575,0,0,0
855,1.067,1.053,1.71,1.47,1.009,1.095,1.822,1.453,0,0,0
856,1.067,1.033,1.6,1.018,0.886,1.117,1.841,1.235,0,0,0
857,1.067,1.102,1.785,1.044,1.064,1.102,1.785,1.044,1,3,607
858,1.067,0.396,0.658,0.403,1.553,0.448,0.55,0.092,0,0,0
859,1.067,0.444,0.564,0.435,0.924,0.432,0.566,0.564,0,0,0
860,1.067,1.123,1.738,1.028,0.921,1.24,2.002,1.179,0,0,0
861,1.067,1.068,1.62,1.419,0.945,1.168,1.853,1.445,0,0,0
862,1.067,1.051,1.599,1.48,0.885,1.217,1.951,1.491,0,0,0
863,1.067,1.131,1.792,1.105,1.062,1.131,1.792,1.105,3,9,0
864,1.067,0.214,0.182,0.142,0.063,0.213,0.182,0.018,0,0,0
865,1.067,1.197,1.91,1.303,1.069,1.197,1.91,1.303,5,99,0
866,1.067,0.615,0.82,0.572,0.923,0.634,0.876,0.603,0,0,0
867,1.067,0.922,1.426,1.675,0.883,0.818,1.349,1.867,0,0,0
868,1.067,0.866,1.371,1.348,0.902,0.859,1.416,1.449,0,0,0
869,1.067,0.63,1.073,1.877,2.186,0.657,1.099,0.777,0,0,0
870,1.067,0.728,1.035,0.692,0.841,0.793,1.271,0.837,0,0,0
871,1.067,1.073,1.634,1.073,0.943,1.199,1.873,1.103,0,0,0
872,1.067,0.213,0.18,-0.06,0.047,0.654,0.868,0.372,0,0,0
873,1.067,0.986,1.479,1.205,0.76,1.032,1.758,1.563,0,0,0
874,1.067,0.718,1.011,0.856,0.569,0.813,1.418,1.368,0,0,0
875,1.067,0.95,1.461,1.207,0.834,1.031,1.738,1.478,0,0,0
876,1.067,0.657,1.199,1.777,1.744,0.822,1.427,1.028,0,0,0
877,1.067,0.63,0.843,1.914,2.574,1.192,2.009,1.6,0,0,0
878,1.067,1.172,1.873,1.229,1.077,1.172,1.873,1.229,3,9,0
879,1.067,1.165,1.862,1.208,1.074,1.165,1.862,1.208,5,99,0
880,1.067,0.995,1.683,0.461,0.257,1.386,2.265,1.517,0,0,0
881,1.067,0.394,0.514,0.271,1.05,0.394,0.502,0.281,0,0,0
882,1.067,0.408,0.506,0.192,0.504,0.489,0.808,0.517,0,0,0
883,1.067,0.474,0.628,1.663,1.936,0.632,1.146,0.927,0,0,0
884,1.067,1.114,1.768,1.144,0.98,1.174,1.923,1.228,0,0,0
885,1.067,0.747,1.345,1.611,1.982,0.933,1.621,0.958,0,0,0
886,1.067,0.371,0.494,-0.06,0.104,0.215,0.18,0.666,0,0,0
887,1.067,1.052,1.724,1.205,0.987,1.156,1.922,1.28,0,0,0
888,1.067,1.438,2.337,1.292,1.188,1.322,2.142,1.271,0,0,0
889,1.067,0.78,1.411,0.875,1.567,0.828,1.203,0.574,0,0,0
890,1.067,0.751,1.151,1.087,0.948,0.784,1.271,1.138,0,0,0
891,1.067,1.155,1.8,1.048,0.935,1.277,2.086,1.209,0,0,0
892,1.067,0.724,1.302,1.356,1.453,0.798,1.349,1.215,0,0,0
893,1.067,0.32,0.366,0.23,0.33,0.618,0.86,0.489,0,0,0
894,1.067,0.579,0.903,0.932,1.071,0.579,0.903,0.932,5,99,0
895,1.067,0.939,1.392,0.747,0.947,0.999,1.556,0.879,0,0,0
896,1.067,1.061,1.734,1.412,1.009,1.17,1.899,1.426,0,0,0
897,1.067,1.26,2.068,1.158,1.263,1.075,1.746,0.98,0,0,0
898,1.067,1.067,1.69,1.111,0.994,1.137,1.856,1.176,0,0,0
899,1.067,1.086,1.656,1.016,1.072,1.086,1.656,1.016,1,4,581
900,1.067,1.025,1.559,0.822,1.071,1.025,1.559,0.822,3,9,0
901,1.067,0.956,1.41,0.241,0.341,1.308,2.259,1.577,0,0,0
902,1.067,0.639,1.053,0.666,1.075,0.639,1.053,0.666,0,0,0
903,1.067,0.336,0.433,0.315,0.377,0.571,0.837,0.615,0,0,0
904,1.067,0.887,1.468,0.75,0.728,1.176,1.982,1.182,0,0,0
905,1.067,0.41,0.493,0.081,0.511,0.599,0.859,0.329,0,0,0
906,1.067,0.466,0.616,0.635,1.033,0.472,0.626,0.61,0,0,0
907,1.067,0.811,1.252,1.01,0.754,0.861,1.461,1.384,0,0,0
908,1.067,0.415,0.572,0.937,1.052,0.415,0.557,0.86,3,9,0
909,1.067,0.682,0.92,-0.06,0.075,1.437,2.334,1.475,0,0,0
910,1.067,0.981,1.618,1.769,1.029,1.046,1.715,1.712,0,0,0
911,1.067,1.022,1.605,1.127,0.897,1.228,1.97,1.227,0,0,0
912,1.067,1.109,1.69,1.129,0.911,1.257,2.008,1.256,0,0,0
913,1.067,1.054,1.586,1.265,0.854,1.178,1.913,1.378,0,0,0
914,1.067,0.581,0.774,1.763,2.518,0.647,1.034,0.572,0,0,0
915,1.067,0.854,1.368,1.175,0.949,0.881,1.48,1.276,0,0,0
916,1.067,1.09,1.741,1.138,0.971,1.233,1.996,1.232,0,0,0
917,1.067,0.757,1.318,0.851,1.314,0.727,1.075,0.75,0,0,0
918,1.067,0.946,1.49,1.421,0.845,0.999,1.711,1.572,0,0,0
919,1.067,0.818,1.194,0.587,0.916,0.895,1.359,0.729,0,0,0
920,1.067,0.794,1.118,0.198,0.762,0.955,1.449,0.408,0,0,0
921,1.067,0.853,1.34,1.08,1.076,0.853,1.34,1.08,5,99,0
922,1.067,0.347,0.547,1.212,1.528,0.434,0.753,0.884,1,3,564
923,1.067,0.413,0.641,0.596,1.141,0.429,0.669,0.679,0,0,0
924,1.067,1.091,1.788,1.186,0.976,1.187,1.972,1.302,0,0,0
925,1.067,1.023,1.617,1.073,0.975,1.079,1.77,1.159,0,0,0
926,1.067,1.161,1.873,1.239,1.085,1.146,1.84,1.22,5,99,0
927,1.067,0.472,0.737,0.448,1.072,0.472,0.737,0.448,0,0,0
928,1.067,0.964,1.59,1.056,0.077,1.431,2.228,1.914,0,0,0
929,1.067,0.923,1.5,0.909,0.876,1.152,1.924,1.131,0,0,0
930,1.067,0.73,1.114,1.322,0.637,0.835,1.405,1.469,0,0,0
931,1.067,1.195,1.916,1.702,1.062,1.195,1.916,1.702,0,0,0
932,1.067,0.992,1.696,0.873,0.898,1.245,2.082,1.144,0,0,0
933,1.067,0.492,0.837,0.483,1.219,0.502,0.767,0.392,0,0,0
934,1.067,0.843,1.213,0.113,0.236,1.204,1.866,1.685,0,0,0
935,1.067,0.492,0.654,0.587,0.484,0.668,1.015,0.837,0,0,0
936,1.067,0.782,1.1,0.237,0.295,1.068,1.575,1.585,0,0,0
937,1.067,0.986,1.499,0.301,0.494,1.267,2.188,1.247,0,0,0
938,1.067,0.428,0.731,0.366,1.301,0.465,0.67,0.24,1,4,555
939,1.067,0.876,1.31,1.013,0.671,0.809,1.352,1.659,0,0,0
940,1.067,0.214,0.181,0.901,3.166,0.447,0.545,-0.053,0,0,0
941,1.067,1.02,1.551,0.357,0.565,1.361,2.268,1.246,0,0,0
942,1.067,1.121,1.772,1.224,1.007,1.164,1.88,1.263,0,0,0
943,1.067,0.654,0.873,0.112,0.104,1.387,2.308,1.347,0,0,0
944,1.067,1.44,2.341,1.244,5.961,0.212,0.177,0.987,0,0,0
945,1.067,0.243,0.268,0.238,0.289,0.481,0.661,0.533,0,0,0
946,1.067,0.954,1.43,1.061,0.813,1.019,1.683,1.394,0,0,0
947,1.067,0.27,0.296,0.159,1.074,0.27,0.296,0.159,0,0,0
948,1.067,0.471,0.836,0.68,0.993,0.438,0.734,0.725,0,0,0
949,1.067,0.998,1.484,0.908,0.821,1.125,1.754,1.057,0,0,0
950,1.067,0.299,0.431,0.578,1.744,0.422,0.56,0.265,0,0,0
951,1.067,0.313,0.353,-0.058,0.115,0.851,1.43,0.734,0,0,0
952,1.067,1.305,2.05,0.542,5.493,0.212,0.177,-0.059,0,0,0
953,1.067,1.078,1.648,0.912,0.848,1.337,2.136,1.252,0,0,0
954,1.067,1.051,1.584,0.374,0.752,1.412,2.15,0.806,0,0,0
955,1.067,0.39,0.535,0.516,0.318,0.645,1.017,0.848,0,0,0
956,1.067,0.231,0.222,0.297,0.25,0.594,0.817,0.524,0,0,0
957,1.067,0.238,0.279,0.266,0.211,0.451,0.663,0.554,0,0,0
958,1.067,1.037,1.696,1.86,1.193,1.038,1.572,1.795,0,0,0
959,1.067,0.707,0.955,0.204,0.238,1.259,2.112,1.363,0,0,0
960,1.067,0.214,0.184,-0.06,0.071,0.757,1.094,0.469,0,0,0
961,1.067,1.251,1.994,1.256,1,1.322,2.13,1.298,0,0,0
962,1.067,1.014,1.553,0.83,1.467,0.902,1.338,0.598,1,2,535
963,1.067,0.941,1.409,0.303,0.361,1.142,1.995,1.448,0,0,0
964,1.067,0.883,1.331,1.05,0.727,1.04,1.755,1.344,0,0,0
965,1.067,0.859,1.458,0.442,0.709,1.257,2.123,0.975,0,0,0
966,1.067,0.215,0.183,0.48,0.405,0.334,0.394,0.596,0,0,0
967,1.067,0.213,0.179,1.783,2.268,1.203,2.047,0.986,0,0,0
968,1.067,0.909,1.465,1.137,0.867,0.888,1.503,1.418,0,0,0
969,1.067,0.908,1.438,1.023,0.888,1.001,1.69,1.205,0,0,0
970,1.067,1.021,1.561,0.836,0.887,1.181,1.894,1.102,0,0,0
971,1.067,0.888,1.587,1.249,-1,0,0,0,0,0,0
972,1.067,0.975,1.485,0.33,0.363,1.207,2.173,1.509,0,0,0
973,1.067,1.04,1.568,1.528,0.998,1.051,1.583,1.492,0,0,0
974,1.067,1.097,1.737,0.897,1.349,0.983,1.477,0.67,1,3,525
975,1.067,1.131,1.807,1.613,1.242,1.027,1.563,1.566,0,0,0
976,1.067,0.303,0.449,0.871,2.46,0.497,0.637,0.089,0,0,0
977,1.067,0.527,0.943,1.118,1.557,0.603,0.973,0.831,0,0,0
978,1.067,1.439,2.341,1.513,1.678,1.369,2.255,1.219,0,0,0
979,1.067,0.859,1.233,0.237,0.295,1.239,2.061,1.603,0,0,0
980,1.067,0.805,1.437,1.675,2.207,1.012,1.726,1.061,0,0,0
981,1.067,0.45,0.759,1.422,1.802,0.471,1.058,0.885,0,0,0
982,1.067,0.979,1.488,0.732,1.004,0.995,1.549,0.74,5,99,0
983,1.067,0.559,0.74,0.197,0.414,0.699,1.189,0.785,0,0,0
984,1.067,0.336,0.458,0.409,0.265,0.582,0.91,0.763,0,0,0
985,1.067,0.802,1.318,1.077,0.844,0.962,1.566,1.324,0,0,0
986,1.067,0.549,0.778,0.656,0.875,0.551,0.821,0.8,0,0,0
987,1.067,0.693,0.932,0.158,0.173,1.211,2.042,1.506,0,0,0
988,1.067,0.769,1.276,0.856,1.065,0.769,1.276,0.856,0,0,0
989,1.067,0.976,1.477,0.766,1.055,1.004,1.503,0.756,3,9,0
990,1.067,1.068,1.65,1.056,0.916,1.166,1.92,1.231,0,0,0
991,1.067,0.212,0.178,-0.06,0.062,0.572,0.885,0.34,0,0,0
992,1.067,0.63,1.066,1.082,1.388,0.588,0.952,0.906,0,0,0
993,1.067,1.102,1.721,1.102,1.057,1.122,1.76,1.104,3,9,0
994,1.067,1.043,1.594,1.094,0.981,1.113,1.755,1.116,0,0,0
995,1.067,0.354,0.42,0.095,0.718,0.442,0.556,0.176,0,0,0
996,1.067,0.41,0.517,0.282,1.025,0.4,0.499,0.31,0,0,0
997,1.067,0.937,1.63,1.736,1.536,0.742,1.236,1.76,0,0,0
998,1.067,0.654,0.876,0.938,0.377,0.981,1.453,1.274,0,0,0
999,1.067,1.093,1.765,1.545,1.052,1.108,1.8,1.521,0,0,0
1000,1.067,0.798,1.216,1.496,0.535,0.964,1.55,1.788,0,0,0
1001,1.067,1.146,1.799,1.352,1.065,1.146,1.799,1.352,1,3,502
1002,1.067,1.034,1.555,1.264,0.786,1.16,1.927,1.495,0,0,0
1003,1.067,0.342,0.431,0.824,3.674,0.322,0.321,-0.06,0,0,0
1004,1.067,0.701,1.16,-0.006,0.01,0.25,0.178,0.72,0,0,0
1005,1.067,0.675,1.08,1.063,0.953,0.67,1.141,1.183,0,0,0
1006,1.067,0.725,1.101,0.864,0.808,0.852,1.449,1.078,0,0,0
1007,1.067,0.657,0.877,0.119,0.126,1.379,2.289,1.474,0,0,0
1008,1.067,0.639,0.897,0.786,1.069,0.639,0.897,0.786,3,9,0
1009,1.067,0.906,1.441,1.449,0.906,0.962,1.602,1.53,0,0,0
1010,1.067,0.552,0.746,0.554,0.946,0.565,0.803,0.579,0,0,0
1011,1.067,0.213,0.179,0.14,0.406,0.476,0.596,0.359,0,0,0
1012,1.067,0.917,1.334,0.199,0.724,1.15,1.75,0.569,0,0,0
1013,1.067,0.866,1.54,0.81,1.488,0.819,1.124,0.462,0,0,0
1014,1.067,1.059,1.675,1.157,0.927,1.211,1.976,1.291,0,0,0
1015,1.067,1.072,1.68,1.146,1.064,1.072,1.68,1.146,1,4,488
1016,1.067,0.52,0.872,0.818,1.269,0.525,0.752,0.685,0,0,0
1017,1.067,0.506,0.658,0.515,1.104,0.508,0.663,0.528,0,0,0
1018,1.067,0.8,1.289,1.028,1.132,0.772,1.218,0.999,0,0,0
1019,1.067,1.123,1.704,1.362,1.045,1.147,1.748,1.229,0,0,0
1020,1.067,0.394,0.536,0.5,0.364,0.535,0.838,0.877,0,0,0
1021,1.067,0.574,0.761,0.395,0.768,0.626,0.863,0.489,0,0,0
1022,1.067,0.282,0.345,0.252,0.289,0.612,0.861,0.554,0,0,0
1023,1.067,0.926,1.446,1.057,0.901,1.04,1.727,1.188,0,0,0
1024,1.067,0.282,0.393,1.052,1.376,0.352,0.575,0.85,1,3,485
1025,1.067,0.538,0.753,0.613,0.882,0.554,0.783,0.742,0,0,0
1026,1.067,0.374,0.618,0.925,2.109,0.493,0.633,0.6,0,0,0
1027,1.067,0.581,1.044,0.744,1.534,0.623,0.93,0.538,0,0,0
1028,1.067,0.212,0.177,1.247,0.02,0.212,0.177,-0.061,0,0,0
1029,1.067,0.828,1.402,1.006,0.866,1.101,1.884,1.259,0,0,0
1030,1.067,0.656,0.944,0.852,0.937,0.675,1.062,0.907,0,0,0
1031,1.067,0.571,0.772,0.838,0.445,0.707,1.23,1.166,0,0,0
1032,1.067,0.939,1.427,0.926,0.649,0.999,1.703,1.46,0,0,0
1033,1.067,0.784,1.259,1.665,0.938,0.753,1.243,1.725,0,0,0
1034,1.067,0.742,1.069,0.738,0.959,0.76,1.135,0.779,0,0,0
1035,1.067,0.335,0.387,0.069,0.503,0.538,0.721,0.316,0,0,0
1036,1.067,1.148,1.849,1.116,0.958,1.202,1.986,1.256,0,0,0
