id,ra,dec,xpix,ypix,HAWKIKs_tot,K_flag,K_star,K_fluxrad,totmask,HAWKIKs,eHAWKIKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,HAWKIY,eHAWKIY,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2,IRAC3,eIRAC3,IRAC4,eIRAC4
1403,53.692074,-29.503468,2641.37,1117.33,78.079,0,0.99,1.688,1,52.685,0.76,0.534,0.075,2.121,0.068,6.529,0.104,11.642,0.098,30.195,0.186,36.877,0.397,47.709,0.17,-999.0,9999.0,21.521,2.678,14.688,2.407,17.237,4.685,6.784,3.643
1404,53.736843,-29.503437,1940.03,1118.17,59.936,0,0.87,2.014,0,38.929,1.043,2.494,0.061,3.39,0.052,5.748,0.086,8.783,0.059,13.184,0.132,15.347,0.282,17.383,0.213,23.299,0.433,22.674,2.58,20.698,2.225,8.64,3.304,17.336,2.598
1405,53.729797,-29.503828,2050.42,1111.11,26.155,2,0.01,3.677,0,13.251,0.76,1.661,0.061,2.133,0.052,2.223,0.086,2.605,0.058,3.899,0.132,4.582,0.282,6.066,0.17,10.656,0.425,14.023,1.883,16.723,1.842,14.007,3.34,15.521,2.405
1406,53.72971,-29.504223,2051.8,1104.0,17.983,3,0.02,2.804,0,11.9,0.762,0.911,0.061,1.276,0.052,1.299,0.085,1.476,0.058,2.355,0.132,2.742,0.281,4.846,0.168,7.614,0.424,16.57,1.818,18.761,1.757,20.383,2.812,12.346,1.874
1407,53.772678,-29.503862,1378.67,1110.58,25.444,0,0.01,2.318,0,15.299,0.75,2.253,0.061,2.847,0.052,5.276,0.086,6.812,0.058,8.932,0.132,9.618,0.282,9.492,0.168,12.408,0.437,6.587,1.16,6.14,0.868,13.49,4.309,-0.395,3.42
1408,53.704372,-29.504208,2448.73,1104.13,142.359,3,0.04,3.194,1,71.111,0.75,0.038,0.075,0.297,0.068,0.681,0.105,1.772,0.069,6.77,0.161,11.3,0.347,19.132,0.169,-999.0,9999.0,86.67,4.926,83.285,4.955,57.488,4.398,31.312,2.848
1409,53.703613,-29.504202,2460.6,1104.22,76.049,3,0.03,3.167,1,40.696,0.754,0.451,0.074,0.76,0.068,1.02,0.104,1.126,0.072,2.753,0.161,3.958,0.346,6.71,0.169,-999.0,9999.0,52.039,3.582,56.242,3.766,39.24,3.402,23.4,2.482
1410,53.675777,-29.504099,2896.69,1105.77,69.536,0,0.05,2.977,1,35.864,0.847,0.029,0.105,0.091,0.083,-0.017,0.148,0.449,0.114,1.707,0.228,2.505,0.478,5.896,0.184,-999.0,9999.0,44.846,4.862,37.366,5.56,24.443,3.971,25.046,3.982
1411,53.722893,-29.504194,2158.56,1104.49,15.876,0,0.0,2.974,0,8.674,0.76,0.714,0.061,1.026,0.052,1.523,0.086,2.567,0.058,4.192,0.132,4.568,0.282,5.105,0.169,6.54,0.427,5.628,1.38,4.648,1.034,25.539,3.728,4.047,2.809
1412,53.681149,-29.504339,2812.54,1101.53,65.55,3,0.01,3.74,1,32.548,0.757,0.687,0.105,1.174,0.083,1.8,0.148,2.539,0.115,6.45,0.229,8.313,0.478,10.018,0.171,-999.0,9999.0,34.36,3.217,26.554,3.414,16.331,3.149,19.894,2.586
1413,53.680542,-29.504702,2822.0,1095.0,96.716,2,0.05,2.475,1,58.198,0.753,-0.009,0.105,0.174,0.082,0.638,0.147,1.866,0.114,6.625,0.228,9.451,0.476,15.379,0.169,-999.0,9999.0,64.129,4.979,43.222,5.071,16.31,4.385,22.103,3.623
1414,53.695683,-29.504539,2584.83,1098.08,80.489,0,0.03,3.033,1,42.542,0.761,0.386,0.075,0.693,0.068,1.315,0.104,2.877,0.098,5.983,0.186,7.989,0.398,10.998,0.17,-999.0,9999.0,36.045,3.203,28.543,3.075,9.923,4.028,26.488,3.192
1415,53.708279,-29.504366,2387.49,1101.29,47.207,0,0.01,3.023,1,25.947,0.759,1.312,0.075,1.398,0.068,1.619,0.107,2.312,0.068,4.821,0.161,7.024,0.347,8.954,0.17,11.989,1.537,34.362,3.383,30.204,3.076,2.138,4.27,8.199,3.178
1416,53.683769,-29.504608,2771.49,1096.72,78.598,0,0.02,4.187,1,34.027,0.758,0.552,0.105,0.563,0.083,-999.0,9999.0,0.672,0.115,1.409,0.229,2.24,0.479,4.172,0.171,-999.0,9999.0,68.682,4.771,92.335,6.392,68.743,4.111,44.027,3.441
1417,53.726944,-29.504381,2095.12,1101.14,5.432,0,0.62,1.981,0,4.091,0.762,0.591,0.061,0.7,0.052,0.745,0.086,1.169,0.058,1.947,0.132,2.119,0.283,2.33,0.169,2.937,0.431,3.088,1.237,2.017,0.716,3.235,5.261,-1.108,3.583
1418,53.795212,-29.504469,1025.64,1099.58,52.264,0,0.02,2.642,0,31.276,0.743,0.624,0.061,0.625,0.052,0.965,0.094,1.425,0.058,3.787,0.132,5.39,0.282,6.9,0.168,10.895,0.439,47.786,4.011,43.062,3.434,26.687,4.423,19.175,3.874
1419,53.725613,-29.504478,2115.98,1099.37,7.679,0,0.0,2.368,0,5.042,0.755,1.519,0.061,1.532,0.052,1.567,0.086,1.615,0.058,2.64,0.132,2.709,0.282,3.77,0.169,3.678,0.427,5.275,1.51,3.564,0.985,-11.816,5.131,-7.538,3.52
1420,53.749641,-29.504997,1739.56,1090.12,284.421,0,0.03,3.025,0,144.425,0.831,0.305,0.061,0.814,0.052,4.054,0.086,10.53,0.058,31.924,0.132,38.476,0.282,46.937,0.186,71.996,0.428,101.993,5.511,68.287,3.729,47.231,4.377,23.329,2.946
1421,53.730621,-29.504929,2037.49,1091.31,120.1,2,0.03,2.71,0,65.772,0.762,2.418,0.061,2.683,0.052,3.076,0.086,4.086,0.058,9.058,0.132,12.653,0.283,19.715,0.171,32.656,0.426,76.294,4.636,73.949,4.179,31.651,3.975,26.205,3.016
1422,53.730339,-29.505424,2041.9,1082.37,20.022,3,0.0,3.425,0,14.348,0.763,1.098,0.061,1.312,0.052,1.879,0.087,3.054,0.058,4.502,0.132,4.849,0.282,6.73,0.169,8.292,0.432,21.061,1.842,18.577,1.535,23.299,2.15,7.679,1.642
1423,53.7323,-29.504007,2011.21,1107.9,53.605,0,0.03,2.622,0,30.944,0.769,2.282,0.061,2.461,0.052,3.499,0.085,4.462,0.058,9.157,0.132,10.078,0.282,11.942,0.173,19.872,0.43,34.224,3.21,26.182,2.501,25.439,4.196,27.468,3.031
1424,53.71051,-29.504784,2352.54,1093.81,11.804,0,0.19,1.713,0,8.407,0.749,0.026,0.074,0.042,0.082,-0.017,0.104,0.216,0.064,1.006,0.161,1.417,0.346,1.983,0.169,3.362,0.965,9.599,2.134,7.81,1.869,8.838,4.725,-2.698,3.464
1425,53.807713,-29.504686,829.81,1095.63,5.352,0,0.63,2.342,0,3.632,0.796,1.031,0.061,1.108,0.052,1.129,0.086,1.593,0.059,1.596,0.132,1.614,0.282,2.023,0.178,2.181,0.431,2.558,0.84,1.879,0.695,-11.899,3.751,6.774,3.656
1426,53.713303,-29.504276,2308.81,1102.94,107.424,0,0.03,3.371,0,51.456,0.747,0.115,0.075,0.198,0.068,0.516,0.104,1.411,0.064,4.975,0.161,8.549,0.346,14.05,0.169,22.125,0.642,64.747,4.236,52.99,3.737,27.808,3.841,16.824,2.925
1427,53.7598,-29.505234,1580.39,1085.88,11.74,0,0.01,2.429,0,7.266,0.755,0.919,0.061,1.161,0.052,1.021,0.086,1.449,0.058,1.987,0.132,2.655,0.282,3.544,0.17,4.71,0.43,8.382,1.513,9.739,1.345,10.349,5.657,11.512,3.495
1428,53.782181,-29.505106,1229.81,1088.16,3.486,0,0.55,1.583,0,2.963,0.746,1.135,0.061,1.143,0.052,1.229,0.086,1.69,0.058,2.527,0.132,2.768,0.282,2.454,0.169,1.841,0.427,1.397,0.614,1.475,0.471,-0.938,3.637,3.728,2.98
1429,53.740894,-29.505255,1876.58,1085.47,37.174,0,0.98,1.796,0,23.95,0.973,0.135,0.061,0.766,0.052,2.861,0.086,5.362,0.059,15.334,0.132,17.59,0.282,21.13,0.219,27.333,0.425,10.256,1.69,7.149,1.217,-0.88,3.171,9.241,2.417
1430,53.672493,-29.505529,2948.09,1079.99,82.333,0,0.02,3.366,1,42.194,0.873,3.62,0.105,4.987,0.083,6.279,0.148,10.674,0.115,14.857,0.228,16.514,0.477,23.205,0.207,-999.0,9999.0,28.055,3.968,24.562,5.589,8.911,4.677,22.553,3.932
1431,53.692371,-29.505575,2636.72,1079.39,8.504,0,0.0,2.637,1,5.514,0.753,0.531,0.075,0.491,0.068,0.426,0.104,0.626,0.098,1.31,0.186,1.935,0.397,2.282,0.169,-999.0,9999.0,3.191,1.0,2.313,0.865,4.678,4.112,-2.625,3.35
1432,53.792889,-29.505663,1062.04,1078.13,6.533,0,0.7,1.769,0,4.411,0.742,0.019,0.061,0.017,0.052,0.073,0.086,0.043,0.058,0.193,0.132,0.069,0.282,0.727,0.168,1.874,0.425,4.145,1.375,5.224,1.283,2.751,5.463,-1.302,3.941
1433,53.683147,-29.505817,2781.17,1074.95,29.681,0,0.05,2.273,1,18.816,0.754,0.573,0.105,0.772,0.083,0.794,0.148,1.327,0.115,2.574,0.229,3.606,0.478,5.186,0.169,-999.0,9999.0,25.32,3.46,24.932,4.19,20.494,5.068,1.613,4.258
1434,53.7771,-29.505857,1309.36,1074.66,30.868,0,0.0,3.755,0,15.016,0.75,1.086,0.061,1.625,0.052,2.053,0.086,1.988,0.06,3.192,0.132,3.562,0.282,3.995,0.168,8.174,0.427,18.612,1.915,21.001,1.641,32.659,3.859,5.186,2.615
1435,53.703407,-29.505913,2463.83,1073.43,9.447,0,0.46,2.719,1,6.488,0.755,2.449,0.075,2.726,0.068,2.297,0.104,2.331,0.068,2.632,0.161,2.827,0.346,2.988,0.17,-999.0,9999.0,4.131,1.301,4.903,1.248,4.962,3.142,1.031,2.669
1436,53.788963,-29.506231,1123.53,1067.91,15.572,0,0.14,2.494,0,9.551,0.747,1.826,0.061,2.138,0.052,2.567,0.086,4.353,0.059,6.238,0.132,5.988,0.283,6.664,0.168,7.364,0.426,6.255,1.518,6.127,1.117,10.876,3.901,12.506,2.88
1437,53.791592,-29.505449,1082.36,1081.98,5.313,0,0.47,2.181,0,4.339,0.752,1.739,0.061,2.257,0.052,2.528,0.086,2.42,0.058,2.46,0.132,2.89,0.282,2.825,0.169,4.414,0.435,4.474,1.404,4.755,1.161,-9.378,4.778,-1.232,3.793
1438,53.798698,-29.50647,971.06,1063.59,41.141,0,0.02,2.757,0,22.969,0.751,1.443,0.061,2.051,0.052,2.816,0.086,5.314,0.058,9.195,0.132,9.722,0.282,10.895,0.168,14.864,0.43,16.244,2.302,11.016,1.743,11.219,4.05,8.963,3.22
1439,53.783157,-29.50654,1214.5,1062.34,42.65,0,0.02,2.381,0,25.998,0.75,0.357,0.061,0.471,0.052,0.651,0.086,1.138,0.06,2.997,0.132,4.101,0.283,5.445,0.168,9.486,0.426,35.165,2.975,31.639,2.391,10.609,4.678,22.631,3.121
1440,53.787239,-29.50655,1150.54,1062.17,57.81,0,0.01,3.516,0,27.816,0.748,1.23,0.061,1.808,0.052,2.132,0.086,2.764,0.058,4.657,0.132,6.123,0.282,10.108,0.168,14.374,0.43,39.974,3.153,42.699,2.71,17.026,3.808,32.515,2.682
1441,53.675144,-29.506392,2906.57,1064.51,4.788,0,0.7,1.624,1,3.467,0.847,0.564,0.105,0.382,0.083,0.396,0.148,0.504,0.114,0.586,0.228,0.496,0.477,1.466,0.185,-999.0,9999.0,4.585,1.487,3.907,1.738,7.757,3.266,2.37,3.554
1442,53.70311,-29.506491,2468.48,1063.03,14.387,2,0.0,4.46,1,6.337,0.756,0.176,0.075,0.253,0.078,0.246,0.104,0.401,0.068,0.796,0.161,0.547,0.346,1.435,0.169,-999.0,9999.0,4.692,1.365,5.858,1.38,0.087,3.192,-5.911,2.878
1443,53.691616,-29.506641,2648.53,1060.19,33.947,0,0.94,1.744,1,23.063,0.753,0.005,0.075,0.316,0.068,1.126,0.104,2.367,0.098,10.138,0.186,13.63,0.398,19.419,0.169,-999.0,9999.0,9.87,1.896,6.856,1.574,-14.548,4.767,-3.235,4.412
1444,53.725948,-29.506695,2110.71,1059.5,6.039,0,0.11,2.403,0,4.274,0.755,1.135,0.061,1.299,0.052,1.322,0.086,1.431,0.058,2.473,0.132,2.353,0.283,2.717,0.17,3.289,0.435,4.285,1.155,2.919,0.783,9.23,3.484,-5.608,2.607
1445,53.685516,-29.507072,2744.09,1052.36,116.504,0,0.03,3.23,1,59.525,0.754,0.161,0.105,0.306,0.111,0.724,0.148,1.798,0.115,6.013,0.229,9.026,0.478,12.39,0.169,-999.0,9999.0,68.147,4.928,49.843,4.708,34.355,4.334,21.184,4.437
1446,53.741707,-29.506828,1863.82,1057.16,22.656,0,0.1,2.517,0,12.743,0.937,2.12,0.061,2.235,0.052,2.45,0.086,2.747,0.058,4.772,0.132,5.373,0.282,6.08,0.212,8.181,0.427,12.423,1.919,9.647,1.427,-8.636,3.502,8.651,2.682
1447,53.80645,-29.507151,849.62,1051.27,64.567,0,0.02,2.71,0,37.016,0.747,1.114,0.061,1.67,0.052,2.686,0.086,4.784,0.058,9.891,0.132,11.116,0.282,12.868,0.167,19.368,0.427,33.39,3.241,22.016,2.687,33.268,4.139,12.193,3.283
1448,53.704216,-29.507069,2451.14,1052.6,23.304,0,0.42,1.827,1,16.129,0.752,0.447,0.074,0.422,0.068,0.601,0.104,1.097,0.068,3.156,0.161,3.799,0.346,5.776,0.17,-999.0,9999.0,13.706,2.432,10.808,2.065,5.124,4.955,-0.676,4.158
1449,53.786743,-29.507244,1158.3,1049.69,10.798,0,0.0,2.529,0,7.514,0.749,0.685,0.061,0.931,0.052,0.889,0.086,1.031,0.058,1.58,0.132,2.359,0.283,3.867,0.169,5.549,0.427,13.588,1.648,13.74,1.315,13.433,2.587,-6.705,1.897
1450,53.711121,-29.507313,2342.98,1048.29,7.905,0,0.65,1.508,0,5.676,0.747,0.001,0.074,0.026,0.067,0.03,0.104,0.159,0.064,0.518,0.161,0.95,0.346,1.723,0.169,2.935,0.916,9.519,1.861,7.536,1.604,-0.987,4.666,14.711,4.354
1451,53.776546,-29.507587,1318.07,1043.51,77.72,0,0.02,3.696,0,36.562,0.757,2.045,0.061,2.603,0.055,3.696,0.086,6.027,0.058,12.429,0.132,14.315,0.283,16.19,0.169,22.08,0.432,31.3,2.457,21.182,1.682,7.551,4.041,4.346,2.794
1452,53.814083,-29.507334,730.01,1047.93,28.523,0,0.29,3.844,0,13.792,1.078,0.567,0.075,0.569,0.066,0.716,0.105,0.92,0.064,1.803,0.162,4.479,0.339,3.038,0.251,5.762,0.688,19.322,1.968,17.683,1.99,18.731,2.593,6.891,2.059
1453,53.754364,-29.507412,1665.54,1046.69,13.953,0,0.01,1.953,0,9.343,0.752,0.073,0.061,0.255,0.052,0.56,0.086,1.236,0.058,2.674,0.132,3.383,0.282,3.814,0.169,5.334,0.428,7.414,1.462,5.135,0.998,-6.883,4.304,-1.895,3.165
1454,53.699894,-29.507496,2518.85,1044.9,8.067,0,0.0,2.219,1,5.486,0.755,0.181,0.075,0.982,0.068,2.079,0.105,2.314,0.068,2.379,0.161,1.66,0.347,2.791,0.17,-999.0,9999.0,5.854,1.743,5.637,1.595,-1.577,4.903,9.124,4.116
1455,53.732735,-29.507509,2004.36,1044.87,7.161,0,0.6,2.431,0,4.293,0.799,2.121,0.061,2.152,0.052,2.05,0.086,2.104,0.058,3.182,0.132,3.207,0.282,5.228,0.179,4.736,0.426,3.442,1.056,1.667,0.619,-10.623,4.315,-6.396,3.198
1456,53.788582,-29.507561,1129.54,1043.97,12.149,1,0.0,3.075,0,8.875,0.749,1.666,0.061,2.011,0.052,3.829,0.086,4.651,0.058,5.681,0.132,6.48,0.282,6.129,0.169,7.056,0.426,9.014,1.444,7.995,1.157,13.223,3.052,3.124,2.018
1457,53.789101,-29.507727,1121.4,1040.96,40.105,3,0.01,3.547,0,19.706,0.751,1.17,0.061,1.446,0.052,2.007,0.086,2.874,0.058,4.477,0.132,6.986,0.282,7.048,0.169,10.578,0.425,25.078,2.802,26.621,2.276,9.714,3.864,23.545,2.899
1458,53.788998,-29.508076,1123.02,1034.68,21.197,3,0.0,3.156,0,12.8,0.75,1.298,0.061,1.612,0.052,1.663,0.086,1.988,0.058,3.442,0.132,4.786,0.282,5.492,0.168,7.486,0.425,20.839,2.283,20.51,1.917,22.452,3.154,17.299,2.464
1459,53.799679,-29.507563,955.71,1043.9,13.233,0,0.19,2.206,0,7.634,0.747,1.55,0.061,1.791,0.055,2.026,0.105,2.024,0.058,2.605,0.132,2.585,0.283,3.932,0.168,5.996,0.429,7.755,1.511,6.761,1.353,-20.683,4.0,6.997,2.641
1460,53.804817,-29.507566,875.18,1043.81,3.495,0,0.65,1.43,0,2.245,0.748,0.02,0.064,0.006,0.052,0.012,0.086,0.078,0.058,0.2,0.132,0.347,0.282,0.125,0.167,0.524,0.435,11.953,3.922,13.687,3.994,22.335,12.768,30.478,9.649
1461,53.680981,-29.507624,2815.14,1042.39,12.623,0,0.09,2.098,1,8.862,0.754,0.31,0.105,0.296,0.083,0.391,0.148,0.514,0.114,1.352,0.228,1.101,0.478,3.12,0.171,-999.0,9999.0,9.315,2.605,8.507,2.591,-4.259,5.495,10.893,5.334
1462,53.698238,-29.507761,2544.75,1040.12,51.018,0,0.44,2.0,1,33.338,0.751,0.345,0.075,0.716,0.068,0.849,0.104,1.615,0.068,4.384,0.161,7.309,0.346,11.361,0.169,-999.0,9999.0,39.702,3.746,36.302,3.46,51.251,5.179,15.122,4.381
1463,53.755939,-29.507627,1640.86,1042.81,4.035,0,0.02,1.606,0,2.898,0.752,0.889,0.061,1.042,0.052,1.044,0.086,1.132,0.058,2.349,0.132,2.843,0.282,2.476,0.169,3.456,0.425,4.431,1.183,3.198,0.877,10.706,6.063,0.063,4.215
1464,53.688023,-29.507862,2704.78,1038.19,43.041,0,0.0,3.991,1,19.83,0.755,2.087,0.105,2.364,0.083,2.611,0.148,3.562,0.115,7.466,0.229,8.799,0.478,9.643,0.169,-999.0,9999.0,18.975,2.347,13.364,2.392,-2.649,3.741,-16.893,3.63
1465,53.757442,-29.507719,1617.35,1041.16,9.346,0,0.01,2.171,0,5.761,0.758,0.267,0.061,0.312,0.054,0.263,0.086,0.418,0.058,0.862,0.132,1.173,0.282,1.628,0.169,1.833,0.436,5.497,1.159,5.712,1.031,2.424,4.771,4.054,3.106
1466,53.69331,-29.507774,2621.95,1039.8,3.636,0,0.57,1.568,1,2.936,0.76,0.569,0.075,0.644,0.068,0.478,0.104,0.557,0.098,0.997,0.186,1.021,0.397,1.852,0.17,-999.0,9999.0,3.503,1.145,2.408,0.993,-18.204,5.031,-11.184,4.67
1467,53.682777,-29.507889,2786.95,1037.64,7.036,0,0.69,1.976,1,6.058,0.757,0.63,0.105,0.664,0.083,0.994,0.148,0.978,0.115,1.422,0.229,2.109,0.478,2.156,0.17,-999.0,9999.0,6.482,1.307,6.638,1.427,1.266,1.925,-4.176,1.754
1468,53.711861,-29.507902,2331.34,1037.66,18.104,0,0.05,2.22,0,11.443,0.749,-0.041,0.075,-0.054,0.068,0.16,0.105,0.239,0.064,1.058,0.161,1.555,0.347,2.4,0.169,3.998,0.886,16.453,2.394,14.14,2.106,15.054,4.63,10.537,4.823
1469,53.814732,-29.508144,719.85,1033.32,161.655,0,0.03,3.841,0,71.224,1.08,0.531,0.075,0.845,0.067,1.661,0.105,3.537,0.064,12.013,0.162,15.986,0.35,20.063,0.253,34.214,0.686,75.405,4.649,50.098,3.947,43.768,3.735,30.568,2.969
1470,53.790531,-29.508165,1098.96,1033.09,19.071,0,0.0,3.043,0,10.714,0.751,0.598,0.061,0.743,0.052,0.834,0.085,1.389,0.058,2.446,0.132,2.622,0.282,3.871,0.168,6.115,0.438,16.355,2.275,19.747,2.115,4.413,3.865,4.928,2.656
1471,53.689655,-29.508312,2679.23,1030.11,99.526,0,0.03,2.577,1,57.939,0.751,0.686,0.1,0.937,0.083,1.704,0.147,2.659,0.115,7.44,0.229,11.316,0.478,14.621,0.169,-999.0,9999.0,70.533,4.785,55.359,4.567,28.334,4.315,54.537,4.815
1472,53.683407,-29.508635,2777.11,1024.23,144.406,2,0.03,2.789,1,78.815,0.752,0.426,0.105,0.658,0.083,1.309,0.148,2.553,0.114,7.681,0.228,11.806,0.478,18.971,0.169,-999.0,9999.0,102.369,6.203,84.339,6.285,31.106,4.539,30.104,3.829
1473,53.683983,-29.508614,2768.09,1024.62,27.776,3,0.0,3.435,1,17.474,0.758,0.143,0.105,0.045,0.083,0.281,0.148,0.7,0.114,2.462,0.228,4.507,0.477,3.8,0.169,-999.0,9999.0,23.987,2.198,21.8,2.398,6.051,2.449,5.634,2.064
1474,53.798664,-29.508436,971.55,1028.19,14.363,0,0.09,2.641,0,8.395,0.748,0.573,0.061,0.673,0.052,0.931,0.086,1.528,0.061,3.259,0.14,3.824,0.282,4.044,0.168,5.87,0.426,7.41,1.459,4.445,1.112,-3.53,4.025,3.135,2.434
1475,53.804569,-29.508551,879.11,1026.08,14.997,0,0.01,2.454,0,9.109,0.748,0.129,0.061,0.206,0.056,0.316,0.086,0.438,0.058,1.039,0.132,1.527,0.283,2.18,0.168,4.247,0.433,13.208,2.13,11.278,2.048,15.175,4.395,5.918,3.138
1476,53.682255,-29.508497,2795.16,1026.69,14.322,0,0.0,2.561,1,9.612,0.753,1.892,0.105,1.95,0.083,1.824,0.148,2.048,0.115,3.31,0.229,4.11,0.478,6.098,0.169,-999.0,9999.0,10.403,1.739,8.848,1.76,1.454,2.549,-0.775,2.326
1477,53.734314,-29.508469,1979.61,1027.6,6.848,0,0.68,2.224,0,4.169,0.846,0.976,0.061,1.041,0.052,1.017,0.085,1.428,0.058,2.6,0.132,2.684,0.282,2.951,0.19,4.126,0.425,4.138,1.171,3.353,0.936,4.619,4.626,-11.193,3.427
1478,53.818584,-29.50861,659.52,1024.94,26.343,0,0.85,2.447,1,16.377,1.669,0.495,0.075,0.394,0.067,0.724,0.105,0.921,0.068,2.461,0.163,3.49,0.35,3.668,0.409,4.909,0.845,19.294,2.458,13.545,2.237,2.953,4.703,-0.806,3.237
1479,53.6782,-29.509171,2858.66,1014.51,89.03,0,0.02,3.631,1,42.342,0.758,9.547,0.105,16.011,0.083,24.351,0.148,23.535,0.115,26.835,0.229,27.716,0.479,33.188,0.169,-999.0,9999.0,19.301,2.999,13.986,3.147,19.23,3.803,20.09,4.243
1480,53.695126,-29.508865,2593.53,1020.21,12.759,0,0.02,2.968,1,6.824,0.765,0.509,0.074,0.483,0.068,0.623,0.104,0.754,0.098,1.605,0.186,2.396,0.397,2.604,0.17,-999.0,9999.0,5.974,1.418,4.717,1.149,-5.774,4.407,9.472,4.093
1481,53.702393,-29.509682,2479.69,1005.58,6744.476,0,0.99,1.821,1,4271.837,0.757,54.238,0.074,312.481,0.067,814.805,0.104,604.716,0.068,936.145,0.161,1898.927,0.346,3680.167,0.17,-999.0,9999.0,1614.295,24.066,1033.732,17.301,597.012,5.124,329.353,4.85
1482,53.705872,-29.508804,2425.19,1021.4,3.396,0,0.5,1.484,1,3.07,0.752,0.069,0.099,0.125,0.067,0.182,0.104,0.343,0.068,0.407,0.161,1.022,0.346,1.119,0.17,-999.0,9999.0,3.0,1.392,2.087,1.05,-3.72,4.256,1.509,4.117
1483,53.728374,-29.508942,2072.68,1019.08,7.821,0,0.34,2.445,0,4.985,0.756,0.759,0.061,0.838,0.052,1.014,0.086,1.408,0.058,2.394,0.132,2.832,0.283,2.975,0.17,3.838,0.442,5.181,1.239,2.173,0.692,18.511,4.533,-9.107,3.719
1484,53.789757,-29.509178,1111.1,1014.84,60.585,0,0.07,2.168,0,37.446,0.764,0.13,0.061,0.387,0.052,1.528,0.086,3.666,0.059,10.157,0.132,12.238,0.282,14.185,0.168,20.912,0.433,28.646,3.091,18.577,2.098,-12.495,4.436,4.469,3.047
1485,53.681282,-29.509096,2810.39,1015.9,49.132,0,0.02,2.505,1,29.927,0.751,1.45,0.105,1.762,0.082,2.522,0.147,3.427,0.125,7.665,0.228,8.796,0.477,11.972,0.169,-999.0,9999.0,26.37,3.571,18.067,3.327,11.803,4.181,16.222,4.499
1486,53.798157,-29.509064,979.56,1016.88,9.495,0,0.0,2.449,0,5.852,0.758,0.318,0.061,0.388,0.052,0.302,0.086,0.595,0.058,1.121,0.132,1.285,0.282,2.186,0.168,3.998,0.432,7.424,1.431,5.833,1.276,-9.452,3.444,9.279,2.348
1487,53.813004,-29.509098,746.94,1016.2,26.536,0,0.06,2.225,0,17.166,1.049,0.424,0.061,0.174,0.052,0.321,0.086,1.373,0.06,2.6,0.141,7.127,0.282,5.574,0.232,9.732,0.602,17.77,2.787,11.204,2.361,22.817,4.843,7.987,3.551
1488,53.694061,-29.50906,2610.21,1016.69,6.629,0,0.0,2.146,1,3.857,0.745,0.459,0.074,0.496,0.068,0.526,0.104,0.528,0.098,1.161,0.186,1.563,0.397,1.707,0.17,-999.0,9999.0,2.614,1.053,2.942,1.066,10.092,5.558,1.303,5.308
1489,53.747562,-29.509277,1772.07,1013.09,9.774,0,0.88,1.802,0,6.769,0.884,0.224,0.061,0.281,0.052,0.362,0.086,0.479,0.058,1.387,0.132,2.137,0.283,2.855,0.203,3.929,0.426,7.516,1.462,6.912,1.121,-16.797,4.257,4.442,3.174
1490,53.67197,-29.509398,2956.24,1010.35,31.521,0,0.02,2.203,1,20.349,0.899,0.227,0.105,0.236,0.083,0.407,0.148,1.088,0.115,2.938,0.229,3.964,0.478,6.698,0.209,-999.0,9999.0,21.723,4.148,14.456,4.783,2.57,4.503,7.762,4.41
1491,53.67931,-29.509342,2841.28,1011.45,8.841,0,0.62,1.901,1,6.14,0.758,1.043,0.105,1.123,0.097,1.302,0.148,1.416,0.115,2.396,0.229,2.647,0.478,3.92,0.17,-999.0,9999.0,5.856,1.532,4.598,1.714,4.053,3.085,-6.629,3.459
1492,53.808247,-29.509447,821.45,1009.94,25.651,0,0.97,1.736,1,16.963,0.81,-0.0,0.061,-0.005,0.052,0.173,0.086,9.42,0.058,4.643,0.144,7.863,0.282,11.033,0.185,17.348,0.443,8.78,1.867,5.432,1.436,5.962,4.665,4.447,3.199
1493,53.772617,-29.509539,1379.62,1008.41,6.427,0,0.06,1.705,0,4.312,0.746,0.408,0.061,0.595,0.052,0.825,0.086,1.524,0.058,2.457,0.132,2.917,0.282,3.083,0.169,3.86,0.439,3.122,0.892,2.878,0.621,1.053,5.877,5.913,4.082
1494,53.684631,-29.509769,2757.9,1003.8,16.085,0,0.0,2.9,1,9.158,0.756,0.318,0.105,0.458,0.083,0.468,0.147,0.686,0.114,1.066,0.228,1.233,0.477,2.495,0.169,-999.0,9999.0,11.297,1.9,14.763,2.439,8.43,3.347,8.021,3.178
1495,53.768284,-29.510101,1447.49,998.28,43.624,0,0.0,3.699,0,21.006,0.754,1.927,0.061,2.801,0.052,6.02,0.086,7.59,0.058,10.649,0.132,11.429,0.283,11.926,0.168,14.516,0.428,7.907,1.208,7.114,0.997,3.321,3.776,8.728,2.776
1496,53.8106,-29.510014,784.64,999.72,60.474,0,0.03,2.618,0,35.126,0.919,1.236,0.061,1.576,0.052,2.544,0.086,4.026,0.058,10.545,0.132,12.831,0.289,13.105,0.202,21.189,0.489,36.823,3.479,24.883,2.86,5.91,5.008,22.941,3.258
