id,ra,dec,xpix,ypix,HAWKIKs_tot,K_flag,K_star,K_fluxrad,totmask,HAWKIKs,eHAWKIKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
1516,316.495758,-58.756905,1718.42,1215.97,40.824,0,0.02,2.852,0,27.761,0.888,0.206,0.083,0.5,0.056,0.771,0.082,1.792,0.098,5.789,0.156,9.315,0.294,12.58,0.364,15.491,0.512,26.163,3.034,16.894,3.389
1517,316.560028,-58.756687,1118.38,1219.82,7.878,0,0.62,1.94,0,6.276,1.037,0.155,0.083,0.201,0.055,0.473,0.082,0.43,0.092,1.169,0.156,1.605,0.293,2.337,0.364,3.209,0.504,4.057,1.276,2.366,1.096
1518,316.531555,-58.756977,1384.27,1214.71,370.993,0,0.99,1.297,0,301.86,0.896,48.539,0.084,131.22,0.055,249.713,0.082,314.86,0.092,370.03,0.156,396.81,0.294,428.509,0.364,430.541,0.518,88.878,5.799,51.866,6.369
1519,316.466888,-58.756794,1987.86,1217.8,3.489,0,0.67,1.589,0,3.051,0.88,-0.027,0.083,0.097,0.062,0.15,0.093,0.105,0.092,0.047,0.156,0.581,0.293,0.71,0.363,0.705,0.513,7.126,2.126,11.793,4.451
1520,316.540833,-58.757027,1297.65,1213.8,23.487,0,0.03,2.028,0,18.364,0.895,0.527,0.083,0.636,0.058,0.816,0.082,1.582,0.092,4.949,0.156,7.572,0.293,9.664,0.364,10.94,0.519,18.541,2.806,10.335,2.967
1521,316.572235,-58.756878,1004.48,1216.33,9.052,0,0.06,1.769,0,7.052,1.097,0.458,0.083,0.852,0.057,0.795,0.082,1.059,0.101,1.715,0.156,2.532,0.294,3.871,0.364,5.172,0.508,9.899,1.898,8.92,2.607
1522,316.608093,-58.757069,669.61,1212.5,6.234,0,0.28,1.774,0,5.036,0.88,0.063,0.102,0.143,0.071,0.147,0.1,0.562,0.114,1.592,0.191,7.38,0.363,1.875,0.508,3.189,0.746,3.802,2.264,1.011,2.767
1523,316.535858,-58.757545,1344.07,1204.47,162.745,0,0.23,2.564,0,112.411,0.864,1.405,0.083,3.041,0.055,8.35,0.082,17.582,0.092,38.791,0.156,48.072,0.294,64.502,0.364,77.332,0.515,56.218,4.182,41.644,5.654
1524,316.564789,-58.757618,1073.91,1203.02,31.57,3,0.01,3.638,0,17.992,1.023,0.842,0.083,0.993,0.055,1.287,0.082,1.316,0.092,2.882,0.156,3.114,0.293,4.055,0.363,5.304,0.507,35.359,2.999,37.863,4.247
1525,316.565186,-58.757893,1070.18,1198.09,36.84,3,0.02,3.775,0,20.911,1.011,1.903,0.083,2.273,0.055,3.153,0.082,3.801,0.092,8.644,0.156,9.558,0.293,12.037,0.363,14.58,0.511,37.235,3.244,41.473,4.565
1526,316.610992,-58.757431,642.54,1205.96,9.085,0,0.0,2.309,0,7.073,0.877,0.851,0.102,0.998,0.071,1.338,0.1,1.586,0.112,3.315,0.192,4.17,0.384,3.539,0.518,6.079,0.789,5.511,2.543,0.372,1.587
1527,316.440826,-58.757381,2231.34,1206.98,4.154,0,0.64,1.204,0,4.124,1.277,-0.014,0.083,0.184,0.055,0.367,0.082,0.904,0.092,2.296,0.156,3.142,0.293,4.059,0.406,4.515,0.555,1.271,0.43,-0.444,0.632
1528,316.525146,-58.757408,1443.96,1206.95,7.053,0,0.11,1.6,0,6.566,0.871,0.114,0.083,0.047,0.055,0.117,0.082,0.176,0.092,1.059,0.156,1.405,0.294,2.25,0.364,2.768,0.512,5.194,1.349,4.854,1.695
1529,316.510071,-58.757599,1584.8,1203.49,29.851,0,0.03,1.951,0,23.492,0.854,0.241,0.083,0.286,0.055,0.728,0.082,1.329,0.092,3.453,0.156,5.266,0.293,6.893,0.363,10.006,0.508,32.617,3.245,25.862,4.081
1530,316.529724,-58.757572,1401.28,1203.99,27.73,0,0.64,1.47,0,22.531,0.861,-0.082,0.083,-0.091,0.055,0.026,0.082,0.262,0.092,2.4,0.156,4.151,0.293,7.833,0.364,9.571,0.507,24.473,2.716,19.017,3.734
1531,316.581085,-58.757488,921.72,1205.26,6.136,0,0.6,2.077,0,5.126,0.924,0.386,0.084,0.489,0.055,0.718,0.082,1.177,0.097,2.185,0.156,2.482,0.294,2.959,0.364,3.678,0.511,2.752,0.941,4.33,1.696
1532,316.642395,-58.757412,349.29,1205.8,4.975,0,0.36,1.695,1,3.783,0.869,0.413,0.144,0.638,0.088,1.145,0.142,1.655,0.123,2.704,0.222,3.097,0.448,3.196,0.363,3.719,0.507,-999.0,9999.0,0.866,7.772
1533,316.428772,-58.757542,2343.69,1203.98,20.327,0,0.95,1.65,1,16.678,2.655,5.486,0.102,5.872,0.071,6.465,0.1,6.623,0.104,9.565,0.188,11.142,0.346,13.556,0.564,13.215,0.839,13.833,2.633,17.387,7.823
1534,316.658112,-58.757584,202.6,1202.44,21.575,0,0.02,2.65,1,13.642,0.865,-999.0,9999.0,0.704,0.088,2.649,0.142,3.839,0.159,5.636,0.272,6.822,0.551,8.597,0.364,9.972,0.509,-999.0,9999.0,3.008,4.608
1535,316.504425,-58.757683,1637.45,1201.99,11.783,0,0.01,2.137,0,8.648,0.854,1.56,0.102,1.988,0.055,2.088,0.082,2.552,0.092,3.871,0.156,5.182,0.293,6.518,0.364,6.711,0.512,8.677,2.018,4.046,1.994
1536,316.605591,-58.757835,692.96,1198.74,119.097,0,0.63,1.819,0,91.022,0.862,0.154,0.109,0.303,0.071,1.304,0.1,3.509,0.113,14.236,0.192,21.042,0.344,26.313,0.509,40.872,0.788,78.675,8.003,47.093,7.707
1537,316.542572,-58.757862,1281.26,1198.75,54.276,2,0.56,1.756,0,43.592,0.904,0.101,0.083,0.358,0.055,0.65,0.082,1.934,0.093,6.012,0.156,8.982,0.294,14.934,0.364,20.824,0.515,41.839,3.679,30.769,4.295
1538,316.54187,-58.75806,1287.86,1195.16,16.699,3,0.01,2.323,0,15.027,0.88,0.53,0.083,0.688,0.055,1.359,0.082,2.629,0.095,4.292,0.156,5.643,0.293,7.408,0.364,8.246,0.515,17.131,2.002,12.133,2.332
1539,316.538727,-58.757801,1317.22,1199.86,5.614,0,0.93,1.349,0,4.672,0.868,-0.086,0.083,-0.032,0.055,-0.045,0.082,0.096,0.092,0.409,0.171,0.696,0.293,1.339,0.364,2.168,0.507,2.286,2.3,0.206,2.561
1540,316.598907,-58.758087,755.55,1194.27,348.598,0,0.98,1.328,0,282.977,0.862,0.334,0.102,1.623,0.071,7.2,0.1,17.122,0.104,109.899,0.192,156.731,0.344,241.164,0.498,279.169,0.766,120.735,9.645,70.969,8.354
1541,316.44104,-58.757969,2229.28,1196.43,19.756,0,0.73,2.969,0,11.667,1.25,1.203,0.083,1.402,0.055,1.701,0.082,2.217,0.092,5.895,0.156,7.773,0.293,9.49,0.404,11.159,0.544,6.86,1.421,7.765,4.108
1542,316.433624,-58.757935,2298.55,1196.99,4.169,0,0.88,1.065,0,3.298,1.61,0.278,0.083,0.401,0.061,0.66,0.082,0.982,0.092,1.832,0.156,2.501,0.293,3.048,0.481,3.57,0.68,6.115,1.391,8.426,4.213
1543,316.579041,-58.757988,940.8,1196.27,9.309,0,0.09,2.145,0,7.084,0.946,0.855,0.083,1.034,0.055,1.385,0.082,2.543,0.092,4.125,0.156,4.4,0.293,5.271,0.363,5.089,0.509,4.524,1.545,6.641,2.204
1544,316.622101,-58.757977,538.97,1195.99,3.904,0,0.12,1.889,0,2.861,0.857,0.503,0.102,0.697,0.071,1.321,0.1,1.936,0.123,2.262,0.192,2.386,0.384,2.522,0.411,3.113,0.554,-1.917,0.19,-4.45,0.742
1545,316.582794,-58.75819,905.74,1192.61,20.229,0,0.02,1.994,0,15.655,0.856,0.15,0.083,0.296,0.055,0.593,0.082,0.79,0.095,1.163,0.156,1.555,0.293,1.825,0.364,4.107,0.509,21.77,2.866,27.47,4.593
1546,316.545959,-58.758224,1249.63,1192.23,13.923,0,0.16,1.655,0,11.932,0.935,0.203,0.083,0.424,0.055,0.47,0.082,1.027,0.092,3.337,0.156,4.928,0.293,6.88,0.364,8.448,0.513,10.582,2.054,9.074,2.48
1547,316.574799,-58.758255,980.57,1191.46,30.252,0,0.03,2.176,0,22.883,1.015,1.443,0.083,1.571,0.055,2.19,0.082,2.601,0.094,5.808,0.156,6.556,0.293,8.017,0.364,11.787,0.512,23.49,3.007,20.301,3.36
1548,316.629517,-58.75806,469.81,1194.38,2.911,0,0.58,1.547,0,2.364,0.857,0.146,0.11,0.319,0.071,0.749,0.1,0.925,0.112,0.7,0.192,1.059,0.384,1.401,0.364,1.618,0.508,3.599,3.239,-1.542,2.14
1549,316.489136,-58.758827,1780.21,1181.36,519.389,0,0.03,4.457,0,233.302,0.808,2.343,0.083,4.605,0.055,16.2,0.082,32.342,0.092,60.888,0.156,75.542,0.293,100.491,0.364,129.265,0.51,108.672,5.649,95.843,7.135
1550,316.544098,-58.758331,1266.99,1190.31,128.204,0,0.98,1.329,0,105.703,0.917,0.227,0.083,1.565,0.055,7.027,0.082,14.266,0.092,58.381,0.156,76.263,0.293,106.318,0.363,121.715,0.51,47.68,4.415,31.053,4.639
1551,316.609467,-58.758221,656.97,1191.73,9.5,0,0.11,1.82,0,7.477,0.854,0.879,0.102,1.282,0.071,1.461,0.1,1.71,0.112,2.362,0.192,2.347,0.384,4.071,0.47,6.534,0.737,8.204,3.388,6.767,3.396
1552,316.647705,-58.758339,299.9,1189.05,25.47,0,0.0,3.697,1,13.637,0.855,0.355,0.144,0.569,0.088,0.982,0.142,1.778,0.147,3.277,0.262,12.853,0.472,5.717,0.364,7.283,0.507,-999.0,9999.0,13.179,6.344
1553,316.667877,-58.758198,111.49,1191.22,4.451,0,0.0,1.683,1,3.494,0.882,1.666,0.144,2.038,0.088,2.313,0.142,2.612,0.159,2.619,0.271,2.573,0.551,3.74,0.363,4.179,0.507,-999.0,9999.0,-999.0,9999.0
1554,316.561249,-58.758404,1107.1,1188.9,11.455,0,0.08,1.993,0,8.537,0.955,0.339,0.084,0.508,0.056,0.557,0.082,0.796,0.092,1.377,0.157,1.294,0.294,2.901,0.365,4.02,0.513,6.949,1.841,6.317,2.36
1555,316.585754,-58.75848,878.12,1187.37,32.231,0,0.03,1.882,0,25.61,0.832,1.064,0.083,1.508,0.055,2.596,0.082,4.164,0.092,8.074,0.156,9.757,0.294,12.219,0.364,15.561,0.511,19.737,3.007,10.97,3.149
1556,316.632996,-58.758472,437.2,1186.9,10.197,0,0.0,3.576,1,6.264,0.838,0.642,0.102,0.939,0.071,2.072,0.1,2.971,0.112,3.591,0.191,3.287,0.383,3.882,0.363,4.017,0.509,-0.545,0.391,15.85,9.725
1557,316.529205,-58.758823,1406.02,1181.44,97.485,0,0.03,2.624,0,62.602,0.809,0.017,0.083,0.165,0.055,0.6,0.082,1.522,0.092,5.681,0.156,9.638,0.294,17.626,0.364,25.166,0.506,72.244,4.556,54.221,5.703
1558,316.665222,-58.758598,136.31,1184.06,110.332,0,0.98,1.347,1,89.992,0.829,-999.0,9999.0,4.059,0.088,15.105,0.142,30.003,0.16,64.256,0.272,76.09,0.552,92.23,0.364,106.446,0.51,-999.0,9999.0,-999.0,9999.0
1559,316.5354,-58.75861,1348.23,1185.31,6.188,0,0.9,1.797,0,5.373,0.819,-0.037,0.095,0.026,0.055,0.199,0.082,0.211,0.092,0.832,0.156,1.451,0.293,1.782,0.364,2.664,0.511,6.811,1.197,7.259,1.824
1560,316.542999,-58.75869,1277.32,1183.85,10.078,0,0.47,2.136,0,8.898,0.888,0.162,0.083,0.261,0.055,0.266,0.082,0.629,0.093,1.667,0.156,2.375,0.293,4.107,0.364,5.83,0.519,9.444,1.089,7.797,1.297
1561,316.434479,-58.758858,2290.54,1180.37,11.455,0,0.2,2.063,0,8.725,1.389,1.722,0.083,1.911,0.061,2.183,0.082,2.356,0.092,3.903,0.156,4.14,0.294,7.06,0.473,6.02,0.653,9.647,2.061,8.345,4.802
1562,316.549408,-58.758869,1217.5,1180.56,10.389,0,0.04,3.449,0,11.341,1.0,0.033,0.083,0.156,0.057,0.456,0.082,0.863,0.092,2.125,0.156,2.797,0.293,4.671,0.364,4.95,0.507,6.424,0.989,4.534,1.032
1563,316.550385,-58.759155,1208.56,1175.46,131.772,0,0.03,2.176,0,93.904,1.005,0.622,0.083,1.205,0.059,4.272,0.082,8.053,0.092,16.34,0.156,20.839,0.293,29.366,0.364,40.305,0.507,48.698,4.398,39.804,4.919
1564,316.430664,-58.759056,2325.99,1176.76,98.061,0,0.2,1.932,0,75.557,1.782,3.003,0.083,4.372,0.057,10.184,0.082,17.525,0.092,27.211,0.156,32.525,0.293,35.991,0.53,46.914,0.7,34.319,4.193,35.313,11.621
1565,316.449646,-58.759319,2148.83,1172.24,240.7,0,0.03,2.624,0,150.885,0.955,0.28,0.097,0.919,0.055,4.779,0.085,12.393,0.093,34.399,0.156,42.971,0.294,58.506,0.364,77.328,0.508,115.932,6.962,56.444,8.013
1566,316.501404,-58.759083,1665.83,1176.76,69.299,0,0.05,1.849,0,53.654,0.803,0.754,0.083,1.856,0.055,6.167,0.084,12.166,0.095,20.082,0.156,23.034,0.294,29.578,0.364,35.045,0.515,17.874,2.587,13.378,3.054
1567,316.548584,-58.758987,1225.38,1178.44,18.161,0,0.42,2.181,0,12.83,0.978,-0.01,0.083,0.038,0.064,0.155,0.082,0.431,0.092,1.63,0.156,2.414,0.294,4.158,0.364,5.268,0.514,10.74,1.867,5.586,1.747
1568,316.499878,-58.758976,1679.93,1178.69,6.555,0,0.14,1.899,0,5.777,0.806,0.899,0.084,1.172,0.055,1.539,0.083,2.458,0.092,3.553,0.156,3.578,0.294,4.724,0.364,5.243,0.516,4.264,0.918,1.389,0.663
1569,316.536835,-58.759384,1334.94,1171.36,118.955,0,0.03,2.492,0,78.173,0.819,0.175,0.083,0.23,0.055,0.58,0.082,1.79,0.092,6.958,0.156,11.797,0.307,21.638,0.364,31.633,0.51,91.176,5.476,70.958,6.505
1570,316.480927,-58.759239,1856.73,1173.9,68.01,0,0.98,1.411,0,55.019,0.816,0.802,0.084,1.6,0.055,4.304,0.082,8.325,0.092,30.798,0.156,39.286,0.294,53.883,0.364,61.823,0.509,23.526,2.825,14.674,2.84
1571,316.509186,-58.759121,1593.19,1176.15,3.069,0,0.02,1.381,0,2.698,0.809,0.545,0.083,0.485,0.055,0.552,0.082,0.66,0.092,1.609,0.156,2.098,0.293,3.026,0.364,2.795,0.52,9.705,2.376,4.692,1.514
1572,316.599274,-58.759285,752.11,1172.72,4.96,0,0.0,1.772,0,4.265,0.815,0.587,0.102,1.026,0.071,1.494,0.101,1.645,0.104,1.779,0.192,1.461,0.345,1.921,0.502,2.962,0.795,4.978,1.665,7.914,2.131
1573,316.457672,-58.759335,2073.97,1172.04,6.613,0,0.35,1.912,0,5.885,0.83,0.751,0.083,0.953,0.055,1.647,0.082,2.311,0.092,3.027,0.156,3.229,0.294,3.372,0.364,3.47,0.508,1.428,0.94,-1.548,0.956
1574,316.660187,-58.75922,183.48,1172.98,6.581,0,0.68,2.576,1,5.051,0.814,0.252,0.144,0.513,0.088,0.87,0.142,1.008,0.159,1.416,0.271,0.411,0.551,1.656,0.364,2.412,0.508,-999.0,9999.0,-999.0,9999.0
1575,316.675964,-58.759483,35.98,1167.86,125.471,0,0.04,2.233,1,89.547,1.02,0.889,0.144,1.497,0.088,3.687,0.142,7.639,0.196,21.627,0.273,41.322,0.575,36.749,0.364,46.308,0.517,-999.0,9999.0,-999.0,9999.0
1576,316.567932,-58.759361,1044.63,1171.64,5.395,0,0.06,1.721,0,4.619,0.924,0.415,0.083,1.11,0.057,0.954,0.082,1.003,0.092,1.424,0.156,1.058,0.294,1.308,0.364,3.533,0.509,4.888,1.565,3.615,1.68
1577,316.552887,-58.759556,1185.01,1168.22,34.141,0,0.03,2.461,0,23.84,0.991,0.174,0.083,0.196,0.059,0.429,0.082,1.09,0.092,3.399,0.156,5.186,0.293,8.778,0.364,11.438,0.508,26.661,3.193,21.883,3.558
1578,316.656342,-58.759537,219.31,1167.3,46.234,0,0.03,2.261,1,33.422,0.815,0.863,0.145,0.838,0.088,1.64,0.142,2.181,0.16,6.053,0.272,7.662,0.553,11.251,0.365,15.343,0.508,-999.0,9999.0,34.154,11.261
1579,316.453278,-58.759933,2115.09,1161.19,447.187,0,0.03,3.678,0,237.341,0.894,7.233,0.083,11.115,0.055,28.713,0.082,44.121,0.092,72.517,0.156,85.554,0.293,104.602,0.363,131.9,0.506,97.833,5.802,90.257,9.833
1580,316.522491,-58.759647,1468.76,1166.67,25.975,2,0.33,1.726,0,20.475,0.813,0.008,0.083,0.191,0.055,0.387,0.082,0.79,0.092,3.119,0.156,5.124,0.293,7.906,0.364,10.34,0.51,24.311,3.009,18.984,3.505
1581,316.44577,-58.759686,2185.19,1165.56,15.381,0,0.97,1.504,0,12.432,1.029,0.123,0.083,0.202,0.055,0.403,0.082,0.572,0.092,0.909,0.156,1.032,0.294,1.763,0.364,4.042,0.51,12.189,2.135,14.325,3.93
1582,316.55127,-58.759666,1200.14,1166.2,10.521,0,0.0,2.639,0,9.448,1.021,0.639,0.083,0.906,0.062,1.22,0.082,1.724,0.092,2.47,0.156,3.305,0.293,4.928,0.364,6.239,0.516,9.832,1.27,9.576,1.513
1583,316.664764,-58.759689,140.57,1164.42,96.006,0,1.0,1.29,1,78.876,0.816,1.117,0.144,3.831,0.088,12.136,0.142,23.488,0.159,54.037,0.272,62.533,0.551,78.659,0.364,90.233,0.508,-999.0,9999.0,-999.0,9999.0
1584,316.4776,-58.759834,1887.85,1163.19,7.843,0,0.07,1.684,0,6.277,0.826,0.737,0.083,0.859,0.055,1.109,0.082,1.746,0.092,3.401,0.156,3.912,0.294,4.585,0.364,4.614,0.511,4.833,1.35,3.133,1.05
1585,316.482178,-58.760101,1845.25,1158.41,162.73,0,0.03,2.21,0,115.245,0.822,1.154,0.083,2.689,0.055,8.973,0.082,16.671,0.092,29.814,0.156,35.645,0.294,47.473,0.364,60.654,0.515,46.876,3.852,38.804,4.735
1586,316.528015,-58.759857,1417.16,1162.84,10.689,0,0.01,1.87,0,8.724,0.819,1.443,0.084,1.72,0.055,2.165,0.082,2.294,0.092,2.984,0.156,3.501,0.294,5.951,0.364,7.534,0.511,15.031,2.229,11.115,2.694
1587,316.564148,-58.759758,1080.04,1164.48,3.265,0,0.6,1.401,0,2.644,0.909,0.442,0.083,0.634,0.065,0.64,0.082,0.964,0.093,1.549,0.156,1.701,0.293,1.702,0.364,2.057,0.511,1.194,1.256,5.329,2.216
1588,316.558167,-58.760075,1135.72,1158.87,55.295,0,0.03,2.582,0,38.549,0.973,0.285,0.084,0.585,0.055,1.416,0.082,2.964,0.092,6.971,0.156,8.918,0.294,12.377,0.364,16.343,0.517,31.305,3.502,20.056,3.464
1589,316.436188,-58.76001,2274.6,1159.68,72.319,0,1.0,1.218,0,60.088,1.252,42.559,0.083,68.941,0.055,93.69,0.082,103.494,0.092,109.792,0.156,109.989,0.307,101.666,0.448,103.716,0.609,19.21,2.756,1.786,4.902
1590,316.466003,-58.759968,1996.21,1160.67,6.23,0,0.67,1.449,0,5.068,0.837,0.132,0.083,0.162,0.055,0.349,0.082,0.495,0.092,0.67,0.156,0.967,0.294,0.99,0.364,2.262,0.51,5.057,1.738,7.483,2.573
1591,316.462494,-58.760269,2028.86,1155.21,158.894,0,0.98,1.276,0,130.688,0.832,0.257,0.083,1.257,0.055,5.137,0.082,11.293,0.092,57.982,0.156,79.828,0.293,117.705,0.364,141.148,0.501,52.571,4.427,31.728,5.458
1592,316.470825,-58.760273,1951.26,1155.22,10.384,0,0.0,2.117,0,7.587,0.833,0.102,0.083,0.393,0.055,0.559,0.082,0.665,0.092,0.916,0.156,0.882,0.293,1.412,0.364,1.558,0.511,8.707,1.829,10.88,2.882
1593,316.668518,-58.760269,105.75,1153.92,5.152,0,0.0,2.144,1,4.697,0.889,1.247,0.145,1.449,0.088,1.582,0.142,1.522,0.16,3.391,0.272,3.603,0.552,4.237,0.364,5.191,0.51,-999.0,9999.0,-999.0,9999.0
1594,316.650024,-58.760426,278.38,1151.42,3.041,0,0.55,1.7,1,3.305,0.835,0.203,0.144,0.391,0.088,1.08,0.142,1.457,0.159,1.958,0.271,2.053,0.551,1.892,0.364,1.811,0.507,-999.0,9999.0,-0.223,4.101
1595,316.655975,-58.760429,222.87,1151.25,5.452,0,0.0,2.318,1,3.946,0.831,0.973,0.144,1.075,0.088,2.306,0.142,2.85,0.167,3.528,0.272,2.932,0.551,3.403,0.364,3.542,0.506,-999.0,9999.0,-999.0,9999.0
1596,316.460022,-58.760502,2052.01,1151.01,3.641,0,0.18,1.772,0,3.701,0.841,0.907,0.083,1.155,0.055,1.261,0.082,1.59,0.092,1.888,0.156,2.083,0.293,2.706,0.363,2.698,0.516,1.978,0.693,2.94,1.275
1597,316.500977,-58.760525,1669.66,1150.86,5.267,0,0.07,1.515,0,4.38,0.844,0.317,0.083,0.588,0.055,0.773,0.082,0.996,0.092,1.331,0.156,1.962,0.294,2.196,0.364,2.756,0.518,3.207,1.415,1.204,1.014
1598,316.538605,-58.760651,1318.35,1148.57,13.41,0,0.0,2.831,0,8.631,0.84,0.121,0.083,0.073,0.055,0.128,0.082,0.397,0.092,1.662,0.156,2.428,0.294,4.061,0.364,3.974,0.515,7.493,1.792,3.343,1.547
1599,316.573639,-58.760601,991.46,1149.28,9.597,0,0.97,1.263,0,8.58,1.052,0.13,0.083,0.484,0.055,1.612,0.082,2.822,0.092,5.48,0.166,6.173,0.294,7.551,0.364,8.685,0.508,2.438,1.043,0.572,0.491
1600,316.42691,-58.760696,2360.97,1147.16,64.692,0,0.08,2.389,1,47.185,3.632,1.166,0.102,1.407,0.071,2.566,0.1,3.951,0.104,9.838,0.191,12.281,0.347,10.889,0.606,22.665,0.907,39.995,5.655,30.925,10.734
1601,316.579987,-58.76075,932.12,1146.54,25.555,0,0.98,1.248,0,21.49,0.892,0.352,0.084,1.582,0.055,5.348,0.082,9.644,0.092,16.773,0.156,19.037,0.294,23.522,0.364,25.557,0.511,5.979,1.678,5.544,1.677
1602,316.459198,-58.760818,2059.61,1145.35,23.276,0,0.99,1.219,0,19.639,0.836,0.164,0.083,0.768,0.055,3.127,0.082,6.731,0.092,9.833,0.156,10.697,0.293,12.977,0.364,16.0,0.508,9.943,2.22,9.035,3.438
1603,316.502441,-58.76083,1656.08,1145.36,4.864,0,0.22,1.386,0,4.011,0.833,0.029,0.083,0.002,0.055,-0.056,0.082,0.191,0.092,0.593,0.156,0.977,0.293,1.285,0.364,2.024,0.511,3.568,1.661,-1.078,0.342
1604,316.545654,-58.761063,1252.48,1141.11,30.31,0,0.38,1.681,0,23.934,0.936,0.069,0.084,0.192,0.059,0.447,0.082,1.141,0.092,4.005,0.156,6.246,0.294,10.084,0.365,13.25,0.521,23.462,2.892,16.075,3.232
1605,316.552795,-58.760979,1185.96,1142.6,7.493,0,0.02,1.956,0,5.775,1.02,1.182,0.083,1.375,0.055,1.52,0.082,1.718,0.092,2.5,0.156,3.61,0.293,4.623,0.364,4.956,0.508,7.129,1.92,8.939,2.507
1606,316.658722,-58.760918,197.1,1142.39,9.441,0,0.0,2.331,1,6.799,0.848,0.841,0.144,1.022,0.088,1.407,0.142,1.81,0.159,3.844,0.271,4.159,0.55,4.901,0.363,5.883,0.51,5.265,14.131,-999.0,9999.0
1607,316.662445,-58.760845,162.28,1143.62,7.216,0,0.83,1.577,1,5.927,0.846,0.315,0.144,0.324,0.088,0.319,0.142,0.241,0.159,0.511,0.272,0.971,0.551,1.649,0.364,2.351,0.514,-15.436,1.162,-999.0,9999.0
1608,316.670593,-58.761196,86.22,1137.19,436.083,0,0.03,2.499,1,282.169,0.907,4.299,0.144,9.73,0.104,33.034,0.142,59.918,0.196,97.164,0.271,109.736,0.551,143.13,0.364,181.419,0.504,-999.0,9999.0,-999.0,9999.0
1609,316.461212,-58.761005,2040.83,1142.0,2.354,0,0.0,1.392,0,1.949,0.827,0.216,0.083,0.241,0.055,0.519,0.082,0.737,0.092,1.023,0.156,1.325,0.293,1.601,0.364,2.35,0.508,2.316,0.605,0.924,0.584
1610,316.56546,-58.761024,1067.78,1141.7,10.093,0,0.54,2.549,0,6.895,0.963,0.501,0.083,0.752,0.055,0.847,0.082,1.116,0.092,1.489,0.156,2.194,0.293,4.065,0.363,4.738,0.512,10.251,2.209,4.084,1.77
1611,316.492615,-58.761162,1747.88,1139.36,10.674,0,0.01,1.986,0,8.322,0.819,0.161,0.083,0.143,0.055,0.194,0.082,0.578,0.092,1.842,0.156,2.961,0.299,3.948,0.364,5.492,0.508,7.159,1.728,2.467,1.419
1612,316.499634,-58.761093,1682.23,1140.57,3.376,0,0.74,1.348,0,3.216,0.825,0.114,0.083,0.067,0.055,0.237,0.083,0.18,0.092,0.62,0.156,1.282,0.294,1.676,0.364,2.34,0.513,2.334,1.452,0.155,1.256
1613,316.62912,-58.761024,473.47,1141.04,3.414,0,0.72,1.359,1,3.013,0.843,0.144,0.102,0.112,0.079,0.332,0.1,0.482,0.112,0.6,0.191,0.92,0.384,1.004,0.364,0.572,0.511,0.165,1.459,-0.092,3.128
1614,316.519714,-58.761177,1494.8,1139.08,8.556,0,0.0,1.993,0,6.864,0.824,-0.057,0.083,0.033,0.06,0.118,0.082,0.182,0.092,0.534,0.159,0.868,0.293,1.879,0.363,2.249,0.513,7.716,1.776,1.987,1.364
1615,316.616486,-58.761127,591.37,1139.38,5.771,0,0.13,1.586,0,5.21,0.83,0.387,0.102,0.59,0.071,0.983,0.1,1.222,0.112,1.525,0.191,1.572,0.384,1.771,0.472,3.428,0.63,1.304,1.639,5.39,2.944
1616,316.576172,-58.761272,967.75,1137.18,18.263,0,0.6,1.608,0,14.713,0.977,0.15,0.083,0.147,0.055,0.205,0.082,0.872,0.092,2.922,0.156,4.979,0.294,7.621,0.364,9.098,0.512,15.7,2.814,10.369,2.597
1617,316.5849,-58.761333,886.34,1136.01,11.487,0,0.0,2.417,0,8.535,0.818,0.771,0.083,1.086,0.055,1.371,0.082,1.618,0.092,2.366,0.156,2.648,0.293,4.815,0.364,5.755,0.509,9.103,2.309,5.225,2.137
1618,316.61145,-58.761627,638.37,1130.39,703.104,0,0.98,1.346,0,558.673,0.826,205.664,0.102,421.93,0.071,646.624,0.1,702.122,0.112,767.053,0.192,885.053,0.384,766.801,0.525,915.688,0.741,172.961,14.735,111.64,13.726
1619,316.531158,-58.761425,1387.98,1134.66,10.394,0,0.01,1.644,0,8.782,0.824,-0.105,0.083,0.002,0.055,0.028,0.082,0.318,0.092,1.236,0.156,1.843,0.293,2.704,0.364,3.976,0.513,5.209,1.511,3.711,1.614
1620,316.496124,-58.761436,1715.04,1134.39,7.394,0,0.02,2.049,0,5.711,0.82,0.222,0.083,0.398,0.055,0.711,0.082,0.734,0.092,0.957,0.165,0.972,0.294,1.439,0.364,1.575,0.516,6.662,1.726,7.554,2.363
1621,316.562012,-58.761494,1100.02,1133.29,25.758,0,0.97,1.241,0,21.875,0.892,0.038,0.083,0.332,0.055,1.072,0.082,2.194,0.092,11.458,0.156,15.87,0.293,22.781,0.363,26.076,0.508,8.427,1.828,8.974,2.358
1622,316.616211,-58.761494,593.91,1132.78,5.271,0,0.0,1.971,0,4.628,0.818,0.196,0.102,0.324,0.071,0.336,0.1,0.499,0.117,1.018,0.191,1.396,0.384,1.724,0.474,2.976,0.645,4.011,2.127,6.551,3.089
