id,ra,dec,xpix,ypix,FOURSTARKs_tot,K_flag,K_star,K_fluxrad,totmask,FOURSTARKs,eFOURSTARKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
1914,31.329411,-58.533939,2530.18,580.95,35.182,0,0.11,2.627,1,19.283,1.461,0.538,0.109,0.815,0.066,1.333,0.173,2.443,0.189,6.619,0.222,7.08,0.671,-999.0,9999.0,-999.0,9999.0,15.75,4.475,-999.0,9999.0
1915,31.479414,-58.534027,1120.77,580.12,15.226,0,0.93,0.926,0,9.809,0.749,0.293,0.077,0.472,0.053,0.507,0.122,0.767,0.101,0.819,0.156,0.05,0.47,-0.066,0.78,1.956,0.616,1.42,1.542,0.956,1.335
1916,31.392778,-58.534199,1934.8,577.0,21.654,0,0.95,1.04,0,15.431,0.752,-0.014,0.076,0.039,0.053,-0.15,0.122,0.263,0.1,0.317,0.155,-0.429,0.469,0.313,0.795,1.454,0.632,0.552,1.202,0.439,0.582
1917,31.416025,-58.534191,1716.37,577.22,7.984,2,0.65,2.486,0,4.391,0.773,1.025,0.077,1.344,0.053,1.406,0.122,2.037,0.101,3.567,0.156,3.516,0.47,2.952,0.76,4.382,0.621,2.99,1.927,4.689,1.167
1918,31.446327,-58.534389,1431.65,573.67,19.174,2,0.04,4.19,0,7.808,0.753,1.41,0.077,1.847,0.055,2.37,0.122,4.275,0.101,5.915,0.156,5.572,0.47,6.45,0.751,5.802,0.622,4.647,1.564,2.383,0.895
1919,31.34951,-58.534367,2341.33,573.57,34.766,0,0.08,3.387,0,15.797,0.75,0.102,0.109,0.243,0.066,0.64,0.173,1.327,0.121,4.059,0.18,4.84,0.544,4.704,1.375,8.43,0.923,-999.0,9999.0,-999.0,9999.0
1920,31.38081,-58.534363,2047.25,573.92,26.757,0,0.03,2.432,0,15.551,0.752,0.431,0.077,0.654,0.053,1.268,0.122,1.785,0.101,4.596,0.156,4.99,0.47,4.076,0.76,9.116,0.609,-999.0,9999.0,13.677,3.229
1921,31.584581,-58.534325,132.65,573.39,21.181,0,0.01,3.142,0,10.747,0.756,0.439,0.107,0.657,0.092,1.299,0.172,2.9,0.154,4.908,0.309,3.534,0.938,4.597,0.849,7.387,0.799,-999.0,9999.0,-999.0,9999.0
1922,31.385983,-58.53429,1998.63,575.25,4.325,0,0.44,1.998,0,3.525,0.753,0.041,0.081,0.267,0.054,0.075,0.122,0.382,0.101,0.724,0.156,0.937,0.471,0.58,0.779,2.172,0.635,-999.0,9999.0,6.208,1.144
1923,31.468597,-58.534607,1222.42,569.72,78.91,0,0.03,2.831,0,40.48,0.721,0.73,0.077,1.156,0.053,2.281,0.122,4.404,0.101,8.643,0.156,10.041,0.47,12.905,0.695,17.325,0.641,33.453,4.731,24.266,4.32
1924,31.334494,-58.535217,2482.39,558.0,375.082,0,0.03,3.727,1,157.734,1.002,2.475,0.109,4.919,0.066,13.7,0.172,26.329,0.204,43.685,0.18,48.229,0.545,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0
1925,31.465153,-58.534698,1254.78,568.1,19.014,0,0.49,2.404,0,10.361,0.723,0.178,0.076,0.15,0.053,0.171,0.122,0.421,0.107,1.042,0.156,1.7,0.47,1.985,0.693,4.577,0.635,10.968,2.534,12.689,2.997
1926,31.514244,-58.53471,793.53,567.49,7.534,0,0.54,2.169,0,4.311,1.091,-0.039,0.077,-0.093,0.054,0.017,0.122,0.395,0.109,1.05,0.156,1.705,0.471,0.465,0.746,1.491,0.737,7.853,2.787,8.185,2.285
1927,31.373285,-58.534801,2117.94,565.97,5.549,0,0.49,2.559,0,3.183,0.74,0.307,0.077,0.662,0.054,0.963,0.122,1.091,0.108,0.916,0.156,1.656,0.471,0.31,0.7,0.621,0.647,-999.0,9999.0,-999.0,9999.0
1928,31.391685,-58.534882,1945.04,564.68,7.03,0,0.61,2.021,0,4.656,0.731,0.033,0.077,0.005,0.057,0.082,0.122,0.197,0.111,1.808,0.317,3.031,0.47,3.604,0.685,5.071,0.611,0.282,0.929,0.695,0.521
1929,31.385895,-58.534893,1999.45,564.44,15.877,0,1.0,0.896,0,10.983,0.731,0.007,0.081,0.023,0.054,-0.107,0.122,0.002,0.111,0.083,0.156,-0.201,0.471,-0.041,0.687,-0.387,0.613,-999.0,9999.0,19.708,2.647
1930,31.581957,-58.535099,157.34,559.51,70.862,0,0.03,2.978,0,36.767,0.729,1.962,0.108,3.366,0.092,6.463,0.172,11.37,0.154,16.553,0.309,17.021,0.939,17.766,0.744,23.148,0.653,-999.0,9999.0,-999.0,9999.0
1931,31.417475,-58.535049,1702.74,561.78,12.387,0,0.22,3.081,0,5.866,0.725,0.842,0.076,1.305,0.053,2.56,0.122,3.528,0.116,4.331,0.157,3.728,0.47,4.093,0.668,6.116,0.622,3.679,2.011,3.142,0.88
1932,31.436741,-58.535351,1521.72,556.41,22.517,0,0.05,3.827,0,9.881,0.705,3.069,0.082,5.039,0.053,8.331,0.122,9.544,0.119,10.346,0.156,9.409,0.47,9.163,0.643,11.011,0.627,3.972,1.377,4.951,1.299
1933,31.5336,-58.535065,611.68,560.88,9.052,0,0.74,2.04,0,5.296,0.732,0.167,0.108,0.199,0.065,0.226,0.122,0.369,0.118,0.94,0.179,0.577,0.539,0.326,1.228,1.308,0.924,-999.0,9999.0,7.534,2.14
1934,31.408926,-58.535229,1783.06,558.51,9.277,0,0.41,2.464,0,7.864,0.738,1.262,0.077,1.516,0.054,1.865,0.122,2.241,0.119,4.067,0.156,4.856,0.471,4.731,0.662,5.445,0.623,6.831,2.728,4.723,1.085
1935,31.521496,-58.53521,725.41,558.47,16.47,0,0.11,3.206,0,7.324,0.854,0.072,0.077,0.108,0.065,0.054,0.122,0.121,0.119,0.335,0.179,0.575,0.538,1.233,0.921,2.286,1.13,13.311,3.785,19.31,3.458
1936,31.568901,-58.535294,280.01,556.24,24.476,0,0.95,1.165,0,16.426,0.723,0.038,0.107,-0.042,0.092,-0.201,0.172,-0.035,0.154,-0.169,0.309,0.159,0.938,-0.04,0.725,0.199,0.661,-999.0,9999.0,-999.0,9999.0
1937,31.589741,-58.535309,84.22,555.53,9.301,0,0.5,2.476,0,5.973,0.726,0.144,0.107,0.428,0.092,0.714,0.172,0.669,0.189,1.355,0.309,0.406,0.938,1.54,0.706,2.418,0.647,-999.0,9999.0,-999.0,9999.0
1938,31.541544,-58.535267,537.05,557.15,3.828,0,0.5,1.697,0,2.873,0.727,0.398,0.077,0.537,0.065,1.165,0.122,1.675,0.119,2.25,0.179,2.036,0.539,3.596,0.941,4.133,0.714,-999.0,9999.0,3.064,2.182
1939,31.354469,-58.535408,2294.7,554.88,6.719,0,0.41,2.575,0,4.127,0.712,1.081,0.077,1.255,0.054,1.276,0.122,2.305,0.144,3.114,0.156,2.853,0.471,2.229,0.896,2.802,0.733,-999.0,9999.0,-999.0,9999.0
1940,31.40881,-58.535572,1784.15,552.37,13.151,0,0.84,0.838,0,9.809,0.721,0.481,0.077,0.388,0.054,0.476,0.122,0.724,0.119,1.426,0.156,0.9,0.471,2.133,0.658,1.243,0.66,3.124,2.23,2.314,0.76
1941,31.428919,-58.535614,1595.22,551.65,8.216,0,0.49,2.437,0,4.802,0.705,0.327,0.077,0.688,0.057,1.271,0.122,2.195,0.119,2.861,0.156,2.912,0.471,1.874,0.673,3.469,0.653,1.542,1.008,2.477,0.973
1942,31.469093,-58.535809,1217.77,548.1,35.556,0,0.03,2.594,0,19.181,0.687,0.224,0.077,0.44,0.054,0.921,0.122,2.402,0.119,4.862,0.156,5.788,0.471,6.961,0.642,7.838,0.605,14.18,4.293,8.331,2.584
1943,31.388689,-58.535732,1973.19,549.31,25.22,0,0.04,2.842,0,13.48,0.696,1.67,0.076,2.045,0.057,2.779,0.122,3.979,0.119,8.007,0.156,8.29,0.47,7.843,0.655,8.662,0.637,129.67,12.134,9.202,1.56
1944,31.413265,-58.535683,1742.29,550.37,15.025,0,0.09,2.998,0,7.576,0.71,0.646,0.076,1.026,0.053,1.606,0.122,3.464,0.119,4.959,0.156,4.36,0.47,5.491,0.637,6.827,0.603,2.603,2.058,3.253,1.003
1945,31.471678,-58.535782,1193.48,548.58,6.373,0,0.65,2.087,0,3.644,0.688,0.81,0.077,1.147,0.054,1.39,0.122,1.793,0.119,2.741,0.156,2.467,0.47,2.798,0.643,4.03,0.604,2.645,2.347,10.156,3.077
1946,31.505146,-58.53574,879.03,549.04,4.839,0,0.63,1.781,0,2.819,1.085,0.296,0.077,0.453,0.054,0.586,0.122,1.028,0.119,1.919,0.156,2.86,0.471,2.415,0.636,3.723,0.578,7.729,3.237,5.415,2.033
1947,31.486813,-58.535843,1051.28,547.38,11.099,0,0.79,0.862,0,7.371,0.675,-0.075,0.077,0.02,0.053,0.199,0.122,-0.063,0.119,0.027,0.156,-0.277,0.47,-1.675,0.657,-0.263,0.588,3.046,2.037,-0.828,0.432
1948,31.571594,-58.535946,254.73,544.42,20.409,0,0.01,2.926,0,9.954,0.69,0.033,0.107,0.239,0.092,0.774,0.172,1.501,0.154,2.72,0.309,3.558,0.938,3.94,0.663,5.028,0.604,-999.0,9999.0,-999.0,9999.0
1949,31.397076,-58.535873,1894.39,546.82,3.097,0,0.38,1.893,0,2.012,0.689,0.746,0.077,0.858,0.054,0.928,0.122,1.066,0.119,1.12,0.156,0.952,0.471,1.255,0.634,0.538,0.609,2.835,2.214,6.209,1.334
1950,31.434935,-58.53603,1538.69,544.2,24.256,0,0.01,3.192,0,11.916,0.695,0.845,0.076,1.2,0.053,1.945,0.122,2.239,0.121,4.738,0.156,5.664,0.47,6.054,0.637,6.983,0.58,10.862,2.504,7.21,1.704
1951,31.591173,-58.536098,70.79,541.3,103.604,0,0.03,2.948,0,52.371,0.682,2.108,0.107,4.064,0.092,7.902,0.172,12.235,0.189,18.907,0.308,19.791,0.937,22.69,0.638,28.96,0.603,-999.0,9999.0,-999.0,9999.0
1952,31.345823,-58.536018,2375.92,543.76,15.893,0,0.47,2.521,1,8.791,0.723,0.485,0.109,0.554,0.066,0.83,0.173,1.746,0.153,5.126,0.18,6.122,0.544,6.563,1.331,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0
1953,31.452179,-58.536007,1376.69,544.57,11.229,0,0.18,2.59,0,6.018,0.681,0.466,0.077,0.577,0.054,0.656,0.127,0.911,0.119,1.202,0.156,1.694,0.471,1.815,0.646,2.208,0.585,7.53,2.115,6.429,1.934
1954,31.580582,-58.536488,170.31,534.55,151.017,0,0.04,3.089,0,68.987,0.682,0.276,0.107,1.088,0.092,3.841,0.172,11.004,0.154,21.351,0.309,23.39,0.938,30.073,0.628,40.115,0.604,-999.0,9999.0,-999.0,9999.0
1955,31.542051,-58.536697,532.32,531.37,1998.397,0,1.0,2.037,0,1151.183,0.674,2.235,0.077,13.19,0.065,60.697,0.122,133.904,0.124,523.372,0.179,780.028,0.538,1053.512,0.787,1288.236,0.649,-999.0,9999.0,359.4,26.927
1956,31.393818,-58.536243,1925.0,540.19,4.695,0,0.43,2.314,0,2.991,0.682,0.666,0.076,0.617,0.053,0.813,0.122,1.591,0.119,2.209,0.155,2.358,0.469,2.629,0.646,2.07,0.584,1.649,1.544,1.822,0.789
1957,31.522129,-58.536392,719.48,537.18,6.948,0,0.51,2.66,0,3.682,0.8,0.199,0.077,0.356,0.065,0.719,0.122,0.689,0.119,0.833,0.179,0.867,0.538,1.231,0.974,1.963,1.032,-999.0,9999.0,3.792,1.517
1958,31.477266,-58.536819,1140.99,529.84,306.988,0,0.98,1.914,0,182.371,0.672,0.311,0.077,1.823,0.054,7.949,0.122,18.18,0.119,94.814,0.156,123.856,0.471,164.008,0.631,200.166,0.506,83.527,10.238,55.194,6.566
1959,31.533352,-58.536785,614.05,529.93,36.823,0,0.01,3.688,0,16.144,0.675,0.595,0.077,1.069,0.065,2.048,0.122,4.14,0.119,5.981,0.179,7.23,0.538,7.235,0.982,8.936,0.799,-999.0,9999.0,7.666,2.19
1960,31.486326,-58.536781,1055.87,530.44,15.553,0,0.97,1.923,0,9.024,0.658,0.135,0.077,0.042,0.053,0.21,0.122,0.57,0.119,1.977,0.156,3.634,0.47,3.994,0.633,5.046,0.524,10.676,3.847,5.65,2.008
1961,31.3808,-58.536861,2047.28,528.93,21.336,0,0.12,2.331,0,12.957,0.672,0.938,0.077,1.33,0.054,1.576,0.122,2.37,0.119,3.703,0.156,4.751,0.471,6.52,0.634,7.759,0.529,-999.0,9999.0,19.029,3.741
1962,31.569897,-58.536747,270.7,530.08,12.188,0,0.91,0.885,0,7.707,0.673,0.083,0.108,0.002,0.092,-0.104,0.173,0.133,0.159,-0.101,0.309,-0.05,0.94,0.374,0.639,0.603,0.603,-999.0,9999.0,-999.0,9999.0
1963,31.349575,-58.447697,2342.8,2133.6,15.331,0,0.0,2.896,0,7.902,0.566,0.169,0.077,0.394,0.054,0.799,0.122,0.849,0.109,1.078,0.156,1.848,0.471,1.805,0.946,2.191,0.7,9.339,2.392,8.629,5.085
1964,31.471666,-58.53717,1193.6,523.58,9.397,0,0.73,0.87,0,5.917,0.672,-0.059,0.076,0.059,0.053,0.036,0.122,0.017,0.119,-0.098,0.156,0.024,0.47,-0.532,0.646,-0.227,0.505,-1.884,0.66,-0.26,1.113
1965,31.586796,-58.537174,111.96,522.05,7.044,0,0.2,2.259,0,4.52,0.66,0.056,0.107,0.089,0.092,0.09,0.172,0.554,0.166,0.187,0.309,0.755,0.938,1.023,0.621,2.32,0.588,-999.0,9999.0,-999.0,9999.0
1966,31.433451,-58.53764,1552.63,515.16,524.824,0,0.99,2.15,0,301.028,0.661,120.322,0.077,251.099,0.054,409.389,0.122,423.708,0.119,464.387,0.156,512.331,0.471,463.679,0.646,480.13,0.509,96.137,7.787,73.13,7.595
1967,31.475555,-58.537331,1157.07,520.65,6.851,0,0.59,2.863,0,4.192,0.659,0.151,0.077,0.455,0.053,0.565,0.122,0.655,0.119,1.214,0.156,1.08,0.47,4.453,0.647,3.618,0.53,2.68,1.377,2.562,0.991
1968,31.566401,-58.537285,303.58,520.43,10.288,0,0.63,3.269,0,5.142,0.663,0.596,0.107,0.969,0.092,1.057,0.172,1.287,0.154,1.442,0.309,1.94,0.938,3.434,0.616,4.142,0.588,-999.0,9999.0,-999.0,9999.0
1969,31.398043,-58.537449,1885.3,518.47,10.516,0,0.52,2.005,0,6.149,0.662,0.056,0.099,0.055,0.054,0.076,0.122,0.219,0.119,0.849,0.156,0.989,0.471,2.358,0.642,3.214,0.506,7.409,3.023,14.046,2.155
1970,31.550467,-58.537445,453.27,517.85,16.351,0,0.46,1.995,0,9.623,0.664,0.038,0.107,0.068,0.092,0.088,0.172,0.11,0.133,0.758,0.218,0.84,0.658,0.881,0.614,3.046,0.556,-999.0,9999.0,-999.0,9999.0
1971,31.500212,-58.537998,925.43,508.45,143.003,0,0.03,3.784,0,60.186,0.795,4.779,0.077,7.28,0.054,15.217,0.122,23.826,0.119,30.653,0.156,33.351,0.471,34.99,0.614,41.056,0.493,39.82,6.664,32.982,4.52
1972,31.487406,-58.537922,1045.74,509.95,64.158,0,0.98,2.101,0,37.421,0.643,0.332,0.077,0.442,0.054,1.543,0.122,3.987,0.12,13.161,0.156,15.65,0.471,17.377,0.62,22.16,0.485,35.431,6.709,20.304,3.698
1973,31.42569,-58.538059,1625.54,507.61,98.215,0,0.18,2.486,0,53.671,0.66,0.287,0.077,0.594,0.055,1.903,0.122,4.655,0.119,12.459,0.156,14.5,0.471,18.779,0.62,26.025,0.512,40.208,4.958,33.914,4.664
1974,31.483074,-58.537849,1086.43,511.26,15.523,0,1.0,0.99,0,10.304,0.642,-0.008,0.077,0.016,0.054,-0.122,0.122,-0.048,0.119,-0.095,0.156,0.396,0.471,-0.881,0.618,-0.616,0.499,27.899,6.727,-1.207,0.53
1975,31.589119,-58.537891,90.16,509.05,65.489,0,0.74,2.475,0,36.354,0.659,0.106,0.108,0.196,0.092,0.358,0.172,0.873,0.189,1.891,0.309,3.196,0.939,4.478,0.632,9.314,0.506,-999.0,9999.0,-999.0,9999.0
1976,31.412601,-58.538059,1748.51,507.59,23.739,0,0.0,3.858,0,9.917,0.673,1.309,0.076,1.817,0.053,3.65,0.122,5.602,0.119,6.639,0.156,7.121,0.47,6.928,0.619,7.382,0.494,6.408,2.734,3.299,1.227
1977,31.578867,-58.53788,186.48,509.51,5.456,0,0.59,2.127,0,3.437,0.658,0.728,0.108,1.143,0.094,1.45,0.173,1.339,0.154,1.413,0.309,1.894,0.94,1.833,0.628,2.465,0.507,-999.0,9999.0,-999.0,9999.0
1978,31.593811,-58.537983,46.07,507.31,5.681,0,0.53,2.298,1,3.682,0.654,-0.071,0.108,-0.064,0.092,0.127,0.173,1.187,0.268,0.492,0.309,1.566,0.94,1.582,0.618,1.41,0.507,-999.0,9999.0,-999.0,9999.0
1979,31.584343,-58.538845,135.07,491.99,19.866,3,0.01,4.096,0,9.209,0.629,0.673,0.107,1.299,0.097,2.389,0.172,3.848,0.154,5.897,0.309,4.937,0.938,5.045,0.601,6.728,0.499,-999.0,9999.0,-999.0,9999.0
1980,31.58392,-58.538345,139.02,501.02,13.799,3,0.13,3.195,0,8.373,0.644,2.606,0.107,3.433,0.092,3.829,0.172,5.932,0.154,6.404,0.309,6.954,0.938,7.66,0.612,6.456,0.518,-999.0,9999.0,-999.0,9999.0
1981,31.583923,-58.538597,138.99,496.49,22.506,3,0.0,4.375,0,10.485,0.625,1.959,0.105,2.602,0.09,3.429,0.169,5.326,0.151,7.997,0.302,6.096,0.919,8.393,0.59,8.003,0.475,-999.0,9999.0,-999.0,9999.0
1982,31.580173,-58.53841,174.22,499.91,12.396,0,0.05,3.195,0,6.128,0.637,0.18,0.107,0.325,0.092,0.975,0.172,1.782,0.153,2.694,0.308,2.764,0.937,4.707,0.621,3.553,0.491,-999.0,9999.0,-999.0,9999.0
1983,31.597593,-58.538639,10.58,495.42,486.465,16,1.0,2.027,1,283.585,0.634,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,333.678,0.606,368.316,0.487,-999.0,9999.0,-999.0,9999.0
1984,31.415035,-58.538643,1725.64,497.07,6.758,0,0.11,2.383,0,4.016,0.652,0.343,0.077,0.619,0.057,1.692,0.122,2.402,0.119,3.297,0.156,3.58,0.47,2.711,0.596,3.95,0.488,2.49,1.734,1.206,1.003
1985,31.348591,-58.538727,2349.86,495.02,7.465,0,0.37,2.253,0,4.376,0.637,0.398,0.109,0.548,0.066,0.655,0.173,1.373,0.153,2.521,0.18,2.103,0.544,2.569,1.014,3.01,0.797,-999.0,9999.0,-999.0,9999.0
1986,31.592188,-58.538666,61.37,495.1,6.353,0,0.62,2.206,0,3.93,0.636,0.084,0.107,0.061,0.092,0.207,0.172,0.096,0.189,0.193,0.309,-0.15,0.938,0.062,0.607,0.928,0.486,-999.0,9999.0,-999.0,9999.0
1987,31.454195,-58.53896,1357.76,491.41,10.865,0,0.01,3.077,0,5.403,0.627,0.356,0.077,0.472,0.054,0.709,0.122,1.357,0.119,2.68,0.156,2.054,0.471,2.84,0.59,3.975,0.503,3.101,2.075,2.787,1.604
1988,31.424795,-58.538967,1633.94,491.26,11.28,0,0.19,4.027,0,5.2,0.639,0.706,0.077,1.004,0.057,1.509,0.122,1.825,0.119,2.268,0.156,2.175,0.471,1.956,0.609,4.244,0.486,5.425,1.485,4.966,1.597
1989,31.536879,-58.539021,580.98,489.63,11.12,0,0.17,2.691,0,6.248,0.627,0.182,0.077,0.33,0.07,0.397,0.122,0.442,0.119,0.835,0.179,0.355,0.538,1.514,0.788,2.087,0.555,-999.0,9999.0,11.754,2.85
1990,31.405062,-58.539001,1819.34,490.58,4.452,0,0.62,2.356,0,2.779,0.626,0.522,0.077,0.709,0.053,1.059,0.122,0.897,0.119,1.047,0.156,1.172,0.47,1.701,0.597,1.402,0.489,3.926,2.103,2.603,1.216
1991,31.577032,-58.539028,203.75,488.86,11.581,0,0.94,0.943,0,7.334,0.624,0.11,0.107,0.015,0.092,0.108,0.172,0.299,0.154,0.401,0.309,-0.976,0.938,0.321,0.603,0.386,0.486,-999.0,9999.0,-999.0,9999.0
1992,31.399979,-58.539124,1867.08,488.36,6.889,0,0.57,3.375,0,3.324,0.618,0.795,0.077,0.907,0.053,1.154,0.122,1.514,0.119,2.628,0.156,1.911,0.47,2.402,0.593,3.221,0.475,3.976,2.021,7.782,1.867
1993,31.484434,-58.539257,1073.67,485.91,5.302,0,0.56,2.406,0,2.828,0.608,-0.007,0.077,0.097,0.054,0.125,0.122,0.24,0.119,0.351,0.156,0.084,0.471,0.116,0.584,0.981,0.458,4.542,2.473,4.205,1.585
1994,31.413403,-58.539509,1740.97,481.5,31.002,0,0.01,3.325,0,14.303,0.631,1.923,0.076,2.572,0.053,4.625,0.122,7.324,0.119,9.274,0.156,9.332,0.47,8.665,0.577,11.251,0.451,9.046,3.248,10.882,2.724
1995,31.433765,-58.539391,1549.67,483.68,6.902,0,0.68,2.628,0,3.904,0.62,0.24,0.077,0.548,0.054,0.681,0.122,1.2,0.119,1.245,0.156,1.29,0.471,0.698,0.593,1.689,0.499,4.86,2.589,2.784,1.431
1996,31.451962,-58.539429,1378.73,482.94,4.55,0,0.23,1.998,0,2.776,0.616,0.281,0.077,0.361,0.054,0.47,0.122,0.802,0.119,1.442,0.156,1.22,0.471,1.334,0.579,2.033,0.459,1.07,1.909,2.044,1.233
1997,31.499035,-58.53957,936.51,480.22,15.616,0,0.1,3.252,0,7.525,0.702,1.34,0.076,2.017,0.053,4.079,0.122,5.253,0.119,6.216,0.156,5.929,0.47,6.147,0.583,5.579,0.454,-999.0,9999.0,4.158,1.561
1998,31.514643,-58.539711,789.89,477.53,26.184,0,0.56,2.4,0,14.769,0.921,0.465,0.077,0.656,0.065,1.123,0.122,1.58,0.119,3.573,0.178,4.775,0.526,5.063,0.653,6.89,0.538,-999.0,9999.0,15.14,3.25
1999,31.546055,-58.539661,494.8,478.02,9.022,0,0.09,2.848,0,4.894,0.616,0.474,0.107,0.781,0.092,-999.0,9999.0,2.802,0.133,3.425,0.218,2.632,0.659,3.737,0.664,4.299,0.483,-999.0,9999.0,-999.0,9999.0
2000,31.444551,-58.539722,1448.34,477.68,14.964,0,1.0,1.015,0,10.56,0.611,0.079,0.077,-0.007,0.054,-0.022,0.122,0.042,0.119,-0.198,0.156,-0.645,0.471,0.298,0.613,-0.513,0.479,-0.252,1.342,0.205,0.363
2001,31.45689,-58.539921,1332.44,474.09,28.36,0,0.0,5.874,0,8.151,0.61,2.213,0.077,2.678,0.054,3.116,0.122,5.264,0.119,6.805,0.156,5.736,0.47,7.388,0.607,6.781,0.469,2.63,1.687,3.231,1.49
2002,31.373594,-58.53981,2114.94,475.79,11.844,0,0.0,2.614,0,7.106,0.608,1.551,0.077,1.756,0.053,1.986,0.122,2.772,0.119,4.833,0.156,5.351,0.47,4.391,0.574,6.051,0.462,-999.0,9999.0,-999.0,9999.0
2003,31.540968,-58.539032,542.56,489.41,13.798,0,0.01,2.868,0,6.766,0.627,0.338,0.077,0.491,0.065,0.981,0.122,1.729,0.119,3.306,0.179,3.557,0.538,3.018,0.761,4.035,0.508,-999.0,9999.0,4.493,1.633
2004,31.485804,-58.539967,1060.81,473.13,39.384,0,0.02,2.728,0,21.265,0.592,2.28,0.077,3.016,0.054,4.427,0.122,6.034,0.119,11.219,0.156,11.001,0.471,12.918,0.587,14.78,0.464,22.188,5.251,15.86,3.209
2005,31.518467,-58.539772,753.96,476.39,9.627,0,0.55,2.047,0,5.666,0.83,0.648,0.077,1.226,0.065,1.374,0.157,1.638,0.119,2.147,0.179,1.503,0.538,2.615,0.73,2.799,0.715,-999.0,9999.0,1.437,1.416
2006,31.562828,-58.539825,337.22,474.77,6.721,0,0.0,2.362,0,3.96,0.614,0.865,0.107,1.239,0.092,1.245,0.172,1.498,0.154,1.716,0.309,1.847,0.938,4.06,0.575,3.685,0.483,-999.0,9999.0,-999.0,9999.0
2007,31.342634,-58.539967,2405.78,472.68,6.414,0,0.01,2.46,1,3.566,0.686,-0.022,0.109,0.262,0.066,0.523,0.173,0.319,0.2,0.489,0.18,0.968,0.544,-0.475,1.469,1.204,1.598,-999.0,9999.0,-999.0,9999.0
2008,31.506294,-58.540077,868.31,470.99,13.044,0,0.63,2.682,0,7.053,0.931,0.16,0.076,0.568,0.056,1.055,0.122,1.164,0.119,1.408,0.156,1.364,0.47,2.025,0.574,2.712,0.458,-999.0,9999.0,77.138,7.055
2009,31.570301,-58.540138,267.04,468.98,63.207,3,0.98,2.041,0,38.721,0.601,0.281,0.107,0.86,0.092,3.984,0.172,7.793,0.154,27.385,0.309,32.907,0.938,38.571,0.576,44.697,0.461,-999.0,9999.0,-999.0,9999.0
2010,31.571428,-58.540592,256.45,460.84,80.237,3,0.03,3.435,0,37.83,0.592,0.187,0.108,0.316,0.092,1.017,0.172,1.75,0.154,6.066,0.309,6.982,0.939,8.964,0.577,14.921,0.449,-999.0,9999.0,-999.0,9999.0
2011,31.332678,-58.540165,2499.31,468.92,33.909,0,0.64,2.31,1,19.429,0.96,-0.304,0.109,0.122,0.072,0.106,0.173,0.773,0.265,7.779,0.225,10.255,0.708,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0
2012,31.542896,-58.540443,524.48,463.98,130.312,0,0.08,2.519,0,70.299,0.598,0.16,0.107,0.14,0.092,0.427,0.172,1.277,0.142,4.761,0.238,4.56,0.757,11.462,0.713,19.265,0.463,-999.0,9999.0,88.303,5.842
2013,31.408125,-58.540192,1790.54,469.16,6.427,0,0.04,2.131,0,3.487,0.603,0.003,0.077,0.042,0.055,0.167,0.127,0.167,0.122,0.208,0.156,0.198,0.473,1.225,0.579,1.602,0.461,13.094,4.537,17.816,4.332
2014,31.598545,-58.54007,1.69,469.69,2.759,24,0.65,1.59,1,1.902,0.49,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.564,0.464,1.509,0.383,-999.0,9999.0,-999.0,9999.0
2015,31.35928,-58.540264,2249.41,467.53,7.708,0,0.06,2.155,0,4.507,0.594,-0.003,0.082,0.579,0.057,1.755,0.136,3.177,0.149,4.954,0.16,4.471,0.504,5.242,0.758,5.784,0.474,-999.0,9999.0,-999.0,9999.0
2016,31.412367,-58.540283,1750.7,467.58,8.345,0,0.02,2.178,0,4.972,0.601,-0.006,0.081,0.063,0.057,0.117,0.136,0.213,0.128,0.554,0.159,0.28,0.502,0.612,0.576,1.784,0.456,11.892,3.659,14.516,3.257
2017,31.528824,-58.54026,656.68,467.45,11.819,0,0.22,3.901,0,4.765,0.629,0.262,0.082,0.489,0.071,0.745,0.122,0.91,0.121,1.288,0.179,-0.347,0.538,1.682,0.769,2.156,0.733,-999.0,9999.0,7.601,4.557
2018,31.387367,-58.540306,1985.54,466.99,8.922,0,0.6,4.32,0,4.211,0.591,3.381,0.081,5.47,0.059,8.22,0.141,7.657,0.129,6.447,0.172,6.029,0.522,6.523,0.589,5.873,0.459,-999.0,9999.0,2.738,1.167
2019,31.492992,-58.540611,993.3,461.5,13.359,0,0.03,2.343,0,7.612,0.601,0.315,0.101,0.547,0.064,0.767,0.161,1.573,0.15,2.819,0.2,2.054,0.63,3.214,0.583,3.863,0.457,-999.0,9999.0,4.122,1.589
