col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
876,-1.0,0.678,0.818,4.84186,0.678,4.84186,0.79,0.963,0.649,0.96,0.602,1.194,0.548,1.302,13,0.544348,0.7898,0.999,0.7398
877,-1.0,0.138,0.741,6.484199,0.645,7.567098,0.73,0.662,0.241,1.043,0.114,2.158,0.056,2.59,13,3.02464,0.728,0.999,0.7091
878,-1.0,1.473,1.637,4.998461,1.473,4.998461,1.539,1.0,1.391,1.711,1.286,1.877,1.187,1.968,13,0.394818,1.5384,1.0,1.5055
879,-1.0,2.048,2.066,18.0081,0.431,18.78218,1.332,0.381,0.437,2.101,0.232,2.632,0.074,3.487,7,45.6865,1.3258,0.997,0.9675
880,-1.0,1.047,1.276,3.946063,1.047,3.946063,1.152,0.952,0.891,1.445,0.735,1.644,0.52,1.794,7,1.77235,1.1514,0.999,1.0551
881,-1.0,2.048,2.055,26.92068,2.048,26.92068,2.007,0.999,1.902,2.129,1.546,2.218,1.394,2.308,13,2.53342,2.0067,0.999,2.0029
882,-1.0,0.711,0.724,33.70239,0.711,33.70239,0.724,1.0,0.693,0.757,0.676,0.783,0.67,0.807,13,0.477464,0.7243,0.999,0.7435
883,-1.0,1.284,1.219,14.07653,1.239,14.20362,1.202,1.0,1.103,1.3,1.032,1.372,0.922,1.457,13,0.791892,1.2015,0.999,1.2387
884,-1.0,0.817,0.746,9.70086,0.817,9.70086,0.774,0.964,0.665,0.9,0.346,1.011,0.086,1.122,13,1.04694,0.7736,0.999,0.7983
885,-1.0,0.661,0.889,9.620768,0.661,9.620768,0.874,0.982,0.658,1.104,0.561,1.257,0.488,1.41,12,1.03586,0.8732,0.999,0.7616
886,-1.0,2.333,2.307,11.54254,2.3,11.63416,2.248,1.0,2.088,2.406,2.003,2.514,1.865,2.615,13,0.917012,2.2477,0.999,2.1637
887,-1.0,1.261,1.256,27.18841,1.261,27.18841,1.239,0.972,1.163,1.344,0.681,1.422,0.576,1.505,13,2.61407,1.239,0.999,1.2538
888,-1.0,1.261,1.31,17.12453,1.261,17.12453,1.285,1.0,1.188,1.388,1.095,1.481,0.978,1.625,13,1.11261,1.2847,0.999,1.2406
889,-1.0,0.519,0.5,10.42035,0.519,10.42035,0.502,1.0,0.454,0.542,0.392,0.634,0.297,0.733,13,0.454786,0.5018,0.999,0.4585
890,-1.0,0.138,0.539,10.80013,0.781,12.48192,0.652,0.743,0.231,0.909,0.11,1.092,0.032,1.248,12,2.37372,0.6521,1.0,0.8701
891,-1.0,0.389,0.306,9.392337,0.389,9.392337,0.325,1.0,0.228,0.419,0.156,0.458,0.087,0.491,13,0.449069,0.3254,1.0,0.3809
892,-1.0,0.417,0.323,22.50712,0.417,22.50712,0.356,0.989,0.244,0.443,0.117,0.474,0.037,0.526,12,1.4027,0.3561,1.0,0.1995
893,-1.0,0.596,0.593,8.691576,0.596,8.691576,0.594,1.0,0.547,0.643,0.473,0.675,0.382,0.7,13,0.276039,0.5942,0.999,0.6429
894,-1.0,0.817,0.811,31.15395,0.817,31.15395,0.803,1.0,0.769,0.843,0.664,0.866,0.611,0.886,13,0.870828,0.8025,0.998,0.8331
895,-1.0,0.835,0.832,22.60419,0.835,22.60419,0.829,1.0,0.795,0.863,0.773,0.888,0.743,0.916,13,0.390507,0.8294,0.999,0.8552
896,-1.0,0.375,0.34,12.26698,0.375,12.26698,0.343,1.0,0.299,0.387,0.247,0.407,0.203,0.423,13,0.279379,0.343,1.0,0.3571
897,-1.0,0.853,0.865,23.01491,0.835,23.03351,0.858,1.0,0.748,0.972,0.642,1.068,0.555,1.156,12,1.53669,0.8576,1.0,0.8305
898,-1.0,0.083,0.083,76.81139,0.083,76.81139,0.087,1.0,0.063,0.112,0.046,0.133,0.027,0.154,13,0.978203,0.0875,1.0,0.0938
899,-1.0,0.711,0.748,47.16265,0.711,47.16265,0.747,1.0,0.698,0.798,0.684,0.832,0.67,0.861,13,0.930384,0.7474,1.0,0.7907
900,-1.0,0.519,0.564,11.29456,0.519,11.29456,0.566,1.0,0.489,0.652,0.431,0.727,0.294,0.807,13,0.629968,0.5654,1.0,0.4903
901,-1.0,1.007,1.006,14.89951,1.007,14.89951,1.0,1.0,0.935,1.068,0.863,1.147,0.744,1.25,13,0.753547,1.0003,1.0,0.9149
902,-1.0,1.239,1.254,13.97629,1.217,14.0393,1.232,1.0,1.135,1.327,1.079,1.428,1.039,1.532,13,0.689504,1.2315,0.999,1.174
903,-1.0,0.308,0.314,452.326,0.308,452.326,0.314,1.0,0.294,0.335,0.282,0.353,0.276,0.368,13,4.14587,0.3144,0.999,0.3313
904,-1.0,0.835,0.827,16.82655,0.817,16.82939,0.826,1.0,0.768,0.885,0.698,0.956,0.636,1.083,13,0.752273,0.8255,0.999,0.799
905,-1.0,0.678,0.649,13.65923,0.678,13.65923,0.686,0.919,0.528,0.858,0.262,1.088,0.057,1.219,13,1.72783,0.6856,0.999,0.7231
906,-1.0,0.389,0.382,26.36756,0.389,26.36756,0.383,1.0,0.345,0.425,0.3,0.452,0.223,0.481,13,0.68177,0.3835,1.0,0.3757
907,-1.0,2.048,2.038,8.276717,1.871,9.234516,1.74,0.834,1.226,2.125,0.947,2.351,0.846,2.496,13,2.13006,1.7397,0.999,1.0366
908,-1.0,0.835,0.829,33.2342,0.835,33.2342,0.826,1.0,0.782,0.875,0.712,0.912,0.674,1.072,13,1.32957,0.8258,0.998,0.7837
909,-1.0,1.217,1.171,19.28477,1.173,19.43717,1.154,0.995,1.069,1.257,0.85,1.323,0.655,1.393,13,1.44787,1.1542,0.999,1.0782
910,-1.0,2.503,2.951,13.01337,2.503,13.01337,2.555,0.961,2.314,2.848,1.901,3.278,1.216,3.722,13,3.57572,2.5551,0.998,2.4631
911,-1.0,1.239,1.415,8.385777,1.217,8.415435,1.272,0.951,1.048,1.47,0.93,1.933,0.861,2.412,13,1.37441,1.2696,0.998,1.1357
912,-1.0,2.987,2.539,18.10795,0.27,20.36213,1.208,0.005,0.241,2.82,0.162,3.117,0.09,3.27,13,1339.55,0.3325,0.618,2.6555
913,-1.0,0.417,0.537,49.00819,0.417,49.00819,0.536,0.921,0.402,0.642,0.32,1.257,0.238,1.627,13,7.83515,0.5333,0.998,0.4726
914,-1.0,0.094,1.587,11.6365,0.161,11.93605,1.17,0.067,0.169,2.393,0.074,2.928,0.026,3.192,13,101.172,1.1681,0.999,0.1529
915,-1.0,1.088,2.337,5.016754,1.088,5.016754,1.283,0.775,0.884,1.7,0.676,2.491,0.473,3.869,13,2.31028,1.271,0.994,1.0297
916,-1.0,0.711,0.687,9.613335,0.711,9.613335,0.693,0.967,0.582,0.815,0.315,0.922,0.184,1.02,13,0.837268,0.6926,0.999,0.8486
917,-1.0,0.746,0.798,8.692915,0.746,8.692915,0.782,0.968,0.636,0.943,0.519,1.18,0.326,1.375,13,0.978783,0.7822,0.999,0.7357
918,-1.0,1.678,1.691,13.92335,1.678,13.92335,1.63,0.973,1.435,1.826,1.036,1.968,0.786,2.152,8,4.05749,1.6293,0.998,1.4343
919,-1.0,1.4,1.457,1.375461,1.4,1.375461,1.423,0.997,1.287,1.567,1.147,1.784,0.902,1.933,13,0.147205,1.423,0.999,1.4119
920,-1.0,2.172,2.3,11.97632,2.048,12.2704,2.002,0.894,1.689,2.316,1.034,2.671,0.905,3.077,13,3.11448,2.0003,0.998,2.0274
921,-1.0,0.817,0.821,12.51755,0.817,12.51755,0.819,1.0,0.776,0.861,0.742,0.899,0.701,0.941,13,0.300487,0.8185,0.999,0.7896
922,-1.0,2.682,2.684,5.81746,2.682,5.81746,2.679,1.0,2.615,2.745,2.56,2.788,2.485,2.818,13,0.19354,2.679,0.998,2.6987
923,-1.0,1.195,1.145,13.96157,1.173,13.97493,1.116,1.0,0.988,1.239,0.923,1.324,0.883,1.387,13,0.773229,1.1163,1.0,1.1058
924,-1.0,1.261,1.261,12.67769,1.261,12.67769,1.253,1.0,1.191,1.315,1.14,1.371,1.079,1.427,13,0.440344,1.2532,0.999,1.2439
925,-1.0,1.152,1.129,12.26826,1.13,12.37913,1.11,1.0,1.023,1.203,0.867,1.264,0.801,1.32,13,0.663966,1.1102,0.999,1.055
926,-1.0,0.948,0.893,17.0124,0.948,17.0124,0.876,0.962,0.691,1.043,0.482,1.226,0.289,1.592,13,2.46198,0.8743,0.998,1.0315
927,-1.0,0.835,0.864,11.30487,0.835,11.30487,0.861,1.0,0.767,0.962,0.715,1.05,0.664,1.168,13,0.576973,0.8606,0.999,0.9481
928,-1.0,1.353,1.345,12.40569,1.307,12.47122,1.309,0.975,1.163,1.476,0.81,1.636,0.548,1.787,13,1.58543,1.3083,0.999,1.3533
929,-1.0,0.232,0.272,8.252097,0.27,8.342897,0.31,0.978,0.191,0.434,0.101,0.582,0.039,0.945,13,0.848901,0.308,0.998,0.3383
930,-1.0,0.694,0.684,15.47141,0.694,15.47141,0.685,1.0,0.661,0.724,0.511,0.749,0.468,0.785,13,0.622055,0.6848,1.0,0.6849
931,-1.0,1.523,1.443,21.8573,1.449,21.87446,1.395,0.982,1.164,1.579,0.91,1.706,0.79,1.799,13,2.32959,1.3946,0.999,1.5666
932,-1.0,0.928,0.908,28.7173,0.928,28.7173,0.906,1.0,0.837,0.972,0.782,1.014,0.735,1.054,13,0.936706,0.906,1.0,0.8899
933,-1.0,1.13,1.127,2.509823,1.13,2.509823,1.106,1.0,1.016,1.195,0.911,1.262,0.866,1.328,13,0.127207,1.1064,1.0,1.15
934,-1.0,0.208,0.218,60.04337,0.22,60.11522,0.268,0.966,0.15,0.375,0.066,0.584,0.016,0.884,7,13.6297,0.2665,0.998,0.05
935,-1.0,1.523,1.428,16.8113,1.195,17.38717,1.373,0.998,1.187,1.558,1.105,1.718,1.042,1.914,13,1.51116,1.3726,0.999,1.4972
936,-1.0,1.307,1.058,5.837595,0.781,6.044286,1.012,0.918,0.745,1.326,0.535,1.498,0.307,1.797,12,1.28919,1.0122,0.998,0.6901
937,-1.0,1.261,1.32,5.302625,1.195,5.378697,1.28,0.978,1.09,1.487,0.888,1.726,0.607,1.907,13,0.735431,1.2802,0.999,1.4052
938,-1.0,1.284,1.046,8.410555,0.853,8.561914,1.017,0.992,0.79,1.283,0.707,1.388,0.544,1.487,13,0.978341,1.0175,0.998,1.2204
939,-1.0,0.208,0.213,51.10749,0.208,51.10749,0.213,1.0,0.193,0.233,0.181,0.249,0.168,0.268,13,0.50729,0.213,1.0,0.2259
940,-1.0,3.675,3.556,17.04584,0.389,23.19068,1.947,0.0,0.327,3.705,0.182,3.816,0.064,3.924,13,3.11555E33,0.3558,0.516,0.4114
941,-1.0,1.261,1.224,8.626495,1.261,8.626495,1.211,1.0,1.128,1.303,0.947,1.357,0.865,1.406,13,0.482341,1.2105,0.999,1.2659
942,-1.0,1.152,1.164,41.4751,1.152,41.4751,1.155,1.0,1.107,1.205,1.078,1.248,1.047,1.288,13,0.999163,1.1552,0.999,1.1108
943,-1.0,1.574,1.488,10.70862,1.473,10.8779,1.38,0.917,1.048,1.691,0.784,1.929,0.556,2.217,13,2.08644,1.3789,0.999,1.2843
944,-1.0,1.523,1.531,54.29336,1.523,54.29336,1.526,1.0,1.464,1.593,1.4,1.683,1.212,1.759,12,3.30038,1.5269,0.997,1.4373
945,-1.0,1.088,1.064,16.86568,1.088,16.86568,1.044,0.999,0.886,1.189,0.798,1.317,0.706,1.479,13,1.42585,1.0437,0.999,1.0148
946,-1.0,2.503,2.587,6.116637,2.503,6.116637,2.513,1.0,2.356,2.699,2.209,2.84,2.1,2.956,13,0.52379,2.5127,0.999,2.4548
947,-1.0,2.682,2.554,14.65175,2.503,14.65421,2.471,0.999,2.228,2.71,2.131,2.837,2.028,2.939,13,1.37434,2.4725,0.999,2.826
948,-1.0,1.307,2.495,10.84418,1.307,10.84418,1.484,0.924,1.222,1.74,1.106,2.461,1.007,3.551,13,3.23171,1.4767,0.996,1.3303
949,-1.0,0.763,0.786,35.10713,0.763,35.10713,0.775,0.989,0.713,0.826,0.656,0.916,0.629,1.258,13,2.2323,0.7679,0.981,0.7311
950,-1.0,0.445,0.431,15.26578,0.445,15.26578,0.432,1.0,0.393,0.471,0.348,0.494,0.297,0.52,13,0.356312,0.4318,0.999,0.4744
951,-1.0,0.083,0.093,29.31799,0.083,29.31799,0.096,1.0,0.07,0.126,0.058,0.142,0.047,0.16,13,0.355495,0.0963,1.0,0.0709
952,-1.0,1.261,1.332,22.1008,1.261,22.1008,1.297,0.999,1.197,1.397,1.14,1.593,1.087,1.767,13,1.52632,1.2964,0.999,1.3997
953,-1.0,1.284,1.169,11.81163,1.284,11.81163,1.099,0.798,0.739,1.399,0.461,1.736,0.296,2.005,13,2.81411,1.0977,0.998,1.0311
954,-1.0,2.109,2.242,5.943383,2.048,6.138913,1.989,0.982,1.681,2.256,1.469,2.56,1.339,2.988,13,1.22422,1.9874,0.998,2.2318
955,-1.0,0.321,0.25,7.923435,0.321,7.923435,0.299,0.997,0.179,0.404,0.079,0.495,0.02,0.564,12,0.484138,0.2986,1.0,0.3504
956,-1.0,0.431,0.439,25.03427,0.431,25.03427,0.439,1.0,0.413,0.467,0.391,0.484,0.37,0.508,12,0.396284,0.4393,0.999,0.4314
957,-1.0,1.4,1.511,10.25746,1.353,10.38726,1.391,0.971,1.158,1.635,0.983,1.898,0.866,2.16,13,1.36691,1.39,0.999,1.3838
958,-1.0,1.473,1.601,14.3528,1.307,14.65271,1.349,0.749,0.917,1.761,0.53,2.288,0.422,2.567,13,4.17704,1.3476,0.999,1.7297
959,-1.0,0.27,0.267,547.7822,0.27,547.7822,0.267,1.0,0.252,0.284,0.241,0.288,0.239,0.289,13,2.743,0.2656,0.595,0.2718
960,-1.0,0.799,0.798,16.83795,0.799,16.83795,0.797,1.0,0.743,0.851,0.684,0.898,0.633,0.961,13,0.552605,0.7969,1.0,0.8256
961,-1.0,0.729,1.028,10.4205,0.729,10.4205,0.926,0.873,0.691,1.161,0.522,2.042,0.271,2.477,13,3.14715,0.9264,0.997,0.8595
962,-1.0,0.051,0.056,33.12186,0.051,33.12186,0.07,0.995,0.034,0.103,0.018,0.118,0.011,1.313,13,5.36004,0.0659,0.994,0.0552
963,-1.0,0.46,0.447,29.54785,0.46,29.54785,0.448,1.0,0.415,0.483,0.372,0.508,0.216,0.526,13,0.952434,0.4483,0.999,0.4252
964,-1.0,0.872,0.903,8.831723,0.853,8.985237,0.887,1.0,0.825,0.956,0.785,1.018,0.756,1.069,13,0.285817,0.8864,0.999,0.9045
965,-1.0,0.22,0.326,21.35425,0.27,21.43144,0.281,0.995,0.16,0.39,0.058,0.484,0.016,3.236,12,7.70772,0.2738,0.997,0.323
966,-1.0,0.01,0.295,87.89228,0.094,90.41536,0.253,0.906,0.068,0.441,0.018,0.793,0.01,1.258,12,14.232,0.2519,0.999,0.113
967,-1.0,0.549,0.573,30.60796,0.549,30.60796,0.56,0.989,0.516,0.589,0.458,0.67,0.39,1.479,13,3.37301,0.5513,0.988,0.5618
968,-1.0,0.072,0.073,46.22705,0.072,46.22705,0.074,1.0,0.059,0.088,0.049,0.098,0.046,0.12,13,0.342815,0.0736,1.0,0.0903
969,-1.0,0.348,0.349,734.2779,0.348,734.2779,0.349,1.0,0.332,0.366,0.327,0.377,0.315,0.382,13,4.85907,0.3481,0.932,0.3462
970,-1.0,0.489,0.475,22.90313,0.474,22.93121,0.473,1.0,0.439,0.506,0.414,0.525,0.392,0.541,13,0.342961,0.4727,0.999,0.4978
971,-1.0,1.239,1.24,10.09701,1.217,10.11023,1.231,1.0,1.181,1.283,1.144,1.333,1.103,1.388,13,0.287734,1.2307,1.0,1.2318
972,-1.0,2.756,2.673,14.28187,0.504,20.91299,2.25,0.805,0.691,2.791,0.441,2.955,0.391,3.108,13,5.29772,2.5918,0.836,2.8814
973,-1.0,2.048,1.86,24.18938,2.048,24.18938,1.699,0.792,0.989,2.117,0.204,2.251,0.103,2.436,11,10.612,1.6986,0.999,2.0988
974,-1.0,0.678,0.797,24.85835,0.678,24.85835,0.79,0.927,0.629,0.98,0.532,1.258,0.128,1.4,13,3.59485,0.7923,0.995,0.6851
975,-1.0,0.01,0.091,105.2881,0.041,107.1071,0.157,0.941,0.037,0.281,0.013,0.543,0.01,0.956,12,12.4102,0.1559,0.998,0.0219
976,-1.0,0.257,0.256,38.57602,0.257,38.57602,0.256,1.0,0.221,0.29,0.198,0.329,0.179,0.363,13,0.713107,0.2563,0.999,0.2022
977,-1.0,0.799,0.814,34.35246,0.799,34.35246,0.813,1.0,0.766,0.861,0.735,0.898,0.703,0.932,13,0.786302,0.8127,1.0,0.8209
978,-1.0,1.523,1.676,26.24867,1.498,26.28474,1.581,0.922,1.375,1.819,0.913,2.21,0.09,2.472,13,6.82299,1.6013,0.983,1.5976
979,-1.0,0.321,1.651,37.73879,0.348,37.81322,0.719,0.526,0.275,1.224,0.119,2.396,0.036,3.442,13,26.062,0.7093,0.997,0.5528
980,-1.0,0.678,0.695,23.89761,0.678,23.89761,0.695,1.0,0.654,0.736,0.611,0.806,0.545,0.854,13,0.757193,0.6947,1.0,0.6789
981,-1.0,1.843,1.831,12.81327,1.815,12.96945,1.815,1.0,1.743,1.891,1.67,1.942,1.573,1.993,13,0.544852,1.8147,0.999,1.8386
982,-1.0,0.678,0.691,11.75117,0.678,11.75117,0.689,1.0,0.611,0.768,0.557,0.842,0.519,0.898,13,0.450478,0.6885,1.0,0.7064
983,-1.0,0.489,0.476,17.68926,0.489,17.68926,0.501,0.99,0.358,0.639,0.225,0.706,0.055,0.759,13,1.26339,0.5013,1.0,0.6494
984,-1.0,0.909,0.963,15.98595,0.853,16.03215,0.952,1.0,0.816,1.12,0.753,1.238,0.691,1.32,13,1.05778,0.9519,0.999,0.7467
985,-1.0,0.094,1.155,11.67829,0.661,12.20501,1.108,0.5,0.581,1.649,0.096,2.467,0.026,2.725,13,8.24756,1.1065,0.999,0.6453
986,-1.0,0.01,0.13,133.5269,0.116,136.3998,0.148,0.985,0.05,0.248,0.014,0.372,0.01,0.533,11,9.10412,0.1473,0.999,0.118
987,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
988,-1.0,0.051,0.043,145.8233,0.051,145.8233,0.046,1.0,0.029,0.062,0.015,0.067,0.01,0.092,13,1.20728,0.0455,0.998,0.0451
989,-1.0,1.068,1.034,9.107783,1.068,9.107783,1.026,1.0,0.924,1.129,0.842,1.203,0.767,1.27,13,0.48114,1.0263,1.0,1.0626
990,-1.0,5.302,5.302,696.7086,5.302,696.7086,5.301,1.0,5.228,5.377,5.211,5.394,5.165,5.433,13,18.7127,5.3013,0.997,5.3577
991,-1.0,0.694,1.394,1.174636,0.694,1.174636,1.394,0.383,0.689,2.476,0.532,2.782,0.37,3.014,6,9.00933,1.3933,0.998,1.1846
992,-1.0,3.275,3.057,2.503018,3.275,2.503018,3.05,0.335,1.137,4.937,0.128,5.842,0.012,5.956,6,16.2237,3.0199,0.992,3.5319
993,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
994,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
995,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
996,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
997,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
998,-1.0,2.109,2.012,10.09299,2.078,10.12138,1.839,0.914,1.429,2.209,1.053,2.433,0.577,2.591,13,2.6493,1.8407,0.998,2.0578
999,-1.0,0.872,0.866,12.11346,0.872,12.11346,0.865,1.0,0.822,0.909,0.79,0.948,0.757,0.993,13,0.286863,0.8652,1.0,0.8577
1000,-1.0,0.835,0.874,22.54026,0.817,22.66251,0.858,1.0,0.783,0.947,0.728,0.998,0.68,1.035,13,0.803743,0.8574,0.999,0.9619
1001,-1.0,0.01,0.014,58.88022,0.01,58.88022,0.016,1.0,0.011,0.031,0.01,0.042,0.01,0.055,7,0.693056,0.0158,0.999,0.0203
1002,-1.0,1.498,1.956,10.47209,1.473,10.51356,1.534,0.942,1.284,1.787,1.166,2.316,1.081,2.836,13,1.98444,1.5313,0.998,1.3897
1003,-1.0,1.284,1.261,26.02694,1.284,26.02694,1.248,0.998,1.191,1.328,0.874,1.382,0.77,1.434,13,1.80473,1.2478,1.0,1.3415
1004,-1.0,0.105,0.11,60.1613,0.105,60.1613,0.112,1.0,0.09,0.135,0.079,0.164,0.071,0.189,13,0.722862,0.1124,1.0,0.1181
1005,-1.0,0.257,0.258,10.98183,0.27,11.03935,0.273,1.0,0.2,0.354,0.138,0.405,0.069,0.456,13,0.427073,0.2734,1.0,0.1941
1006,-1.0,1.307,1.243,2.697732,1.307,2.697732,1.185,0.908,0.917,1.451,0.616,1.699,0.444,2.082,11,0.723966,1.1831,0.998,1.3029
1007,-1.0,0.678,0.958,8.544472,0.678,8.544472,0.84,0.892,0.613,1.135,0.539,1.625,0.469,2.439,13,2.60902,0.8378,0.999,0.5571
1008,-1.0,0.694,0.655,32.7257,0.694,32.7257,0.654,1.0,0.524,0.714,0.487,0.72,0.462,0.736,13,1.29041,0.6531,0.983,0.697
1009,-1.0,1.929,1.931,14.83788,1.9,14.90459,1.87,0.997,1.708,2.024,1.598,2.26,1.501,2.566,9,2.70062,1.8691,0.999,2.0211
1010,-1.0,0.612,0.594,8.831353,0.612,8.831353,0.598,0.999,0.528,0.67,0.451,0.72,0.292,0.787,13,0.438075,0.5981,0.998,0.6611
1011,-1.0,0.853,0.859,13.06533,0.853,13.06533,0.857,1.0,0.815,0.9,0.782,0.934,0.755,0.974,13,0.286291,0.8575,1.0,0.888
1012,-1.0,0.282,0.283,548.2285,0.282,548.2285,0.283,1.0,0.268,0.298,0.264,0.301,0.263,0.313,13,2.7226,0.2826,0.989,0.2713
1013,-1.0,0.361,0.333,6.536666,0.361,6.536666,0.338,1.0,0.29,0.387,0.221,0.409,0.16,0.435,13,0.18928,0.3377,1.0,0.3297
1014,-1.0,0.711,0.734,10.61195,0.711,10.61195,0.733,1.0,0.69,0.781,0.669,0.824,0.598,0.874,13,0.325868,0.7332,0.999,0.7055
1015,-1.0,0.534,0.413,19.3783,0.534,19.3783,0.51,0.967,0.427,0.606,0.137,0.662,0.013,0.713,12,1.68526,0.5095,1.0,0.5554
1016,-1.0,0.062,0.062,211.5774,0.062,211.5774,0.064,1.0,0.05,0.077,0.046,0.086,0.011,0.088,13,1.63067,0.0638,0.999,0.0678
1017,-1.0,0.729,0.733,70.92615,0.729,70.92615,0.733,1.0,0.71,0.754,0.704,0.778,0.69,0.806,13,0.823534,0.7334,0.999,0.7386
1018,-1.0,0.678,0.663,10.53001,0.678,10.53001,0.662,1.0,0.613,0.711,0.572,0.749,0.534,0.778,12,0.286267,0.6615,1.0,0.7128
1019,-1.0,1.217,1.663,21.54827,1.217,21.54827,1.301,0.82,1.018,1.63,0.565,2.222,0.421,3.187,12,8.17507,1.2947,0.995,1.0338
1020,-1.0,0.094,0.098,16.4955,0.094,16.4955,0.104,0.995,0.084,0.119,0.05,0.141,0.016,0.772,13,1.29068,0.101,0.995,0.1209
1021,-1.0,0.729,0.717,136.1752,0.661,136.9672,0.664,0.998,0.602,0.741,0.464,0.807,0.305,0.877,12,8.72289,0.6689,0.984,0.6816
1022,-1.0,1.13,1.194,64.98748,0.711,70.81048,0.893,0.988,0.688,1.108,0.578,1.243,0.476,1.397,12,7.20752,0.8929,0.999,1.1143
1023,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1024,-1.0,1.473,1.498,23.95152,1.473,23.95152,1.49,1.0,1.413,1.568,1.357,1.663,1.302,1.757,13,1.09044,1.4898,0.999,1.4965
1025,-1.0,0.03,0.562,5.674099,0.645,7.111337,0.676,0.752,0.437,0.758,0.046,2.382,0.013,2.612,13,2.4704,0.5813,0.945,0.6034
1026,-1.0,2.333,2.303,12.80992,2.268,12.869,2.083,0.855,1.867,2.407,0.932,2.593,0.828,2.715,13,2.88265,2.2479,0.852,0.8758
1027,-1.0,1.4,1.596,24.97649,1.4,24.97649,1.49,0.966,1.306,1.772,1.096,2.046,0.906,2.13,13,3.3452,1.4902,0.999,1.7448
1028,-1.0,1.732,1.667,19.60401,1.599,20.49074,1.634,1.0,1.518,1.751,1.43,1.835,1.361,1.924,13,1.14475,1.6339,0.999,1.7093
1029,-1.0,1.239,0.966,25.88814,0.763,26.01865,0.922,0.969,0.689,1.203,0.558,1.315,0.473,1.387,13,2.58216,0.9217,0.999,1.008
1030,-1.0,0.22,0.236,12.87222,0.232,12.93677,0.239,1.0,0.203,0.276,0.175,0.307,0.146,0.355,13,0.278204,0.2393,1.0,0.213
1031,-1.0,0.489,0.473,31.02233,0.489,31.02233,0.474,1.0,0.431,0.514,0.402,0.534,0.378,0.542,13,0.521647,0.4737,0.999,0.4539
1032,-1.0,1.047,1.011,29.27421,1.027,29.29635,1.009,1.0,0.929,1.074,0.86,1.177,0.795,1.329,7,3.9813,1.0084,0.999,0.9245
1033,-1.0,0.282,0.279,675.4978,0.282,675.4978,0.279,1.0,0.264,0.296,0.253,0.301,0.251,0.302,13,3.42027,0.2789,1.0,0.2751
1034,-1.0,0.375,0.329,43.95678,0.282,44.83717,0.287,1.0,0.26,0.304,0.246,0.384,0.236,0.396,13,0.716142,0.2867,0.999,0.2785
1035,-1.0,0.729,1.409,22.18117,0.729,22.18117,1.108,0.623,0.659,1.826,0.507,2.46,0.117,2.774,13,11.8302,1.1103,0.995,1.7974
1036,-1.0,2.3,2.388,17.9474,2.203,18.1589,2.267,0.992,2.102,2.432,2.011,2.633,1.766,3.203,13,2.60081,2.2664,0.998,2.1372
1037,-1.0,2.048,1.972,19.84891,2.048,19.84891,1.839,0.926,1.528,2.102,0.788,2.232,0.699,2.38,12,4.46806,1.8385,0.999,2.1645
1038,-1.0,0.27,0.561,57.74448,0.27,57.74448,0.57,0.662,0.25,1.02,0.126,1.366,0.034,2.229,13,19.9616,0.5612,0.994,0.4034
1039,-1.0,1.33,1.331,20.35281,1.33,20.35281,1.308,1.0,1.198,1.418,1.106,1.496,1.008,1.557,13,1.12951,1.3076,1.0,1.4681
1040,-1.0,1.625,1.672,19.23387,1.599,19.29681,1.609,0.981,1.421,1.799,1.244,2.037,0.467,2.427,13,3.84283,1.6156,0.991,1.4696
1041,-1.0,1.217,1.208,18.38415,1.217,18.38415,1.195,1.0,1.127,1.261,1.083,1.321,1.046,1.4,13,0.663843,1.1951,1.0,1.2538
1042,-1.0,0.295,0.262,18.47928,0.295,18.47928,0.29,0.999,0.202,0.376,0.109,0.44,0.031,0.517,13,0.900695,0.2898,1.0,0.31
1043,-1.0,0.694,0.681,10.41088,0.694,10.41088,0.68,1.0,0.62,0.733,0.579,0.778,0.541,0.845,13,0.343263,0.6796,1.0,0.7352
