col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
1013,-1.0,1.574,1.532,4.093423,1.498,4.173122,1.487,0.977,1.286,1.699,0.986,1.864,0.677,2.025,11,0.719695,1.4877,0.997,1.5651
1014,-1.0,0.89,0.943,2.517869,0.89,2.517869,0.927,1.0,0.813,1.048,0.748,1.169,0.704,1.261,11,0.179386,0.9273,1.0,0.8342
1015,-1.0,0.909,0.973,3.803271,0.909,3.803271,0.956,1.0,0.875,1.044,0.833,1.12,0.791,1.178,11,0.190637,0.9556,1.0,0.9055
1016,-1.0,1.261,1.273,15.64332,1.261,15.64332,1.259,0.983,1.213,1.326,1.147,1.378,0.637,1.422,11,1.56322,1.2692,0.982,1.217
1017,-1.0,1.109,1.108,6.113913,1.109,6.113913,1.104,1.0,1.064,1.166,0.843,1.214,0.738,1.259,11,0.398706,1.1038,0.999,1.097
1018,-1.0,1.13,1.146,3.843235,1.13,3.843235,1.132,1.0,1.081,1.192,0.97,1.241,0.828,1.285,11,0.21924,1.1319,0.999,1.1282
1019,-1.0,1.088,1.056,149.1533,1.068,149.2128,1.045,1.0,0.981,1.105,0.944,1.137,0.921,1.174,11,4.7936,1.0446,1.0,1.0945
1020,-1.0,0.375,0.361,2.237504,0.375,2.237504,0.364,1.0,0.312,0.415,0.265,0.451,0.208,0.488,11,0.081564,0.3641,0.999,0.3267
1021,-1.0,0.799,0.767,2.577845,0.799,2.577845,0.768,0.995,0.655,0.877,0.52,1.031,0.338,1.152,11,0.272629,0.7678,0.999,0.951
1022,-1.0,0.282,0.283,2.968403,0.282,2.968403,0.289,1.0,0.235,0.358,0.194,0.4,0.164,0.43,11,0.0984531,0.2886,0.999,0.2699
1023,-1.0,0.872,0.916,2.176647,0.853,2.264852,0.901,1.0,0.831,0.977,0.794,1.066,0.764,1.133,11,0.124446,0.9013,0.999,1.0355
1024,-1.0,2.235,2.353,9.255614,2.235,9.255614,2.305,1.0,2.169,2.463,2.086,2.595,2.004,2.803,11,0.984605,2.3047,0.999,2.2038
1025,-1.0,0.89,0.886,9.145861,0.89,9.145861,0.882,1.0,0.837,0.926,0.799,0.978,0.762,1.024,11,0.300104,0.882,1.0,0.9188
1026,-1.0,2.172,2.158,1.742492,2.018,2.102778,2.084,0.975,1.945,2.279,1.373,2.442,0.686,2.615,11,0.48334,2.1091,0.98,2.1334
1027,-1.0,1.787,1.644,3.990509,1.759,4.030069,1.519,0.895,1.188,1.845,0.655,2.011,0.096,2.284,11,1.78832,1.534,0.988,1.8754
1028,-1.0,0.01,0.015,221.8431,0.01,221.8431,0.021,1.0,0.011,0.034,0.01,0.062,0.01,0.131,10,3.88798,0.0203,0.999,0.0207
1029,-1.0,0.781,0.886,4.712572,0.781,4.712572,0.866,0.962,0.683,1.064,0.562,1.317,0.461,1.539,11,0.728499,0.8661,0.998,0.6468
1030,-1.0,0.948,0.947,2.665343,0.948,2.665343,0.937,1.0,0.829,1.04,0.76,1.122,0.711,1.19,11,0.166789,0.9368,1.0,0.9602
1031,-1.0,0.489,0.441,2.544501,0.489,2.544501,0.445,1.0,0.361,0.523,0.295,0.568,0.229,0.68,11,0.192141,0.4453,1.0,0.4829
1032,-1.0,0.612,0.654,4.148339,0.612,4.148339,0.65,0.99,0.57,0.724,0.531,0.907,0.494,1.134,11,0.341829,0.6494,1.0,0.5977
1033,-1.0,0.909,0.946,7.088154,0.909,7.088154,0.938,1.0,0.874,1.003,0.829,1.085,0.782,1.147,11,0.333716,0.9377,0.999,0.8978
1034,-1.0,0.948,0.963,7.1631,0.948,7.1631,0.959,1.0,0.899,1.024,0.83,1.088,0.766,1.138,11,0.342922,0.959,1.0,0.912
1035,-1.0,0.504,0.499,3.752049,0.519,3.770799,0.503,0.999,0.456,0.554,0.369,0.61,0.211,0.68,11,0.220258,0.5035,0.999,0.3899
1036,-1.0,0.948,0.968,3.914648,0.948,3.914648,0.958,1.0,0.872,1.046,0.808,1.135,0.756,1.219,11,0.232052,0.9579,1.0,0.9094
1037,-1.0,0.781,0.853,10.02407,0.781,10.02407,0.839,1.0,0.749,0.937,0.708,1.028,0.675,1.078,11,0.54227,0.8387,1.0,0.8655
1038,-1.0,0.909,0.94,4.155994,0.89,4.195675,0.919,1.0,0.761,1.067,0.669,1.168,0.612,1.246,11,0.329363,0.9185,1.0,0.9192
1039,-1.0,5.056,5.108,843.3417,0.612,931.8115,0.61,1.0,0.592,0.631,0.579,0.636,0.573,0.636,11,7.39106,0.6104,0.999,0.5985
1040,-1.0,1.705,1.678,4.633857,1.705,4.633857,1.655,1.0,1.519,1.786,1.412,1.902,1.286,1.992,11,0.434362,1.6549,0.999,1.6796
1041,-1.0,0.799,0.823,5.327267,0.799,5.327267,0.812,0.999,0.645,0.976,0.555,1.097,0.494,1.192,11,0.468489,0.8123,1.0,0.9567
1042,-1.0,0.817,0.894,3.614201,0.799,3.635168,0.87,0.998,0.77,0.99,0.727,1.164,0.689,1.279,11,0.321773,0.8696,1.0,1.1231
1043,-1.0,0.645,0.643,1237.145,0.645,1237.145,0.642,1.0,0.623,0.663,0.61,0.669,0.605,0.677,11,11.2055,0.6424,0.998,0.6529
1044,-1.0,1.007,1.027,3.492857,0.928,3.568216,1.011,1.0,0.898,1.133,0.816,1.235,0.747,1.318,11,0.249401,1.011,0.999,0.9289
1045,-1.0,2.367,2.374,31.61789,2.333,31.76247,2.322,0.998,2.224,2.434,2.068,2.517,1.57,2.601,11,4.10414,2.3247,0.995,2.3289
1046,-1.0,0.072,0.069,197.1587,0.072,197.1587,0.069,1.0,0.056,0.084,0.047,0.088,0.046,0.098,11,1.29408,0.0688,0.981,0.064
1047,-1.0,0.519,0.46,1.806093,0.519,1.806093,0.509,0.981,0.434,0.598,0.219,0.667,0.021,0.729,11,0.18346,0.5089,1.0,0.611
1048,-1.0,0.872,0.865,331.2458,0.872,331.2458,0.864,1.0,0.823,0.901,0.794,0.918,0.774,0.937,11,6.71682,0.864,1.0,0.8735
1049,-1.0,0.948,0.872,12.58799,0.948,12.58799,0.862,1.0,0.673,1.014,0.586,1.087,0.533,1.149,11,1.05993,0.8617,0.999,0.8423
1050,-1.0,1.239,1.224,0.9361991,1.239,0.9361991,1.21,1.0,1.121,1.306,0.935,1.382,0.838,1.46,11,0.0846366,1.2098,0.999,0.8926
1051,-1.0,0.853,0.876,11.97837,0.853,11.97837,0.865,1.0,0.79,0.945,0.687,1.092,0.647,1.161,11,0.784816,0.8646,1.0,0.8873
1052,-1.0,1.929,1.798,3.934004,1.929,3.934004,1.751,1.0,1.516,1.951,1.36,2.031,1.259,2.106,11,0.555724,1.7509,0.999,1.7604
1053,-1.0,1.705,1.643,4.630187,1.523,4.867786,1.586,0.997,1.377,1.796,1.21,1.967,1.092,2.178,11,0.652945,1.5853,0.998,1.3603
1054,-1.0,0.403,0.389,11.93925,0.403,11.93925,0.39,1.0,0.358,0.422,0.317,0.447,0.277,0.467,11,0.285457,0.3897,1.0,0.3845
1055,-1.0,1.498,1.46,2.391259,1.424,2.958818,1.417,1.0,1.311,1.523,1.22,1.592,1.129,1.65,11,0.192376,1.4173,0.999,1.3002
1056,-1.0,1.705,1.7,6.646253,1.705,6.646253,1.667,1.0,1.59,1.743,1.453,1.793,1.376,1.851,11,0.437802,1.6665,0.999,1.7582
1057,-1.0,0.909,0.963,1.457097,0.89,1.457957,0.946,1.0,0.8,1.099,0.698,1.218,0.607,1.314,11,0.13427,0.9457,0.999,0.846
1058,-1.0,2.235,2.39,5.740829,2.235,5.740829,2.267,0.98,2.099,2.51,1.882,2.77,0.353,3.027,11,2.12149,2.2965,0.982,2.3883
1059,-1.0,1.284,1.26,2.476929,1.047,2.659456,1.107,0.864,0.799,1.41,0.596,1.777,0.477,2.15,11,0.627129,1.1058,0.999,1.072
1060,-1.0,1.088,1.001,7.880492,0.909,7.942128,0.976,1.0,0.89,1.091,0.856,1.139,0.827,1.183,11,0.400107,0.9762,1.0,0.941
1061,-1.0,1.13,1.095,247.6425,1.13,247.6425,1.127,0.996,1.08,1.209,0.783,1.261,0.041,1.313,9,52.6931,1.1292,0.998,0.0106
1062,-1.0,1.152,1.147,4.12433,1.152,4.12433,1.143,1.0,1.08,1.211,0.996,1.268,0.851,1.351,11,0.257722,1.1429,0.999,1.0955
1063,-1.0,0.781,0.955,4.626979,0.781,4.626979,0.933,0.995,0.741,1.15,0.635,1.273,0.547,1.392,11,0.585624,0.9326,0.999,0.6818
1064,-1.0,0.105,0.122,27.53143,0.105,27.53143,0.126,0.999,0.099,0.157,0.089,0.181,0.079,0.308,11,0.832721,0.1251,0.998,0.1015
1065,-1.0,0.89,0.916,2.431576,0.872,2.517459,0.898,1.0,0.814,0.99,0.76,1.078,0.706,1.14,11,0.132147,0.8976,1.0,0.9026
1066,-1.0,0.853,0.848,13.3758,0.817,13.49664,0.84,1.0,0.793,0.888,0.768,0.929,0.743,1.089,11,0.578569,0.8393,0.996,0.7764
1067,-1.0,1.088,1.059,3.550486,1.088,3.550486,1.05,1.0,0.946,1.125,0.856,1.163,0.797,1.206,11,0.365812,1.0503,1.0,1.0925
1068,-1.0,1.088,1.12,2.880843,1.047,2.897185,0.983,0.969,0.771,1.181,0.574,1.343,0.43,1.569,11,0.469002,0.9829,0.998,1.4124
1069,-1.0,0.729,0.892,2.073499,0.729,2.073499,0.871,0.992,0.69,1.063,0.593,1.217,0.511,1.353,11,0.25375,0.8711,0.999,1.1824
1070,-1.0,4.374,4.328,308.6174,0.02,315.9073,2.065,0.0,0.023,4.385,0.011,4.52,0.01,4.6,10,4.71629E32,0.0414,0.521,0.0489
1071,-1.0,0.01,1.092,17.34468,0.232,18.90012,0.651,0.549,0.205,1.077,0.062,2.088,0.014,3.304,5,61.4356,0.6391,0.995,0.5178
1072,-1.0,0.22,0.215,279.7648,0.22,279.7648,0.215,1.0,0.198,0.233,0.188,0.238,0.174,0.254,11,2.78408,0.2148,0.998,0.2042
1073,-1.0,0.105,0.105,2484.263,0.105,2484.263,0.105,1.0,0.092,0.118,0.089,0.121,0.088,0.121,11,10.222,0.1046,1.0,0.1053
1074,-1.0,0.295,0.301,679.9791,0.295,679.9791,0.301,1.0,0.283,0.319,0.277,0.327,0.267,0.341,11,6.3281,0.3008,1.0,0.3046
1075,-1.0,0.763,0.843,2.829889,0.763,2.829889,0.83,0.982,0.673,0.997,0.583,1.208,0.495,1.422,11,0.387376,0.8295,0.999,0.8771
1076,-1.0,0.565,0.583,15.82777,0.565,15.82777,0.573,1.0,0.526,0.623,0.499,0.715,0.474,0.748,11,0.574921,0.5733,1.0,0.5781
1077,-1.0,1.815,1.639,1.555184,1.449,2.647709,1.551,1.0,1.331,1.78,1.173,1.911,1.092,2.022,11,0.270711,1.5506,1.0,1.4682
1078,-1.0,0.967,0.937,3.176118,0.948,3.181775,0.932,1.0,0.836,1.02,0.762,1.095,0.693,1.173,11,0.193145,0.9316,1.0,1.0128
1079,-1.0,0.612,0.622,16.31263,0.612,16.31263,0.621,1.0,0.588,0.659,0.552,0.688,0.48,0.705,11,0.463699,0.6214,1.0,0.6737
1080,-1.0,2.333,2.369,47.23167,2.333,47.23167,2.342,1.0,2.254,2.439,2.172,2.522,2.073,2.589,11,3.04815,2.3427,0.999,2.4032
1081,-1.0,0.072,0.072,671.4005,0.072,671.4005,0.072,1.0,0.06,0.085,0.057,0.088,0.056,0.088,11,2.68172,0.0721,1.0,0.0642
1082,-1.0,1.13,1.074,3.7046,1.088,3.743208,1.057,0.995,0.881,1.221,0.761,1.372,0.658,1.597,11,0.492065,1.0567,0.999,1.0977
1083,-1.0,0.694,0.687,5.863647,0.694,5.863647,0.686,0.999,0.599,0.761,0.508,0.836,0.456,0.916,11,0.362154,0.686,0.999,0.6718
1084,-1.0,1.4,1.53,1.070726,1.377,1.109361,1.439,0.987,1.238,1.668,1.099,1.908,0.983,2.062,11,0.16107,1.4379,0.998,1.3874
1085,-1.0,1.047,1.083,12.83722,1.047,12.83722,1.078,1.0,1.018,1.144,0.961,1.201,0.876,1.262,11,0.640128,1.0775,1.0,1.1208
1086,-1.0,1.599,1.637,13.52152,1.498,13.93225,1.546,1.0,1.463,1.63,1.415,1.744,1.37,1.963,11,1.0157,1.5459,0.999,1.468
1087,-1.0,0.694,0.655,4.038196,0.694,4.038196,0.657,1.0,0.578,0.729,0.498,0.769,0.395,0.81,11,0.28976,0.6567,0.999,0.7034
1088,-1.0,0.909,0.942,3.236187,0.909,3.236187,0.926,1.0,0.849,1.014,0.763,1.093,0.72,1.16,11,0.19685,0.9262,1.0,0.8869
1089,-1.0,0.909,0.931,6.797912,0.89,6.904096,0.914,1.0,0.841,0.988,0.782,1.098,0.747,1.158,11,0.349426,0.9141,0.999,1.045
1090,-1.0,3.108,3.135,821.0007,3.108,821.0007,3.131,1.0,3.07,3.195,3.048,3.238,2.97,3.253,11,28.9997,3.1273,0.938,3.0907
1091,-1.0,0.909,0.974,4.850991,0.89,4.882399,0.955,1.0,0.859,1.064,0.75,1.143,0.703,1.202,11,0.338257,0.955,1.0,0.8933
1092,-1.0,0.282,0.269,8.949783,0.282,8.949783,0.27,1.0,0.244,0.294,0.223,0.325,0.197,0.375,11,0.200466,0.2699,0.999,0.2536
1093,-1.0,0.781,0.912,4.676992,0.781,4.676992,0.895,1.0,0.762,1.033,0.707,1.148,0.659,1.231,11,0.35414,0.8953,0.999,0.8504
1094,-1.0,0.853,0.98,5.485755,0.853,5.485755,0.953,0.985,0.78,1.151,0.642,1.317,0.534,1.575,11,0.790474,0.952,0.999,1.021
1095,-1.0,1.929,1.986,4.583389,1.9,4.780323,1.884,0.987,1.759,2.033,1.336,2.25,1.228,2.435,11,0.777168,1.8839,0.999,1.6447
1096,-1.0,0.01,0.014,218.1964,0.01,218.1964,0.018,1.0,0.011,0.033,0.01,0.048,0.01,0.077,11,1.85366,0.018,1.0,0.012
1097,-1.0,0.072,0.06,3.073559,0.072,3.073559,0.068,1.0,0.041,0.094,0.019,0.116,0.011,0.139,11,0.0491483,0.0675,1.0,0.0409
1098,-1.0,1.068,0.946,3.295661,0.89,3.612915,0.927,1.0,0.761,1.093,0.659,1.184,0.594,1.264,11,0.30436,0.927,1.0,1.0523
1099,-1.0,1.732,1.83,4.094964,1.473,4.393089,1.595,0.903,1.244,1.944,1.044,2.433,0.838,2.757,11,1.09895,1.5944,0.998,2.1415
1100,-1.0,2.87,2.87,623.3189,2.87,623.3189,2.866,1.0,2.808,2.925,2.763,2.965,2.689,3.022,11,25.9993,2.8657,0.998,2.8879
1101,-1.0,1.173,1.141,0.8256517,1.173,0.8256517,1.121,1.0,0.954,1.264,0.805,1.363,0.732,1.466,11,0.108525,1.1206,0.999,1.4561
1102,-1.0,0.58,0.57,5.961774,0.58,5.961774,0.567,1.0,0.513,0.621,0.471,0.672,0.44,0.712,11,0.210217,0.5669,1.0,0.6113
1103,-1.0,1.498,1.617,1.973658,1.498,1.973658,1.58,1.0,1.43,1.741,1.318,1.897,1.173,2.02,11,0.21767,1.5799,0.998,1.7215
1104,-1.0,0.105,0.105,1971.391,0.105,1971.391,0.105,1.0,0.092,0.118,0.089,0.121,0.088,0.121,11,8.11656,0.1046,0.999,0.0962
1105,-1.0,1.217,1.127,6.028106,1.217,6.028106,1.064,0.931,0.746,1.295,0.591,1.45,0.53,1.608,11,1.11666,1.0636,0.999,1.1801
1106,-1.0,1.007,0.992,3.01988,0.967,3.125661,0.978,1.0,0.903,1.054,0.856,1.115,0.817,1.16,11,0.134373,0.9784,1.0,0.9071
1107,-1.0,0.928,0.923,13.31292,0.928,13.31292,0.922,1.0,0.88,0.963,0.841,0.992,0.8,1.018,11,0.362649,0.9214,0.998,0.9449
1108,-1.0,0.817,2.635,10.66636,0.817,10.66636,0.925,0.985,0.737,1.133,0.599,1.286,0.465,1.511,11,1.45702,0.9239,0.998,0.9471
1109,-1.0,2.235,2.228,4152.726,2.235,4152.726,2.228,1.0,2.19,2.271,2.159,2.282,2.1,2.284,11,95.5508,2.2245,0.591,2.2099
1110,-1.0,0.612,0.641,8.668593,0.612,8.668593,0.639,1.0,0.594,0.685,0.574,0.729,0.558,0.772,11,0.243494,0.6385,1.0,0.6132
1111,-1.0,1.678,1.556,2.486904,1.449,2.93315,1.491,0.976,1.254,1.735,0.976,1.898,0.797,2.029,11,0.463407,1.491,0.999,1.4957
1112,-1.0,0.596,0.593,1122.515,0.596,1122.515,0.593,1.0,0.574,0.614,0.561,0.619,0.557,0.62,11,8.83447,0.5909,0.599,0.5862
1113,-1.0,1.261,1.564,8.563838,0.928,8.877951,1.256,0.664,0.769,1.759,0.508,2.346,0.219,2.992,11,4.46944,1.2512,0.997,1.0125
1114,-1.0,1.173,1.006,2.369541,1.152,2.376324,0.988,0.88,0.685,1.279,0.49,1.533,0.229,1.847,11,0.673176,0.9868,0.998,1.1911
1115,-1.0,0.321,0.31,2.554631,0.321,2.554631,0.312,1.0,0.263,0.362,0.229,0.394,0.205,0.42,11,0.0703495,0.3119,0.999,0.2612
1116,-1.0,0.348,0.348,632.0608,0.348,632.0608,0.348,1.0,0.331,0.365,0.32,0.375,0.306,0.381,11,5.95972,0.3472,0.951,0.3539
1117,-1.0,0.853,0.848,5.044889,0.853,5.044889,0.844,1.0,0.764,0.921,0.707,1.01,0.597,1.076,11,0.307062,0.8439,0.999,0.9412
1118,-1.0,0.474,0.634,22.3243,0.489,22.33486,0.626,0.98,0.461,0.792,0.349,0.957,0.29,1.128,11,2.56289,0.6256,0.999,0.531
1119,-1.0,4.819,4.811,483.9846,0.431,497.2287,0.436,1.0,0.416,0.457,0.403,0.466,0.389,0.48,11,5.67527,0.436,0.988,0.4313
1120,-1.0,0.799,0.848,5.565222,0.799,5.565222,0.84,1.0,0.754,0.933,0.698,1.036,0.662,1.13,11,0.333859,0.8398,1.0,0.8156
1121,-1.0,0.083,0.137,13.29032,0.184,14.14453,0.161,1.0,0.091,0.228,0.05,0.274,0.017,0.361,11,0.625184,0.1614,1.0,0.1116
1122,-1.0,0.245,0.247,3.708859,0.245,3.708859,0.245,1.0,0.21,0.28,0.184,0.304,0.167,0.328,11,0.074856,0.2454,1.0,0.2161
1123,-1.0,1.239,1.354,3.553041,1.195,3.600625,1.295,0.989,1.121,1.487,1.002,1.706,0.86,1.929,11,0.514165,1.2949,0.998,1.1735
1124,-1.0,0.89,0.924,2.846287,0.89,2.846287,0.917,1.0,0.834,1.0,0.773,1.112,0.725,1.232,11,0.186496,0.9165,1.0,0.8569
1125,-1.0,1.068,1.086,17.94265,1.068,17.94265,1.08,1.0,1.04,1.124,1.019,1.157,0.999,1.195,11,0.451303,1.0804,0.999,1.0915
1126,-1.0,1.217,1.242,18.40293,1.195,18.46577,1.206,1.0,1.1,1.311,1.05,1.44,1.014,1.569,11,1.28022,1.2057,0.999,1.2028
1127,-1.0,0.987,0.998,7.750033,0.948,7.912955,0.988,1.0,0.923,1.055,0.889,1.118,0.864,1.172,11,0.298565,0.9876,0.999,1.0537
1128,-1.0,1.088,0.954,5.205259,0.853,5.464357,0.946,1.0,0.805,1.103,0.711,1.177,0.586,1.247,11,0.528895,0.9456,0.999,0.7997
1129,-1.0,1.988,1.988,2088.784,1.988,2088.784,1.988,1.0,1.953,2.023,1.945,2.031,1.944,2.033,10,26.577,1.9878,0.999,2.0126
1130,-1.0,0.628,0.633,10.06083,0.612,10.0688,0.629,1.0,0.592,0.667,0.574,0.699,0.558,0.735,11,0.222092,0.629,0.999,0.6187
1131,-1.0,1.958,1.832,3.351428,1.625,3.713973,1.684,0.982,1.427,1.954,1.279,2.214,1.109,2.573,11,0.671003,1.6838,0.998,1.5853
1132,-1.0,1.261,1.221,188.9915,1.261,188.9915,1.208,0.993,1.1,1.317,1.015,1.417,0.429,1.515,11,25.8824,1.2134,0.992,1.2142
1133,-1.0,0.348,0.37,24.92049,0.348,24.92049,0.385,0.965,0.297,0.46,0.23,0.725,0.11,0.86,10,2.86472,0.3851,0.999,0.344
1134,-1.0,0.661,0.637,12.39649,0.661,12.39649,0.631,1.0,0.576,0.682,0.544,0.714,0.527,0.738,11,0.353475,0.6308,0.999,0.6708
1135,-1.0,0.489,0.89,73.96253,0.489,73.96253,0.819,0.666,0.44,1.226,0.309,1.445,0.166,2.065,11,28.2514,0.8145,0.996,1.1697
1136,-1.0,0.694,0.677,8.101145,0.694,8.101145,0.678,1.0,0.616,0.73,0.506,0.761,0.444,0.797,11,0.471898,0.6785,0.999,0.6898
1137,-1.0,0.948,0.955,11.81618,0.948,11.81618,0.952,1.0,0.901,1.008,0.839,1.072,0.795,1.118,11,0.476892,0.9521,1.0,1.0053
1138,-1.0,0.928,0.935,1.943806,0.872,2.055115,0.923,1.0,0.81,1.044,0.721,1.139,0.611,1.221,11,0.14822,0.923,1.0,1.0382
1139,-1.0,0.041,0.215,22.27464,0.321,23.62504,0.313,0.971,0.222,0.413,0.031,0.49,0.011,0.551,11,1.63983,0.3128,1.0,0.344
1140,-1.0,1.088,1.071,12.33651,1.088,12.33651,1.058,1.0,0.979,1.117,0.864,1.15,0.826,1.184,11,0.566945,1.058,1.0,1.115
1141,-1.0,0.872,0.962,1.294023,0.872,1.294023,0.951,0.994,0.776,1.139,0.635,1.269,0.508,1.392,11,0.20927,0.9513,0.999,1.1827
1142,-1.0,0.375,0.333,11.52093,0.375,11.52093,0.337,1.0,0.277,0.393,0.233,0.425,0.195,0.445,11,0.370108,0.3369,1.0,0.3863
1143,-1.0,0.928,0.96,4.029494,0.909,4.061964,0.948,1.0,0.859,1.058,0.807,1.117,0.762,1.16,11,0.21823,0.9476,0.999,0.9646
1144,-1.0,2.172,2.131,1.344246,2.048,1.440158,1.749,0.736,1.165,2.226,0.822,2.558,0.69,2.94,11,1.4249,1.7471,0.998,1.5916
1145,-1.0,1.353,1.328,10.72972,1.261,10.84598,1.304,1.0,1.217,1.396,1.137,1.474,1.024,1.58,11,0.752224,1.3035,0.999,1.3523
1146,-1.0,0.389,0.34,2.813295,0.389,2.813295,0.349,1.0,0.275,0.416,0.207,0.473,0.15,0.518,11,0.152289,0.3485,0.999,0.309
1147,-1.0,0.909,0.944,7.015859,0.909,7.015859,0.93,1.0,0.856,1.011,0.766,1.077,0.721,1.136,11,0.364745,0.9299,1.0,1.0393
1148,-1.0,0.694,0.647,2.711418,0.645,2.755421,0.646,1.0,0.595,0.699,0.542,0.725,0.476,0.749,11,0.093951,0.6461,0.999,0.6851
1149,-1.0,1.449,1.394,14.16024,0.661,15.17262,1.229,0.726,0.65,1.568,0.547,1.75,0.515,1.915,11,3.76717,1.2281,0.999,1.2325
1150,-1.0,2.048,2.092,1.546951,2.048,1.546951,1.763,0.879,1.292,2.169,1.024,2.473,0.873,2.861,11,1.12676,1.7619,0.998,2.1689
1151,-1.0,0.628,0.648,10.01587,0.628,10.01587,0.645,1.0,0.612,0.679,0.594,0.712,0.582,0.738,11,0.197354,0.645,1.0,0.6275
1152,-1.0,0.27,0.267,179.6842,0.27,179.6842,0.267,1.0,0.244,0.289,0.229,0.309,0.214,0.326,11,2.49643,0.2671,0.999,0.2713
1153,-1.0,1.498,1.534,1.705412,1.498,1.705412,1.505,0.988,1.353,1.672,1.137,1.828,0.609,1.991,11,0.298085,1.507,0.996,1.1095
1154,-1.0,1.261,1.441,6.552039,1.261,6.552039,1.38,0.999,1.229,1.539,1.164,1.696,1.108,1.883,11,0.688577,1.3793,0.999,1.3337
1155,-1.0,0.661,0.704,7.529848,0.661,7.529848,0.695,0.999,0.637,0.764,0.611,0.904,0.59,1.054,11,0.663545,0.6947,0.999,0.6538
1156,-1.0,0.105,0.105,1276.985,0.105,1276.985,0.105,1.0,0.092,0.118,0.089,0.121,0.088,0.121,11,5.25427,0.1046,0.498,0.0984
1157,-1.0,1.377,1.37,3.959731,1.353,4.004291,1.354,0.997,1.253,1.459,1.102,1.577,0.828,1.74,11,0.45776,1.3542,0.999,1.3301
1158,-1.0,0.645,0.641,6.496594,0.645,6.496594,0.638,1.0,0.567,0.709,0.531,0.767,0.505,0.822,11,0.257099,0.6381,1.0,0.57
1159,-1.0,1.027,0.999,8.027923,1.027,8.027923,0.985,1.0,0.904,1.063,0.865,1.116,0.818,1.16,11,0.384643,0.9846,0.999,1.0346
1160,-1.0,0.928,0.989,8.335072,0.909,8.402136,0.973,1.0,0.89,1.07,0.848,1.16,0.8,1.229,11,0.460832,0.9727,1.0,0.9256
1161,-1.0,1.759,1.506,3.764508,1.047,5.207001,1.349,0.828,0.945,1.767,0.739,2.014,0.498,2.349,11,1.43643,1.3485,0.998,1.7422
1162,-1.0,1.574,1.535,7.455547,1.473,7.893694,1.489,1.0,1.37,1.61,1.253,1.708,1.144,1.792,11,0.62335,1.4891,0.999,1.4515
1163,-1.0,5.056,5.032,240.2912,5.056,240.2912,4.19,0.803,0.792,5.102,0.759,5.141,0.74,5.147,11,164.903,5.0259,0.801,4.9442
1164,-1.0,2.048,2.055,4.624586,1.988,4.874435,1.88,0.902,1.464,2.135,0.977,2.326,0.886,2.51,11,1.57153,1.8798,0.999,1.3364
1165,-1.0,2.3,2.271,17.88029,2.268,18.04545,1.896,0.904,1.406,2.332,1.173,2.495,1.07,2.655,11,5.5211,1.8955,0.999,1.4536
1166,-1.0,1.988,1.631,6.817733,1.047,6.835321,1.18,0.883,0.927,1.442,0.874,2.012,0.826,2.243,11,2.10638,1.1795,0.999,1.9438
1167,-1.0,1.449,1.46,9.842438,1.449,9.842438,1.443,1.0,1.39,1.497,1.348,1.547,1.303,1.611,11,0.378554,1.4433,0.999,1.3952
1168,-1.0,1.33,1.33,1.386223,1.33,1.386223,1.297,0.96,1.136,1.466,0.786,1.684,0.587,1.878,11,0.249092,1.2972,0.999,1.4335
1169,-1.0,1.109,0.987,4.910878,1.109,4.910878,0.969,0.98,0.746,1.167,0.566,1.279,0.438,1.402,11,0.741631,0.9692,0.999,0.924
1170,-1.0,0.196,0.201,98.43204,0.196,98.43204,0.202,1.0,0.179,0.226,0.16,0.247,0.144,0.271,11,1.56067,0.2023,1.0,0.1842
1171,-1.0,0.853,0.887,5.422842,0.853,5.422842,0.882,1.0,0.801,0.965,0.726,1.035,0.648,1.117,11,0.326818,0.8817,1.0,0.7746
1172,-1.0,0.799,0.797,416.8337,0.799,416.8337,0.797,1.0,0.776,0.82,0.763,0.825,0.755,0.84,11,4.42494,0.7971,0.994,0.8124
1173,-1.0,1.13,1.073,1.18835,1.13,1.18835,1.055,0.995,0.878,1.222,0.731,1.34,0.566,1.492,11,0.177802,1.0553,0.998,0.8865
1174,-1.0,0.928,0.963,8.391173,0.928,8.391173,0.956,1.0,0.838,1.076,0.76,1.159,0.664,1.241,11,0.61461,0.9562,1.0,0.9097
1175,-1.0,0.565,0.565,1566.487,0.565,1566.487,0.565,1.0,0.546,0.583,0.542,0.588,0.532,0.588,11,10.9793,0.5646,0.501,0.5517
1176,-1.0,0.799,0.808,4.982417,0.799,4.982417,0.811,0.987,0.698,0.936,0.544,1.097,0.115,1.237,11,0.715334,0.8174,0.99,1.0012
1177,-1.0,0.196,0.197,8.93318,0.196,8.93318,0.199,1.0,0.172,0.225,0.152,0.248,0.134,0.271,11,0.152992,0.1988,1.0,0.2149
1178,-1.0,0.295,0.3,12.03377,0.295,12.03377,0.297,1.0,0.266,0.327,0.239,0.354,0.216,0.384,11,0.253268,0.2972,1.0,0.2428
1179,-1.0,0.489,0.486,64.01357,0.489,64.01357,0.486,1.0,0.452,0.521,0.422,0.54,0.399,0.608,11,1.676,0.486,0.999,0.5057
1180,-1.0,4.819,4.845,267.6968,0.781,285.851,0.79,1.0,0.764,0.814,0.755,0.825,0.738,0.842,11,3.73252,0.7888,1.0,0.8031
