PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,UMINB,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
683,1.368,0.516,0.776,0.503,1.528,0.5,0.693,0.467,0,0,0
684,1.368,0.844,1.27,-0.023,0.763,1.166,1.778,0.637,0,0,0
685,1.368,0.218,0.199,0.6,0.202,0.521,0.816,0.858,0,0,0
686,1.368,0.859,1.404,0.947,1.039,1.022,1.728,1.281,0,0,0
687,1.368,0.393,0.621,0.53,0.205,0.647,1.057,1.143,0,0,0
688,1.368,0.546,0.722,0.321,0.82,0.584,0.903,0.734,0,0,0
689,1.368,0.753,1.262,1.622,1.687,0.762,1.471,1.364,0,0,0
690,1.368,0.218,0.192,0.009,0.088,0.674,0.929,0.637,0,0,0
691,1.368,0.575,0.773,0.461,0.628,0.721,1.182,1.086,0,0,0
692,1.368,0.741,1.197,1.482,2.046,0.925,1.611,1.052,0,0,0
693,1.368,0.685,0.669,0.459,0.619,0.703,1.171,0.896,0,0,0
694,1.368,0.63,1.01,0.677,1.514,0.623,0.879,0.644,1,4,1198
695,1.368,0.214,0.184,-0.059,0.096,0.566,0.738,0.46,0,0,0
696,1.368,0.49,0.714,0.281,1.294,0.489,0.807,0.32,0,0,0
697,1.368,0.848,1.384,1.122,1.336,0.874,1.439,1.15,0,0,0
698,1.368,0.339,0.524,0.464,1.589,0.322,0.451,0.359,0,0,0
699,1.368,0.354,0.424,0.141,0.325,0.723,1.148,0.758,0,0,0
700,1.368,0.331,0.384,0.392,0.628,0.476,0.676,0.686,0,0,0
701,1.368,0.563,0.746,-0.059,0.143,1.384,2.305,1.513,0,0,0
702,1.368,0.356,0.435,0.22,0.757,0.426,0.59,0.393,0,0,0
703,1.368,0.747,1.138,0.737,0.669,1.13,1.893,1.307,0,0,0
704,1.368,0.36,0.458,0.234,0.158,0.831,1.374,1.134,0,0,0
705,1.368,0.354,0.437,0.199,0.432,0.683,1.055,0.705,0,0,0
706,1.368,0.657,1.546,1.51,1.889,0.827,1.673,1.085,0,0,0
707,1.368,0.464,0.794,0.388,1.639,0.473,0.61,0.226,0,0,0
708,1.368,0.683,1.219,1.252,1.803,0.638,0.923,1.058,0,0,0
709,1.368,0.397,0.497,0.518,0.65,0.515,0.797,0.87,0,0,0
710,1.368,0.601,0.861,0.633,1.034,0.634,1.094,0.927,0,0,0
711,1.368,1.178,1.806,0.827,1.338,1.181,1.899,0.864,0,0,0
712,1.368,0.297,0.432,0.514,1.321,0.298,0.409,0.523,0,0,0
713,1.368,0.713,1.111,1.034,1.37,0.713,1.111,1.034,4,0,0
714,1.368,0.964,1.688,1.253,1.613,1.066,1.838,1.105,0,0,0
715,1.368,0.483,0.722,1.396,2.394,0.705,1.11,0.791,0,0,0
716,1.368,0.934,1.4,1.219,1.082,0.963,1.588,1.403,0,0,0
717,1.368,0.383,0.471,0.146,0.535,0.524,0.738,0.799,0,0,0
718,1.368,0.456,0.697,0.49,1.009,0.43,0.719,0.758,0,0,0
719,1.368,0.493,0.781,0.521,0.545,0.352,0.541,1.109,0,0,0
720,1.368,0.78,1.19,0.859,0.922,0.935,1.605,1.17,0,0,0
721,1.368,0.512,0.667,0.108,1.045,0.498,0.681,0.275,0,0,0
722,1.368,0.61,0.883,0.715,0.899,0.655,1.053,0.912,0,0,0
723,1.368,0.331,0.529,0.888,2.481,0.569,0.752,0.269,0,0,0
724,1.368,1.113,1.777,0.83,1.446,1.06,1.653,0.783,0,0,0
725,1.368,0.214,0.184,0.922,0.302,0.51,0.744,0.712,0,0,0
726,1.368,1.44,2.341,1.504,2.073,1.348,2.138,1.023,0,0,0
727,1.368,0.497,0.65,0.359,0.54,0.709,1.116,0.825,0,0,0
728,1.368,0.376,0.592,0.408,0.291,0.573,0.924,0.844,0,0,0
729,1.368,1.192,1.9,1.112,1.483,1.126,1.706,1.063,0,0,0
730,1.368,1.126,1.879,1.766,1.476,0.923,1.564,1.87,0,0,0
731,1.368,0.884,1.402,0.885,0.785,1.224,2.025,1.452,0,0,0
732,1.368,0.213,0.179,-0.057,0.095,0.539,0.71,0.431,0,0,0
733,1.368,0.319,0.38,0.226,0.444,0.615,0.903,0.655,0,0,0
734,1.368,1.08,1.792,1.034,1.16,1.23,2.057,1.3,0,0,0
735,1.368,0.342,0.403,0.001,0.65,0.507,0.682,0.32,0,0,0
736,1.368,0.53,0.698,0.442,1.074,0.521,0.746,0.607,0,0,0
737,1.368,1.287,2.174,1.565,1.852,1.107,1.849,1.43,0,0,0
738,1.368,0.729,1.036,0.524,1.032,0.818,1.271,0.799,0,0,0
739,1.368,0.593,0.854,0.738,0.847,0.678,1.037,1.108,0,0,0
740,1.368,0.717,1.079,0.742,0.539,1.154,1.922,1.514,0,0,0
741,1.368,0.234,0.221,0.355,0.356,0.541,0.763,0.442,0,0,0
742,1.368,0.523,0.695,0.48,1.39,0.513,0.671,0.485,0,0,0
743,1.368,0.213,0.179,0.071,0.208,0.457,0.629,0.557,0,0,0
744,1.368,0.32,0.392,1.913,2.378,1.06,1.839,1.273,0,0,0
745,1.368,0.212,0.178,0.463,2.921,0.348,0.454,0.024,0,0,0
746,1.368,0.344,0.412,0.425,0.674,0.415,0.671,0.744,0,0,0
747,1.368,1.237,1.94,0.56,0.784,1.439,2.341,1.247,0,0,0
748,1.368,0.698,1.02,0.973,0.677,0.947,1.577,1.571,0,0,0
749,1.368,0.628,0.843,0.671,0.936,0.69,1.078,0.886,0,0,0
750,1.368,0.441,0.621,0.38,0.335,0.74,1.227,1.116,0,0,0
751,1.368,0.806,1.303,0.713,0.77,1.077,1.831,1.282,0,0,0
752,1.368,0.494,0.646,0.544,0.764,0.539,0.836,0.709,0,0,0
753,1.368,0.236,0.226,0.171,0.662,0.535,0.659,0.311,0,0,0
754,1.368,0.625,0.895,0.387,1.249,0.588,1.006,0.465,0,0,0
755,1.368,0.983,1.522,1.139,1.251,1.04,1.684,1.241,0,0,0
756,1.368,0.409,0.657,1.321,1.683,0.437,1.027,1.048,0,0,0
757,1.368,0.51,0.733,0.229,1.278,0.462,0.795,0.271,0,0,0
758,1.368,0.744,1.146,1.084,1.368,0.744,1.146,1.084,1,4,1130
759,1.368,0.604,0.808,-0.06,0.145,1.389,2.29,1.538,0,0,0
760,1.368,0.612,0.818,0.53,0.939,0.654,0.991,0.672,0,0,0
761,1.368,0.333,0.412,0.202,0.461,0.583,0.875,0.722,1,4,1125
762,1.368,0.466,0.604,0.438,0.278,0.644,1.113,1.222,0,0,0
763,1.368,0.597,0.924,0.943,1.348,0.597,0.939,0.937,0,0,0
764,1.368,0.5,0.651,-0.059,0.103,1.416,2.332,1.382,0,0,0
765,1.368,0.215,0.184,-0.052,0.201,0.591,0.897,0.552,0,0,0
766,1.368,0.297,0.352,0.093,0.443,0.651,0.947,0.565,0,0,0
767,1.368,0.546,0.721,0.374,0.593,0.718,1.164,0.852,0,0,0
768,1.368,0.543,0.716,-0.058,0.131,1.393,2.261,1.446,0,0,0
769,1.368,0.648,0.917,0.749,0.715,0.845,1.342,1.253,1,4,1118
770,1.368,0.507,0.683,0.474,0.94,0.466,0.735,0.622,0,0,0
771,1.368,0.624,0.932,0.569,0.854,0.676,1.109,1.065,0,0,0
772,1.368,0.861,1.442,1.055,0.968,1.038,1.709,1.379,0,0,0
773,1.368,0.43,0.544,0.009,0.574,0.649,0.906,0.554,0,0,0
774,1.368,0.544,0.878,0.785,1.481,0.546,0.853,0.754,0,0,0
775,1.368,0.358,0.63,1.24,2.803,0.89,1.309,0.508,0,0,0
776,1.368,0.499,0.707,0.4,0.272,0.885,1.557,1.264,0,0,0
777,1.368,0.523,0.784,0.705,0.713,0.526,0.951,1.129,0,0,0
778,1.368,0.68,0.985,0.484,1.516,0.652,0.86,0.414,0,0,0
779,1.368,0.946,1.493,0.896,1.1,1.092,1.721,1.133,1,4,1112
780,1.368,0.712,1.074,1.247,0.807,0.834,1.266,1.569,0,0,0
781,1.368,0.401,0.499,0.127,0.496,0.651,0.983,0.7,0,0,0
782,1.368,0.884,1.454,0.833,0.773,1.29,2.091,1.356,0,0,0
783,1.368,0.81,1.316,1.043,0.731,1.167,1.92,1.732,1,3,1104
784,1.368,0.508,0.665,0.506,0.751,0.63,0.932,0.773,0,0,0
785,1.368,0.979,1.545,-0.052,0.556,1.379,2.29,1.247,0,0,0
786,1.368,0.516,0.798,0.095,0.113,1.107,1.834,1.508,0,0,0
787,1.368,0.346,0.635,0.828,2.24,0.547,0.71,0.549,0,0,0
788,1.368,0.734,1.129,0.748,0.978,0.853,1.471,1.022,0,0,0
789,1.368,0.262,0.268,-0.038,0.453,0.44,0.638,0.443,4,5,0
790,1.368,0.45,0.634,0.436,0.797,0.508,0.732,0.592,1,4,1102
791,1.368,0.56,0.773,0.396,0.347,1.044,1.741,1.312,0,0,0
792,1.368,0.498,0.712,0.49,0.888,0.503,0.785,0.765,0,0,0
793,1.368,0.584,0.864,0.665,1.275,0.606,0.923,0.706,0,0,0
794,1.368,0.518,0.681,0.439,0.01,0.898,1.552,1.911,0,0,0
795,1.368,0.472,0.61,0.596,0.01,0.584,1.411,1.902,0,0,0
796,1.368,0.446,0.574,0.45,0.334,0.749,1.287,1.062,0,0,0
797,1.368,0.728,1.112,0.819,0.902,0.879,1.377,1.213,1,4,1094
798,1.368,0.972,1.702,1.315,1.413,0.989,1.728,1.281,0,0,0
799,1.368,0.519,0.751,0.453,1.269,0.516,0.808,0.476,0,0,0
800,1.368,0.683,0.974,0.687,0.723,0.9,1.5,1.17,0,0,0
801,1.368,0.769,1.233,0.691,0.717,1.148,1.813,1.2,4,5,0
802,1.368,0.53,0.699,-0.06,0.01,1.44,2.341,1.268,0,0,0
803,1.368,0.502,0.653,0.359,0.833,0.553,0.803,0.451,0,0,0
804,1.368,0.445,0.568,0.627,0.934,0.458,0.674,0.686,0,0,0
805,1.368,1.106,1.876,1.63,1.799,0.999,1.902,1.284,0,0,0
806,1.368,0.469,0.652,0.41,0.949,0.483,0.659,0.586,0,0,0
807,1.368,0.785,1.406,1.337,1.005,0.589,1.14,1.91,1,3,1077
808,1.368,0.605,0.808,0.153,0.699,0.67,1.179,0.698,0,0,0
809,1.368,0.897,1.471,1.337,1.248,0.876,1.507,1.436,0,0,0
810,1.368,0.212,0.178,0.662,2.603,0.355,0.436,0.279,0,0,0
811,1.368,0.521,0.697,-0.06,0.094,1.436,2.335,1.687,0,0,0
812,1.368,0.721,1.094,0.856,2.223,0.652,0.824,0.353,1,6,1074
813,1.368,0.71,1.119,1.169,1.369,0.71,1.119,1.169,0,0,0
814,1.368,0.552,0.766,0.264,1.339,0.574,0.802,0.287,0,0,0
815,1.368,0.572,0.759,-0.055,0.161,1.385,2.262,1.494,0,0,0
816,1.368,0.637,0.857,0.624,0.371,0.978,1.717,1.568,0,0,0
817,1.368,0.462,0.784,0.64,1.309,0.465,0.765,0.677,0,0,0
818,1.368,0.425,0.536,0.53,1.092,0.409,0.539,0.574,0,0,0
819,1.368,0.831,1.406,0.969,1.303,0.806,1.388,1.024,0,0,0
820,1.368,0.445,0.804,0.912,2.32,0.621,0.901,0.316,0,0,0
821,1.368,0.602,0.804,0.271,0.42,1.024,1.637,1.048,0,0,0
822,1.368,0.362,0.591,0.249,1.431,0.374,0.621,0.207,0,0,0
823,1.368,0.212,0.177,0.774,2.232,0.35,0.565,-0.059,0,0,0
824,1.368,0.792,1.271,-0.057,0.354,0.93,1.755,1.413,0,0,0
825,1.368,0.354,0.423,0.357,0.724,0.483,0.634,0.477,0,0,0
826,1.368,0.652,0.877,0.52,0.546,1.021,1.703,1.164,0,0,0
827,1.368,0.512,0.672,0.662,0.757,0.56,0.802,0.703,0,0,0
828,1.368,0.213,0.181,0.912,2.278,0.509,0.901,0.39,0,0,0
829,1.368,0.643,0.927,0.64,0.935,0.659,1.102,0.989,0,0,0
830,1.368,0.356,0.454,0.39,0.37,0.45,0.758,0.905,0,0,0
831,1.368,0.864,1.487,1.244,1.27,0.874,1.498,1.365,0,0,0
832,1.368,0.708,1.05,0.619,0.53,1.082,1.836,1.459,0,0,0
833,1.368,0.213,0.179,0.766,2.597,0.461,0.785,0.178,0,0,0
834,1.368,0.617,0.826,0.678,0.943,0.669,1.003,0.953,0,0,0
835,1.368,0.397,0.491,0.318,0.681,0.434,0.688,0.685,0,0,0
836,1.368,0.59,0.906,0.724,1.346,0.598,0.922,0.731,0,0,0
837,1.368,0.379,0.471,0.199,1.141,0.367,0.525,0.306,0,0,0
838,1.368,0.622,0.834,0.403,0.436,0.927,1.598,1.222,0,0,0
839,1.368,0.273,0.346,0.115,0.207,0.679,1.044,0.732,0,0,0
840,1.368,0.572,0.764,0.552,1.084,0.556,0.905,0.745,0,0,0
841,1.368,0.967,1.526,0.865,1.064,1.11,1.802,1.077,0,0,0
842,1.368,0.215,0.183,0.082,0.281,0.532,0.762,0.62,0,0,0
843,1.368,0.43,0.553,0.382,0.647,0.476,0.813,0.782,0,0,0
844,1.368,0.491,0.663,0.406,1.449,0.489,0.638,0.41,0,0,0
845,1.368,0.567,0.773,0.847,0.685,0.633,1.137,1.297,0,0,0
846,1.368,0.213,0.179,0.062,0.257,0.546,0.734,0.431,0,0,0
847,1.368,0.919,1.534,1.071,0.997,1.091,1.843,1.472,0,0,0
848,1.368,0.67,0.916,0.537,1.027,0.751,1.149,0.71,0,0,0
849,1.368,0.786,1.243,0.913,0.977,0.937,1.617,1.26,0,0,0
850,1.368,0.277,0.322,0.576,0.226,0.593,0.819,0.845,0,0,0
851,1.368,0.59,0.867,0.724,1.029,0.616,1.01,0.917,0,0,0
852,1.368,1.182,1.932,1.201,1.368,1.182,1.932,1.201,4,3,0
853,1.368,1.125,1.826,0.985,1.384,1.125,1.826,0.985,4,3,0
854,1.368,1.096,1.796,1.109,1.384,1.096,1.796,1.109,4,3,0
855,1.368,0.648,0.929,0.949,0.887,0.72,1.249,1.234,0,0,0
856,1.368,0.769,1.13,-0.06,0.301,1.303,2.234,1.849,0,0,0
857,1.368,0.948,1.427,0.476,0.72,1.232,2.116,1.248,0,0,0
858,1.368,0.491,0.638,0.415,0.696,0.544,0.854,0.67,0,0,0
859,1.368,0.771,1.356,1.16,1.73,0.847,1.416,0.905,0,0,0
860,1.368,0.88,1.448,0.872,0.79,1.195,1.96,1.495,0,0,0
861,1.368,0.491,0.649,0.243,0.744,0.55,0.791,0.633,0,0,0
862,1.368,0.478,0.648,0.476,0.902,0.529,0.713,0.672,0,0,0
863,1.368,0.438,0.557,0.316,0.988,0.464,0.61,0.46,0,0,0
864,1.368,0.682,0.978,1.047,1.014,0.682,1.052,1.13,0,0,0
865,1.368,0.31,0.351,-0.06,0.514,0.514,0.714,0.47,0,0,0
866,1.368,0.24,0.239,0.147,0.429,0.517,0.75,0.468,0,0,0
867,1.368,0.598,0.806,0.435,1.062,0.608,0.945,0.567,0,0,0
868,1.368,0.73,1.115,1.076,1.098,0.827,1.273,1.161,1,3,1025
869,1.368,0.809,1.293,0.943,1.295,0.841,1.399,0.994,1,3,1024
870,1.368,0.77,1.247,0.924,0.809,0.983,1.664,1.429,0,0,0
871,1.368,0.679,0.949,-0.06,0.259,1.423,2.335,1.529,0,0,0
872,1.368,0.743,1.141,0.644,0.61,1.233,1.979,1.222,0,0,0
873,1.368,0.674,1.029,0.905,1.368,0.674,1.029,0.905,4,0,0
874,1.368,0.302,0.421,0.8,2.207,0.494,0.61,0.276,0,0,0
875,1.368,0.897,1.392,1.084,1.077,1.038,1.746,1.401,0,0,0
876,1.368,0.556,0.736,0.551,0.582,0.762,1.198,1.11,0,0,0
877,1.368,0.638,0.859,0.651,0.543,0.843,1.435,1.373,0,0,0
878,1.368,0.673,1.005,0.867,0.907,0.772,1.282,1.16,0,0,0
879,1.368,0.797,1.304,0.89,0.832,1.054,1.729,1.336,0,0,0
880,1.368,0.215,0.187,0.126,0.274,0.49,0.75,0.526,0,0,0
881,1.368,0.496,0.645,0.403,1.061,0.502,0.659,0.596,0,0,0
882,1.368,0.222,0.21,0.466,0.098,0.391,0.505,0.598,0,0,0
883,1.368,0.348,0.546,0.674,2.194,0.433,0.513,0.248,0,0,0
884,1.368,0.213,0.179,-0.06,0.527,0.233,0.23,0.199,0,0,0
885,1.368,0.598,0.799,0.731,1.368,0.598,0.799,0.731,4,1,0
886,1.368,0.985,1.511,1.02,1.028,1.227,1.962,1.285,0,0,0
887,1.368,0.465,0.599,0.364,0.533,0.634,1.015,0.923,0,0,0
888,1.368,0.492,0.641,0.763,1.068,0.482,0.636,0.799,0,0,0
889,1.368,1.279,2.121,1.54,1.55,1.157,1.93,1.543,0,0,0
890,1.368,0.903,1.365,-0.001,0.792,1.196,1.894,0.807,0,0,0
891,1.368,0.277,0.317,-0.056,0.235,0.701,1.064,0.69,0,0,0
892,1.368,0.689,1.066,0.923,1.429,0.698,1.063,0.897,1,2,1004
893,1.368,0.53,0.734,0.543,0.933,0.544,0.829,0.756,0,0,0
894,1.368,0.362,0.439,0.309,0.662,0.441,0.659,0.63,0,0,0
895,1.368,0.686,1.086,1.021,0.874,0.718,1.213,1.518,0,0,0
896,1.368,0.912,1.484,0.819,0.853,1.234,2.028,1.256,0,0,0
897,1.368,0.503,0.663,0.309,0.999,0.453,0.683,0.483,0,0,0
898,1.368,0.399,0.498,0.279,0.545,0.545,0.831,0.803,0,0,0
899,1.368,0.727,1.121,0.948,1.18,0.764,1.297,1.12,0,0,0
900,1.368,0.512,0.673,0.793,0.696,0.469,0.806,1.26,0,0,0
901,1.368,0.788,1.265,0.979,1.01,0.938,1.49,1.432,4,6,0
902,1.368,0.559,0.741,-0.06,0.22,1.438,2.338,1.477,0,0,0
903,1.368,0.422,0.533,0.276,0.634,0.536,0.789,0.691,0,0,0
904,1.368,0.487,0.749,0.113,0.105,1.186,2.022,1.47,4,5,0
905,1.368,0.436,0.555,0.227,0.589,0.545,0.818,0.784,0,0,0
906,1.368,1.227,1.772,1.038,1.371,1.227,1.772,1.038,0,0,0
907,1.368,0.659,1.201,1.505,2.373,0.824,1.341,0.981,0,0,0
908,1.368,0.586,0.782,0.305,1.007,0.545,0.859,0.484,0,0,0
909,1.368,0.579,0.771,0.989,1.208,0.597,0.797,0.982,0,0,0
910,1.368,0.78,1.251,0.828,0.737,1.11,1.804,1.471,0,0,0
911,1.368,0.411,0.516,0.196,0.535,0.497,0.747,0.756,0,0,0
912,1.368,0.987,1.491,0.835,1.004,1.158,1.933,1.206,0,0,0
913,1.368,0.518,0.752,0.418,0.952,0.498,0.87,0.757,0,0,0
914,1.368,0.83,1.33,0.864,1.047,1.024,1.569,1.119,1,3,984
915,1.368,1.157,1.92,1.036,1.407,1.145,1.899,1.015,0,0,0
916,1.368,0.391,0.483,0.182,0.603,0.423,0.626,0.619,0,0,0
917,1.368,0.223,0.204,-0.009,0.113,0.684,1.01,0.605,0,0,0
918,1.368,1.198,1.906,1.714,1.46,1.12,1.758,1.782,0,0,0
919,1.368,0.298,0.418,0.621,0.432,0.487,0.653,0.898,0,0,0
920,1.368,0.288,0.323,0.085,0.137,0.733,1.142,0.898,0,0,0
921,1.368,0.465,0.602,0.268,0.555,0.568,0.928,0.922,0,0,0
922,1.368,0.835,1.426,1.179,1.377,0.835,1.426,1.179,0,0,0
923,1.368,1.134,1.856,1.169,1.37,1.134,1.856,1.169,0,0,0
924,1.368,0.584,1.007,0.982,1.421,0.599,1.041,0.969,0,0,0
925,1.368,0.614,0.837,0.538,0.451,1.144,1.84,1.218,0,0,0
926,1.368,0.577,0.922,0.454,1.362,0.59,0.972,0.458,0,0,0
927,1.368,0.654,0.878,0.604,0.501,0.975,1.49,1.244,0,0,0
928,1.368,0.297,0.356,0.378,0.243,0.611,0.853,0.81,0,0,0
929,1.368,0.512,0.678,0.659,0.921,0.505,0.779,0.923,0,0,0
930,1.368,0.842,1.417,1.123,1.036,1.068,1.744,1.654,0,0,0
931,1.368,0.656,0.881,-0.051,0.288,1.242,2.06,1.467,0,0,0
932,1.368,0.538,0.757,0.538,1.199,0.548,0.873,0.615,0,0,0
933,1.368,0.658,0.981,0.617,0.572,0.749,1.313,1.622,0,0,0
934,1.368,0.649,0.887,0.899,0.726,0.821,1.279,1.376,0,0,0
935,1.368,0.228,0.218,0.095,0.153,0.564,0.765,0.611,0,0,0
936,1.368,0.812,1.35,0.721,0.685,1.284,2.123,1.214,0,0,0
937,1.368,0.229,0.222,0.038,0.102,0.595,0.879,0.632,0,0,0
938,1.368,0.213,0.179,0.006,0.108,0.538,0.953,0.622,0,0,0
939,1.368,0.614,0.965,0.961,0.721,0.688,1.174,1.505,0,0,0
940,1.368,0.465,0.716,0.704,1.082,0.393,0.64,0.926,0,0,0
941,1.368,0.727,1.114,1.235,0.899,0.832,1.38,1.527,0,0,0
942,1.368,0.356,0.565,1.16,2.286,0.576,0.841,0.709,0,0,0
943,1.368,0.212,0.178,-0.047,0.675,0.242,0.25,0.177,4,5,0
944,1.368,0.571,0.884,0.786,1.642,0.559,0.838,0.662,0,0,0
945,1.368,0.559,0.743,0.342,1.191,0.521,0.85,0.362,0,0,0
946,1.368,1.038,1.719,1.004,1.178,1.094,1.865,1.198,0,0,0
947,1.368,1.115,1.811,1.111,1.252,1.178,1.971,1.187,0,0,0
948,1.368,0.504,0.693,0.562,0.967,0.474,0.679,0.744,0,0,0
949,1.368,0.657,0.885,0.735,0.53,0.997,1.637,1.328,0,0,0
950,1.368,0.53,0.701,0.557,0.498,0.748,1.175,1.261,0,0,0
951,1.368,0.469,0.8,0.626,1.737,0.489,0.645,0.625,0,0,0
952,1.368,0.67,1.158,1.068,1.373,0.67,1.158,1.068,1,6,948
953,1.368,0.446,0.651,0.493,1.217,0.422,0.693,0.463,0,0,0
954,1.368,0.499,0.823,0.307,1.496,0.516,0.742,0.257,0,0,0
955,1.368,0.835,1.484,1.353,0.927,0.633,1.002,1.909,1,2,949
956,1.368,0.581,0.773,1.143,1.036,0.579,0.789,0.69,0,0,0
957,1.368,0.274,0.385,0.839,2.177,0.406,0.507,0.739,0,0,0
958,1.368,0.212,0.178,-0.06,0.074,0.541,0.663,0.288,0,0,0
959,1.368,0.399,0.497,0.24,0.551,0.598,0.874,0.613,0,0,0
960,1.368,0.937,1.644,1.134,1.373,0.937,1.644,1.134,4,2,0
961,1.368,0.958,1.703,1.667,1.689,0.727,1.713,1.584,0,0,0
962,1.368,0.388,0.563,0.326,1.115,0.366,0.587,0.464,0,0,0
963,1.368,0.799,1.285,1.397,1.228,0.865,1.395,1.67,0,0,0
964,1.368,0.871,1.466,0.944,1.243,0.904,1.581,1.067,0,0,0
965,1.368,0.518,0.684,0.442,1.187,0.523,0.735,0.54,0,0,0
966,1.368,1.141,1.926,-0.057,0.219,1.235,2.058,1.773,0,0,0
967,1.368,0.637,1.049,0.808,1.255,0.672,1.143,0.892,0,0,0
968,1.368,0.74,1.161,1.045,1.367,0.74,1.161,1.045,4,0,0
969,1.368,0.543,0.712,-0.059,0.121,1.431,2.323,1.305,0,0,0
970,1.368,0.257,0.385,1.346,2.409,0.477,0.664,0.927,0,0,0
971,1.368,1.006,1.646,1.521,1.545,0.756,1.155,1.506,0,0,0
972,1.368,0.467,0.618,0.551,0.769,0.492,0.769,1.019,0,0,0
973,1.368,0.645,0.906,0.927,0.818,0.734,1.166,1.184,0,0,0
974,1.368,0.586,0.9,0.807,0.862,0.612,1.022,1.454,0,0,0
975,1.368,0.655,0.988,0.642,1.015,0.713,1.248,0.949,0,0,0
976,1.368,0.724,1.188,0.95,0.837,0.832,1.38,1.523,0,0,0
977,1.368,0.5,0.652,0.514,0.754,0.605,0.904,0.512,0,0,0
978,1.368,0.712,1.244,1.907,3.939,0.886,1.397,1.624,0,0,0
979,1.368,0.722,1.104,0.948,1.009,0.812,1.245,1.321,1,4,933
980,1.368,0.676,0.939,-0.051,0.305,1.178,1.93,1.628,0,0,0
981,1.368,0.925,1.488,0.021,4.981,0.212,0.177,-0.027,0,0,0
982,1.368,0.484,0.635,0.156,0.164,1.225,2.032,1.448,0,0,0
983,1.368,0.842,1.391,0.968,0.96,1.103,1.811,1.371,0,0,0
984,1.368,1.3,2.157,1.186,1.565,1.172,1.938,0.981,1,2,928
985,1.368,0.954,1.626,1.185,1.48,0.924,1.525,1.152,0,0,0
986,1.368,1.201,2.024,1.118,1.674,1.007,1.557,0.795,0,0,0
987,1.368,0.862,1.348,1.43,1.416,0.819,1.251,1.408,0,0,0
988,1.368,0.732,1.126,0.729,0.559,1.169,1.937,1.469,4,6,0
989,1.368,0.6,0.797,-0.06,0.132,1.436,2.327,1.413,0,0,0
990,1.368,0.745,1.176,0.993,1.188,0.774,1.296,1.189,1,3,925
991,1.368,1.158,1.888,1.346,1.278,1.185,1.973,1.438,0,0,0
992,1.368,0.219,0.198,-0.004,0.137,0.511,0.716,0.505,0,0,0
993,1.368,0.286,0.335,0.392,0.935,0.335,0.393,0.443,0,0,0
994,1.368,0.476,0.619,0.332,0.532,0.589,0.968,0.881,0,0,0
995,1.368,0.636,0.858,0.648,1.363,0.64,0.87,0.649,1,3,922
996,1.368,0.738,1.143,1.04,0.648,1.033,1.686,1.806,0,0,0
997,1.368,0.421,0.765,1.616,1.736,0.512,0.864,1.463,0,0,0
998,1.368,0.721,1.104,1.149,0.755,0.808,1.364,1.911,0,0,0
999,1.368,0.967,1.474,0.048,0.597,1.418,2.34,1.246,0,0,0
1000,1.368,0.732,1.247,1.23,1.443,0.883,1.495,1.148,0,0,0
1001,1.368,0.643,1.069,1.056,1.125,0.704,1.149,1.348,0,0,0
1002,1.368,0.399,0.506,0.774,1.368,0.399,0.506,0.774,0,0,0
1003,1.368,0.972,1.644,1.597,1.568,0.901,1.482,1.498,0,0,0
1004,1.368,0.383,0.47,0.382,1.09,0.377,0.462,0.482,0,0,0
1005,1.368,0.642,0.89,1.099,1.416,0.547,0.835,1.172,0,0,0
1006,1.368,0.97,1.519,0.985,0.926,1.274,2.098,1.427,0,0,0
1007,1.368,0.579,0.77,0.14,0.92,0.593,0.838,0.502,0,0,0
1008,1.368,0.635,0.904,0.574,1.119,0.69,1.085,0.711,0,0,0
1009,1.368,0.865,1.396,1.826,1.556,0.823,1.313,1.752,0,0,0
1010,1.368,0.517,0.878,0.379,1.456,0.536,0.845,0.358,0,0,0
1011,1.368,0.481,0.685,0.72,0.84,0.531,0.788,1.034,0,0,0
1012,1.368,0.799,1.259,-0.055,0.389,1.435,2.328,1.248,0,0,0
1013,1.368,0.243,0.239,0.099,0.619,0.305,0.344,0.304,0,0,0
1014,1.368,0.377,0.494,0.392,0.414,0.666,1.075,0.841,0,0,0
1015,1.368,0.937,1.489,0.933,0.936,1.239,2.048,1.314,0,0,0
1016,1.368,0.622,0.836,0.747,0.901,0.691,1.131,1,0,0,0
1017,1.368,0.493,0.643,0.255,1.06,0.486,0.648,0.416,0,0,0
1018,1.368,0.424,0.595,0.719,1.829,0.54,0.729,0.462,0,0,0
1019,1.368,0.685,1.048,0.732,1.248,0.752,1.246,0.821,0,0,0
1020,1.368,0.519,0.69,0.539,1.001,0.483,0.679,0.701,0,0,0
1021,1.368,0.686,1.086,1.503,1.212,0.698,1.169,1.699,4,5,0
1022,1.368,0.715,1.243,0.594,1.573,0.728,1.078,0.456,0,0,0
1023,1.368,0.657,1.128,0.857,1.64,0.622,0.939,0.754,4,5,0
1024,1.368,0.857,1.494,1.273,1.403,0.861,1.497,1.268,0,0,0
1025,1.368,0.718,1.084,0.748,0.534,1.146,1.915,1.497,0,0,0
1026,1.368,0.61,1.059,0.725,1.472,0.616,1.012,0.666,0,0,0
1027,1.368,0.571,0.903,0.531,1.363,0.56,0.898,0.539,1,4,894
