col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
843,-1.0,0.645,0.645,22.91761,0.645,22.91761,0.646,0.999,0.542,0.746,0.48,0.82,0.372,0.898,12,1.3397,0.6468,0.998,0.5401
844,-1.0,1.449,1.473,7.57973,1.449,7.57973,1.444,0.978,1.31,1.61,0.956,1.716,0.509,1.826,13,1.01978,1.4492,0.994,1.4226
845,-1.0,0.661,0.688,19.77623,0.661,19.77623,0.685,1.0,0.624,0.751,0.543,0.855,0.468,0.987,12,1.1441,0.6854,0.999,0.6384
846,-1.0,0.27,0.255,5.69304,0.27,5.69304,0.257,1.0,0.23,0.284,0.205,0.3,0.179,0.346,13,0.0961514,0.2566,1.0,0.236
847,-1.0,1.007,1.003,16.25744,1.007,16.25744,0.997,1.0,0.958,1.036,0.931,1.065,0.919,1.096,12,0.319517,0.9973,0.999,0.9892
848,-1.0,1.088,1.042,9.000339,1.088,9.000339,1.027,0.988,0.814,1.212,0.678,1.362,0.532,1.544,13,1.00552,1.0268,0.999,1.3466
849,-1.0,1.027,0.994,3.837666,0.987,3.946799,0.977,1.0,0.879,1.066,0.808,1.15,0.757,1.248,12,0.234298,0.977,1.0,1.1186
850,-1.0,0.196,0.215,30.86065,0.208,30.89685,0.227,0.999,0.167,0.275,0.127,0.423,0.072,0.479,12,1.42522,0.2264,0.999,0.2631
851,-1.0,1.047,1.049,4.86547,1.047,4.86547,1.029,1.0,0.89,1.17,0.803,1.265,0.749,1.331,13,0.307514,1.0286,0.999,1.0998
852,-1.0,1.353,1.375,16.60872,1.353,16.60872,1.361,1.0,1.286,1.435,1.22,1.502,1.163,1.567,13,0.671834,1.361,1.0,1.3437
853,-1.0,1.109,1.151,15.11464,1.088,15.24759,1.13,1.0,1.073,1.181,1.052,1.338,1.037,1.429,13,0.639135,1.1303,1.0,1.3861
854,-1.0,1.284,1.305,11.3267,1.284,11.3267,1.293,1.0,1.241,1.353,1.139,1.404,1.074,1.456,13,0.43284,1.2929,1.0,1.3171
855,-1.0,0.872,0.909,12.47303,0.853,12.50771,0.887,1.0,0.804,0.984,0.761,1.06,0.738,1.098,13,0.450923,0.8868,1.0,0.8436
856,-1.0,0.295,0.301,758.5526,0.295,758.5526,0.301,1.0,0.283,0.319,0.277,0.327,0.276,0.339,13,4.75154,0.3009,0.993,0.2977
857,-1.0,0.729,0.72,143.4994,0.729,143.4994,0.72,1.0,0.694,0.747,0.676,0.761,0.655,0.772,13,1.6708,0.7202,0.999,0.7349
858,-1.0,0.729,0.696,5.237522,0.729,5.237522,0.696,1.0,0.62,0.778,0.524,0.842,0.426,0.909,13,0.255945,0.6964,0.999,0.6361
859,-1.0,1.871,1.873,20.47016,1.759,20.64577,1.731,0.912,1.532,2.019,0.797,2.189,0.686,2.338,13,3.76484,1.73,0.999,1.5242
860,-1.0,0.746,0.796,5.43054,0.746,5.43054,0.79,1.0,0.706,0.892,0.662,0.993,0.623,1.067,12,0.324175,0.7904,1.0,0.7934
861,-1.0,0.746,0.744,16.73955,0.746,16.73955,0.744,1.0,0.687,0.8,0.626,0.846,0.498,0.895,13,0.663953,0.7438,0.999,0.7467
862,-1.0,0.928,0.903,11.25297,0.928,11.25297,0.902,1.0,0.862,0.942,0.823,0.966,0.782,1.003,13,0.25052,0.9019,0.998,0.9115
863,-1.0,1.088,1.005,20.7874,1.088,20.7874,0.988,1.0,0.838,1.12,0.778,1.178,0.739,1.229,13,1.21481,0.9875,0.998,0.9927
864,-1.0,1.027,1.024,10.72926,1.007,10.73599,1.014,0.999,0.91,1.121,0.797,1.282,0.715,1.416,13,0.753261,1.0135,0.999,0.9765
865,-1.0,0.628,0.464,12.50273,0.628,12.50273,0.514,0.972,0.388,0.637,0.186,0.684,0.024,0.725,13,0.970078,0.5141,1.0,0.5257
866,-1.0,0.46,0.429,7.923441,0.46,7.923441,0.43,1.0,0.391,0.467,0.345,0.481,0.281,0.495,13,0.192389,0.4291,0.983,0.421
867,-1.0,1.088,1.096,2.198962,1.068,2.236069,1.062,0.984,0.856,1.253,0.687,1.414,0.545,1.58,12,0.261418,1.0615,0.999,1.2126
868,-1.0,0.948,0.947,6.377368,0.948,6.377368,0.94,1.0,0.855,1.023,0.784,1.095,0.741,1.188,13,0.28532,0.9398,1.0,0.9677
869,-1.0,1.047,1.087,18.70911,1.047,18.70911,1.077,1.0,1.008,1.151,0.963,1.249,0.922,1.336,13,0.784937,1.0767,1.0,1.0649
870,-1.0,0.799,0.82,36.66026,0.799,36.66026,0.809,1.0,0.768,0.85,0.754,0.94,0.738,0.985,12,1.05713,0.8094,1.0,0.7888
871,-1.0,0.257,0.259,528.1895,0.257,528.1895,0.259,1.0,0.243,0.274,0.239,0.284,0.239,0.289,12,2.9351,0.2587,1.0,0.253
872,-1.0,0.58,0.611,31.79978,0.58,31.79978,0.61,1.0,0.558,0.664,0.532,0.701,0.514,0.736,13,0.714379,0.61,1.0,0.6051
873,-1.0,1.377,1.383,21.84985,1.353,21.94418,1.365,1.0,1.281,1.447,1.203,1.546,1.07,1.652,13,1.27272,1.3649,0.999,1.3328
874,-1.0,2.203,2.247,18.45271,2.203,18.45271,1.992,0.871,1.955,2.354,0.137,2.624,0.087,2.77,12,6.31715,2.2071,0.891,1.9513
875,-1.0,1.068,1.089,5.827354,1.068,5.827354,1.077,1.0,1.013,1.139,0.979,1.228,0.944,1.303,13,0.209408,1.077,1.0,1.1185
876,-1.0,0.628,0.584,21.23899,0.628,21.23899,0.582,1.0,0.509,0.646,0.468,0.668,0.439,0.693,13,0.56713,0.5818,1.0,0.6179
877,-1.0,0.549,0.547,33.84184,0.549,33.84184,0.543,1.0,0.504,0.58,0.483,0.614,0.467,0.647,12,0.676646,0.5426,1.0,0.5014
878,-1.0,0.928,0.917,9.832286,0.928,9.832286,0.908,1.0,0.811,0.994,0.741,1.057,0.69,1.135,12,0.501882,0.9074,0.999,1.001
879,-1.0,0.799,0.841,9.807117,0.799,9.807117,0.832,1.0,0.742,0.928,0.673,1.002,0.617,1.057,12,0.484904,0.8319,1.0,0.9152
880,-1.0,0.257,0.271,15.85493,0.257,15.85493,0.274,1.0,0.232,0.319,0.209,0.385,0.188,0.411,13,0.360181,0.274,1.0,0.3145
881,-1.0,1.088,1.068,9.728899,1.088,9.728899,1.062,1.0,0.97,1.142,0.859,1.204,0.777,1.259,13,0.49491,1.0614,1.0,1.0888
882,-1.0,0.094,0.212,38.68506,0.094,38.68506,0.103,0.998,0.078,0.115,0.068,0.169,0.057,2.616,13,9.92113,0.098,0.998,0.091
883,-1.0,2.203,2.198,18.60625,2.203,18.60625,2.194,1.0,2.139,2.248,2.098,2.283,2.06,2.34,13,0.521648,2.1942,0.999,2.2088
884,-1.0,0.534,0.496,15.47998,0.534,15.47998,0.526,0.997,0.489,0.564,0.469,0.6,0.014,0.652,13,0.989966,0.527,0.996,0.5577
885,-1.0,1.239,1.232,6.390823,1.239,6.390823,1.203,0.993,1.046,1.373,0.807,1.527,0.628,1.666,13,0.692632,1.2031,0.998,1.0264
886,-1.0,0.987,1.038,9.223542,0.967,9.257274,1.028,1.0,0.939,1.122,0.879,1.222,0.81,1.324,13,0.491351,1.028,1.0,0.9216
887,-1.0,0.504,0.527,8.670933,0.534,8.685247,0.533,0.999,0.461,0.617,0.336,0.687,0.218,0.736,13,0.450433,0.5328,0.999,0.4937
888,-1.0,1.088,1.08,7.486046,1.088,7.486046,1.069,0.998,0.918,1.214,0.798,1.334,0.716,1.528,12,0.682897,1.0682,0.999,1.223
889,-1.0,1.548,1.562,31.06358,1.548,31.06358,1.55,1.0,1.487,1.611,1.443,1.686,1.399,1.877,13,1.48332,1.5496,0.999,1.5198
890,-1.0,5.116,4.743,69.83229,0.799,72.0389,0.73,1.0,0.543,0.819,0.509,0.845,0.485,0.879,12,3.15904,0.7923,0.741,0.7897
891,-1.0,0.22,0.226,7.770514,0.22,7.770514,0.235,1.0,0.179,0.294,0.142,0.357,0.105,0.395,12,0.253614,0.235,1.0,0.2151
892,-1.0,0.763,0.797,6.294194,0.763,6.294194,0.793,1.0,0.72,0.878,0.666,0.952,0.627,1.035,13,0.278874,0.7927,1.0,0.6919
893,-1.0,0.928,0.936,26.75787,0.928,26.75787,0.933,1.0,0.884,0.984,0.815,1.016,0.763,1.055,12,0.868481,0.9326,1.0,0.877
894,-1.0,0.645,0.662,12.13793,0.645,12.13793,0.662,1.0,0.629,0.698,0.598,0.733,0.55,0.762,13,0.262617,0.6622,1.0,0.6364
895,-1.0,0.89,0.878,3.701108,0.89,3.701108,0.874,1.0,0.807,0.94,0.761,1.007,0.724,1.075,13,0.132977,0.8741,0.999,0.8544
896,-1.0,0.835,0.865,21.66596,0.835,21.66596,0.853,1.0,0.732,0.974,0.673,1.081,0.625,1.171,12,1.31914,0.8526,1.0,0.7849
897,-1.0,1.007,1.011,15.3444,1.007,15.3444,0.999,0.999,0.871,1.122,0.762,1.259,0.687,1.398,11,1.3642,0.9991,0.999,1.089
898,-1.0,0.549,0.546,11.90933,0.549,11.90933,0.545,1.0,0.501,0.587,0.469,0.638,0.441,0.665,13,0.265978,0.5454,1.0,0.5467
899,-1.0,1.261,1.212,13.02116,1.261,13.02116,1.18,0.998,1.018,1.336,0.923,1.475,0.845,1.656,13,1.11033,1.18,0.999,1.011
900,-1.0,0.678,0.697,24.75865,0.678,24.75865,0.696,1.0,0.643,0.749,0.615,0.826,0.575,0.9,13,0.812443,0.6963,1.0,0.6703
901,-1.0,0.799,0.863,19.88003,0.799,19.88003,0.855,1.0,0.772,0.945,0.735,1.028,0.705,1.088,13,0.780893,0.8548,1.0,0.9738
902,-1.0,0.22,0.22,739.8261,0.22,739.8261,0.22,1.0,0.206,0.235,0.203,0.238,0.202,0.239,13,2.69053,0.2202,0.498,0.2186
903,-1.0,0.645,0.634,13.23612,0.645,13.23612,0.634,1.0,0.583,0.68,0.524,0.715,0.455,0.749,13,0.426324,0.6337,0.999,0.5876
904,-1.0,0.105,0.103,29.492,0.105,29.492,0.101,1.0,0.088,0.117,0.071,0.121,0.067,0.124,13,0.167906,0.1012,1.0,0.1026
905,-1.0,0.645,0.575,15.57754,0.645,15.57754,0.589,0.987,0.459,0.704,0.312,0.774,0.176,0.844,12,1.23052,0.589,0.999,0.6003
906,-1.0,1.523,1.57,6.004302,1.449,6.202169,1.372,0.982,1.106,1.61,0.925,1.772,0.738,2.095,12,1.03402,1.3705,0.997,1.1516
907,-1.0,2.469,2.5,15.82202,2.434,15.95856,2.373,0.999,2.181,2.533,2.055,2.86,1.936,3.085,13,1.8929,2.373,0.999,2.4209
908,-1.0,1.068,1.021,4.820359,1.068,4.820359,1.007,0.973,0.806,1.193,0.595,1.361,0.484,1.549,11,0.677486,1.0067,0.999,1.0071
909,-1.0,1.217,1.21,11.35207,1.217,11.35207,1.207,0.999,1.158,1.258,1.102,1.295,0.792,1.332,13,0.613805,1.2081,0.997,1.2035
910,-1.0,0.694,0.742,17.95777,0.694,17.95777,0.737,1.0,0.672,0.801,0.642,0.874,0.622,0.946,13,0.599901,0.7373,0.999,0.6863
911,-1.0,0.01,0.41,31.72905,0.534,33.70298,0.526,0.983,0.488,0.581,0.423,0.621,0.011,0.651,12,2.43728,0.5345,0.983,0.5724
912,-1.0,0.909,1.027,7.838759,0.909,7.838759,1.005,1.0,0.866,1.151,0.773,1.281,0.719,1.383,13,0.546585,1.0045,1.0,1.1358
913,-1.0,0.781,0.94,11.75454,0.781,11.75454,0.935,0.915,0.721,1.193,0.471,1.429,0.09,1.656,12,2.35108,0.9517,0.978,0.9826
914,-1.0,0.909,0.881,6.221374,0.909,6.221374,0.869,1.0,0.755,0.959,0.703,1.023,0.664,1.068,12,0.313656,0.8691,1.0,0.9081
915,-1.0,1.473,1.448,10.2414,1.377,10.42472,1.407,1.0,1.274,1.561,1.091,1.638,1.026,1.686,12,0.757361,1.4072,0.999,1.3443
916,-1.0,0.612,0.595,9.575315,0.612,9.575315,0.602,0.999,0.56,0.642,0.512,0.696,0.461,0.753,11,0.36198,0.6029,0.999,0.6344
917,-1.0,0.116,0.11,8.591745,0.116,8.591745,0.113,1.0,0.089,0.139,0.067,0.154,0.027,0.173,13,0.126089,0.1134,1.0,0.1079
918,-1.0,1.449,1.543,11.83026,1.424,11.86917,1.461,0.982,1.265,1.652,1.134,1.93,0.992,2.335,13,1.61769,1.4597,0.999,1.5385
919,-1.0,0.431,0.381,52.39973,0.431,52.39973,0.401,0.991,0.399,0.449,0.207,0.466,0.039,0.48,13,2.33444,0.432,0.829,0.1857
920,-1.0,0.138,0.135,21.66373,0.138,21.66373,0.137,1.0,0.113,0.161,0.093,0.177,0.075,0.192,12,0.281076,0.1368,1.0,0.1491
921,-1.0,0.46,0.552,25.63592,0.46,25.63592,0.555,1.0,0.453,0.666,0.402,0.736,0.334,0.779,13,1.19357,0.5548,0.999,0.4424
922,-1.0,1.574,1.462,12.76767,1.353,13.71434,1.377,1.0,1.213,1.568,1.038,1.666,0.94,1.76,13,1.11381,1.3766,0.999,1.5043
923,-1.0,1.307,1.465,3.109228,1.284,3.147039,1.371,0.965,1.154,1.583,0.997,1.954,0.858,2.318,13,0.491129,1.3698,0.998,1.489
924,-1.0,1.843,1.696,13.29829,0.729,15.24711,1.421,0.558,0.76,1.925,0.655,2.144,0.538,2.332,13,5.642,1.4215,0.998,1.8897
925,-1.0,0.46,0.452,22.66458,0.46,22.66458,0.451,1.0,0.425,0.48,0.39,0.507,0.344,0.536,13,0.442377,0.4514,0.999,0.4475
926,-1.0,1.424,1.398,9.193806,1.424,9.193806,1.363,0.988,1.13,1.584,0.958,1.779,0.802,2.017,11,1.45278,1.362,0.999,1.4871
927,-1.0,0.46,0.498,28.00088,0.46,28.00088,0.501,1.0,0.428,0.592,0.38,0.645,0.289,0.685,13,1.17891,0.5011,1.0,0.4243
928,-1.0,0.161,0.206,13.79421,0.161,13.79421,0.243,0.998,0.137,0.388,0.073,0.467,0.033,0.534,12,0.876219,0.2427,0.999,0.1888
929,-1.0,0.853,0.93,10.95404,0.853,10.95404,0.921,0.997,0.793,1.052,0.709,1.208,0.623,1.372,12,0.926059,0.9205,0.999,0.7476
930,-1.0,1.027,1.066,13.96753,1.027,13.96753,1.037,0.999,0.934,1.132,0.855,1.335,0.777,1.452,12,1.04903,1.0364,0.999,1.0045
931,-1.0,0.282,0.288,249.6631,0.282,249.6631,0.288,1.0,0.27,0.306,0.264,0.314,0.252,0.323,13,1.7672,0.2879,0.996,0.2843
932,-1.0,1.284,1.246,10.25385,1.284,10.25385,1.199,0.978,0.935,1.401,0.783,1.643,0.711,1.787,13,1.2454,1.199,1.0,1.6498
933,-1.0,0.196,0.531,5.025536,0.565,5.936979,0.573,0.704,0.246,0.851,0.128,1.342,0.079,1.772,12,1.58638,0.5721,0.999,0.4636
934,-1.0,0.678,0.728,13.50156,0.678,13.50156,0.726,0.999,0.652,0.805,0.601,0.879,0.528,0.944,13,0.566734,0.7263,0.999,0.6667
935,-1.0,0.161,0.147,14.74172,0.161,14.74172,0.153,1.0,0.116,0.182,0.089,0.22,0.058,0.281,12,0.425685,0.1527,0.999,0.1936
936,-1.0,0.661,0.692,40.40087,0.661,40.40087,0.685,1.0,0.644,0.71,0.628,0.83,0.62,0.881,12,1.17066,0.6852,1.0,0.6465
937,-1.0,0.094,0.099,20.81231,0.094,20.81231,0.102,1.0,0.082,0.124,0.056,0.14,0.021,0.153,13,0.281002,0.1023,1.0,0.1204
938,-1.0,0.051,0.089,27.08712,0.072,27.64043,0.116,0.974,0.053,0.166,0.029,0.397,0.012,0.448,13,1.37826,0.1081,0.973,0.0839
939,-1.0,0.729,0.722,28.02635,0.729,28.02635,0.721,1.0,0.687,0.752,0.659,0.777,0.639,0.805,13,0.463798,0.7206,0.999,0.7428
940,-1.0,1.047,1.094,57.38767,1.047,57.38767,1.082,1.0,1.02,1.15,0.983,1.233,0.941,1.303,12,2.32968,1.0818,0.999,1.0956
941,-1.0,0.909,0.907,8.495196,0.909,8.495196,0.899,1.0,0.813,0.981,0.734,1.097,0.663,1.256,12,0.573059,0.8986,1.0,0.8691
942,-1.0,2.268,2.466,2.66402,2.203,2.770893,2.277,0.986,2.033,2.547,1.885,2.856,0.724,3.101,12,0.720423,2.2856,0.993,2.2623
943,-1.0,0.445,0.429,9.082231,0.445,9.082231,0.431,1.0,0.396,0.465,0.36,0.481,0.268,0.495,13,0.221176,0.4297,0.982,0.457
944,-1.0,1.815,1.77,12.06221,1.815,12.06221,1.642,0.853,1.238,1.898,0.685,2.066,0.575,2.223,13,3.21655,1.642,0.999,1.8214
945,-1.0,1.13,1.204,22.1839,1.13,22.1839,1.191,1.0,1.095,1.304,1.04,1.433,0.981,1.576,12,1.51034,1.1905,1.0,1.2319
946,-1.0,1.261,1.229,24.81453,1.047,24.99392,1.178,0.981,0.962,1.399,0.82,1.617,0.72,1.788,13,2.75463,1.1776,0.999,1.2173
947,-1.0,1.239,1.269,10.72093,1.239,10.72093,1.252,1.0,1.185,1.32,1.144,1.391,1.112,1.462,13,0.376734,1.2518,1.0,1.2417
948,-1.0,0.948,0.97,11.30791,0.948,11.30791,0.967,1.0,0.9,1.038,0.813,1.129,0.755,1.247,13,0.558858,0.9669,0.999,0.9144
949,-1.0,0.46,0.528,11.58654,0.46,11.58654,0.53,1.0,0.444,0.641,0.389,0.695,0.321,0.743,13,0.556137,0.5295,1.0,0.5641
950,-1.0,0.504,0.405,54.40001,0.504,54.40001,0.463,0.925,0.467,0.524,0.021,0.548,0.011,0.57,12,3.65075,0.498,0.924,0.5052
951,-1.0,1.759,1.764,16.82242,1.759,16.82242,1.737,0.998,1.586,1.878,1.428,2.037,1.284,2.315,13,1.7564,1.737,0.999,1.6635
952,-1.0,1.625,1.597,115.4746,1.599,115.6115,1.587,1.0,1.534,1.637,1.494,1.661,1.465,1.672,13,2.3913,1.5873,0.998,1.6083
953,-1.0,1.047,1.281,7.543214,1.047,7.543214,1.218,0.943,0.99,1.463,0.902,1.754,0.819,1.853,13,1.0468,1.2171,0.999,1.6921
954,-1.0,1.574,1.519,14.18705,1.574,14.18705,1.496,0.997,1.351,1.653,1.194,1.742,0.937,1.824,13,1.30902,1.4963,1.0,1.4645
955,-1.0,1.787,1.795,10.50853,1.759,10.58839,1.77,1.0,1.694,1.849,1.637,1.925,1.535,2.035,13,0.529161,1.7705,0.999,1.8333
956,-1.0,1.088,1.052,43.47665,1.088,43.47665,1.036,1.0,0.872,1.164,0.794,1.224,0.73,1.269,13,2.5245,1.0358,1.0,1.0844
957,-1.0,2.3,2.213,14.93341,2.018,15.48106,2.103,0.953,1.938,2.397,0.755,2.582,0.112,2.703,13,4.19079,2.1773,0.952,2.5126
958,-1.0,0.072,0.073,62.16028,0.072,62.16028,0.074,1.0,0.057,0.091,0.048,0.102,0.046,0.115,12,0.475135,0.0739,1.0,0.0857
959,-1.0,0.645,0.548,10.23739,0.645,10.23739,0.551,1.0,0.467,0.656,0.421,0.692,0.341,0.727,13,0.42627,0.5508,0.999,0.5064
960,-1.0,1.498,1.546,175.4087,1.498,175.4087,1.539,1.0,1.475,1.624,1.454,1.664,1.414,1.713,13,5.32462,1.5386,0.999,1.4754
961,-1.0,1.652,1.819,5.279819,1.625,5.329384,1.69,0.984,1.492,1.908,1.258,2.198,1.162,2.523,12,0.825158,1.689,0.999,1.2562
962,-1.0,1.047,1.134,21.37805,1.047,21.37805,1.116,1.0,0.982,1.277,0.915,1.375,0.86,1.468,13,1.50251,1.1154,0.999,1.1429
963,-1.0,1.217,1.287,18.99093,1.217,18.99093,1.228,0.999,1.128,1.337,0.953,1.499,0.904,1.66,12,1.59582,1.2278,0.999,1.2377
964,-1.0,1.284,1.274,14.6471,1.261,14.67946,1.244,0.999,1.086,1.389,1.003,1.557,0.93,1.695,13,1.14323,1.2435,0.999,1.2526
965,-1.0,1.217,1.209,9.805087,1.195,9.843718,1.187,0.996,1.034,1.338,0.868,1.502,0.757,1.687,13,0.919405,1.1866,0.999,1.1354
966,-1.0,0.27,0.27,1425.655,0.22,1436.42,0.219,1.0,0.205,0.234,0.199,0.238,0.191,0.239,12,7.62612,0.2187,0.529,0.2231
967,-1.0,1.284,1.272,18.26706,1.284,18.26706,1.255,1.0,1.19,1.341,0.987,1.394,0.893,1.453,13,1.04614,1.2552,1.0,1.2933
968,-1.0,1.261,1.257,31.50245,1.261,31.50245,1.245,1.0,1.203,1.299,1.033,1.335,0.88,1.379,13,1.63384,1.246,0.996,1.2956
969,-1.0,0.116,0.12,32.26515,0.127,32.35479,0.128,0.976,0.095,0.149,0.077,0.374,0.058,0.475,13,1.37623,0.1208,0.973,0.0759
970,-1.0,2.574,2.499,5.117797,2.538,5.175537,2.317,0.946,2.054,2.668,0.664,2.857,0.198,3.004,13,1.88614,2.4089,0.947,2.1865
971,-1.0,1.625,1.564,4.724694,1.625,4.724694,1.545,1.0,1.423,1.663,1.32,1.76,1.153,1.853,12,0.425895,1.5449,0.999,1.53
972,-1.0,0.474,0.787,15.22716,0.474,15.22716,0.77,0.756,0.48,1.182,0.312,1.452,0.143,1.857,13,3.82921,0.7688,0.999,0.6374
973,-1.0,0.853,0.823,12.12659,0.853,12.12659,0.819,0.996,0.723,0.907,0.637,1.025,0.548,1.257,13,0.86984,0.8185,0.999,0.8461
974,-1.0,0.729,0.921,15.10538,0.729,15.10538,0.863,0.833,0.62,1.129,0.401,1.657,0.207,2.054,13,3.4621,0.8615,0.999,1.3435
975,-1.0,0.89,1.039,12.74647,0.89,12.74647,1.016,0.998,0.853,1.202,0.756,1.336,0.689,1.46,13,1.00862,1.0154,0.999,1.0173
976,-1.0,0.781,0.843,8.295729,0.781,8.295729,0.837,1.0,0.757,0.923,0.718,1.0,0.676,1.065,13,0.345654,0.8373,1.0,0.8514
977,-1.0,0.781,0.753,2.585433,0.781,2.585433,0.754,0.998,0.663,0.846,0.532,0.914,0.366,1.026,12,0.209089,0.7543,0.999,0.7974
978,-1.0,4.428,4.333,41.63205,3.769,43.89622,3.94,0.998,3.652,4.344,3.475,4.563,3.267,5.003,13,7.98403,3.9385,0.997,3.7861
979,-1.0,0.781,0.865,21.43279,0.781,21.43279,0.857,0.999,0.736,0.982,0.66,1.088,0.604,1.245,13,1.38967,0.8569,0.999,1.0157
980,-1.0,0.308,0.305,390.9023,0.308,390.9023,0.305,1.0,0.289,0.323,0.278,0.328,0.276,0.34,13,2.50335,0.3049,1.0,0.3116
981,-1.0,4.996,5.008,228.8357,4.996,228.8357,4.99,1.0,4.902,5.08,4.809,5.135,4.792,5.146,12,9.01715,4.9812,0.882,4.9664
982,-1.0,0.161,0.164,45.3301,0.161,45.3301,0.164,1.0,0.147,0.18,0.137,0.193,0.126,0.223,12,0.490116,0.1638,1.0,0.1809
983,-1.0,0.987,0.966,23.90443,0.948,23.97738,0.96,1.0,0.902,1.022,0.828,1.058,0.74,1.094,13,0.85097,0.9601,0.999,0.9877
984,-1.0,1.353,1.432,30.11148,1.353,30.11148,1.396,1.0,1.314,1.481,1.275,1.658,1.24,1.745,13,1.55449,1.3955,1.0,1.3168
985,-1.0,1.523,1.505,15.50267,1.523,15.50267,1.48,1.0,1.365,1.596,1.229,1.671,1.069,1.762,13,1.10703,1.4804,0.998,1.5312
986,-1.0,1.678,1.68,6.063659,1.678,6.063659,1.673,1.0,1.621,1.728,1.565,1.763,1.469,1.795,13,0.197259,1.6735,0.999,1.5872
987,-1.0,1.424,1.439,7.711494,1.424,7.711494,1.416,1.0,1.299,1.528,1.215,1.631,1.143,1.758,13,0.474519,1.4156,0.999,1.4582
988,-1.0,0.549,0.548,42.68926,0.549,42.68926,0.546,1.0,0.518,0.573,0.5,0.6,0.484,0.635,12,0.714233,0.5462,1.0,0.5671
989,-1.0,0.127,0.129,38.14262,0.127,38.14262,0.132,1.0,0.105,0.158,0.086,0.183,0.068,0.21,11,0.678861,0.1316,1.0,0.152
990,-1.0,1.007,0.952,15.08656,1.007,15.08656,0.94,1.0,0.838,1.038,0.765,1.095,0.726,1.286,13,0.901855,0.9396,1.0,1.0227
991,-1.0,1.353,1.316,7.352919,1.195,7.515825,1.279,0.994,1.102,1.454,0.994,1.662,0.906,1.862,13,0.714161,1.2781,0.999,1.052
992,-1.0,0.138,0.136,25.97298,0.138,25.97298,0.137,1.0,0.116,0.159,0.102,0.174,0.088,0.188,13,0.257284,0.1373,1.0,0.1321
993,-1.0,0.928,0.936,17.25157,0.928,17.25157,0.935,1.0,0.901,0.976,0.856,1.009,0.81,1.044,13,0.402217,0.9353,1.0,0.9165
994,-1.0,0.534,0.533,21.66433,0.534,21.66433,0.532,1.0,0.484,0.583,0.446,0.625,0.41,0.652,12,0.581196,0.5324,1.0,0.5431
995,-1.0,1.307,1.283,36.30688,1.307,36.30688,1.275,1.0,1.199,1.349,1.13,1.409,1.065,1.466,13,1.46732,1.2753,1.0,1.3052
996,-1.0,0.645,0.649,45.98683,0.645,45.98683,0.648,1.0,0.627,0.668,0.621,0.683,0.62,0.7,13,0.364365,0.6482,1.0,0.6535
997,-1.0,1.678,1.856,16.0583,1.652,16.12558,1.736,0.972,1.483,2.022,1.256,2.324,1.09,2.572,12,2.73572,1.7363,0.998,2.097
998,-1.0,0.746,0.757,7.874389,0.746,7.874389,0.755,1.0,0.691,0.819,0.651,0.897,0.624,0.977,13,0.282915,0.7547,0.999,0.6998
999,-1.0,0.596,0.597,966.7696,0.596,966.7696,0.597,1.0,0.578,0.616,0.573,0.625,0.567,0.636,13,6.66888,0.5967,0.968,0.6106
1000,-1.0,1.815,1.639,2.578419,0.928,4.804731,1.444,0.872,0.995,1.838,0.887,2.016,0.79,2.236,12,0.989307,1.4434,0.999,1.5713
1001,-1.0,0.645,1.388,5.135852,0.645,5.135852,1.126,0.664,0.678,1.601,0.538,2.045,0.413,2.398,13,2.10137,1.1252,0.999,1.6541
1002,-1.0,1.377,1.392,15.01576,1.353,15.04273,1.368,0.997,1.196,1.546,1.003,1.74,0.895,1.865,13,1.46015,1.3677,0.999,1.3928
1003,-1.0,1.625,1.605,9.270868,1.574,9.366574,1.569,1.0,1.444,1.685,1.36,1.797,1.287,1.874,13,0.549307,1.5684,0.999,1.5672
1004,-1.0,1.152,1.101,8.027382,1.088,8.033121,1.09,1.0,0.943,1.222,0.808,1.296,0.744,1.378,13,0.509315,1.0904,1.0,0.7805
1005,-1.0,1.523,1.466,17.47602,1.498,17.49055,1.416,0.946,1.175,1.652,0.608,1.798,0.478,1.979,12,3.13143,1.416,0.998,1.6351
1006,-1.0,0.928,0.929,30.79258,0.928,30.79258,0.926,1.0,0.891,0.96,0.87,0.987,0.859,1.014,13,0.479126,0.9258,0.999,0.9418
1007,-1.0,0.948,0.922,20.59421,0.948,20.59421,0.92,1.0,0.812,1.022,0.734,1.11,0.605,1.196,13,1.22149,0.9203,0.999,0.9569
1008,-1.0,1.261,1.148,24.71901,1.261,24.71901,1.119,1.0,0.887,1.291,0.759,1.36,0.705,1.432,13,1.95441,1.1188,0.999,0.9397
1009,-1.0,1.574,1.608,9.596851,1.449,9.718491,1.557,0.996,1.38,1.747,1.263,1.916,1.172,2.21,13,1.00106,1.5557,0.999,1.4449
1010,-1.0,1.4,1.485,15.6955,1.377,15.72952,1.456,0.997,1.291,1.653,1.07,1.784,0.906,1.886,13,1.55622,1.4557,0.999,1.274
1011,-1.0,0.835,0.842,11.21016,0.835,11.21016,0.84,0.998,0.751,0.93,0.653,1.0,0.476,1.132,12,0.81886,0.8402,0.998,0.8126
1012,-1.0,0.389,0.392,45.71092,0.389,45.71092,0.39,0.999,0.353,0.423,0.322,0.469,0.291,0.594,11,1.73254,0.3892,0.998,0.3847
