col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
621,-1.0,1.988,2.402,7.405519,1.988,7.405519,1.997,0.934,1.649,2.322,1.441,2.861,1.276,3.345,11,2.05096,1.9953,0.998,1.9789
622,-1.0,2.367,2.305,3.682258,2.3,3.799073,1.993,0.825,0.917,2.451,0.272,2.597,0.083,2.761,11,1.54166,2.2887,0.836,0.0915
623,-1.0,2.756,2.719,6.963716,2.719,7.174675,2.675,0.992,2.577,2.801,2.432,2.875,0.399,2.945,11,2.54514,2.6927,0.992,2.6939
624,-1.0,0.282,0.262,8.540869,0.282,8.540869,0.272,1.0,0.198,0.349,0.134,0.4,0.075,0.439,11,0.390151,0.2717,0.999,0.3894
625,-1.0,0.612,0.843,4.038977,0.612,4.038977,0.843,0.69,0.425,1.098,0.155,3.914,0.015,4.71,7,7.60666,0.6786,0.944,0.8907
626,-1.0,0.628,0.599,1.438085,0.628,1.438085,0.611,0.993,0.531,0.692,0.424,0.75,0.085,0.812,9,0.186682,0.6106,1.0,0.6832
627,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
628,-1.0,0.161,0.158,20.59779,0.161,20.59779,0.159,1.0,0.141,0.176,0.125,0.189,0.11,0.203,10,0.272637,0.1586,1.0,0.1318
629,-1.0,3.191,3.167,6.34857,3.149,6.487372,2.983,0.958,2.891,3.262,0.465,3.38,0.341,3.489,11,2.85546,3.093,0.957,2.9715
630,-1.0,0.051,0.071,8.683867,0.051,8.683867,0.102,0.988,0.037,0.142,0.017,0.208,0.01,0.783,11,0.979943,0.0943,0.988,0.1193
631,-1.0,0.127,0.191,2.282803,0.138,2.384146,0.272,0.794,0.108,0.667,0.081,0.88,0.029,1.161,9,2.79744,0.2704,0.999,0.1435
632,-1.0,2.203,2.112,2.852427,2.14,2.982602,1.814,0.772,1.301,2.315,0.662,2.694,0.425,2.988,11,2.08282,1.8138,0.998,2.2003
633,-1.0,1.047,1.117,2.58237,1.047,2.58237,1.092,1.0,0.987,1.196,0.925,1.348,0.882,1.465,11,0.203113,1.0916,0.999,1.0449
634,-1.0,0.389,0.381,14.59391,0.389,14.59391,0.385,1.0,0.344,0.432,0.254,0.474,0.196,0.507,11,0.567263,0.385,0.999,0.3634
635,-1.0,0.628,0.607,7.90274,0.628,7.90274,0.601,1.0,0.552,0.648,0.502,0.671,0.472,0.7,9,0.339033,0.6007,0.999,0.5503
636,-1.0,1.473,1.447,9.367039,1.424,9.40784,1.423,1.0,1.307,1.535,1.211,1.664,1.069,1.824,10,1.01505,1.4233,0.999,1.4158
637,-1.0,0.711,0.705,4.72482,0.711,4.72482,0.705,1.0,0.681,0.73,0.67,0.749,0.577,0.772,11,0.114787,0.7048,0.999,0.6958
638,-1.0,1.239,1.24,2.89628,1.195,2.897066,1.159,0.8,0.801,1.516,0.538,1.86,0.111,2.359,9,1.42577,1.1575,0.998,1.3102
639,-1.0,1.988,1.748,3.543833,1.377,5.417207,1.516,0.743,0.96,1.996,0.722,2.191,0.165,2.398,11,2.45673,1.5178,0.997,1.3683
640,-1.0,5.056,5.055,389.7791,5.056,389.7791,5.055,1.0,4.984,5.127,4.968,5.144,4.918,5.147,11,11.1631,5.054,0.505,4.9843
641,-1.0,1.261,1.235,18.24061,1.239,18.28434,1.212,0.983,1.149,1.283,0.881,1.375,0.606,1.454,9,2.70516,1.2239,0.974,1.2465
642,-1.0,1.871,2.795,1.990922,1.548,2.447373,1.677,0.701,1.133,2.218,0.73,2.998,0.432,3.933,11,1.35259,1.6699,0.996,1.8802
643,-1.0,0.763,1.184,6.167654,0.763,6.167654,0.971,0.859,0.728,1.342,0.654,2.009,0.209,2.325,11,3.26642,0.9689,0.995,0.7281
644,-1.0,0.257,0.254,12.37041,0.257,12.37041,0.255,1.0,0.232,0.278,0.215,0.29,0.193,0.301,11,0.166355,0.2543,0.974,0.26
645,-1.0,0.504,2.807,2.728484,0.504,2.728484,0.497,0.976,0.343,0.63,0.215,0.762,0.125,3.871,9,1.79792,0.4898,0.997,0.4742
646,-1.0,3.108,2.214,17.66889,0.565,18.59573,1.381,0.323,0.5,2.376,0.175,3.152,0.04,3.706,11,28.6159,1.3763,0.998,2.2704
647,-1.0,0.46,0.425,5.971677,0.46,5.971677,0.447,0.996,0.331,0.563,0.216,0.65,0.052,0.719,11,0.505893,0.4467,1.0,0.385
648,-1.0,0.184,0.24,8.40033,0.208,8.519882,0.276,0.895,0.157,0.374,0.111,0.803,0.057,0.979,9,1.73216,0.2758,0.999,0.142
649,-1.0,0.361,0.268,3.280439,0.361,3.280439,0.321,0.989,0.2,0.43,0.077,0.522,0.018,0.633,11,0.261981,0.3211,1.0,0.4869
650,-1.0,1.353,1.106,5.25827,0.645,5.613721,1.041,0.734,0.616,1.428,0.466,1.685,0.064,2.182,10,3.42435,1.0389,0.998,1.1896
651,-1.0,0.835,0.829,12.96363,0.835,12.96363,0.829,1.0,0.789,0.871,0.759,0.907,0.729,0.947,11,0.352301,0.829,1.0,0.8185
652,-1.0,1.353,1.294,2.011237,1.307,2.020623,1.245,0.89,0.911,1.477,0.66,1.844,0.108,2.312,10,0.958109,1.2467,0.994,1.923
653,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
654,-1.0,0.628,0.632,11.51031,0.628,11.51031,0.63,1.0,0.572,0.695,0.533,0.732,0.503,0.77,11,0.384145,0.6304,1.0,0.6568
655,-1.0,2.756,2.073,2.612069,0.694,4.296596,1.319,0.247,0.498,2.395,0.144,2.985,0.041,3.332,10,11.6727,1.3161,0.999,0.569
656,-1.0,0.03,0.043,24.96204,0.041,24.9803,0.053,0.998,0.025,0.081,0.013,0.117,0.01,0.302,10,1.08238,0.0527,1.0,0.0546
657,-1.0,0.431,1.057,53.69849,0.431,53.69849,0.871,0.509,0.421,1.327,0.198,2.069,0.083,2.476,11,34.2752,0.8699,0.999,0.3435
658,-1.0,0.729,0.732,11.48695,0.729,11.48695,0.732,1.0,0.698,0.767,0.671,0.79,0.612,0.821,11,0.300206,0.7319,0.999,0.715
659,-1.0,0.678,0.636,14.60651,0.678,14.60651,0.633,0.998,0.536,0.708,0.497,0.773,0.467,1.118,11,1.32834,0.6323,0.998,0.7245
660,-1.0,1.473,1.592,11.64195,1.473,11.64195,1.523,0.989,1.352,1.691,1.245,1.979,1.126,2.291,11,1.72892,1.5218,0.999,1.4741
661,-1.0,5.056,5.04,120.8793,0.504,131.0024,0.508,0.998,0.466,0.526,0.44,0.586,0.405,5.021,11,75.7517,0.4951,0.979,0.496
662,-1.0,1.843,1.792,0.4101808,1.815,0.5246872,1.71,0.983,1.497,1.912,1.209,2.025,0.904,2.145,10,0.31866,1.7099,0.999,1.7105
663,-1.0,0.928,0.934,40.26368,0.928,40.26368,0.926,1.0,0.865,0.994,0.78,1.048,0.732,1.077,11,1.73582,0.9257,1.0,0.9335
664,-1.0,0.094,0.094,1265.194,0.094,1265.194,0.094,1.0,0.081,0.107,0.078,0.11,0.078,0.11,11,5.15659,0.0937,0.497,0.0945
665,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
666,-1.0,0.565,0.574,22.37045,0.565,22.37045,0.571,1.0,0.531,0.612,0.5,0.645,0.477,0.668,11,0.532809,0.5705,0.999,0.5939
667,-1.0,0.661,1.3,4.840658,0.661,4.840658,1.07,0.516,0.547,1.63,0.118,2.545,0.029,2.808,9,6.75105,1.0691,0.999,1.079
668,-1.0,0.817,0.795,3.573694,0.817,3.573694,0.788,1.0,0.677,0.892,0.621,1.0,0.577,1.088,11,0.2525,0.788,1.0,0.7044
669,-1.0,0.596,0.598,5.535396,0.596,5.535396,0.598,1.0,0.558,0.64,0.521,0.675,0.47,0.702,11,0.160589,0.598,1.0,0.5674
670,-1.0,0.01,0.019,190.9576,0.01,190.9576,0.029,1.0,0.012,0.05,0.01,0.109,0.01,0.182,10,4.81689,0.0288,1.0,0.04
671,-1.0,0.474,0.415,6.518692,0.474,6.518692,0.447,0.976,0.331,0.535,0.198,0.737,0.033,0.841,9,0.925584,0.4467,0.999,0.5081
672,-1.0,0.27,0.968,10.31038,0.295,10.34051,0.47,0.787,0.224,0.743,0.093,1.26,0.022,3.731,10,8.40425,0.4464,0.99,0.2642
673,-1.0,0.072,0.085,7.641862,0.083,7.773252,0.107,1.0,0.057,0.158,0.023,0.205,0.011,0.25,10,0.297162,0.1068,1.0,0.0631
674,-1.0,0.062,0.064,318.3733,0.062,318.3733,0.064,1.0,0.05,0.077,0.046,0.086,0.046,0.088,11,1.68354,0.0629,0.883,0.0692
675,-1.0,0.909,0.849,4.82061,0.628,4.842375,0.816,0.998,0.625,1.022,0.554,1.142,0.493,1.214,10,0.600706,0.8162,0.999,0.7669
676,-1.0,0.094,1.838,31.63294,0.105,31.77682,0.396,0.407,0.089,0.175,0.07,2.762,0.048,2.887,9,37.5607,0.1179,0.888,0.0902
677,-1.0,0.361,0.365,502.218,0.361,502.218,0.365,1.0,0.347,0.381,0.342,0.393,0.334,0.398,11,3.99775,0.3646,0.998,0.3488
678,-1.0,0.711,0.537,12.36968,0.711,12.36968,0.598,0.904,0.351,0.788,0.175,0.898,0.06,1.022,11,1.84197,0.5976,1.0,0.7767
679,-1.0,0.628,0.617,17.82627,0.628,17.82627,0.614,1.0,0.573,0.654,0.537,0.68,0.503,0.702,11,0.457569,0.6144,0.999,0.5811
680,-1.0,2.832,2.834,2.82685,2.794,2.937427,2.818,0.998,2.735,2.915,2.659,2.996,0.193,3.074,11,1.01963,2.822,0.998,2.7409
681,-1.0,1.261,1.248,0.8734943,1.217,0.9430587,1.215,0.999,1.068,1.353,0.979,1.507,0.902,1.688,11,0.0926968,1.2147,0.999,1.2513
682,-1.0,0.173,0.409,16.17486,0.295,16.81194,0.466,0.82,0.207,0.751,0.133,0.905,0.092,1.042,10,3.3256,0.4653,0.999,0.6849
683,-1.0,0.46,0.547,7.984777,0.46,7.984777,0.55,1.0,0.44,0.671,0.382,0.745,0.335,0.822,9,0.749572,0.55,1.0,0.4068
684,-1.0,0.417,0.405,18.02361,0.417,18.02361,0.405,1.0,0.369,0.438,0.338,0.467,0.312,0.5,11,0.431722,0.4051,1.0,0.4588
685,-1.0,1.548,1.507,4.377824,0.987,5.268008,1.309,0.887,0.952,1.662,0.774,1.935,0.643,2.272,11,1.25451,1.3077,0.998,1.5496
686,-1.0,0.375,0.374,10.54472,0.375,10.54472,0.374,1.0,0.345,0.403,0.319,0.422,0.29,0.444,8,0.325991,0.3736,1.0,0.4097
687,-1.0,0.504,0.499,31.91524,0.504,31.91524,0.5,1.0,0.481,0.523,0.457,0.538,0.249,0.541,11,1.16833,0.5005,0.998,0.4963
688,-1.0,0.208,0.222,17.33717,0.208,17.33717,0.222,1.0,0.199,0.247,0.191,0.273,0.18,0.287,11,0.236884,0.222,1.0,0.2138
689,-1.0,1.353,1.293,7.056125,1.195,7.993417,1.238,1.0,1.124,1.366,1.049,1.445,1.017,1.512,11,0.497766,1.2375,0.999,1.2261
690,-1.0,2.235,2.132,2.816809,2.203,2.835717,1.636,0.248,0.244,2.48,0.073,2.812,0.026,3.021,9,21.4539,1.6346,0.999,2.2304
691,-1.0,2.14,2.214,1.468994,2.14,1.468994,2.182,0.991,2.064,2.338,1.957,2.469,0.088,2.566,11,0.541319,2.1973,0.99,2.1953
692,-1.0,0.799,0.819,12.47266,0.799,12.47266,0.814,1.0,0.765,0.866,0.727,0.915,0.673,0.974,11,0.479452,0.8142,1.0,0.8285
693,-1.0,0.208,0.213,14.52055,0.208,14.52055,0.214,1.0,0.186,0.244,0.168,0.272,0.147,0.291,11,0.272214,0.2142,0.998,0.2028
694,-1.0,2.235,2.372,9.775779,2.203,9.886716,2.26,0.987,2.108,2.481,1.947,2.708,0.09,2.859,10,4.13071,2.2867,0.986,2.1018
695,-1.0,0.504,0.502,19.20016,0.504,19.20016,0.503,1.0,0.48,0.526,0.462,0.539,0.439,0.55,11,0.266831,0.5026,0.997,0.5129
696,-1.0,0.403,0.392,6.904966,0.403,6.904966,0.402,0.998,0.335,0.47,0.243,0.514,0.074,0.547,11,0.408481,0.4022,0.998,0.4503
697,-1.0,1.599,1.614,2.400196,1.523,2.493626,1.531,0.999,1.361,1.71,1.195,1.888,1.036,2.047,11,0.315752,1.5306,0.999,1.2728
698,-1.0,0.295,0.296,157.2824,0.295,157.2824,0.295,1.0,0.27,0.314,0.254,0.367,0.24,0.382,8,4.44225,0.2951,0.999,0.2895
699,-1.0,1.929,1.545,5.212924,0.928,5.651895,1.232,0.682,0.785,1.749,0.523,2.185,0.243,2.584,11,2.48842,1.232,0.996,1.1367
700,-1.0,0.282,0.25,4.520044,0.282,4.520044,0.278,1.0,0.181,0.373,0.097,0.418,0.039,0.465,11,0.240458,0.2779,1.0,0.2779
701,-1.0,1.958,1.624,4.284848,1.4,4.503243,1.414,0.74,0.961,1.876,0.729,2.252,0.523,2.604,10,1.79373,1.4137,0.998,1.0825
702,-1.0,0.763,0.816,1.082631,0.763,1.082631,0.808,1.0,0.72,0.897,0.676,1.037,0.633,1.153,11,0.0875889,0.8076,1.0,0.7417
703,-1.0,1.239,1.228,6.928014,1.239,6.928014,1.204,1.0,1.099,1.305,0.946,1.385,0.864,1.457,11,0.562856,1.2039,1.0,1.2502
704,-1.0,0.01,0.07,29.55712,0.03,30.64787,0.19,0.843,0.03,0.423,0.012,0.745,0.01,0.803,11,4.47972,0.1897,1.0,0.7315
705,-1.0,0.835,0.885,12.94611,0.835,12.94611,0.868,0.999,0.744,1.006,0.646,1.157,0.593,1.271,11,1.12754,0.8675,0.999,0.857
706,-1.0,0.694,0.731,6.637349,0.694,6.637349,0.733,0.969,0.583,0.892,0.457,1.096,0.25,1.347,11,0.963828,0.7329,0.999,0.9402
707,-1.0,1.523,1.524,2439.081,0.105,2535.507,0.105,1.0,0.092,0.118,0.089,0.121,0.088,0.121,9,13.9099,0.1046,0.498,0.1005
708,-1.0,0.694,0.685,12.86448,0.694,12.86448,0.683,0.999,0.625,0.737,0.547,0.78,0.486,0.823,11,0.596994,0.6831,0.999,0.5681
709,-1.0,0.504,0.497,18.9405,0.504,18.9405,0.497,1.0,0.473,0.525,0.386,0.539,0.351,0.554,11,0.480634,0.4965,1.0,0.5302
710,-1.0,1.195,1.471,0.6525109,0.909,0.6806397,1.172,0.796,0.81,1.552,0.565,2.04,0.359,2.763,9,0.328491,1.1692,0.997,0.6947
711,-1.0,0.094,1.868,6.258182,0.116,6.502121,0.915,0.081,0.102,2.784,0.051,3.065,0.015,3.222,11,91.5182,0.914,0.999,0.0664
712,-1.0,0.489,0.502,4.801986,0.504,4.805856,0.506,0.999,0.439,0.574,0.37,0.643,0.209,0.692,9,0.387041,0.5056,0.999,0.4795
713,-1.0,0.58,0.606,8.677699,0.58,8.677699,0.606,1.0,0.561,0.653,0.532,0.684,0.512,0.702,11,0.228161,0.6059,1.0,0.5743
714,-1.0,0.417,0.394,12.0525,0.417,12.0525,0.394,1.0,0.354,0.433,0.318,0.457,0.292,0.481,11,0.294965,0.3941,1.0,0.4118
715,-1.0,0.083,0.105,27.52372,0.083,27.52372,0.126,1.0,0.068,0.198,0.047,0.254,0.025,0.287,11,1.06288,0.1262,0.999,0.1097
716,-1.0,2.434,2.314,7.101795,2.434,7.101795,2.314,0.995,1.983,2.631,1.759,2.838,0.533,2.985,6,6.48001,2.3209,0.995,2.6136
717,-1.0,0.661,0.638,10.76876,0.661,10.76876,0.637,1.0,0.568,0.693,0.532,0.763,0.512,0.838,11,0.44495,0.6365,1.0,0.537
718,-1.0,0.01,0.016,81.17521,0.01,81.17521,0.02,1.0,0.011,0.035,0.01,0.052,0.01,0.068,9,0.808665,0.0197,1.0,0.0363
719,-1.0,1.13,1.399,0.2839558,1.047,0.4722101,1.202,0.962,0.974,1.461,0.877,1.714,0.768,1.927,8,0.0986918,1.2017,0.999,1.0227
720,-1.0,0.22,0.283,8.872493,0.22,8.872493,0.365,0.879,0.184,0.574,0.077,0.743,0.017,0.838,11,1.20738,0.3653,1.0,0.1904
721,-1.0,0.549,0.567,43.93095,0.549,43.93095,0.565,1.0,0.523,0.61,0.494,0.649,0.469,0.692,11,1.24457,0.5648,1.0,0.5703
722,-1.0,1.988,1.75,1.00157,1.4,2.726285,1.486,0.718,0.959,1.95,0.734,2.212,0.502,2.488,10,1.07705,1.485,0.998,1.3629
723,-1.0,2.109,1.777,7.906807,1.498,8.05569,1.696,0.902,1.397,2.131,0.613,2.382,0.023,2.589,10,3.91224,1.7231,0.983,1.588
724,-1.0,2.832,2.796,176.0074,2.832,176.0074,2.786,0.984,2.781,2.877,2.742,2.894,0.048,2.952,9,86.5258,2.8287,0.984,2.7974
725,-1.0,2.909,2.891,359.4575,2.909,359.4575,2.885,1.0,2.823,2.948,2.769,2.967,2.711,3.006,9,17.7227,2.885,0.999,2.8447
726,-1.0,1.068,1.266,6.438531,1.007,6.469846,1.059,0.738,0.671,1.414,0.419,1.936,0.255,2.526,11,2.48092,1.0562,0.998,1.0031
727,-1.0,1.195,1.22,2.956625,1.173,2.984335,1.189,1.0,1.105,1.277,1.051,1.372,1.02,1.438,11,0.154313,1.189,1.0,1.0917
728,-1.0,0.628,0.633,8.545037,0.628,8.545037,0.634,1.0,0.583,0.689,0.525,0.721,0.467,0.755,11,0.307818,0.6341,0.999,0.6444
729,-1.0,0.504,0.49,6.860776,0.504,6.860776,0.489,1.0,0.444,0.534,0.373,0.563,0.329,0.588,11,0.239829,0.4887,1.0,0.4867
730,-1.0,0.417,0.376,49.69086,0.417,49.69086,0.385,0.979,0.278,0.47,0.189,0.659,0.101,1.266,10,8.5325,0.3822,0.997,0.6498
731,-1.0,0.072,1.589,9.604062,0.27,10.70703,0.476,0.732,0.153,0.513,0.061,3.182,0.018,3.546,11,6.98569,0.3189,0.937,0.1262
732,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
733,-1.0,2.018,2.031,8.663114,1.988,8.713588,1.982,0.989,1.839,2.137,1.524,2.355,0.843,2.541,11,1.86997,1.9902,0.991,1.973
734,-1.0,5.961,5.956,212.6016,5.961,212.6016,5.954,1.0,5.866,5.955,5.821,5.96,5.792,5.961,10,5.29697,5.8919,0.05,5.9331
735,-1.0,0.628,0.831,5.066149,0.628,5.066149,0.77,0.662,0.354,1.147,0.112,2.278,0.025,2.725,10,3.38939,0.7681,0.999,0.6769
736,-1.0,0.948,1.019,3.678519,0.928,3.688614,0.998,0.982,0.847,1.178,0.691,1.38,0.543,1.579,11,0.573807,0.9975,0.999,0.7836
737,-1.0,0.094,0.1,9.955963,0.094,9.955963,0.101,1.0,0.083,0.119,0.078,0.138,0.049,0.166,10,0.191017,0.1014,1.0,0.0866
738,-1.0,0.295,0.294,368.6567,0.295,368.6567,0.294,1.0,0.279,0.311,0.268,0.315,0.264,0.337,9,4.48053,0.2941,1.0,0.2989
739,-1.0,0.711,0.635,4.509192,0.711,4.509192,0.653,0.896,0.485,0.817,0.233,0.975,0.172,1.127,11,0.754391,0.653,0.999,0.7493
740,-1.0,2.756,2.765,1118.398,2.756,1118.398,2.76,1.0,2.702,2.822,2.648,2.885,2.628,2.951,9,60.2008,2.7597,0.997,2.777
741,-1.0,0.781,0.778,17.6593,0.781,17.6593,0.775,1.0,0.729,0.822,0.67,0.866,0.589,0.912,11,0.713586,0.7748,0.999,0.7152
742,-1.0,0.094,0.093,414.5018,0.094,414.5018,0.093,1.0,0.08,0.107,0.078,0.11,0.068,0.11,10,2.52186,0.0928,0.518,0.0881
743,-1.0,2.719,2.768,6.826799,2.646,6.990176,2.432,0.877,2.378,2.847,0.462,3.07,0.396,3.258,11,2.78903,2.682,0.881,2.6604
744,-1.0,2.172,2.119,12.0659,2.14,12.20554,1.667,0.504,0.754,2.238,0.68,2.357,0.475,2.478,10,6.85613,2.1574,0.612,1.8315
745,-1.0,0.22,0.349,28.2099,0.22,28.2099,0.407,0.641,0.181,0.753,0.132,0.791,0.112,0.823,11,3.97129,0.2068,0.623,0.7352
746,-1.0,2.909,2.901,1065.624,2.909,1065.624,2.898,1.0,2.851,2.954,2.789,2.979,2.731,3.04,9,54.7876,2.8978,0.993,2.8811
747,-1.0,2.3,2.75,5.013616,2.048,5.283133,1.926,0.772,1.368,2.393,0.996,2.981,0.847,3.548,11,2.76751,1.9234,0.998,1.9436
748,-1.0,0.245,0.289,4.793387,0.27,4.823784,0.319,0.997,0.217,0.43,0.133,0.501,0.033,0.552,11,0.384141,0.3188,0.999,0.3832
749,-1.0,0.282,0.299,9.532152,0.282,9.532152,0.301,1.0,0.264,0.348,0.24,0.384,0.209,0.406,11,0.273285,0.3011,1.0,0.29
750,-1.0,2.503,2.428,3.404316,0.519,7.222857,1.662,0.165,0.458,2.573,0.206,2.916,0.054,3.16,10,34.5862,1.6605,0.999,0.6126
751,-1.0,0.094,0.089,10.09431,0.094,10.09431,0.108,0.987,0.05,0.12,0.02,0.159,0.011,2.138,11,2.71855,0.0922,0.987,0.0958
752,-1.0,0.094,0.675,13.75395,0.094,13.75395,0.232,0.952,0.075,0.142,0.054,2.801,0.028,2.904,11,5.47679,0.1037,0.952,0.1442
753,-1.0,0.948,1.015,1.443875,0.948,1.443875,1.001,1.0,0.925,1.086,0.889,1.173,0.856,1.243,11,0.0928181,1.0009,1.0,1.0018
754,-1.0,0.295,0.295,356.3702,0.295,356.3702,0.295,1.0,0.28,0.311,0.276,0.315,0.264,0.327,11,2.80677,0.2953,1.0,0.2877
755,-1.0,0.01,2.286,205.3232,0.02,206.1264,1.334,0.0,0.02,3.544,0.011,3.606,0.01,3.677,10,1.32736E39,0.0445,0.628,3.5199
756,-1.0,0.01,0.137,21.13468,0.22,23.37613,0.206,0.972,0.104,0.293,0.023,0.491,0.011,0.666,11,1.96737,0.2062,1.0,0.3574
757,-1.0,0.389,0.301,4.315814,0.389,4.315814,0.351,0.985,0.217,0.481,0.097,0.574,0.026,0.675,11,0.369337,0.3508,1.0,0.3128
758,-1.0,0.763,0.764,3.327509,0.763,3.327509,0.765,0.821,0.493,1.026,0.231,1.278,0.122,1.83,11,0.865201,0.7611,0.997,0.591
759,-1.0,0.89,0.863,47.39813,0.872,47.54944,0.842,1.0,0.773,0.9,0.74,0.931,0.709,1.092,11,2.41631,0.8403,0.99,0.8574
760,-1.0,0.504,0.46,8.865538,0.504,8.865538,0.477,0.994,0.371,0.583,0.244,0.693,0.083,0.736,11,0.754616,0.4768,1.0,0.4703
761,-1.0,0.661,0.706,17.70797,0.661,17.70797,0.7,0.99,0.585,0.798,0.531,0.994,0.469,1.232,11,1.77781,0.7001,0.999,0.584
762,-1.0,0.245,0.208,14.11102,0.27,14.21778,0.245,1.0,0.173,0.32,0.057,0.377,0.017,0.423,11,0.715825,0.2453,1.0,0.2091
763,-1.0,0.27,0.262,16.22356,0.27,16.22356,0.266,1.0,0.217,0.317,0.171,0.348,0.132,0.37,11,0.482026,0.2656,1.0,0.2589
764,-1.0,0.321,0.373,70.10168,0.321,70.10168,0.49,0.689,0.236,0.96,0.073,1.208,0.016,1.315,10,20.2685,0.4889,0.999,1.1483
765,-1.0,0.596,0.597,6.238231,0.596,6.238231,0.601,0.997,0.545,0.663,0.459,0.7,0.215,0.758,11,0.424015,0.6015,0.999,0.6354
766,-1.0,0.361,0.353,7.771468,0.361,7.771468,0.366,0.997,0.302,0.438,0.199,0.489,0.049,0.551,11,0.489197,0.3663,1.0,0.471
767,-1.0,0.763,0.766,7.028576,0.763,7.028576,0.783,0.964,0.704,0.868,0.527,1.096,0.027,2.335,11,2.17011,0.7912,0.979,0.6509
768,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
769,-1.0,0.094,1.141,10.73711,0.105,10.79321,0.876,0.188,0.161,1.553,0.086,2.255,0.039,2.549,11,32.1917,0.3645,0.586,1.63
770,-1.0,0.417,0.793,39.63915,0.417,39.63915,0.566,0.855,0.346,0.822,0.232,1.34,0.113,2.701,11,15.7914,0.5498,0.99,0.3589
771,-1.0,0.549,0.579,11.64965,0.549,11.64965,0.579,1.0,0.537,0.628,0.516,0.676,0.484,0.7,11,0.317056,0.5779,0.992,0.5692
772,-1.0,0.549,0.39,62.96826,0.549,62.96826,0.447,0.794,0.05,0.57,0.033,0.585,0.018,0.588,11,5.65098,0.5503,0.794,0.0591
773,-1.0,0.519,0.51,10.39508,0.519,10.39508,0.51,1.0,0.476,0.545,0.444,0.571,0.412,0.602,11,0.251663,0.5105,1.0,0.5132
774,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
775,-1.0,1.353,1.325,3.487496,1.353,3.487496,1.293,0.974,1.131,1.439,0.855,1.696,0.739,2.016,11,0.613899,1.2924,0.999,0.7708
776,-1.0,1.958,1.83,4.727895,1.929,4.78662,1.764,1.0,1.536,1.968,1.393,2.069,1.288,2.204,10,0.779704,1.7639,0.999,1.8415
777,-1.0,0.22,0.224,9.656394,0.232,9.665279,0.226,1.0,0.192,0.261,0.168,0.284,0.147,0.3,8,0.295305,0.2259,1.0,0.2062
778,-1.0,0.928,0.972,10.45444,0.928,10.45444,0.971,0.998,0.867,1.086,0.787,1.166,0.138,1.259,11,1.51415,0.972,0.998,1.0702
779,-1.0,0.58,0.593,20.97284,0.58,20.97284,0.586,1.0,0.536,0.635,0.506,0.704,0.484,0.732,11,0.649718,0.586,1.0,0.5659
780,-1.0,0.083,0.088,4.963158,0.094,5.168281,0.108,1.0,0.061,0.159,0.026,0.2,0.011,0.249,11,0.161269,0.108,1.0,0.1065
781,-1.0,2.832,2.606,9.157362,2.832,9.157362,2.091,0.389,0.877,2.927,0.166,3.145,0.074,3.305,9,19.5275,2.0902,0.999,1.0895
782,-1.0,0.678,0.654,4.897612,0.678,4.897612,0.653,1.0,0.581,0.715,0.509,0.744,0.453,0.768,9,0.284929,0.653,0.999,0.5461
783,-1.0,0.694,0.662,15.34176,0.694,15.34176,0.654,1.0,0.528,0.723,0.488,0.746,0.463,0.766,11,0.904069,0.6544,1.0,0.7104
784,-1.0,0.138,0.138,195.412,0.138,195.412,0.138,1.0,0.125,0.152,0.121,0.157,0.111,0.166,10,1.54519,0.1379,0.972,0.1422
785,-1.0,0.948,1.091,1.011622,0.948,1.011622,1.06,0.993,0.907,1.235,0.824,1.413,0.74,1.571,10,0.222602,1.0594,0.999,0.9388
786,-1.0,1.548,1.572,4.857984,1.523,4.933599,1.544,1.0,1.464,1.632,1.385,1.7,1.274,1.745,11,0.285921,1.5434,0.999,1.5825
787,-1.0,0.519,0.447,2.212444,0.519,2.212444,0.456,0.999,0.338,0.567,0.263,0.676,0.215,0.759,10,0.20697,0.4563,1.0,0.2842
788,-1.0,1.449,1.766,27.4555,1.307,27.53212,1.449,0.9,1.165,1.729,0.997,2.327,0.599,2.928,10,10.1494,1.4471,0.997,1.5878
789,-1.0,1.449,1.393,5.030555,1.4,5.133484,1.335,0.986,1.064,1.556,0.889,1.719,0.732,1.891,10,0.949834,1.3348,0.999,1.6337
