PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,U_B,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
2618,1.335,0.212,0.177,0.405,2.771,0.407,0.516,-0.047,0,0,0
2619,1.335,0.213,0.179,-0.061,0.064,0.86,1.292,0.489,0,0,0
2620,1.335,0.516,0.828,0.293,1.23,0.491,0.849,0.36,0,0,0
2621,1.335,0.239,0.278,0.281,2.307,0.437,0.725,-0.029,0,0,0
2622,1.335,0.811,1.308,0.966,0.856,1.053,1.734,1.381,2,1,0
2623,1.335,0.952,1.604,1.422,1.3,0.957,1.616,1.442,0,0,0
2624,1.335,0.342,0.511,0.321,1.685,0.353,0.368,0.268,0,0,0
2625,1.335,0.39,0.481,0.006,0.85,0.365,0.456,0.286,0,0,0
2626,1.335,0.322,0.458,0.666,1.825,0.339,0.38,0.59,0,0,0
2627,1.335,0.337,0.52,0.796,2.713,0.539,0.709,0.175,0,0,0
2628,1.335,0.578,0.945,0.466,1.445,0.577,0.791,0.381,0,0,0
2629,1.335,0.562,0.812,0.443,1.104,0.527,0.904,0.583,5,99,0
2630,1.335,0.352,0.417,-0.041,0.962,0.358,0.396,0.05,0,0,0
2631,1.335,0.751,1.181,1.19,1.152,0.862,1.276,1.348,0,0,0
2632,1.335,0.891,1.33,1.348,1.261,0.926,1.407,1.442,0,0,0
2633,1.335,0.277,0.296,-0.06,0.371,0.473,0.637,0.542,0,0,0
2634,1.335,0.265,0.258,0.089,0.496,0.521,0.674,0.223,2,1,0
2635,1.335,0.311,0.426,1.022,2.954,0.486,0.712,0.623,0,0,0
2636,1.335,0.845,1.481,1.071,1.256,0.844,1.484,1.121,0,0,0
2637,1.335,0.475,0.77,0.423,1.18,0.493,0.813,0.575,0,0,0
2638,1.335,0.542,0.826,0.719,1.337,0.542,0.826,0.719,0,0,0
2639,1.335,1.349,2.218,1.146,1.651,1.037,1.642,0.803,0,0,0
2640,1.335,0.723,1.036,1.084,1.034,0.769,1.157,1.305,0,0,0
2641,1.335,0.443,0.759,0.378,0.151,0.364,0.506,1.154,0,0,0
2642,1.335,1.219,2.024,1.499,1.247,1.345,2.184,1.517,0,0,0
2643,1.335,1.229,2.052,1.353,1.214,1.338,2.2,1.472,0,0,0
2644,1.335,1.08,1.681,1.147,1.248,1.13,1.795,1.218,0,0,0
2645,1.335,0.233,0.219,-0.058,0.641,0.375,0.466,0.222,0,0,0
2646,1.335,0.324,0.371,0.514,0.675,0.595,0.761,0.165,0,0,0
2647,1.335,0.428,0.532,-0.06,0.418,0.696,0.998,0.511,0,0,0
2648,1.335,0.212,0.177,0.065,0.071,0.7,1.109,-0.053,0,0,0
2649,1.335,0.478,0.795,0.424,2.105,0.615,0.766,-0.06,0,0,0
2650,1.335,0.631,1.114,0.686,1.585,0.567,0.894,0.549,0,0,0
2651,1.335,0.891,1.384,1.022,1.102,1.002,1.628,1.302,2,3,0
2652,1.335,0.273,0.315,0.071,0.339,0.517,0.693,0.569,0,0,0
2653,1.335,0.372,0.549,0.042,1.623,0.358,0.378,-0.06,0,0,0
2654,1.335,0.213,0.18,-0.061,0.034,0.732,1.14,0.676,0,0,0
2655,1.335,0.366,0.587,0.444,1.747,0.367,0.501,0.299,0,0,0
2656,1.335,0.561,0.895,0.741,1.656,0.477,0.676,0.629,0,0,0
2657,1.335,0.854,1.492,1.241,1.47,0.86,1.35,1.146,0,0,0
2658,1.335,0.212,0.178,-0.04,0.622,0.212,0.178,0.266,0,0,0
2659,1.335,0.963,1.686,1.15,2.068,0.881,1.294,0.681,0,0,0
2660,1.335,0.629,0.875,0.483,1.017,0.667,1.004,0.735,0,0,0
2661,1.335,1.352,2.22,1.281,1.466,1.194,1.995,1.188,0,0,0
2662,1.335,1.146,1.931,1.197,1.366,1.123,1.893,1.164,0,0,0
2663,1.335,0.213,0.183,-0.06,0.433,0.306,0.385,0.498,2,4,0
2664,1.335,0.436,0.656,0.927,2.717,0.586,0.871,0.764,0,0,0
2665,1.335,0.212,0.178,-0.061,0.056,0.741,1.042,0.438,0,0,0
2666,1.335,0.725,1.071,1.218,1.032,0.742,1.16,1.349,0,0,0
2667,1.335,0.748,1.272,1.124,1.746,0.66,0.933,1.096,0,0,0
2668,1.335,0.475,0.823,0.257,1.488,0.47,0.69,0.095,0,0,0
2669,1.335,0.933,1.628,1.149,1.721,0.745,1.139,0.956,0,0,0
2670,1.335,1.262,2.086,1.392,1.646,0.948,1.572,1.184,0,0,0
2671,1.335,0.371,0.605,0.527,0.743,0.303,0.482,1.065,0,0,0
2672,1.335,1.106,1.877,-0.06,0.105,0.212,0.178,1.443,0,0,0
2673,1.335,0.632,0.846,0.471,0.807,0.751,1.143,0.794,2,1,0
2674,1.335,0.653,0.875,0.224,0.837,0.695,1.04,0.558,2,4,0
2675,1.335,0.436,0.749,0.98,2.512,0.605,0.882,0.357,0,0,0
2676,1.335,0.512,0.896,0.409,1.563,0.521,0.733,0.251,0,0,0
2677,1.335,0.217,0.191,0.522,0.473,0.492,0.626,0.596,0,0,0
2678,1.335,0.49,0.637,0.413,1.089,0.516,0.675,0.594,0,0,0
2679,1.335,0.645,0.861,0.252,0.871,0.646,0.927,0.493,0,0,0
2680,1.335,0.337,0.524,0.824,2.343,0.4,0.491,0.679,0,0,0
2681,1.335,1.013,1.693,1.583,2.026,0.87,1.42,1.361,0,0,0
2682,1.335,0.24,0.236,0.513,1.072,0.27,0.279,0.509,0,0,0
2683,1.335,0.427,0.727,0.619,2.267,0.438,0.56,0.339,0,0,0
2684,1.335,0.214,0.183,0.251,1.88,0.213,0.18,0.224,0,0,0
2685,1.335,0.452,0.596,0.527,1.246,0.466,0.635,0.588,5,99,0
2686,1.335,1.006,1.735,1.547,1.476,0.949,1.592,1.336,0,0,0
2687,1.335,0.777,1.243,1.034,0.883,0.771,1.298,1.492,1,4,1769
2688,1.335,0.215,0.185,-0.06,0.243,0.502,0.67,0.373,0,0,0
2689,1.335,0.727,1.085,0.8,0.471,0.976,1.682,1.713,0,0,0
2690,1.335,0.212,0.178,0.003,2.145,0.212,0.177,0.175,0,0,0
2691,1.335,0.633,0.931,0.701,1.245,0.687,1.032,0.701,0,0,0
2692,1.335,0.531,0.94,0.611,1.768,0.513,0.698,0.417,2,4,0
2693,1.335,0.836,1.417,1.076,1.306,0.843,1.434,1.1,0,0,0
2694,1.335,0.743,1.213,1.267,1.072,0.835,1.411,1.501,1,3,1775
2695,1.335,0.736,1.074,1.141,0.987,0.791,1.298,1.326,0,0,0
2696,1.335,0.522,0.923,0.39,1.529,0.479,0.811,0.171,0,0,0
2697,1.335,0.834,1.356,0.585,1.482,0.797,1.187,0.43,0,0,0
2698,1.335,0.263,0.343,0.361,3.228,0.412,0.388,0.387,0,0,0
2699,1.335,0.522,0.703,0.379,1.188,0.526,0.769,0.505,0,0,0
2700,1.335,0.462,0.592,0.308,2.908,0.272,0.281,-0.059,0,0,0
2701,1.335,0.493,0.643,0.235,0.905,0.511,0.705,0.501,0,0,0
2702,1.335,0.437,0.555,0.148,0.605,0.547,0.755,0.472,0,0,0
2703,1.335,0.289,0.395,0.325,1.757,0.286,0.338,0.149,0,0,0
2704,1.335,0.519,0.701,0.246,0.918,0.494,0.751,0.547,0,0,0
2705,1.335,0.3,0.519,0.744,2.471,0.73,0.884,0.194,0,0,0
2706,1.335,0.602,0.808,0.361,0.538,0.709,1.272,1.181,0,0,0
2707,1.335,0.213,0.18,-0.06,2.556,0.212,0.177,-0.059,0,0,0
2708,1.335,0.336,0.393,0.189,1.198,0.342,0.402,0.233,0,0,0
2709,1.335,0.57,1.021,0.728,2.17,0.555,0.711,0.607,0,0,0
2710,1.335,0.785,1.233,0.974,1.524,0.675,0.989,0.906,0,0,0
2711,1.335,0.86,1.46,1.137,2.237,0.667,0.996,1.097,0,0,0
2712,1.335,0.361,0.559,0.374,3.191,0.283,0.302,-0.061,0,0,0
2713,1.335,0.604,0.896,0.884,2.262,0.454,0.752,0.079,0,0,0
2714,1.335,0.259,0.326,0.11,1.287,0.255,0.313,0.141,0,0,0
2715,1.335,0.213,0.179,0.532,3.163,0.212,0.178,0.967,0,0,0
2716,1.335,0.233,0.232,-0.06,0.245,0.661,0.898,0.446,0,0,0
2717,1.335,0.424,0.53,-0.061,0.41,0.33,0.566,0.613,0,0,0
2718,1.335,0.695,0.997,0.517,0.884,0.862,1.329,0.801,0,0,0
2719,1.335,0.51,0.839,0.759,1.173,0.473,0.825,0.832,0,0,0
2720,1.335,0.812,1.339,0.01,0.512,1.359,2.339,1.247,0,0,0
2721,1.335,0.697,0.97,0.396,0.57,0.954,1.63,1.092,0,0,0
2722,1.335,0.529,0.691,0.072,0.965,0.509,0.654,0.206,0,0,0
2723,1.335,0.832,1.373,1.396,1.274,0.862,1.418,1.456,0,0,0
2724,1.335,0.872,1.386,1.031,1.335,0.872,1.386,1.031,2,2,0
2725,1.335,1.026,1.715,1.222,1.189,1.139,1.891,1.414,0,0,0
2726,1.335,0.812,1.332,-0.058,0.358,1.275,2.232,1.506,0,0,0
2727,1.335,0.725,1.101,0.864,0.947,0.811,1.395,1.112,0,0,0
2728,1.335,0.212,0.177,-0.05,0.255,0.459,0.455,-0.057,0,0,0
2729,1.335,0.534,0.766,0.658,1.331,0.534,0.766,0.658,0,0,0
2730,1.335,0.819,1.319,1.083,1.329,0.819,1.319,1.083,2,4,0
2731,1.335,0.591,0.772,-0.061,0.171,1.147,1.94,1.149,0,0,0
2732,1.335,0.316,0.368,0.15,1.282,0.307,0.374,0.169,0,0,0
2733,1.335,0.714,1.269,0.898,1.548,0.662,0.982,0.808,1,3,1744
2734,1.335,0.364,0.575,0.398,3.015,0.323,0.368,-0.06,0,0,0
2735,1.335,0.924,1.571,1.094,1.509,0.822,1.289,1.003,0,0,0
2736,1.335,0.327,0.49,0.304,1.852,0.323,0.366,0.105,0,0,0
2737,1.335,0.641,0.859,0.751,0.566,0.906,1.47,1.248,0,0,0
2738,1.335,0.516,0.693,1.281,1.279,0.523,0.697,1.312,0,0,0
2739,1.335,0.514,0.696,1.2,2.795,0.674,1.022,0.768,0,0,0
2740,1.335,0.676,0.945,0.671,0.907,0.761,1.119,1.083,1,4,1739
2741,1.335,0.686,1.081,0.728,1.069,0.619,1.055,1.003,0,0,0
2742,1.335,0.27,0.343,-0.003,2.857,0.265,0.226,-0.06,0,0,0
2743,1.335,0.564,1.01,0.662,0.95,0.322,0.59,1.18,1,4,1742
2744,1.335,1.438,2.338,1.319,1.774,1.159,1.837,1.031,0,0,0
2745,1.335,0.402,0.66,0.384,1.742,0.402,0.515,0.19,0,0,0
2746,1.335,0.517,0.686,0.401,0.637,0.596,0.92,1.024,0,0,0
2747,1.335,0.423,0.532,0.057,1.08,0.435,0.545,0.151,0,0,0
2748,1.335,0.559,0.994,0.747,1.958,0.612,0.879,0.508,0,0,0
2749,1.335,0.786,1.394,1.06,1.73,0.692,0.958,1.119,0,0,0
2750,1.335,0.214,0.183,-0.059,0.201,0.571,0.739,0.342,0,0,0
2751,1.335,1.218,2.017,0.751,1.242,1.207,2.028,0.81,0,0,0
2752,1.335,0.732,1.151,0.667,1.197,0.731,1.225,0.794,0,0,0
2753,1.335,0.34,0.4,0.185,0.446,0.667,0.891,0.474,0,0,0
2754,1.335,0.404,0.663,0.153,1.669,0.413,0.475,-0.06,1,2,1734
2755,1.335,0.431,0.546,0.401,1.331,0.431,0.546,0.401,0,0,0
2756,1.335,0.213,0.18,0.135,2.012,0.214,0.262,-0.022,0,0,0
2757,1.335,0.683,1.229,0.988,1.894,0.672,1.169,0.688,0,0,0
2758,1.335,0.671,1.21,0.989,2.084,0.679,0.961,1.023,0,0,0
2759,1.335,0.337,0.504,1.547,1.684,0.245,0.656,1.47,0,0,0
2760,1.335,0.212,0.177,-0.06,2.637,0.212,0.178,-0.06,0,0,0
2761,1.335,0.391,0.645,0.451,2.079,0.459,0.559,0.481,0,0,0
2762,1.335,0.653,1.172,0.873,1.501,0.635,1.081,0.773,0,0,0
2763,1.335,0.416,0.705,0.535,2.064,0.395,0.528,0.496,0,0,0
2764,1.335,0.286,0.332,0.025,1.846,0.286,0.223,-0.057,0,0,0
2765,1.335,0.339,0.396,-0.059,0.364,0.478,0.656,0.526,0,0,0
2766,1.335,0.425,0.553,0.249,0.396,0.649,0.852,1.341,0,0,0
2767,1.335,0.64,0.889,0.368,0.501,0.519,0.913,1.372,0,0,0
2768,1.335,0.735,1.116,1.104,0.76,0.853,1.439,1.621,0,0,0
2769,1.335,0.649,0.87,0.35,0.406,1.144,1.894,1.229,0,0,0
2770,1.335,0.511,0.669,0.081,1.017,0.456,0.6,0.268,0,0,0
2771,1.335,0.703,1.121,0.62,1.387,0.693,1.065,0.584,2,4,0
2772,1.335,0.593,1.064,0.679,1.668,0.53,0.746,0.436,0,0,0
2773,1.335,0.503,0.657,0.176,0.554,0.55,0.978,0.762,0,0,0
2774,1.335,0.212,0.178,-0.039,1.741,0.212,0.178,-0.01,0,0,0
2775,1.335,0.536,0.706,0.421,0.883,0.586,0.761,0.556,0,0,0
2776,1.335,0.449,0.571,0.051,0.284,0.863,1.287,0.685,0,0,0
2777,1.335,0.576,0.871,0.526,0.216,1.047,1.741,1.493,0,0,0
2778,1.335,1.39,2.28,1.431,1.79,1.355,2.179,1.135,0,0,0
2779,1.335,1.132,1.931,1.171,1.924,0.994,1.47,0.714,0,0,0
2780,1.335,1.115,1.907,1.227,1.728,0.853,1.395,0.975,0,0,0
2781,1.335,0.513,0.909,0.56,1.761,0.492,0.656,0.316,0,0,0
2782,1.335,0.708,1.034,0.701,1.242,0.729,1.107,0.768,0,0,0
2783,1.335,0.212,0.178,-0.061,0.062,0.634,0.856,0.263,0,0,0
2784,1.335,0.212,0.178,0.557,2.903,0.212,0.177,0.733,0,0,0
2785,1.335,0.75,1.177,1.129,1.272,0.815,1.2,1.217,0,0,0
2786,1.335,0.767,1.369,0.904,2.035,0.661,0.992,0.643,2,4,0
2787,1.335,0.275,0.376,0.236,0.254,0.395,0.511,0.774,0,0,0
2788,1.335,0.461,0.594,0.15,0.344,0.581,1.045,0.916,0,0,0
2789,1.335,0.742,1.411,1.914,2.243,1.026,1.77,1.913,0,0,0
2790,1.335,0.898,1.462,1.233,0.92,1.139,1.869,1.554,0,0,0
2791,1.335,0.482,0.625,0.55,0.67,0.576,0.941,0.785,0,0,0
2792,1.335,1.003,1.727,-0.06,0.105,0.212,0.178,1.495,0,0,0
2793,1.335,0.524,0.755,0.694,1.521,0.509,0.719,0.702,0,0,0
2794,1.335,0.568,0.949,0.097,0.55,0.343,0.577,0.985,0,0,0
2795,1.335,0.654,0.941,0.858,0.505,0.542,0.941,1.642,0,0,0
2796,1.335,0.252,0.256,-0.06,0.271,0.58,0.861,0.495,0,0,0
2797,1.335,0.487,0.626,-0.051,0.939,0.499,0.669,0.15,0,0,0
2798,1.335,0.357,0.437,0.065,0.315,0.712,1.09,0.733,0,0,0
2799,1.335,0.586,0.844,0.289,1.305,0.59,0.865,0.31,0,0,0
2800,1.335,0.359,0.458,0.13,1.084,0.329,0.47,0.255,0,0,0
2801,1.335,0.816,1.241,0.706,1.113,0.911,1.463,0.897,0,0,0
2802,1.335,1.335,2.201,1.653,1.759,1.047,1.743,1.55,0,0,0
2803,1.335,0.455,0.66,0.711,1.33,0.455,0.66,0.711,2,2,0
2804,1.335,0.818,1.344,1.91,1.829,0.75,1.272,1.654,0,0,0
2805,1.335,0.677,1.011,1.243,1.365,0.669,0.948,1.234,1,2,1707
2806,1.335,0.882,1.43,0.958,1.088,1.103,1.756,1.179,0,0,0
2807,1.335,0.711,1.009,0.699,0.925,0.767,1.232,1.075,2,1,0
2808,1.335,0.489,0.633,0.247,0.927,0.51,0.692,0.344,0,0,0
2809,1.335,0.631,0.878,0.773,0.928,0.67,1.042,1.03,0,0,0
2810,1.335,0.596,1.072,0.699,1.97,0.563,0.813,0.514,0,0,0
2811,1.335,0.885,1.504,1.445,1.341,0.885,1.504,1.445,0,0,0
2812,1.335,0.381,0.478,0.277,0.363,0.714,1.08,0.795,0,0,0
2813,1.335,0.218,0.188,-0.06,0.465,0.414,0.516,0.196,0,0,0
2814,1.335,0.483,0.624,0.186,1.043,0.473,0.649,0.282,0,0,0
2815,1.335,0.419,0.707,0.225,0.096,0.331,0.41,0.998,0,0,0
2816,1.335,0.534,0.782,0.589,1.038,0.509,0.854,0.681,0,0,0
2817,1.335,0.356,0.423,0.09,0.769,0.485,0.591,0.007,0,0,0
2818,1.335,1.13,1.767,1.003,1.329,1.13,1.767,1.003,2,3,0
2819,1.335,0.213,0.216,1.791,2.594,0.662,1.129,1.167,0,0,0
2820,1.335,0.608,0.814,0.22,0.765,0.665,1.095,0.739,0,0,0
2821,1.335,0.605,0.807,0.445,0.838,0.68,1.061,0.719,0,0,0
2822,1.335,0.328,0.472,0.306,1.477,0.315,0.354,0.3,0,0,0
2823,1.335,0.904,1.466,0.939,0.989,1.214,1.975,1.212,0,0,0
2824,1.335,0.554,0.991,0.782,2.126,0.597,0.749,0.825,0,0,0
2825,1.335,1.011,1.702,1.19,1.746,0.794,1.337,0.999,0,0,0
2826,1.335,0.731,1.106,1.223,1.086,0.839,1.286,1.436,0,0,0
2827,1.335,0.41,0.688,0.35,1.533,0.38,0.561,0.249,0,0,0
2828,1.335,0.764,1.141,0.851,0.855,0.856,1.572,1.209,0,0,0
2829,1.335,0.368,0.44,0.069,1.249,0.365,0.446,0.143,0,0,0
2830,1.335,0.507,0.686,0.046,0.243,0.478,0.845,1.051,0,0,0
2831,1.335,0.481,0.842,0.472,1.555,0.466,0.654,0.307,0,0,0
2832,1.335,0.578,0.773,0.531,0.567,0.706,1.161,1.116,0,0,0
2833,1.335,0.914,1.394,0.965,1.33,0.914,1.394,0.965,1,3,1683
2834,1.335,0.716,1.052,1.058,0.776,0.749,1.188,1.506,0,0,0
2835,1.335,0.245,0.269,-0.044,0.334,0.503,0.644,0.458,0,0,0
2836,1.335,0.371,0.58,0.333,1.833,0.385,0.42,0.013,0,0,0
2837,1.335,0.928,1.597,1.362,1.256,0.943,1.629,1.441,0,0,0
2838,1.335,0.993,1.653,1.298,1.248,1.05,1.737,1.401,0,0,0
2839,1.335,0.77,1.191,0.319,0.935,0.749,1.155,0.601,0,0,0
2840,1.335,0.511,0.881,0.562,1.012,0.352,0.54,0.923,0,0,0
2841,1.335,0.426,0.544,0.934,1.272,0.441,0.567,0.936,0,0,0
2842,1.335,0.524,0.851,0.232,0.529,0.508,0.75,1.096,0,0,0
2843,1.335,0.727,1.301,1.776,2.349,0.828,1.324,1.104,0,0,0
2844,1.335,0.553,0.732,0.176,0.891,0.576,0.856,0.505,0,0,0
2845,1.335,0.228,0.26,-0.056,0.909,0.303,0.335,0.061,0,0,0
2846,1.335,0.529,0.789,0.645,0.826,0.435,0.715,0.915,0,0,0
2847,1.335,0.224,0.232,0.347,2.281,0.342,0.443,-0.054,0,0,0
2848,1.335,0.557,0.736,0.202,0.793,0.69,0.953,0.408,0,0,0
2849,1.335,0.952,1.699,1.218,1.633,0.972,1.737,0.97,0,0,0
2850,1.335,0.811,1.21,0.738,1.34,0.811,1.21,0.738,2,1,0
2851,1.335,0.638,0.874,0.624,0.914,0.671,1.06,0.839,0,0,0
2852,1.335,0.782,1.24,1.402,1.48,0.71,1.265,1.26,0,0,0
2853,1.335,0.66,0.897,0.888,0.525,0.919,1.39,1.58,0,0,0
2854,1.335,0.723,1.101,1.342,0.981,0.753,1.15,1.466,0,0,0
2855,1.335,0.433,0.576,0.487,0.963,0.402,0.548,0.669,0,0,0
2856,1.335,1.229,2.063,1.079,1.735,1.011,1.639,0.674,0,0,0
2857,1.335,0.71,1.146,0.919,2.126,0.606,0.852,0.815,0,0,0
2858,1.335,0.443,0.565,0.184,0.929,0.446,0.609,0.423,0,0,0
2859,1.335,0.829,1.368,0.832,0.894,1.136,1.907,1.331,0,0,0
2860,1.335,0.802,1.29,0.745,0.936,1.107,1.707,1.046,2,1,0
2861,1.335,0.603,1.073,0.667,1.535,0.571,0.797,0.672,0,0,0
2862,1.335,0.673,1.132,0.682,1.443,0.609,0.922,0.639,0,0,0
2863,1.335,0.432,0.587,0.279,1.044,0.375,0.614,0.38,0,0,0
2864,1.335,0.491,0.854,1.16,2.631,0.571,0.756,0.67,0,0,0
2865,1.335,0.212,0.178,-0.061,0.103,0.361,0.521,0.286,0,0,0
2866,1.335,0.212,0.178,0.012,1.54,0.213,0.179,-0.058,0,0,0
2867,1.335,0.377,0.621,1.063,2.946,0.486,0.633,0.733,0,0,0
2868,1.335,0.386,0.539,0.566,1.772,0.425,0.463,0.723,0,0,0
2869,1.335,0.213,0.179,-0.06,0.075,0.857,1.227,0.454,0,0,0
2870,1.335,0.631,0.844,0.504,0.998,0.678,0.906,0.703,0,0,0
2871,1.335,0.4,0.548,0.519,1.432,0.37,0.505,0.529,0,0,0
2872,1.335,0.327,0.433,0.228,0.524,0.566,0.842,0.741,0,0,0
2873,1.335,0.458,0.803,0.9,2.248,0.518,0.751,0.403,0,0,0
2874,1.335,1.018,1.558,1.054,1.006,1.312,2.119,1.342,0,0,0
2875,1.335,0.45,0.576,0.456,1.267,0.455,0.586,0.484,0,0,0
2876,1.335,0.253,0.317,0.978,2.74,0.453,0.75,0.312,0,0,0
2877,1.335,0.655,0.88,0.505,1.191,0.685,0.956,0.559,0,0,0
2878,1.335,0.495,0.752,0.333,1.644,0.548,0.658,0.231,0,0,0
2879,1.335,0.212,0.178,-0.06,0.027,0.58,0.807,0.422,0,0,0
2880,1.335,0.748,1.141,-0.06,0.295,0.951,1.428,1.272,0,0,0
2881,1.335,0.848,1.423,0.81,0.675,1.43,2.307,1.386,0,0,0
2882,1.335,0.212,0.178,-0.06,0.405,0.495,0.585,0.12,0,0,0
2883,1.335,0.307,0.449,0.447,2.315,0.447,0.586,0.373,0,0,0
2884,1.335,0.212,0.177,0.552,3.001,0.268,0.336,0.093,0,0,0
2885,1.335,0.38,0.463,-0.06,2.869,0.311,0.177,-0.061,0,0,0
2886,1.335,0.47,0.607,0.207,0.962,0.464,0.612,0.399,0,0,0
2887,1.335,0.796,1.279,0.629,1.017,1.014,1.504,0.77,0,0,0
2888,1.335,0.645,0.879,0.685,0.937,0.697,1.053,0.951,2,1,0
2889,1.335,0.479,0.698,0.542,0.851,0.497,0.741,0.774,0,0,0
2890,1.335,0.484,0.82,0.389,1.634,0.484,0.606,0.222,0,0,0
2891,1.335,0.398,0.605,0.581,0.457,0.647,0.862,0.912,0,0,0
2892,1.335,0.843,1.418,0.584,0.702,1.438,2.338,1.247,0,0,0
2893,1.335,0.212,0.178,0.278,2.18,0.212,0.177,0.586,0,0,0
2894,1.335,0.307,0.406,0.186,0.483,0.484,0.627,0.568,0,0,0
2895,1.335,0.529,0.7,0.409,0.883,0.553,0.815,0.695,0,0,0
2896,1.335,0.801,1.363,0.976,2.242,0.679,0.916,0.817,0,0,0
2897,1.335,0.222,0.205,0.212,2.396,0.219,0.18,-0.047,0,0,0
2898,1.335,0.254,0.253,-0.061,0.309,0.602,0.851,0.355,0,0,0
2899,1.335,0.631,1.075,1.019,2.302,0.622,0.846,0.713,0,0,0
2900,1.335,0.556,0.826,0.373,0.864,0.487,0.851,0.937,0,0,0
2901,1.335,1.046,1.722,0.871,1.532,0.842,1.372,0.683,0,0,0
2902,1.335,0.865,1.471,1.27,1.549,0.776,1.167,1.137,2,3,0
2903,1.335,0.581,1.038,0.586,1.154,0.585,1.055,0.791,0,0,0
2904,1.335,1.011,1.577,0.395,0.425,1.439,2.327,1.248,0,0,0
2905,1.335,0.398,0.494,0.384,0.723,0.497,0.665,0.525,0,0,0
2906,1.335,0.51,0.727,0.9,2.353,0.542,0.814,0.496,0,0,0
2907,1.335,0.224,0.264,0.264,1.953,0.323,0.531,0.316,0,0,0
2908,1.335,0.963,1.645,1.255,1.714,0.804,1.272,1.092,0,0,0
2909,1.335,0.447,0.585,0.286,1.066,0.445,0.664,0.424,2,4,0
2910,1.335,0.638,0.855,0.679,0.746,0.881,1.32,0.895,0,0,0
2911,1.335,0.655,0.879,0.017,0.882,0.822,1.162,0.501,0,0,0
2912,1.335,0.544,0.749,1.064,1.08,0.566,0.89,1.23,2,1,0
2913,1.335,0.37,0.455,0.419,1.135,0.371,0.509,0.522,0,0,0
2914,1.335,0.82,1.262,1.307,1.547,0.741,1.054,1.095,1,3,1620
2915,1.335,0.857,1.523,1.524,2.254,0.813,1.334,0.646,2,4,0
2916,1.335,0.902,1.509,1.332,1.114,1.136,1.894,1.221,0,0,0
2917,1.335,0.691,1.135,1.539,1.164,0.703,1.211,1.707,0,0,0
2918,1.335,0.297,0.381,0.886,2.846,0.359,0.437,0.439,0,0,0
2919,1.335,0.391,0.618,0.261,1.627,0.371,0.439,0.08,0,0,0
2920,1.335,0.577,1.059,0.755,1.362,0.577,1.061,0.737,0,0,0
2921,1.335,0.212,0.178,0.465,2.89,0.388,0.488,-0.021,0,0,0
2922,1.335,0.898,1.424,1.076,1.237,0.915,1.487,1.213,0,0,0
2923,1.335,0.212,0.178,0.516,2.661,0.262,0.284,0.357,0,0,0
2924,1.335,0.327,0.38,0.044,0.618,0.503,0.661,0.338,0,0,0
2925,1.335,0.502,0.891,0.966,2.394,0.617,0.83,0.446,0,0,0
2926,1.335,0.574,0.761,0.553,1.104,0.628,0.822,0.461,0,0,0
2927,1.335,0.606,0.902,1.386,2.572,0.675,1.011,0.561,0,0,0
2928,1.335,0.804,1.341,1.556,1.399,0.788,1.27,1.493,0,0,0
2929,1.335,0.214,0.182,-0.06,0.278,0.529,0.723,0.389,0,0,0
2930,1.335,0.721,1.065,1.086,1.081,0.777,1.251,1.346,2,1,0
2931,1.335,0.792,1.295,0.826,0.704,1.301,2.103,1.28,0,0,0
2932,1.335,0.46,0.591,0.03,0.237,1.055,1.39,0.66,0,0,0
2933,1.335,0.814,1.35,-0.06,0.365,1.094,2.055,1.455,0,0,0
2934,1.335,0.367,0.664,0.605,1.251,0.348,0.593,0.678,0,0,0
2935,1.335,0.69,0.986,1.033,0.84,0.824,1.375,1.25,0,0,0
2936,1.335,0.824,1.296,1.346,1.326,0.824,1.296,1.346,2,1,0
2937,1.335,0.212,0.177,0.079,0.021,0.213,0.179,-0.058,0,0,0
2938,1.335,0.485,0.627,0.267,0.856,0.473,0.684,0.475,0,0,0
2939,1.335,0.213,0.18,-0.06,0.25,0.598,0.789,0.326,0,0,0
2940,1.335,0.48,0.624,0.479,0.726,0.589,0.844,0.731,0,0,0
2941,1.335,0.751,1.448,1.552,3.439,0.923,1.323,0.857,0,0,0
2942,1.335,0.39,0.615,0.456,1.262,0.38,0.609,0.484,0,0,0
2943,1.335,1.008,1.721,1.623,2.456,0.875,1.354,0.947,0,0,0
2944,1.335,0.706,1.285,1.575,2.375,0.837,1.454,0.871,0,0,0
2945,1.335,0.22,0.194,0.019,1.29,0.221,0.195,0.03,0,0,0
2946,1.335,0.685,0.956,0.795,0.788,0.883,1.428,1.039,0,0,0
2947,1.335,0.577,0.761,0.402,3.959,0.227,0.274,0.187,0,0,0
2948,1.335,0.676,1.047,0.876,0.782,0.71,1.24,1.331,0,0,0
2949,1.335,0.342,0.407,0.307,0.418,0.465,0.668,0.972,0,0,0
2950,1.335,0.291,0.314,-0.061,0.286,0.625,0.955,0.472,0,0,0
2951,1.335,0.212,0.178,-0.058,0.355,0.544,0.634,0.162,0,0,0
2952,1.335,0.23,0.213,-0.06,0.356,0.502,0.664,0.315,0,0,0
2953,1.335,0.872,1.44,1.027,0.925,1.116,1.801,1.405,2,1,0
2954,1.335,0.401,0.496,-0.06,0.028,1.43,2.313,1.151,0,0,0
