PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,UMINB,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
749,1.32,0.214,0.182,0.127,0.301,0.584,0.82,0.44,0,0,0
750,1.32,0.364,0.617,1.012,1.66,0.408,0.844,0.849,0,0,0
751,1.32,0.325,0.483,0.239,0.092,0.237,0.284,0.804,0,0,0
752,1.32,0.267,0.357,0.541,0.104,0.56,0.695,0.538,0,0,0
753,1.32,0.978,1.51,0.982,1.196,1.059,1.644,1.097,1,3,563
754,1.32,0.687,0.958,-0.058,0.295,1.305,2.149,1.644,0,0,0
755,1.32,0.447,0.559,-0.06,0.044,1.276,2.027,1.113,0,0,0
756,1.32,0.332,0.376,-0.061,0.206,0.329,0.469,0.599,0,0,0
757,1.32,0.4,0.495,0.004,0.351,0.698,1.058,0.601,0,0,0
758,1.32,0.61,0.843,0.789,0.761,0.667,1.085,1.276,0,0,0
759,1.32,0.613,0.855,1.021,0.84,0.647,1.116,1.273,0,0,0
760,1.32,0.431,0.545,0.099,0.477,0.686,1.022,0.648,0,0,0
761,1.32,0.81,1.212,0.715,0.7,0.9,1.635,1.395,0,0,0
762,1.32,0.504,0.656,-0.061,0.245,1.107,1.711,0.83,0,0,0
763,1.32,0.45,0.576,0.268,0.266,1.008,1.605,0.99,0,0,0
764,1.32,0.529,0.693,0.497,0.489,0.591,1.091,0.784,0,0,0
765,1.32,0.441,0.56,0.185,0.602,0.502,0.699,0.591,0,0,0
766,1.32,0.466,0.599,0.328,0.366,0.758,1.179,0.917,0,0,0
767,1.32,0.25,0.249,0.221,0.791,0.217,0.199,0.417,0,0,0
768,1.32,0.993,1.73,0.401,-1,0,0,0,0,0,0
769,1.32,0.441,0.721,0.499,1.646,0.442,0.62,0.399,1,3,558
770,1.32,0.827,1.285,0.901,0.55,0.833,1.409,1.915,0,0,0
771,1.32,0.499,0.65,0.623,0.578,0.64,0.941,0.962,0,0,0
772,1.32,0.535,0.74,0.819,0.55,0.675,0.991,1.292,0,0,0
773,1.32,0.44,0.56,0.317,0.51,0.685,1.028,0.771,0,0,0
774,1.32,0.796,1.353,1.909,-1,0,0,0,0,0,0
775,1.32,0.343,0.405,0.145,1.292,0.339,0.406,0.146,0,0,0
776,1.32,0.637,1.115,0.58,1.764,0.625,0.832,0.409,0,0,0
777,1.32,0.466,0.649,0.212,0.226,0.861,1.341,0.946,0,0,0
778,1.32,0.303,0.337,-0.049,0.972,0.26,0.255,0.152,0,0,0
779,1.32,0.658,0.885,0.685,0.586,0.964,1.607,1.174,0,0,0
780,1.32,0.234,0.219,-0.06,0.108,0.655,1.027,0.54,0,0,0
781,1.32,0.213,0.187,1.512,2.09,0.521,1.037,1.175,0,0,0
782,1.32,0.605,0.806,0.262,0.653,0.655,0.944,0.553,0,0,0
783,1.32,0.53,0.697,0.622,0.711,0.648,0.967,0.939,5,99,0
784,1.32,0.577,0.766,-0.059,0.138,1.438,2.339,1.292,0,0,0
785,1.32,1.054,1.588,0.926,1.059,1.246,1.997,1.128,0,0,0
786,1.32,1.107,1.877,0.992,1.543,0.988,1.553,0.831,0,0,0
787,1.32,0.685,0.955,0.842,0.456,0.989,1.695,1.535,0,0,0
788,1.32,0.833,1.412,1.246,1.447,0.834,1.765,1.245,0,0,0
789,1.32,1.268,2.02,0.8,1.335,1.268,2.02,0.8,0,0,0
790,1.32,0.633,0.846,1.088,0.351,0.821,1.175,1.028,0,0,0
791,1.32,0.566,0.847,0.922,0.114,0.49,0.76,1.588,0,0,0
792,1.32,0.574,0.761,0.316,1.4,0.557,0.736,0.259,1,3,552
793,1.32,0.542,0.717,0.389,0.268,1.033,1.482,0.786,0,0,0
794,1.32,1.163,1.932,1.161,1.288,1.209,2.006,1.191,0,0,0
795,1.32,0.547,0.721,0.374,0.927,0.561,0.736,0.565,0,0,0
796,1.32,0.301,0.426,0.356,0.086,0.313,0.342,0.615,0,0,0
797,1.32,0.448,0.571,0.323,0.224,1.013,1.575,1.02,0,0,0
798,1.32,0.74,1.152,1.554,0.98,0.939,1.55,1.488,0,0,0
799,1.32,0.431,0.544,0.154,0.719,0.48,0.654,0.459,0,0,0
800,1.32,0.444,0.744,0.845,1.968,0.5,0.632,0.817,0,0,0
801,1.32,0.288,0.311,0.142,0.545,0.532,0.699,0.397,0,0,0
802,1.32,0.664,0.921,0.42,0.431,0.737,1.184,1.288,0,0,0
803,1.32,0.581,0.973,0.669,2.01,0.563,0.731,0.478,0,0,0
804,1.32,0.255,0.302,0.303,0.106,0.454,0.577,0.54,0,0,0
805,1.32,0.369,0.472,0.84,0.442,0.523,0.705,1.094,0,0,0
806,1.32,0.95,1.602,1.301,1.203,1.112,1.865,1.392,0,0,0
807,1.32,0.564,0.748,0.627,1.061,0.548,0.858,0.748,0,0,0
808,1.32,1.074,1.672,0.994,1.191,1.115,1.864,1.128,0,0,0
809,1.32,0.426,0.592,0.651,0.993,0.334,0.494,0.704,0,0,0
810,1.32,0.359,0.625,1.664,2.578,0.724,1.087,0.967,0,0,0
811,1.32,0.503,0.829,1.253,2.387,0.621,0.996,0.546,0,0,0
812,1.32,0.368,0.594,0.922,2.795,0.534,0.702,-0.039,0,0,0
813,1.32,0.235,0.23,0.125,0.245,0.738,1.048,0.522,0,0,0
814,1.32,1.002,1.627,0.701,1.398,1.019,1.428,0.645,0,0,0
815,1.32,0.213,0.179,-0.042,0.404,0.461,0.642,0.285,0,0,0
816,1.32,0.537,0.953,0.848,1.929,0.633,0.865,0.606,0,0,0
817,1.32,0.212,0.178,0.705,2.579,0.279,0.361,0.531,0,0,0
818,1.32,0.684,1.228,0.64,1.807,0.696,0.882,0.393,0,0,0
819,1.32,1.111,1.784,1.023,0.161,1.307,1.882,1.914,1,1,538
820,1.32,0.241,0.232,0.405,0.277,0.297,0.422,0.441,0,0,0
821,1.32,1.04,1.567,0.656,0.811,1.231,2.054,1.473,0,0,0
822,1.32,0.549,0.723,0.22,0.745,0.612,0.837,0.512,0,0,0
823,1.32,1.115,1.843,1.095,1.471,1.049,1.64,0.984,1,3,535
824,1.32,0.444,0.565,0.404,0.541,0.656,0.913,0.882,0,0,0
825,1.32,0.464,0.596,0.583,0.555,0.706,1.02,0.892,0,0,0
826,1.32,0.416,0.692,0.458,0.165,0.441,0.568,1.043,0,0,0
827,1.32,0.57,0.754,0.317,0.83,0.595,0.806,0.503,0,0,0
828,1.32,0.522,0.682,0.581,0.033,0.366,0.534,1.271,0,0,0
829,1.32,0.761,1.133,1.024,1.299,0.771,1.175,1.032,0,0,0
830,1.32,0.254,0.283,0.12,0.242,0.76,1.13,0.59,0,0,0
831,1.32,0.658,0.884,-0.01,0.297,1.183,1.845,1.522,0,0,0
832,1.32,0.842,1.271,0.921,0.681,1.21,1.9,1.358,0,0,0
833,1.32,0.212,0.178,1.707,2.968,0.71,1.22,0.762,0,0,0
834,1.32,0.392,0.648,0.862,2.539,0.456,0.57,1.152,0,0,0
835,1.32,0.776,1.216,1.707,1.934,0.729,1.231,1.313,0,0,0
836,1.32,0.404,0.503,0.414,0.556,0.653,0.963,0.681,0,0,0
837,1.32,0.76,1.202,1.536,0.923,0.825,1.306,1.845,1,3,528
838,1.32,0.981,1.676,1.088,1.315,1.01,1.726,1.104,1,3,529
839,1.32,1.144,1.872,1.165,1.249,1.193,1.97,1.238,0,0,0
840,1.32,0.591,0.779,-0.058,0.21,1.336,2.074,0.968,0,0,0
841,1.32,0.215,0.198,0.933,2.76,0.459,0.614,0.554,0,0,0
842,1.32,0.451,0.576,-0.061,0.243,1.013,1.418,0.592,0,0,0
843,1.32,0.387,0.475,-0.028,0.554,0.577,0.791,0.431,0,0,0
844,1.32,0.213,0.178,-0.027,0.215,0.601,0.783,0.313,0,0,0
845,1.32,1.03,1.685,0.796,1.253,1.074,1.772,0.851,0,0,0
846,1.32,0.214,0.182,0.004,0.163,0.675,0.972,0.432,0,0,0
847,1.32,0.356,0.422,-0.06,0.594,0.4,0.515,0.333,0,0,0
848,1.32,0.663,0.944,1.579,0.804,0.804,1.149,1.448,0,0,0
849,1.32,0.361,0.439,0.76,3.064,0.488,0.621,0.491,0,0,0
850,1.32,0.403,0.501,0.369,0.68,0.459,0.651,0.528,0,0,0
851,1.32,0.324,0.349,0.041,0.222,0.481,0.707,0.474,0,0,0
852,1.32,0.811,1.418,0.621,1.343,0.828,1.383,0.613,0,0,0
853,1.32,1.076,1.761,0.881,1.193,1.194,1.947,0.988,0,0,0
854,1.32,0.666,0.911,0.688,1.502,0.654,0.877,0.599,1,1,519
855,1.32,0.803,1.326,1.136,1.895,0.861,1.284,0.866,0,0,0
856,1.32,0.988,1.72,1.121,1.689,0.838,1.438,0.954,0,0,0
857,1.32,1.257,2.047,0.48,0.792,1.439,2.341,1.247,0,0,0
858,1.32,1.351,2.247,1.617,2.063,1.318,2.107,1.3,0,0,0
859,1.32,0.411,0.687,0.574,0.44,0.342,0.447,1.028,0,0,0
860,1.32,0.291,0.317,0.196,0.241,0.718,1.028,0.622,0,0,0
861,1.32,1.08,1.864,1.497,1.912,1.147,2.042,1.099,0,0,0
862,1.32,1.053,1.587,0.763,0.876,1.437,2.337,1.522,0,0,0
863,1.32,0.213,0.225,-0.038,0.134,0.337,0.349,0.243,0,0,0
864,1.32,0.471,0.769,0.235,0.318,0.291,0.386,0.877,0,0,0
865,1.32,0.537,0.708,0.351,0.509,0.684,1.002,0.753,0,0,0
866,1.32,0.975,1.505,-0.053,0.549,1.389,2.297,1.247,0,0,0
867,1.32,0.424,0.729,0.927,2.264,0.56,0.793,0.276,0,0,0
868,1.32,0.546,0.719,-0.059,0.217,0.802,1.394,1.162,0,0,0
869,1.32,1.29,2.143,1.174,1.731,1.265,1.693,0.804,0,0,0
870,1.32,0.352,1.191,0.896,0.027,0.212,0.178,-0.051,0,0,0
871,1.32,0.655,0.878,0.366,3.904,0.292,0.399,0.977,0,0,0
872,1.32,0.656,0.879,0.083,3.966,0.212,0.178,0.684,0,0,0
873,1.32,0.994,1.496,0.998,1.319,0.994,1.496,0.998,1,3,513
874,1.32,0.909,1.47,0.798,0.588,1.438,2.337,1.249,0,0,0
875,1.32,0.747,1.236,1.194,1.528,0.704,1.066,1.171,0,0,0
876,1.32,0.854,1.331,1.043,1.176,0.856,1.465,1.145,0,0,0
877,1.32,0.469,0.605,0.369,0.224,0.687,1.015,1.156,0,0,0
878,1.32,0.495,0.777,1.076,1.537,0.536,0.688,1.066,0,0,0
879,1.32,0.422,0.577,1.001,0.656,0.414,0.642,1.398,0,0,0
880,1.32,0.552,0.729,0.254,0.866,0.533,0.716,0.667,0,0,0
881,1.32,0.463,0.583,-0.019,0.432,0.773,1.125,0.51,0,0,0
882,1.32,0.592,0.787,0.416,0.842,0.596,0.864,0.716,0,0,0
883,1.32,1.052,1.595,0.742,1.408,1.022,1.537,0.685,1,1,510
884,1.32,0.926,1.49,0.911,1.589,0.947,1.426,0.787,1,2,506
885,1.32,0.656,0.88,-0.06,0.206,1.438,2.327,1.244,0,0,0
886,1.32,1.116,1.862,1.122,1.315,1.125,1.878,1.138,0,0,0
887,1.32,1.265,2.097,1.58,1.594,1.159,1.978,1.565,0,0,0
888,1.32,0.403,0.496,0.063,0.561,0.466,0.611,0.339,0,0,0
889,1.32,0.636,1.158,0.973,1.373,0.646,1.177,0.917,0,0,0
890,1.32,0.955,1.505,1.042,0.879,1.249,2.06,1.507,0,0,0
891,1.32,0.428,0.688,0.424,0.684,0.305,0.532,1.373,0,0,0
892,1.32,0.418,0.524,0.818,3.676,0.407,0.476,-0.056,0,0,0
893,1.32,0.679,0.958,0.911,0.487,1.094,1.79,1.558,0,0,0
894,1.32,0.41,0.524,0.898,0.711,0.522,0.695,0.803,0,0,0
895,1.32,0.44,0.559,0.455,0.764,0.574,0.747,0.598,0,0,0
896,1.32,0.213,0.181,0.476,2.84,0.331,0.382,-0.056,1,2,502
897,1.32,0.438,0.574,0.444,0.606,0.505,0.646,1.244,0,0,0
898,1.32,0.655,0.879,-0.057,0.259,1.318,2.217,1.454,0,0,0
899,1.32,0.378,0.613,0.318,0.095,0.406,0.601,1.014,0,0,0
900,1.32,0.598,0.797,0.857,0.036,0.382,0.671,1.351,0,0,0
901,1.32,0.438,0.556,0.453,0.551,0.634,0.954,0.862,0,0,0
902,1.32,0.916,1.369,1.167,0.975,1.057,1.753,1.359,0,0,0
903,1.32,1.19,1.989,1.108,1.327,1.19,1.989,1.108,0,0,0
904,1.32,0.348,0.411,0.13,0.518,0.589,0.807,0.531,0,0,0
905,1.32,0.571,0.754,0.212,1.277,0.575,0.761,0.225,1,3,498
906,1.32,0.678,0.968,0.928,1.005,0.685,1.032,1.279,1,3,494
907,1.32,0.753,1.256,1.457,1.114,0.885,1.518,1.519,0,0,0
908,1.32,0.708,1.208,1.492,1.38,0.694,1.167,1.447,0,0,0
909,1.32,0.469,0.603,0.555,0.555,0.638,0.934,0.95,0,0,0
910,1.32,0.915,1.524,1.598,1.249,1.066,1.744,1.525,0,0,0
911,1.32,0.597,0.851,0.388,1.08,0.581,1.013,0.553,0,0,0
912,1.32,0.213,0.179,0.654,0.332,0.55,0.724,0.439,0,0,0
913,1.32,1.111,1.838,1.115,1.214,1.221,2.034,1.21,0,0,0
914,1.32,0.56,0.739,0.441,0.5,0.701,1.112,0.852,0,0,0
915,1.32,0.946,1.415,0.919,0.802,1.179,1.875,1.117,0,0,0
916,1.32,0.262,0.267,0.369,0.299,0.636,0.871,0.48,0,0,0
917,1.32,0.533,0.724,0.328,0.263,1.388,2.233,1.185,0,0,0
918,1.32,0.342,0.413,0.772,1.282,0.338,0.461,0.758,0,0,0
919,1.32,0.329,0.382,0.097,0.476,0.584,0.84,0.556,0,0,0
920,1.32,0.83,1.336,1.468,1.263,0.872,1.439,1.536,0,0,0
921,1.32,1.113,1.759,1.189,1.322,1.113,1.759,1.189,3,9,0
922,1.32,1.087,1.721,1.095,1.158,1.195,1.993,1.279,0,0,0
923,1.32,0.992,1.536,0.959,1.132,1.124,1.777,1.115,1,3,486
924,1.32,0.748,1.153,0.74,0.615,1.247,2.001,1.246,0,0,0
925,1.32,0.27,0.346,0.174,0.142,0.337,0.396,0.593,0,0,0
926,1.32,0.432,0.546,-0.043,0.804,0.4,0.545,0.365,0,0,0
927,1.32,0.506,0.835,1.314,1.732,0.571,1.244,1.203,0,0,0
928,1.32,0.882,1.325,0.975,0.937,1.075,1.705,1.278,1,4,483
929,1.32,0.577,0.764,-0.059,0.064,1.438,2.339,1.247,0,0,0
930,1.32,0.596,0.794,0.927,0.893,0.73,0.996,0.724,0,0,0
931,1.32,0.379,0.467,0.775,0.288,0.686,0.93,0.733,0,0,0
932,1.32,0.658,0.896,0.957,0.729,0.853,1.224,0.819,0,0,0
933,1.32,0.376,0.922,0.907,1.238,0.364,0.599,0.894,0,0,0
934,1.32,0.981,1.482,1.006,1.325,0.981,1.482,1.006,1,3,481
935,1.32,0.823,1.388,0.841,1.099,0.977,1.467,0.961,0,0,0
936,1.32,1.054,1.59,1.08,1.077,1.056,1.781,1.386,0,0,0
937,1.32,0.944,1.45,1.258,0.822,1.252,2.026,1.458,0,0,0
938,1.32,0.682,1.095,0.967,1.458,0.682,1.085,1.047,0,0,0
939,1.32,1.119,1.77,0.978,1.319,1.119,1.77,0.978,1,2,478
940,1.32,1.054,1.597,1.229,1.201,1.154,1.838,1.427,0,0,0
941,1.32,0.878,1.452,1.053,1.566,0.725,1.124,1.159,0,0,0
942,1.32,0.64,0.862,1.325,2.137,0.529,0.936,0.855,0,0,0
943,1.32,0.596,0.793,0.877,0.914,0.732,0.957,0.635,0,0,0
944,1.32,0.614,0.819,1.035,0.034,0.534,0.95,1.769,0,0,0
945,1.32,0.288,0.338,0.184,0.127,0.711,1.028,0.507,0,0,0
946,1.32,0.401,0.661,0.562,1.588,0.408,0.608,0.473,0,0,0
947,1.32,0.235,0.217,-0.061,0.257,0.455,0.675,0.404,0,0,0
948,1.32,0.212,0.178,-0.06,0.069,0.757,1.097,0.375,0,0,0
949,1.32,0.521,0.695,0.748,0.679,0.428,0.671,0.982,0,0,0
950,1.32,0.528,0.693,0.212,0.211,1.07,1.757,1.009,0,0,0
951,1.32,0.654,0.876,0.913,0.114,0.741,1.442,1.682,0,0,0
952,1.32,0.753,1.171,0.393,0.675,1.047,1.82,1.196,0,0,0
953,1.32,0.663,0.902,0.707,0.735,0.81,1.332,1.136,0,0,0
954,1.32,0.434,0.551,0.504,0.798,0.496,0.663,0.713,0,0,0
955,1.32,0.508,0.661,0.257,0.611,0.535,0.757,0.586,0,0,0
956,1.32,1.017,1.611,1.083,1.32,1.017,1.611,1.083,1,3,469
957,1.32,0.408,0.508,0.02,0.239,0.733,1.102,0.687,0,0,0
958,1.32,0.22,0.201,0.197,0.217,0.604,0.796,0.496,0,0,0
959,1.32,1.052,1.589,1.086,1.133,1.142,1.839,1.205,0,0,0
960,1.32,0.553,0.955,1.753,2.175,0.627,1.016,1.519,0,0,0
961,1.32,0.567,0.752,0.734,1.189,0.579,0.778,0.783,0,0,0
962,1.32,0.688,1.126,1.241,1.223,0.698,1.193,1.334,0,0,0
963,1.32,0.49,0.779,0.695,0.536,0.447,0.715,1.238,0,0,0
964,1.32,1.073,1.645,1.08,1.213,1.146,1.832,1.203,1,4,468
965,1.32,0.654,0.877,0.673,0.771,0.745,1.238,1.094,0,0,0
966,1.32,0.214,0.181,0,0.094,0.778,1.244,0.559,0,0,0
967,1.32,0.563,0.745,0.56,0.52,0.795,1.257,1.122,0,0,0
968,1.32,0.864,1.509,1.552,1.75,0.812,1.335,1.267,0,0,0
969,1.32,0.305,0.34,-0.06,0.01,1.44,2.341,1.248,0,0,0
970,1.32,0.694,0.958,1.227,1.245,0.698,0.995,1.431,1,4,466
971,1.32,0.814,1.312,1.326,1.199,0.888,1.385,0.922,0,0,0
972,1.32,0.42,0.528,0.379,0.506,0.72,1.059,0.8,0,0,0
973,1.32,0.485,0.631,0.27,0.484,0.45,0.77,1.018,0,0,0
974,1.32,1.125,1.783,1.137,1.321,1.125,1.783,1.137,1,2,459
975,1.32,0.957,1.539,1.238,1.241,1.009,1.672,1.35,0,0,0
976,1.32,0.783,1.178,0.987,3.956,0.486,0.598,0.384,1,1,464
977,1.32,0.512,0.67,0.506,0.603,0.649,0.981,0.772,0,0,0
978,1.32,0.419,0.706,0.381,0.377,0.396,0.567,1.039,0,0,0
979,1.32,0.361,0.345,-0.06,1.088,0.214,0.181,0.002,0,0,0
980,1.32,0.215,0.183,0.047,0.205,0.552,0.719,0.328,0,0,0
981,1.32,0.577,1.013,1.035,2.186,0.621,0.851,0.664,0,0,0
982,1.32,0.212,0.178,0.588,0.07,0.389,0.525,0.009,0,0,0
983,1.32,0.711,1.146,1.044,1.678,0.648,0.933,0.829,0,0,0
984,1.32,1.162,2.046,1.247,1.709,1.33,2.276,1.107,0,0,0
985,1.32,0.451,0.576,0.266,0.539,0.627,0.951,0.655,0,0,0
986,1.32,0.485,0.745,0.619,0.419,0.311,0.468,1.061,1,1,460
987,1.32,0.833,1.41,1.82,3.702,0.701,1.009,0.752,0,0,0
988,1.32,0.385,0.603,0.29,1.132,0.346,0.542,0.415,0,0,0
989,1.32,0.213,0.188,0.409,0.944,0.213,0.179,0.554,0,0,0
990,1.32,1.105,1.752,1.196,1.193,1.188,1.953,1.369,0,0,0
991,1.32,1.293,2.15,1.174,1.608,1.101,1.881,0.956,0,0,0
992,1.32,0.235,0.24,0.917,0.365,0.506,0.655,1.074,0,0,0
993,1.32,0.425,0.539,0.495,0.851,0.464,0.62,0.7,0,0,0
994,1.32,0.356,0.425,0.302,0.718,0.455,0.611,0.466,0,0,0
995,1.32,0.215,0.186,0.631,2.935,0.423,0.524,0.042,0,0,0
996,1.32,0.525,0.688,0.639,0.651,0.661,0.98,0.911,0,0,0
997,1.32,1.427,2.325,1.535,2.014,1.243,1.961,1.465,0,0,0
998,1.32,0.617,0.855,0.621,0.93,0.582,0.985,0.94,0,0,0
999,1.32,0.328,0.379,0.171,0.602,0.551,0.735,0.386,0,0,0
1000,1.32,1.074,1.816,1.263,1.761,1.06,1.724,0.998,0,0,0
1001,1.32,0.505,0.659,0.585,0.592,0.684,0.983,0.875,0,0,0
1002,1.32,0.409,0.51,0.571,0.538,0.573,0.768,0.584,0,0,0
1003,1.32,0.348,0.411,-0.06,0.318,0.751,1.077,0.531,0,0,0
1004,1.32,0.582,0.772,0.044,0.79,0.663,0.888,0.496,0,0,0
1005,1.32,0.711,1.063,1.377,0.846,0.889,1.426,1.397,0,0,0
1006,1.32,0.758,1.309,1.167,1.704,0.699,1.091,1.052,0,0,0
1007,1.32,0.732,1.147,1.045,1.367,0.722,1.09,1.021,0,0,0
1008,1.32,1.033,1.571,1.121,1.502,0.988,1.484,1.007,1,2,446
1009,1.32,1.071,1.653,1.062,1.152,1.171,1.944,1.232,0,0,0
1010,1.32,0.892,1.465,1.748,1.19,1.069,1.665,1.733,0,0,0
1011,1.32,0.56,0.742,0.654,0.793,0.597,0.854,0.932,0,0,0
1012,1.32,0.437,0.593,0.278,0.242,1.086,1.725,1.058,0,0,0
1013,1.32,0.594,0.816,0.706,0.23,0.687,1.145,1.695,0,0,0
1014,1.32,0.655,0.878,-0.06,0.261,1.141,1.7,0.828,0,0,0
1015,1.32,1.124,1.79,1.13,1.563,1.029,1.55,0.978,1,3,441
1016,1.32,0.296,0.327,0.079,0.348,0.58,0.82,0.655,0,0,0
1017,1.32,0.903,1.6,1.391,-1,0,0,0,0,0,0
1018,1.32,1.024,1.566,0.889,1.061,1.271,2.034,1.077,0,0,0
1019,1.32,0.948,1.584,1.346,1.663,0.752,1.196,1.228,0,0,0
1020,1.32,0.834,1.212,0.954,0.983,0.888,1.361,0.895,0,0,0
1021,1.32,0.448,0.572,0.16,0.944,0.397,0.641,0.484,0,0,0
1022,1.32,0.599,0.798,0.569,0.769,0.552,0.884,0.878,0,0,0
1023,1.32,0.693,1.116,0.852,1.412,0.663,1.027,0.818,0,0,0
1024,1.32,0.212,0.178,1.517,2.399,0.265,1.865,1.339,0,0,0
1025,1.32,0.375,0.533,0.558,0.334,0.276,0.389,1.122,0,0,0
1026,1.32,0.985,1.48,0.402,0.846,1.24,2.078,1.136,0,0,0
1027,1.32,0.72,1.095,1.582,0.418,0.828,1.411,1.914,0,0,0
1028,1.32,0.846,1.434,1.641,1.69,0.957,1.672,1.223,0,0,0
1029,1.32,0.477,0.702,1.018,1.278,0.471,0.703,1.052,0,0,0
1030,1.32,0.99,1.493,0.147,5.545,0.212,0.177,-0.059,0,0,0
1031,1.32,0.411,0.513,0.109,0.293,0.515,0.912,0.827,0,0,0
1032,1.32,0.397,0.49,0.331,0.593,0.551,0.729,0.479,0,0,0
1033,1.32,0.548,0.728,0.783,0.87,0.633,0.843,1.139,1,1,433
1034,1.32,0.213,0.18,0.666,2.37,0.218,0.186,1.233,0,0,0
1035,1.32,0.544,0.953,0.605,1.739,0.526,0.738,0.381,0,0,0
1036,1.32,0.406,0.505,0.084,0.38,0.754,1.162,0.652,0,0,0
1037,1.32,0.965,1.514,0.998,1.038,1.086,1.857,1.273,1,3,431
1038,1.32,0.213,0.179,0.878,2.55,0.475,0.829,0.309,1,3,435
1039,1.32,0.753,1.212,0.856,1.188,0.879,1.434,0.779,0,0,0
1040,1.32,0,0,0,-1,0,0,0,0,0,0
1041,1.32,0.634,1.115,0.924,1.644,0.721,1.097,0.717,0,0,0
1042,1.32,0.754,1.065,1.581,3.826,0.774,1.244,1.252,0,0,0
1043,1.32,0.522,0.777,0.087,0.426,0.371,0.617,1.194,0,0,0
1044,1.32,0.779,1.389,0.792,1.531,0.7,1.225,0.704,0,0,0
1045,1.32,0.214,0.181,0.407,2.583,0.514,0.415,0.323,0,0,0
1046,1.32,0.214,0.207,0.152,0.101,0.26,0.276,0.428,0,0,0
1047,1.32,0.42,0.635,0.87,2.373,0.517,0.784,0.387,0,0,0
1048,1.32,0.286,0.311,0.171,0.329,0.252,0.334,0.515,0,0,0
1049,1.32,1.092,1.709,1.081,1.32,1.092,1.709,1.081,1,4,424
1050,1.32,0.496,0.882,0.636,1.99,0.602,0.963,0.329,0,0,0
1051,1.32,0,0,0,-1,0,0,0,0,0,0
1052,1.32,0.513,0.883,0.644,1.907,0.528,0.71,0.525,0,0,0
1053,1.32,0.442,0.728,0.203,0.175,0.267,0.281,0.856,0,0,0
1054,1.32,1.235,2.029,1.17,1.23,1.337,2.191,1.259,0,0,0
1055,1.32,0.584,0.787,0.367,0.041,0.493,0.787,1.168,0,0,0
1056,1.32,0.585,0.787,0.684,0.03,0.426,0.714,1.255,0,0,0
1057,1.32,0.389,0.478,0.237,0.495,0.633,0.9,0.613,0,0,0
1058,1.32,0.358,0.428,0.037,0.604,0.481,0.643,0.374,0,0,0
1059,1.32,0.776,1.343,1.208,1.388,0.775,1.365,1.203,0,0,0
1060,1.32,0.235,0.22,0.083,0.328,0.605,0.825,0.407,0,0,0
1061,1.32,0.59,0.872,0.646,1.38,0.584,0.843,0.618,0,0,0
1062,1.32,0.401,0.636,-0.057,0.095,0.251,0.289,0.805,0,0,0
1063,1.32,0.376,0.458,0.018,0.582,0.513,0.713,0.475,0,0,0
1064,1.32,0.807,1.252,0.568,1.4,0.792,1.17,0.512,0,0,0
1065,1.32,1.298,2.152,1.42,1.562,1.124,1.794,1.303,0,0,0
1066,1.32,0.996,1.499,0.846,1.177,1.005,1.666,0.968,0,0,0
1067,1.32,0.729,1.222,0.586,1.528,0.709,1.002,0.466,0,0,0
1068,1.32,0.358,0.566,0.355,0.652,0.341,0.542,0.856,0,0,0
1069,1.32,0.372,0.448,0.179,1.648,0.369,0.332,-0.024,0,0,0
1070,1.32,0.569,0.755,0.669,1.115,0.56,0.772,0.739,1,3,419
1071,1.32,0.673,1.135,1.278,0.943,0.622,1.065,1.678,0,0,0
1072,1.32,0.74,1.052,1.029,0.826,0.839,1.433,1.524,0,0,0
1073,1.32,0.597,0.796,0.684,1.582,0.52,0.685,0.544,1,2,416
1074,1.32,0.918,1.369,0.797,0.72,0.977,1.652,1.504,0,0,0
1075,1.32,0.525,0.695,0.348,0.237,1.143,1.838,1.193,0,0,0
1076,1.32,0.943,1.395,0.752,1.336,0.943,1.395,0.752,0,0,0
1077,1.32,0.618,1.019,0.631,1.383,0.618,0.987,0.606,0,0,0
1078,1.32,0.352,0.418,0.656,0.068,0.352,0.446,0.575,0,0,0
1079,1.32,0.5,0.653,0.244,0.505,0.589,0.879,0.897,0,0,0
1080,1.32,0.884,1.453,0.944,0.995,1.081,1.723,1.401,0,0,0
1081,1.32,0.665,1.045,0.859,1.477,0.668,0.965,0.798,0,0,0
1082,1.32,0.609,0.812,-0.06,0.156,1.399,2.296,1.488,0,0,0
1083,1.32,0.545,0.727,0.204,1.302,0.552,0.759,0.224,0,0,0
1084,1.32,0.295,0.324,0.048,0.244,0.631,0.932,0.576,0,0,0
1085,1.32,0.619,0.827,-0.056,0.175,1.31,2.165,1.507,0,0,0
1086,1.32,0.585,0.777,1.192,0.485,0.802,1.352,1.242,0,0,0
1087,1.32,0.622,1.059,0.397,1.268,0.618,1.094,0.422,0,0,0
1088,1.32,0.806,1.36,0.952,0.959,1.069,1.839,1.249,0,0,0
1089,1.32,0.648,0.867,0.464,3.311,0.392,0.394,-0.059,0,0,0
1090,1.32,0.723,1.256,1.142,0.815,0.655,1.182,1.913,0,0,0
1091,1.32,0.261,0.317,0.979,1.472,0.245,0.284,0.99,1,6,410
1092,1.32,0.64,0.859,0.4,0.276,1.336,2.197,1.493,0,0,0
1093,1.32,0.512,0.714,0.529,1.315,0.517,0.748,0.54,1,3,409
