col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
1340,-1.0,0.817,0.954,5.489481,0.817,5.489481,0.944,1.0,0.779,1.117,0.695,1.226,0.612,1.318,11,0.539922,0.9437,0.999,1.0659
1341,-1.0,0.062,0.064,140.6051,0.062,140.6051,0.065,1.0,0.051,0.077,0.046,0.087,0.046,0.088,11,0.745277,0.0646,0.999,0.0544
1342,-1.0,0.083,0.084,8.990928,0.083,8.990928,0.086,1.0,0.068,0.104,0.054,0.12,0.037,0.137,11,0.113078,0.0856,1.0,0.0915
1343,-1.0,0.763,0.754,13.10906,0.763,13.10906,0.751,1.0,0.709,0.801,0.595,0.842,0.515,0.893,11,0.629569,0.7515,1.0,0.8046
1344,-1.0,0.817,0.899,8.311841,0.817,8.311841,0.887,1.0,0.77,1.033,0.716,1.118,0.676,1.162,11,0.518773,0.8866,1.0,0.8306
1345,-1.0,2.14,2.084,5.060395,2.078,5.222192,1.788,0.769,0.535,2.248,0.261,2.415,0.097,2.586,11,2.07129,2.108,0.798,1.9651
1346,-1.0,1.007,1.046,2.709404,1.007,2.709404,1.04,1.0,0.982,1.104,0.95,1.172,0.92,1.243,11,0.134141,1.0402,1.0,1.0236
1347,-1.0,1.068,1.089,18.64988,1.068,18.64988,1.084,1.0,1.042,1.125,1.019,1.162,0.998,1.328,11,0.775173,1.0826,0.993,1.0583
1348,-1.0,1.732,1.781,11.44421,1.705,11.49115,1.749,1.0,1.626,1.883,1.544,1.991,1.47,2.141,11,0.971715,1.7491,0.999,1.6389
1349,-1.0,1.007,1.043,6.565238,1.007,6.565238,1.027,1.0,0.961,1.099,0.927,1.156,0.903,1.196,11,0.240829,1.0265,1.0,0.986
1350,-1.0,0.417,0.443,3.768554,0.417,3.768554,0.445,1.0,0.378,0.512,0.341,0.556,0.315,0.618,11,0.157141,0.4447,1.0,0.3951
1351,-1.0,0.909,0.992,11.12889,0.909,11.12889,0.962,1.0,0.865,1.1,0.793,1.149,0.738,1.177,11,0.72403,0.9613,0.996,0.9883
1352,-1.0,1.13,1.123,10.49057,1.13,10.49057,1.118,1.0,1.074,1.167,1.021,1.199,0.832,1.226,11,0.543189,1.1183,0.999,1.1254
1353,-1.0,0.799,0.803,27.93935,0.799,27.93935,0.803,1.0,0.77,0.838,0.744,0.867,0.69,0.898,11,0.727648,0.8027,0.998,0.8316
1354,-1.0,0.389,0.466,5.417217,0.389,5.417217,0.476,1.0,0.358,0.593,0.304,0.679,0.269,0.746,11,0.368298,0.4757,1.0,0.3535
1355,-1.0,0.431,0.402,3.697196,0.431,3.697196,0.406,1.0,0.353,0.458,0.274,0.495,0.207,0.53,11,0.180562,0.4058,1.0,0.4648
1356,-1.0,0.909,0.93,4.064069,0.909,4.064069,0.916,1.0,0.763,1.076,0.691,1.203,0.611,1.291,11,0.345699,0.9156,0.999,0.8656
1357,-1.0,0.948,0.962,10.68453,0.948,10.68453,0.956,1.0,0.86,1.062,0.728,1.118,0.597,1.165,11,0.758355,0.9561,1.0,0.9347
1358,-1.0,0.403,0.375,1.226356,0.403,1.226356,0.376,1.0,0.336,0.414,0.294,0.436,0.258,0.462,10,0.0501152,0.3764,1.0,0.381
1359,-1.0,1.173,1.068,6.079807,1.173,6.079807,1.034,0.957,0.769,1.265,0.601,1.447,0.505,1.751,11,1.28813,1.0335,0.999,0.959
1360,-1.0,5.428,4.464,137.4438,0.565,139.7456,0.736,1.0,0.551,0.865,0.529,0.892,0.512,0.915,11,7.04081,0.8398,0.624,0.8528
1361,-1.0,0.161,0.231,5.015655,0.348,5.324725,0.275,1.0,0.158,0.381,0.077,0.439,0.02,0.493,11,0.360922,0.2745,1.0,0.3613
1362,-1.0,0.781,0.837,7.404424,0.781,7.404424,0.828,1.0,0.727,0.926,0.645,1.07,0.563,1.161,11,0.597327,0.8275,0.999,0.7981
1363,-1.0,0.909,0.951,7.539663,0.909,7.539663,0.946,1.0,0.878,1.018,0.829,1.14,0.771,1.283,11,0.518271,0.9463,0.999,1.0252
1364,-1.0,5.302,5.297,315.2123,5.302,315.2123,5.287,1.0,5.21,5.374,5.156,5.413,5.114,5.476,11,14.2502,5.2871,0.998,5.3433
1365,-1.0,0.596,0.59,1.671248,0.596,1.671248,0.591,1.0,0.543,0.64,0.483,0.677,0.439,0.702,11,0.0549966,0.5911,1.0,0.6018
1366,-1.0,0.729,0.708,4.55354,0.729,4.55354,0.709,1.0,0.687,0.755,0.492,0.78,0.451,0.805,11,0.246936,0.7087,0.999,0.7539
1367,-1.0,0.967,1.021,7.321504,0.967,7.321504,1.005,1.0,0.951,1.063,0.928,1.144,0.912,1.184,11,0.273537,1.0052,1.0,1.0888
1368,-1.0,0.489,0.475,8.257312,0.489,8.257312,0.475,1.0,0.442,0.508,0.411,0.529,0.352,0.554,11,0.211043,0.4745,0.999,0.5002
1369,-1.0,0.612,0.617,33.16596,0.612,33.16596,0.617,1.0,0.582,0.652,0.561,0.673,0.535,0.686,11,0.626394,0.6169,0.999,0.6261
1370,-1.0,0.763,0.746,18.13826,0.763,18.13826,0.748,0.991,0.702,0.806,0.567,0.846,0.29,0.893,11,1.39575,0.7476,0.999,0.7422
1371,-1.0,0.817,3.062,5.661166,0.817,5.661166,3.062,0.0,0.816,5.736,0.683,5.939,0.564,5.96,10,295382.0,0.9453,0.54,5.5372
1372,-1.0,0.928,0.894,3.215186,0.928,3.215186,0.891,1.0,0.798,0.987,0.656,1.046,0.559,1.098,11,0.239426,0.8908,1.0,0.8414
1373,-1.0,0.161,0.168,11.67903,0.161,11.67903,0.169,1.0,0.148,0.19,0.135,0.212,0.116,0.236,11,0.196211,0.1688,1.0,0.1961
1374,-1.0,0.431,0.345,17.2097,0.431,17.2097,0.371,0.999,0.247,0.464,0.128,0.562,0.089,0.603,11,1.11668,0.3704,1.0,0.4451
1375,-1.0,1.13,1.055,2.974874,1.109,2.988493,1.044,0.987,0.864,1.214,0.66,1.346,0.533,1.501,11,0.402615,1.0435,0.999,0.995
1376,-1.0,1.152,1.153,22.3499,1.152,22.3499,1.151,1.0,1.113,1.19,1.083,1.216,1.06,1.241,11,0.505606,1.1511,0.997,1.1808
1377,-1.0,1.284,1.193,2.513149,1.047,3.009026,1.169,0.999,1.001,1.334,0.878,1.451,0.785,1.611,11,0.301232,1.1688,0.999,1.0557
1378,-1.0,1.152,1.183,4.752891,1.13,4.754885,1.169,1.0,1.075,1.266,1.015,1.383,0.927,1.527,11,0.360723,1.1689,0.999,1.1845
1379,-1.0,1.195,1.182,3.860487,1.173,3.912085,1.166,1.0,1.042,1.284,0.952,1.386,0.878,1.506,11,0.307356,1.1654,0.999,0.9539
1380,-1.0,1.088,1.088,10.51355,1.088,10.51355,1.085,1.0,1.04,1.143,0.906,1.188,0.831,1.24,11,0.536265,1.0849,0.999,1.0885
1381,-1.0,1.068,1.054,6.228612,1.068,6.228612,1.049,0.999,0.988,1.117,0.845,1.157,0.643,1.198,11,0.45962,1.0492,0.999,1.0322
1382,-1.0,0.094,0.075,1.328578,0.094,1.328578,0.087,1.0,0.053,0.121,0.023,0.143,0.011,0.166,11,0.0274165,0.0873,1.0,0.065
1383,-1.0,4.762,3.637,10.58655,4.762,10.58655,3.637,0.252,1.129,5.198,0.8,5.81,0.563,5.954,10,46.8244,3.6254,0.992,3.7519
1384,-1.0,0.928,0.995,14.2663,0.928,14.2663,0.976,1.0,0.913,1.045,0.888,1.143,0.868,1.198,11,0.607617,0.9756,0.999,0.9196
1385,-1.0,0.348,0.386,4.042574,0.361,4.056854,0.388,1.0,0.339,0.441,0.318,0.491,0.303,0.547,11,0.143524,0.3881,0.999,0.4168
1386,-1.0,1.047,0.932,17.85229,0.817,18.07815,0.914,1.0,0.794,1.063,0.739,1.117,0.704,1.157,11,1.04332,0.914,1.0,0.8417
1387,-1.0,1.088,1.072,39.90578,1.088,39.90578,1.07,1.0,1.035,1.106,1.005,1.121,0.928,1.14,11,1.06912,1.0695,0.999,1.0942
1388,-1.0,0.967,0.995,11.91248,0.967,11.91248,0.982,1.0,0.94,1.023,0.922,1.122,0.904,1.182,11,0.45112,0.9823,1.0,0.9626
1389,-1.0,1.173,1.129,6.912733,1.173,6.912733,1.092,1.0,0.899,1.226,0.852,1.272,0.811,1.314,11,0.675572,1.092,0.999,0.9373
1390,-1.0,5.558,5.485,188.8414,5.558,188.8414,5.375,1.0,5.143,5.592,4.763,5.659,4.686,5.753,11,25.691,5.3744,0.997,5.0198
1391,-1.0,0.694,0.796,3.915956,0.694,3.915956,0.786,0.995,0.666,0.918,0.584,1.097,0.499,1.212,11,0.459195,0.7861,0.999,0.6834
1392,-1.0,1.13,1.117,8.703366,1.13,8.703366,1.106,1.0,1.05,1.161,0.993,1.199,0.958,1.241,11,0.321533,1.1064,0.999,1.1802
1393,-1.0,1.13,1.121,2.088225,1.13,2.088225,1.109,1.0,0.993,1.221,0.846,1.305,0.765,1.39,11,0.170849,1.1087,0.999,0.9689
1394,-1.0,0.948,0.875,4.062281,0.89,4.076673,0.86,1.0,0.673,1.033,0.573,1.13,0.517,1.206,11,0.376662,0.8598,0.999,1.0073
1395,-1.0,0.22,0.188,6.858381,0.22,6.858381,0.219,1.0,0.132,0.304,0.067,0.401,0.026,0.449,11,0.362114,0.219,1.0,0.1905
1396,-1.0,1.068,1.034,1.29693,0.909,1.569743,1.02,1.0,0.891,1.149,0.816,1.268,0.749,1.391,11,0.127004,1.0197,1.0,0.898
1397,-1.0,1.068,1.046,2.981373,1.068,2.981373,1.028,1.0,0.896,1.147,0.841,1.29,0.775,1.381,11,0.272061,1.028,0.999,0.8738
1398,-1.0,1.523,1.492,1.056723,1.498,1.062003,1.412,0.917,1.134,1.693,0.662,1.894,0.49,2.159,11,0.344253,1.4118,0.999,1.722
1399,-1.0,1.705,1.716,4.516632,1.574,4.590553,1.51,0.81,1.127,1.864,0.587,2.324,0.399,2.906,11,1.88426,1.5078,0.996,1.1349
1400,-1.0,0.072,0.071,70.4473,0.072,70.4473,0.072,1.0,0.057,0.087,0.047,0.097,0.037,0.108,11,0.628437,0.0716,1.0,0.0673
1401,-1.0,1.353,1.333,5.754357,1.353,5.754357,1.254,0.909,0.953,1.503,0.677,1.743,0.508,1.907,11,1.32849,1.2542,0.999,0.8287
1402,-1.0,1.33,1.433,6.426666,1.307,6.429748,1.33,0.776,0.92,1.737,0.545,2.116,0.197,2.623,10,2.871,1.3299,0.998,1.8836
1403,-1.0,1.195,1.148,5.857723,1.173,5.876856,1.12,0.998,0.969,1.265,0.87,1.405,0.772,1.581,10,0.713412,1.1199,0.999,1.2238
1404,-1.0,1.787,1.626,3.218066,1.759,3.314245,1.58,0.948,1.375,1.841,0.527,1.956,0.029,2.105,9,1.76751,1.605,0.982,0.4357
1405,-1.0,0.853,0.927,5.237495,0.853,5.237495,0.914,0.998,0.788,1.061,0.713,1.233,0.633,1.33,11,0.50029,0.9138,1.0,0.9816
1406,-1.0,0.062,0.053,49.07293,0.072,49.23469,0.062,1.0,0.039,0.084,0.014,0.096,0.01,0.109,11,0.608116,0.0617,1.0,0.0771
1407,-1.0,0.27,0.259,9.648768,0.27,9.648768,0.256,1.0,0.22,0.29,0.193,0.319,0.17,0.353,11,0.225634,0.2561,1.0,0.2824
1408,-1.0,0.46,0.46,12.42185,0.46,12.42185,0.457,1.0,0.432,0.481,0.417,0.502,0.41,0.522,11,0.174208,0.4572,1.0,0.4752
1409,-1.0,1.109,1.289,6.68286,1.088,6.703354,1.059,1.0,0.909,1.198,0.809,1.302,0.723,1.402,11,0.590641,1.0588,0.999,0.9695
1410,-1.0,1.13,1.102,2.116275,1.109,2.193393,1.088,1.0,0.985,1.177,0.916,1.248,0.881,1.33,11,0.135432,1.088,1.0,0.9793
1411,-1.0,1.217,1.202,9.126671,1.217,9.126671,1.198,1.0,1.139,1.255,1.084,1.296,1.014,1.332,11,0.385272,1.1984,0.999,1.2374
1412,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1413,-1.0,0.987,0.954,2.824179,0.948,2.861802,0.949,1.0,0.847,1.047,0.754,1.135,0.65,1.238,11,0.210498,0.9492,0.999,0.8322
1414,-1.0,1.449,1.767,4.433089,1.353,4.57329,1.44,0.776,1.027,1.861,0.734,2.379,0.494,2.789,11,1.64019,1.438,0.998,1.7283
1415,-1.0,0.628,0.658,23.58929,0.628,23.58929,0.656,1.0,0.61,0.703,0.585,0.74,0.563,0.78,10,0.737975,0.6557,0.999,0.5971
1416,-1.0,0.01,0.013,37.20074,0.01,37.20074,0.016,1.0,0.011,0.03,0.01,0.042,0.01,0.056,11,0.237157,0.0158,1.0,0.0132
1417,-1.0,0.872,0.873,320.3783,0.872,320.3783,0.873,1.0,0.849,0.897,0.834,0.914,0.825,0.919,11,3.77141,0.873,0.999,0.8564
1418,-1.0,0.534,0.53,13.29524,0.534,13.29524,0.53,1.0,0.474,0.572,0.432,0.598,0.399,0.634,11,0.390195,0.5303,1.0,0.5547
1419,-1.0,5.961,5.949,64.39291,5.961,64.39291,5.944,1.0,5.861,5.955,5.794,5.96,5.703,5.961,11,2.23965,5.8726,0.115,5.9442
1420,-1.0,0.02,0.058,4.15033,0.051,4.589083,0.096,0.965,0.031,0.144,0.013,0.423,0.01,0.573,11,0.517355,0.0953,1.0,0.0449
1421,-1.0,0.321,0.23,3.490503,0.348,3.574105,0.283,0.999,0.161,0.392,0.064,0.458,0.016,0.525,10,0.283397,0.2825,1.0,0.1992
1422,-1.0,0.295,0.281,64.63083,0.295,64.63083,0.284,1.0,0.234,0.329,0.208,0.367,0.177,0.43,11,2.07638,0.2843,1.0,0.3398
1423,-1.0,0.22,0.235,6.361588,0.232,6.383404,0.258,1.0,0.181,0.345,0.109,0.408,0.032,0.479,11,0.379225,0.258,1.0,0.4131
1424,-1.0,0.01,0.01,262.1096,0.01,262.1096,0.01,1.0,0.011,0.024,0.01,0.025,0.01,0.025,11,0.497352,0.01,0.0,0.012
1425,-1.0,0.729,0.72,4.015213,0.729,4.015213,0.719,1.0,0.676,0.765,0.619,0.801,0.565,0.84,11,0.148258,0.7194,1.0,0.7765
1426,-1.0,0.072,0.079,35.68551,0.083,35.94154,0.1,1.0,0.051,0.151,0.022,0.187,0.011,0.218,11,1.00181,0.1002,1.0,0.035
1427,-1.0,0.928,0.894,3.405989,0.928,3.405989,0.892,0.993,0.756,1.038,0.567,1.147,0.421,1.255,11,0.373761,0.8922,0.999,0.7945
1428,-1.0,2.14,2.132,27.92218,2.14,27.92218,2.111,0.974,2.049,2.215,1.423,2.282,1.156,2.379,11,4.43673,2.1124,0.998,1.4319
1429,-1.0,0.534,0.53,6.794961,0.534,6.794961,0.53,1.0,0.501,0.558,0.473,0.585,0.444,0.625,11,0.153914,0.5303,1.0,0.5264
1430,-1.0,3.233,3.211,26.22673,3.191,26.35155,3.137,0.978,3.088,3.315,2.838,3.404,0.115,3.491,11,11.3753,3.2033,0.977,3.0463
1431,-1.0,5.428,5.308,125.6847,0.853,131.5282,0.83,1.0,0.808,0.88,0.562,0.904,0.532,0.93,11,6.54936,0.8484,0.93,0.5925
1432,-1.0,1.109,1.055,2.174976,1.109,2.174976,1.045,0.996,0.916,1.167,0.74,1.244,0.584,1.318,11,0.248977,1.0454,0.999,1.0954
1433,-1.0,0.22,0.236,15.06318,0.22,15.06318,0.246,1.0,0.186,0.314,0.143,0.367,0.072,0.408,11,0.652722,0.2461,1.0,0.1991
1434,-1.0,0.799,0.856,8.447463,0.799,8.447463,0.847,0.998,0.715,0.989,0.639,1.144,0.586,1.233,11,0.739759,0.8463,0.999,0.9938
1435,-1.0,0.763,0.759,18.43969,0.763,18.43969,0.756,1.0,0.723,0.79,0.687,0.818,0.654,0.862,11,0.481386,0.7563,0.999,0.7843
1436,-1.0,0.763,0.722,4.112418,0.763,4.112418,0.728,0.971,0.579,0.881,0.362,1.025,0.195,1.156,11,0.516214,0.7279,0.999,0.6163
1437,-1.0,0.22,0.28,1012.761,0.22,1012.761,0.222,1.0,0.206,0.235,0.203,0.238,0.202,0.392,11,24.0841,0.2202,0.492,0.2323
1438,-1.0,1.007,1.05,2.830525,1.007,2.830525,1.043,1.0,0.97,1.119,0.93,1.196,0.894,1.296,11,0.155331,1.0431,1.0,1.0152
1439,-1.0,1.088,1.136,2.862065,1.088,2.862065,1.124,1.0,1.04,1.21,0.993,1.337,0.949,1.457,11,0.211354,1.1235,0.999,1.0988
1440,-1.0,1.088,1.083,3.222856,1.088,3.222856,1.073,1.0,1.007,1.138,0.978,1.188,0.953,1.233,11,0.13107,1.0727,1.0,1.0944
1441,-1.0,0.361,0.358,622.9358,0.361,622.9358,0.358,1.0,0.342,0.376,0.33,0.381,0.328,0.382,11,4.18654,0.358,0.999,0.3611
1442,-1.0,1.047,1.072,4.349001,1.047,4.349001,1.061,1.0,0.993,1.133,0.959,1.185,0.931,1.228,11,0.166168,1.0608,1.0,0.9699
1443,-1.0,1.195,1.289,122.7346,1.195,122.7346,1.262,1.0,1.159,1.509,1.132,1.555,1.103,1.599,11,7.61049,1.1854,0.758,1.2056
1444,-1.0,1.027,1.013,9.939881,1.027,9.939881,1.009,1.0,0.894,1.118,0.796,1.229,0.68,1.343,11,0.847616,1.0086,0.999,1.0339
1445,-1.0,0.948,0.942,7.976183,0.928,7.989823,0.94,1.0,0.891,0.992,0.841,1.027,0.791,1.055,11,0.263632,0.9402,0.999,0.9683
1446,-1.0,0.245,0.246,0.3593485,0.245,0.3593485,0.249,1.0,0.207,0.288,0.179,0.34,0.155,0.386,9,0.0138613,0.2492,1.0,0.2648
1447,-1.0,0.678,0.649,8.643459,0.678,8.643459,0.65,1.0,0.608,0.689,0.564,0.713,0.52,0.75,11,0.265355,0.6496,1.0,0.6246
1448,-1.0,0.909,0.973,7.459171,0.781,7.530238,0.926,0.864,0.65,1.219,0.444,1.469,0.215,2.037,11,1.98955,0.9245,0.997,0.9506
1449,-1.0,1.4,1.414,22.02182,1.4,22.02182,1.412,1.0,1.366,1.459,1.328,1.498,1.296,1.549,11,0.696099,1.4116,0.999,1.3611
1450,-1.0,1.353,1.308,13.63895,1.284,13.92529,1.296,1.0,1.229,1.363,1.185,1.405,1.14,1.44,11,0.52201,1.2961,1.0,1.3196
1451,-1.0,0.948,0.989,7.844121,0.948,7.844121,0.98,1.0,0.906,1.068,0.838,1.118,0.771,1.159,11,0.419365,0.9794,0.999,0.9116
1452,-1.0,1.424,1.375,2.329056,1.4,2.330657,1.273,0.731,0.804,1.664,0.545,1.979,0.108,2.384,11,1.22203,1.2775,0.993,1.6404
1453,-1.0,0.549,0.546,38.42357,0.549,38.42357,0.545,1.0,0.519,0.572,0.496,0.593,0.465,0.619,11,0.739335,0.5454,1.0,0.5834
1454,-1.0,1.377,1.292,4.849887,1.217,5.348835,1.236,0.996,1.075,1.408,0.873,1.532,0.756,1.712,10,0.723446,1.2358,0.999,1.1929
1455,-1.0,0.549,0.543,14.20568,0.549,14.20568,0.54,1.0,0.49,0.58,0.438,0.603,0.418,0.635,11,0.422411,0.5403,1.0,0.4785
1456,-1.0,0.909,1.054,8.478297,0.909,8.478297,1.023,1.0,0.895,1.16,0.867,1.207,0.846,1.249,11,0.595002,1.0223,0.999,0.8561
1457,-1.0,0.729,0.824,8.791691,0.661,8.834153,0.808,1.0,0.655,0.995,0.599,1.07,0.563,1.116,11,0.644248,0.8084,1.0,0.8038
1458,-1.0,0.799,0.817,8.486066,0.799,8.486066,0.816,1.0,0.753,0.886,0.666,0.947,0.533,1.011,11,0.506407,0.8165,0.999,0.7878
1459,-1.0,0.853,0.862,3.789167,0.853,3.789167,0.854,1.0,0.749,0.963,0.668,1.074,0.602,1.153,11,0.260987,0.8535,1.0,0.8377
1460,-1.0,1.353,1.145,2.188467,1.353,2.188467,1.095,0.818,0.67,1.413,0.467,1.586,0.09,1.8,11,1.3897,1.0946,0.999,0.5143
1461,-1.0,0.01,0.01,203.6903,0.01,203.6903,0.01,1.0,0.011,0.024,0.01,0.025,0.01,0.025,10,0.441716,0.01,0.0,0.0126
1462,-1.0,0.295,0.29,316.63,0.295,316.63,0.29,1.0,0.273,0.308,0.265,0.314,0.264,0.319,11,2.20228,0.2898,0.998,0.2943
1463,-1.0,0.232,0.237,81.50458,0.245,81.56108,0.238,1.0,0.215,0.262,0.198,0.281,0.182,0.309,11,1.29249,0.2383,1.0,0.2322
1464,-1.0,5.558,5.514,123.349,0.612,130.608,0.62,1.0,0.594,0.646,0.577,0.664,0.561,0.683,11,2.00601,0.6197,1.0,0.6009
1465,-1.0,1.109,1.096,3.928827,1.109,3.928827,1.084,1.0,0.966,1.2,0.816,1.291,0.705,1.354,11,0.331684,1.0836,0.999,1.1839
1466,-1.0,0.361,0.366,846.6405,0.361,846.6405,0.366,1.0,0.347,0.382,0.342,0.394,0.34,0.408,11,7.11033,0.3655,1.0,0.3868
1467,-1.0,0.58,0.572,0.8751123,0.58,0.8751123,0.573,1.0,0.518,0.633,0.441,0.678,0.346,0.712,11,0.0400115,0.5735,0.999,0.6201
1468,-1.0,0.596,0.594,9.308774,0.596,9.308774,0.593,1.0,0.561,0.626,0.536,0.652,0.514,0.681,11,0.19369,0.5934,1.0,0.5859
1469,-1.0,4.428,4.193,11.06202,0.519,15.861,0.56,0.994,0.47,0.613,0.385,0.694,0.302,4.488,11,8.62525,0.5365,0.993,0.595
1470,-1.0,0.348,0.352,638.686,0.348,638.686,0.352,1.0,0.333,0.368,0.328,0.38,0.316,0.382,11,5.27116,0.3516,1.0,0.3492
1471,-1.0,1.307,1.498,5.119308,0.694,5.446854,1.16,0.693,0.702,1.581,0.495,2.236,0.353,2.824,11,2.69291,1.1558,0.997,1.0634
1472,-1.0,1.732,1.631,4.945492,1.473,5.086105,1.548,0.971,1.297,1.82,1.034,2.031,0.857,2.226,11,0.895981,1.5479,0.999,1.7823
1473,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1474,-1.0,1.007,1.036,3.961058,1.007,3.961058,1.031,1.0,0.963,1.103,0.924,1.199,0.885,1.39,11,0.27867,1.0303,0.999,0.9828
1475,-1.0,0.403,0.388,3.126439,0.403,3.126439,0.414,0.985,0.327,0.509,0.158,0.589,0.04,0.71,11,0.271164,0.4143,1.0,0.3847
1476,-1.0,0.361,0.367,16.52662,0.361,16.52662,0.365,1.0,0.342,0.39,0.326,0.408,0.309,0.423,11,0.233814,0.3652,1.0,0.3718
1477,-1.0,1.047,1.007,12.20054,1.047,12.20054,0.997,0.994,0.854,1.112,0.718,1.179,0.543,1.241,10,1.41657,0.9971,1.0,1.1267
1478,-1.0,0.89,0.939,8.294928,0.89,8.294928,0.933,0.998,0.811,1.073,0.702,1.159,0.503,1.249,11,0.835109,0.9329,0.999,0.9276
1479,-1.0,1.047,1.019,2.717558,0.909,2.821967,1.001,0.998,0.848,1.18,0.768,1.346,0.71,1.466,11,0.294187,1.0003,0.999,0.861
1480,-1.0,0.799,0.817,8.78922,0.799,8.78922,0.816,1.0,0.741,0.891,0.683,0.972,0.576,1.058,11,0.531751,0.8156,1.0,0.8302
1481,-1.0,1.173,1.164,9.65274,1.152,9.737667,1.155,1.0,1.093,1.222,1.035,1.272,0.887,1.318,11,0.523945,1.1553,0.999,1.1548
1482,-1.0,1.088,1.054,3.568129,1.088,3.568129,1.037,1.0,0.935,1.131,0.892,1.18,0.865,1.226,11,0.219947,1.0368,1.0,1.0784
1483,-1.0,0.27,0.284,8.800126,0.282,8.83767,0.291,1.0,0.231,0.356,0.192,0.404,0.161,0.436,11,0.328748,0.2907,1.0,0.3271
1484,-1.0,0.909,1.001,8.264691,0.909,8.264691,0.974,1.0,0.887,1.15,0.864,1.27,0.835,1.317,11,0.720825,0.9738,0.999,0.8867
1485,-1.0,0.549,0.555,15.90599,0.549,15.90599,0.555,1.0,0.532,0.577,0.518,0.588,0.511,0.603,11,0.183045,0.5546,0.998,0.5696
1486,-1.0,0.872,0.886,12.64754,0.872,12.64754,0.877,1.0,0.774,0.97,0.715,1.147,0.658,1.206,11,0.866305,0.8766,1.0,0.9042
1487,-1.0,0.01,0.01,1066.062,0.01,1066.062,0.011,1.0,0.011,0.024,0.01,0.027,0.01,0.035,11,3.32133,0.01,0.974,0.0146
1488,-1.0,0.138,0.142,2579.957,0.138,2579.957,0.142,1.0,0.127,0.157,0.122,0.165,0.121,0.167,11,14.6391,0.1406,0.82,0.1413
1489,-1.0,5.177,5.202,509.6832,5.177,509.6832,5.191,1.0,5.107,5.269,5.062,5.326,5.028,5.382,11,22.5548,5.1906,0.994,5.2099
1490,-1.0,1.548,1.529,24.91324,1.548,24.91324,1.5,1.0,1.4,1.621,1.089,1.69,1.005,1.745,11,2.35261,1.4995,0.999,1.5729
1491,-1.0,0.799,0.794,16.19842,0.799,16.19842,0.786,1.0,0.703,0.859,0.677,0.915,0.67,1.072,11,0.853142,0.7858,0.998,0.8022
1492,-1.0,1.705,1.657,4.030422,1.705,4.030422,1.646,1.0,1.558,1.732,1.486,1.778,1.42,1.827,11,0.227718,1.646,0.999,1.7279
1493,-1.0,0.01,0.024,48.52176,0.02,49.63212,0.033,1.0,0.013,0.056,0.01,0.082,0.01,0.118,10,0.785674,0.0329,1.0,0.0259
1494,-1.0,1.195,1.176,1.593147,1.195,1.593147,1.151,0.985,0.978,1.299,0.754,1.415,0.605,1.535,11,0.248851,1.1508,0.999,1.3199
1495,-1.0,1.33,1.275,16.15767,1.33,16.15767,1.261,0.895,1.226,1.408,0.59,1.481,0.041,1.58,11,3.93939,1.2686,0.993,1.3255
1496,-1.0,0.27,0.279,1.986456,0.361,2.303969,0.309,0.994,0.197,0.414,0.115,0.526,0.059,0.665,11,0.162632,0.3086,0.999,0.2446
1497,-1.0,0.746,0.819,1.767028,0.746,1.767028,0.805,0.981,0.684,0.935,0.51,1.161,0.424,1.346,11,0.228769,0.805,0.999,0.7033
1498,-1.0,1.152,1.136,16.26632,1.152,16.26632,1.135,1.0,1.087,1.181,1.061,1.218,1.039,1.249,11,0.430576,1.1345,0.999,1.0897
1499,-1.0,0.549,0.544,24.40514,0.549,24.40514,0.54,1.0,0.493,0.584,0.47,0.62,0.454,0.652,11,0.610046,0.5401,1.0,0.5761
1500,-1.0,0.58,0.572,3.951609,0.58,3.951609,0.571,1.0,0.541,0.6,0.523,0.638,0.512,0.679,11,0.0872536,0.571,0.999,0.5823
1501,-1.0,0.58,0.587,5.88093,0.58,5.88093,0.586,1.0,0.552,0.619,0.531,0.656,0.515,0.683,11,0.123544,0.5857,1.0,0.5778
1502,-1.0,0.062,0.067,121.604,0.072,121.8327,0.068,1.0,0.053,0.083,0.047,0.092,0.046,0.099,9,1.07416,0.0681,1.0,0.0574
1503,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1504,-1.0,0.729,0.736,7.763218,0.729,7.763218,0.734,1.0,0.694,0.773,0.67,0.831,0.645,0.88,11,0.228841,0.7335,1.0,0.7257
1505,-1.0,0.678,0.64,7.580357,0.678,7.580357,0.641,1.0,0.586,0.693,0.536,0.745,0.476,0.794,11,0.3079,0.6407,0.999,0.6774
1506,-1.0,0.549,0.552,16.90855,0.549,16.90855,0.551,1.0,0.529,0.581,0.451,0.6,0.414,0.624,11,0.444787,0.551,1.0,0.5949
